Comment_id|Place_id
43089|51
43092|51
43093|51
43095|51
43096|51
43098|51
43100|51
43101|53
43102|57
43103|54
43104|51
43105|51
43107|54
43111|51
43112|51
43114|51
43116|51
43117|51
43118|51
43119|51
43120|51
43122|53
43123|54
43124|53
43125|54
43126|51
43127|53
43128|51
43129|51
43130|51
43131|51
43132|51
43133|53
43135|51
43136|53
43137|54
43138|53
43139|51
43140|54
43142|51
43143|51
43144|57
43145|51
43147|51
43148|51
43149|51
43150|57
43151|53
43152|54
43153|51
43155|51
43156|51
43157|51
43158|53
43159|51
43160|51
43161|54
43162|53
43163|51
43164|54
43165|53
43167|53
43169|51
43170|54
43171|51
43172|51
43173|54
43174|54
43176|54
43177|51
43178|51
43181|51
43182|57
43183|57
43185|51
43186|51
43187|51
43188|51
43189|54
43190|51
43191|51
43192|51
43193|53
43194|51
43195|51
43196|53
43198|51
43199|51
43200|51
43201|51
43202|53
43203|57
43204|54
43205|54
43210|57
43211|51
43212|54
43213|51
43215|53
43216|54
43217|55
43218|55
43221|54
43223|53
43231|55
43236|55
43246|52
43247|55
43248|52
43250|56
43253|49
43256|49
43257|55
43269|52
43275|55
43278|52
43279|49
43286|55
43295|49
43302|55
43304|55
43306|52
43307|54
43309|58
43312|55
43320|56
43326|54
43327|54
43330|49
43331|55
43332|49
43346|55
43350|52
43354|54
43357|52
43363|55
43364|55
43369|55
43370|49
43378|54
43389|54
43393|55
43394|55
43396|49
43400|55
43401|53
43404|53
43407|55
43408|49
43409|54
43411|53
43415|54
43425|54
43426|54
43428|54
43430|54
43439|49
43440|52
43444|57
43446|52
43450|57
43452|49
43453|49
43454|49
43457|57
43460|49
43461|49
43462|57
43466|49
43467|53
43468|49
43469|49
43470|53
43475|57
43477|53
43478|52
43479|53
43484|57
43485|53
43486|53
43488|53
43489|53
43492|52
43493|52
43494|54
43495|57
43496|53
43499|53
43501|52
43502|57
43503|57
43511|57
43515|52
43518|53
43520|57
43521|53
43522|52
43525|53
43531|57
43532|57
43536|53
43537|53
43538|52
43542|52
43543|57
43544|53
43546|53
43547|53
43548|53
43550|52
43551|57
43553|53
43555|57
43559|57
43563|53
43567|57
43570|53
43572|53
43574|57
43575|57
43577|53
43578|52
43580|53
43582|53
43583|53
43584|53
43585|53
43586|52
43590|49
43592|55
43597|55
43602|55
43603|49
43604|49
43605|55
43607|49
43608|55
43609|49
43612|49
43619|49
43621|55
43623|49
43624|49
43626|55
43628|49
43629|49
43631|49
43632|49
43635|49
43640|55
43649|49
43651|49
43653|55
43654|49
43658|55
43663|55
43664|55
43665|55
43666|55
43667|49
43676|49
43680|49
43686|55
43688|49
43691|49
43693|49
43694|49
43695|49
43700|49
43703|55
43707|49
43708|55
43711|49
43713|49
43719|49
43720|49
43721|49
43723|49
43724|49
43727|49
43730|49
43734|55
43736|49
43737|49
43738|49
43739|49
43740|49
43741|49
43742|49
43743|49
43744|49
43745|49
43746|49
43747|49
43748|49
43749|49
43751|49
43752|49
43753|49
43754|49
43755|49
43756|49
43757|49
43758|49
43759|49
43760|49
43761|49
43762|49
43763|49
43764|49
43765|49
43766|49
43768|49
43769|49
43770|49
43771|49
43772|49
43773|49
43774|49
43775|49
43776|49
43777|49
43778|49
43779|49
43780|49
43781|49
43782|49
43783|49
43784|49
43785|49
43786|49
43787|49
43788|49
43789|49
43790|49
43791|49
43792|49
43793|49
43794|49
43795|49
43796|49
43797|49
43798|49
43799|49
43800|49
43801|49
43802|49
43803|49
43804|49
43805|49
43806|49
43807|49
43872|54
43873|54
43876|51
43879|51
43881|51
43883|51
43885|55
43893|51
43895|54
43906|54
43910|54
43917|55
43925|54
43928|54
43930|54
43939|49
43942|54
43945|54
43946|54
43948|51
43953|55
43955|55
43960|51
43965|54
43969|54
43974|51
43977|56
43980|55
43982|51
43983|51
43985|55
43986|49
43989|49
43992|54
43994|54
43998|54
44001|51
44003|56
44011|54
44012|54
44014|54
44017|54
44018|51
44019|54
44021|51
44023|54
44024|55
44025|51
44029|51
44030|54
44033|51
44034|51
44036|51
44038|51
44039|54
44040|51
44053|51
44055|54
44057|54
44062|54
44067|54
44070|54
44073|54
44081|54
44082|55
44084|51
44090|54
44100|51
44103|51
44104|51
44105|55
44106|54
44107|54
44108|54
44113|49
44115|54
44117|56
44118|56
44122|51
44126|51
44127|56
44129|51
44135|54
44136|56
44140|55
44146|56
44148|56
44153|54
44154|51
44160|51
44161|55
44162|54
44167|56
44168|54
44169|51
44173|54
44175|56
44179|51
44181|54
44183|56
44184|56
44186|51
44189|54
44193|51
44195|51
44196|56
44198|54
44200|51
44201|54
44202|54
44204|51
44208|54
44209|49
44212|51
44220|54
44223|51
44228|49
44234|56
44235|55
44237|56
44245|49
44248|49
44250|49
44252|49
44256|51
44257|49
44259|49
44263|49
44265|49
44270|49
44272|49
44274|49
44277|49
44278|49
44281|49
44283|49
44285|49
44288|49
44292|49
44294|49
44295|49
44299|49
44300|49
44302|49
44305|78
44307|52
44310|52
44311|52
44312|49
44313|78
44314|49
44316|78
44317|78
44329|52
44330|52
44334|52
44341|52
44345|52
44351|78
44356|78
44357|78
44360|78
44362|78
44363|78
44371|78
44374|58
44375|78
44377|58
44395|78
44396|56
44397|56
44400|56
44402|56
44411|58
44412|56
44416|56
44419|56
44425|56
44426|56
44427|56
44429|56
44432|56
44437|56
44441|56
44442|56
44443|56
44445|56
44448|56
44449|56
44452|56
44453|56
44464|56
44474|56
44475|56
44478|56
44479|56
44480|56
44486|56
44488|56
44489|56
44493|56
44495|56
44496|56
44499|56
44507|56
44514|56
44516|56
44518|56
44523|56
44524|56
44528|56
44529|56
44534|49
44536|58
44537|49
44538|58
44539|53
44540|49
44547|58
44548|58
44550|54
44551|58
44554|58
44561|58
44562|58
44564|49
44567|58
44568|58
44571|58
44572|58
44575|53
44576|58
44578|49
44579|53
44582|53
44585|54
44586|49
44590|58
44591|49
44592|58
44595|58
44598|49
44601|58
44602|49
44603|58
44608|58
44609|58
44610|49
44611|53
44616|49
44624|58
44627|53
44628|53
44632|58
44634|49
44635|53
44636|53
44638|53
44640|49
44641|53
44642|53
44644|53
44645|49
44646|58
44648|53
44651|53
44655|58
44656|49
44657|58
44658|49
44662|49
44666|49
44669|53
44671|58
44676|58
44677|53
44679|58
44681|58
44682|49
44683|49
44693|58
44705|58
44708|53
44710|49
44713|49
44718|56
44719|58
44721|49
44724|54
44726|49
44729|58
44730|58
44731|58
44733|53
44734|58
44738|54
44742|58
44743|49
44746|58
44747|49
44748|49
44753|49
44754|49
44756|53
44762|58
44763|58
44765|58
44766|54
44768|49
44770|53
44773|49
44775|49
44780|58
44781|58
44783|49
44788|49
44791|49
44815|49
44818|49
44827|57
44831|49
44835|49
44836|49
44838|49
44842|49
44843|49
44845|49
44850|49
44875|49
44878|49
44880|49
44881|49
44883|49
44884|52
44885|49
44891|49
44893|49
44896|52
44899|52
44901|49
44926|49
44928|49
44931|49
44932|49
44935|49
44938|49
44940|49
44941|49
44942|49
44943|49
44973|78
44979|49
44988|78
44999|55
45007|55
45012|56
45015|56
45035|51
45061|55
45062|55
45068|56
45081|78
45095|56
45100|78
45116|55
45122|56
45125|55
45129|55
45135|56
45136|56
45138|55
45142|55
45148|55
45152|55
45158|55
45159|56
45160|55
45163|55
45165|55
45171|56
45175|55
45177|52
45180|49
45186|49
45191|49
45199|52
45201|56
45204|49
45205|55
45210|55
45211|56
45213|58
45214|58
45215|52
45224|55
45228|55
45243|54
45245|52
45248|52
45264|55
45268|58
45271|58
45289|56
45291|52
45309|58
45317|52
45318|52
45322|52
45328|54
45332|58
45335|55
45342|58
45355|49
45356|58
45364|49
45369|52
45370|49
45374|49
45384|54
45390|54
45391|54
45398|54
45400|54
45401|54
45404|54
45408|54
45411|54
45412|54
45457|52
45495|51
45508|53
45525|51
45594|53
45604|53
45615|54
45627|53
45634|53
45660|52
45667|52
45670|52
45675|53
45680|52
45691|52
45692|78
45703|52
45718|53
45726|52
45741|53
45742|78
45757|53
45763|53
45778|58
45781|58
45786|58
45787|58
45790|49
45797|58
45801|57
45808|58
45810|58
45816|51
45818|49
45824|58
45826|53
45827|58
45828|58
45835|58
45841|58
45842|51
45858|49
45862|55
45870|78
45872|58
45874|58
45879|49
45899|78
45900|53
45901|53
45902|53
45905|78
45907|78
45908|78
45917|53
45919|78
45920|53
45921|53
45923|78
45924|78
45926|78
45927|78
45931|53
45932|78
45933|53
45935|53
45936|53
45937|53
45938|53
45939|78
45940|78
45943|78
45944|53
45947|78
45948|78
45950|78
45952|78
45958|58
45964|58
45966|58
45984|51
46003|51
46011|51
46038|51
46043|51
46047|51
46075|51
46099|51
46108|51
46111|51
46122|51
46130|51
46131|54
46140|51
46141|49
46143|49
46144|51
46156|49
46159|49
46161|49
46162|54
46165|49
46168|52
46172|49
46173|53
46175|54
46176|52
46178|51
46179|49
46182|51
46185|49
46187|49
46190|52
46191|49
46193|54
46202|49
46203|54
46216|49
46220|52
46223|49
46224|49
46230|53
46234|53
46235|53
46236|58
46237|53
46238|53
46241|53
46242|58
46244|58
46245|53
46249|53
46250|49
46251|49
46254|49
46257|54
46261|49
46263|52
46266|54
46271|54
46274|52
46275|53
46277|49
46278|52
46279|49
46280|49
46283|49
46284|55
46285|54
46289|53
46293|49
46294|49
46298|54
46300|49
46301|49
46321|49
46322|49
46324|52
46336|49
46337|49
46344|49
46353|49
46358|49
46359|49
46360|49
46372|52
46380|52
46386|52
46392|49
46393|52
46396|55
46397|55
46398|55
46399|49
46400|55
46401|51
46407|51
46408|58
46409|55
46413|55
46416|58
46417|49
46421|55
46422|49
46423|55
46425|55
46426|55
46428|49
46429|55
46431|49
46433|55
46434|55
46435|55
46436|55
46438|49
46439|55
46440|55
46444|55
46445|49
46447|55
46450|55
46451|55
46452|55
46453|55
46454|55
46455|55
46458|55
46459|55
46461|49
46463|49
46464|55
46466|55
46468|55
46469|55
46470|55
46471|55
46472|55
46473|49
46475|49
46476|55
46477|55
46480|55
46483|55
46484|49
46485|55
46487|55
46488|55
46492|55
46493|55
46496|55
46500|49
46503|49
46504|55
46505|55
46562|52
46589|51
46592|51
46595|51
46597|51
46602|51
46604|49
46605|51
46609|51
46615|49
46622|51
46644|49
46647|57
46655|57
46661|51
46663|56
46664|57
46668|49
46669|57
46670|57
46672|51
46673|57
46674|57
46680|55
46683|49
46687|51
46702|57
46704|57
46712|57
46713|49
46717|51
46728|51
46738|55
46739|55
46742|55
46743|51
46748|51
46754|51
46755|51
46756|51
46759|51
46783|49
46800|49
46933|78
46934|49
46935|49
46936|78
46937|49
46941|49
46942|49
46943|49
46945|49
46946|52
46951|52
46954|78
46955|78
46957|56
46960|49
46963|52
46966|49
46967|49
46972|56
46974|56
46976|56
46977|52
46978|49
46980|56
46983|49
46984|49
46989|49
46990|49
46993|49
46997|49
47001|49
47007|78
47008|49
47010|78
47014|56
47016|49
47018|49
47019|78
47020|49
47021|49
47024|49
47027|49
47028|49
47031|49
47036|49
47037|78
47040|49
47041|49
47043|78
47046|78
47048|78
47051|49
47056|49
47058|52
47059|78
47060|49
47061|49
47064|49
47065|49
47066|49
47067|52
47069|49
47071|49
47072|49
47075|49
47077|49
47083|56
47086|49
47087|49
47088|49
47089|49
47092|78
47093|49
47096|56
47097|52
47098|49
47099|78
47104|49
47107|49
47108|78
47109|49
47110|49
47111|49
47113|49
47116|56
47117|49
47119|49
47121|49
47122|78
47123|49
47124|49
47125|78
47127|49
47129|49
47133|49
47135|78
47136|49
47137|56
47138|78
47140|49
47141|49
47142|49
47144|49
47146|49
47151|49
47155|49
47157|56
47158|49
47164|78
47165|56
47167|49
47168|49
47170|49
47171|78
47172|49
47173|49
47175|49
47176|56
47177|49
47178|49
47180|78
47181|49
47186|78
47188|78
47190|49
47192|49
47193|49
47196|78
47197|78
47200|49
47201|52
47202|78
47204|49
47205|78
47209|49
47211|49
47213|56
47216|49
47217|49
47219|49
47222|49
47223|49
47224|49
47226|49
47246|53
47256|53
47258|55
47263|53
47264|53
47271|53
47273|53
47276|53
47278|53
47282|53
47284|53
47285|53
47286|53
47314|54
47315|54
47316|56
47317|54
47319|49
47320|54
47322|54
47325|56
47326|54
47327|56
47328|54
47329|54
47330|49
47331|54
47332|49
47334|58
47335|49
47340|49
47341|49
47345|49
47349|49
47354|49
47355|49
47356|49
47357|58
47362|49
47363|49
47365|49
47369|49
47371|49
47373|49
47375|49
47376|49
47377|49
47378|49
47380|49
47384|49
47388|49
47393|49
47394|49
47395|49
47397|49
47403|53
47406|51
47412|51
47418|51
47420|51
47424|51
47428|51
47436|51
47438|51
47439|51
47440|51
47443|51
47444|51
47447|51
47449|49
47450|49
47454|51
47458|49
47459|55
47461|55
47462|55
47463|49
47469|52
47470|49
47476|55
47480|55
47481|52
47482|55
47484|55
47487|55
47489|49
47493|55
47495|51
47496|52
47498|52
47499|55
47502|52
47505|51
47507|49
47508|55
47511|51
47512|49
47513|55
47515|55
47519|51
47520|55
47523|55
47524|55
47529|51
47539|55
47567|55
47652|78
47653|78
47654|52
47657|78
47659|52
47660|78
47662|78
47664|78
47669|78
47674|49
47679|49
47681|78
47684|78
47685|78
47688|52
47691|78
47692|49
47695|78
47706|78
47709|78
47711|52
47714|78
47715|78
47716|49
47723|78
47725|78
47726|78
47730|78
47734|78
47735|78
47741|78
47743|78
47744|78
47748|78
47756|78
47757|78
47758|78
47763|78
47764|78
47765|78
47767|78
47781|78
47789|49
47790|78
47797|49
47805|78
47806|78
47809|78
47812|78
47813|78
47824|49
47829|78
47830|78
47835|52
47837|78
47842|78
47849|78
47851|78
47853|58
47855|78
47859|78
47861|78
47864|51
47867|78
47880|78
47881|78
47885|78
47888|49
47890|52
47892|78
47896|78
47898|78
47906|49
47915|78
47918|78
47923|78
47927|78
47929|78
47932|49
47939|49
47944|52
47961|58
47962|78
47963|78
47971|78
47982|49
47984|49
47986|78
47990|78
47992|78
47993|52
47994|49
47996|49
47998|78
47999|52
48002|78
48006|78
48008|78
48011|78
48016|78
48018|52
48021|52
48024|52
48025|49
48026|78
48029|78
48036|78
48037|78
48040|78
48043|78
48046|49
48056|49
48057|58
48065|49
48070|49
48085|49
48087|58
48099|54
48105|55
48106|49
48107|54
48113|49
48115|52
48117|49
48123|49
48124|49
48126|49
48127|49
48128|49
48129|54
48130|54
48136|49
48143|52
48149|52
48151|55
48157|49
48169|58
48173|58
48179|55
48184|49
48185|54
48186|49
48198|49
48200|54
48201|54
48204|49
48206|49
48210|54
48212|58
48214|49
48219|49
48223|54
48224|54
48228|54
48233|49
48236|54
48237|49
48244|55
48245|49
48269|55
48273|49
48275|58
48280|49
48286|58
48292|55
48297|52
48303|52
48308|52
48309|49
48312|49
48322|54
48324|58
48330|55
48339|49
48347|58
48349|49
48350|49
48355|55
48358|49
48369|54
48371|49
48374|54
48378|54
48379|54
48382|52
48383|49
48385|54
48388|55
48391|49
48397|52
48398|54
48408|52
48415|55
48422|49
48424|49
48437|49
48442|49
48469|54
48474|49
48480|58
48481|52
48490|49
48492|55
48497|54
48500|49
48507|55
48509|49
48510|52
48513|49
48514|52
48516|54
48518|54
48530|58
48531|53
48550|49
48557|53
48558|53
48561|49
48570|49
48571|53
48574|49
48575|49
48584|53
48586|49
48596|49
48600|49
48601|53
48603|49
48612|53
48613|49
48615|53
48619|53
48622|49
48626|49
48632|49
48634|49
48652|49
48657|49
48662|49
48666|53
48667|49
48672|58
48687|58
48703|58
48712|49
48717|49
48718|49
48720|49
48721|49
48722|49
48723|49
48725|49
48727|49
48730|49
48731|49
48733|49
48734|49
48737|55
48738|55
48744|55
48747|58
48748|55
48749|55
48751|49
48753|49
48754|58
48757|49
48758|57
48760|57
48761|57
48762|49
48763|57
48765|52
48766|57
48767|57
48793|54
48824|52
48825|53
48826|49
48829|55
48835|53
48836|55
48837|52
48840|52
48842|49
48844|49
48846|55
48851|52
48852|54
48855|55
48857|53
48860|54
48865|54
48866|54
48871|55
48873|54
48876|55
48882|78
48884|55
48885|53
48886|53
48889|52
48890|52
48891|54
48895|54
48896|53
48897|54
48898|55
48900|53
48903|55
48906|54
48908|54
48912|54
48913|52
48915|52
48918|55
48924|54
48925|53
48926|54
48929|53
48931|54
48932|54
48934|54
48935|49
48938|54
48940|53
48942|55
48943|53
48945|52
48946|53
48948|55
48949|54
48952|52
48953|54
48954|55
48961|54
48963|54
48965|53
48966|55
48968|53
48970|53
48972|54
48974|55
48977|55
48978|55
48980|54
48983|54
48985|55
48986|54
48987|55
48988|55
48991|54
48993|53
48996|55
48997|55
49001|55
49002|55
49004|53
49006|54
49008|55
49009|55
49013|54
49015|55
49018|55
49020|54
49022|55
49024|55
49025|55
49030|49
49037|49
49046|51
49051|78
49054|49
49056|78
49058|49
49061|51
49062|49
49064|49
49066|52
49067|49
49073|78
49074|49
49078|78
49082|49
49087|49
49089|78
49092|78
49093|51
49101|49
49104|49
49108|49
49114|49
49115|78
49116|51
49127|49
49129|51
49140|49
49141|49
49147|49
49149|78
49150|78
49154|49
49155|49
49156|52
49157|49
49159|49
49162|52
49166|55
49178|51
49180|51
49183|51
49185|51
49186|51
49188|51
49190|51
49191|51
49193|51
49195|51
49196|51
49198|51
49201|51
49202|51
49204|51
49207|51
49208|51
49209|51
49211|51
49214|51
49215|51
49217|51
49220|51
49223|51
49225|51
49226|51
49227|51
49228|51
49231|51
49232|51
49233|51
49234|51
49241|53
49242|53
49243|55
49246|52
49247|57
49248|52
49250|55
49275|54
49288|54
49290|54
49313|58
49314|58
49315|58
49317|54
49319|58
49322|58
49323|58
49329|58
49337|58
49343|56
49348|49
49351|52
49355|55
49362|52
49367|56
49368|56
49370|56
49371|56
49372|56
49374|56
49380|49
49392|56
49399|52
49404|56
49413|78
49417|56
49429|56
49440|49
49443|58
49444|55
49446|58
49450|52
49465|58
49481|49
49488|49
49494|56
49496|56
49506|52
49507|78
49516|56
49518|56
49519|52
49521|56
49522|49
49534|49
49536|58
49543|52
49551|56
49562|58
49565|56
49568|49
49569|58
49571|58
49579|58
49580|52
49581|52
49582|56
49583|52
49600|52
49612|58
49613|58
49622|49
49624|58
49625|49
49628|56
49632|55
49633|58
49647|58
49649|52
