Person_id|Tag_id
190394|34864
190394|34923
190394|36774
190395|23832
190395|25099
190395|25147
190395|25222
190395|35652
190396|24634
190396|26139
190396|35680
190397|24419
190397|24698
190397|25000
190397|25220
190397|25229
190397|25240
190397|25323
190397|26040
190397|26046
190397|26094
190397|26112
190397|26151
190397|26193
190397|26260
190397|26286
190397|26332
190397|28782
190397|29727
190397|30227
190397|30267
190397|32377
190397|32379
190397|32546
190397|33794
190397|34233
190398|23375
190398|23378
190398|23514
190398|23524
190398|23694
190398|23706
190398|23781
190398|23809
190398|24030
190398|24031
190398|24045
190398|24428
190398|24782
190398|24847
190398|24919
190398|24994
190398|25220
190398|25223
190398|25225
190398|25230
190398|25232
190398|25250
190398|25292
190398|25293
190398|26013
190398|26014
190398|26015
190398|26019
190398|26026
190398|26029
190398|26041
190398|26045
190398|26053
190398|26063
190398|26071
190398|26074
190398|26087
190398|26114
190398|26123
190398|26153
190398|26179
190398|26212
190398|26225
190398|26272
190398|26296
190398|28291
190398|28297
190398|28368
190398|28377
190398|28383
190398|28420
190398|28719
190398|28976
190398|30235
190398|30839
190398|31519
190398|31766
190398|32380
190398|32431
190398|33458
190398|33938
190398|35858
190398|37051
190399|24761
190399|25265
190399|25341
190399|26034
190399|26124
190399|26229
190399|29636
190399|30250
190399|30760
190399|35982
190400|23519
190400|23706
190400|23781
190400|23807
190400|23821
190400|24018
190400|24031
190400|24048
190400|24212
190400|24903
190400|25127
190400|25234
190400|25294
190400|25299
190400|25301
190400|25305
190400|26013
190400|26022
190400|26023
190400|26033
190400|26035
190400|26047
190400|26053
190400|26054
190400|26077
190400|26078
190400|26086
190400|26091
190400|26103
190400|26110
190400|26124
190400|26150
190400|26157
190400|26162
190400|26189
190400|26190
190400|26210
190400|26271
190400|26343
190400|28406
190400|29601
190400|29631
190400|30055
190400|30265
190400|30743
190400|30774
190400|30806
190400|31174
190400|31712
190400|31949
190400|32406
190400|32497
190400|32612
190400|33283
190400|33351
190400|33705
190400|33824
190400|34218
190400|34722
190400|34800
190402|23242
190402|23695
190402|23808
190402|24436
190402|24438
190402|24852
190402|25093
190402|25099
190402|25146
190402|26013
190402|26030
190402|26129
190402|26196
190402|26205
190402|26222
190402|26316
190402|28083
190402|30147
190402|30174
190402|30488
190402|30750
190402|34038
190403|23441
190403|24647
190403|25099
190403|25225
190403|25266
190403|25292
190403|25294
190403|26095
190403|26185
190403|28080
190403|28368
190403|30212
190403|30616
190403|30840
190403|30982
190403|32294
190403|32406
190403|32410
190403|34553
190404|23379
190404|24258
190404|24260
190404|24761
190404|24904
190404|24907
190404|25189
190404|25278
190404|25315
190404|25344
190404|26015
190404|26025
190404|26066
190404|26111
190404|26219
190404|26256
190404|26273
190404|28395
190404|28552
190404|28830
190404|29603
190404|29649
190404|30818
190404|30997
190404|31891
190404|32294
190404|32897
190404|33985
190404|34486
190404|34773
190404|35180
190404|35532
190405|23374
190405|23380
190405|23514
190405|24031
190405|24040
190405|24746
190405|24905
190405|25188
190405|25220
190405|25223
190405|25240
190405|25257
190405|25264
190405|25267
190405|25294
190405|25295
190405|25321
190405|26016
190405|26018
190405|26030
190405|26041
190405|26211
190405|26238
190405|26262
190405|26350
190405|28084
190405|28250
190405|28674
190405|29976
190405|30188
190405|30806
190405|32497
190405|34644
190405|37044
190405|38398
190406|23375
190406|23801
190406|24421
190406|24442
190406|24768
190406|25224
190406|25253
190406|25290
190406|26313
190406|28080
190406|32333
190406|32565
190407|23514
190407|23518
190407|23685
190407|23804
190407|23806
190407|24035
190407|24681
190407|24690
190407|25263
190407|25301
190407|26026
190407|26043
190407|26103
190407|26134
190407|28299
190407|30669
190407|30755
190407|30760
190407|30839
190407|32508
190407|33281
190407|33834
190407|35111
190408|24989
190408|26013
190408|26168
190409|26221
190409|28079
190410|23381
190410|23515
190410|23802
190410|23806
190410|23819
190410|23821
190410|24018
190410|24425
190410|24686
190410|24913
190410|24996
190410|25001
190410|25003
190410|25005
190410|25007
190410|25176
190410|25221
190410|25228
190410|25234
190410|25241
190410|25248
190410|25253
190410|25266
190410|28397
190410|32331
190410|32397
190410|32399
190410|32406
190410|32480
190410|32722
190410|34858
190410|34861
190410|34923
190410|34934
190411|23442
190411|23535
190411|23685
190411|23705
190411|23781
190411|23801
190411|23809
190411|23815
190411|23832
190411|24210
190411|24257
190411|24258
190411|24400
190411|24406
190411|24407
190411|24412
190411|24414
190411|24422
190411|24427
190411|24431
190411|24437
190411|24441
190411|24657
190411|24850
190411|24910
190411|24995
190411|25000
190411|25166
190411|25189
190411|25220
190411|25221
190411|25239
190411|25254
190411|25285
190411|25319
190411|25331
190411|25354
190411|26023
190411|26033
190411|26059
190411|26084
190411|26131
190411|26164
190411|26195
190411|26202
190411|26209
190411|26260
190411|26262
190411|26284
190411|26306
190411|26347
190411|28085
190411|28314
190411|28353
190411|28395
190411|28427
190411|28428
190411|28494
190411|29631
190411|29654
190411|30181
190411|30816
190411|30919
190411|32272
190411|32320
190411|32406
190411|32413
190411|32713
190411|34490
190411|34611
190411|34644
190411|34767
190411|34979
190411|37272
190412|23429
190413|23381
190413|23382
190413|23432
190413|23527
190413|23533
190413|23652
190413|24012
190413|24014
190413|24023
190413|24210
190413|24413
190413|24442
190413|24690
190413|24851
190413|24916
190413|24969
190413|24998
190413|25166
190413|25221
190413|25223
190413|25226
190413|25239
190413|25264
190413|25267
190413|25282
190413|25295
190413|25301
190413|25355
190413|26013
190413|26018
190413|26026
190413|26043
190413|26066
190413|26127
190413|26130
190413|26143
190413|26150
190413|26155
190413|26160
190413|26167
190413|26183
190413|26189
190413|26215
190413|26273
190413|26307
190413|26308
190413|26315
190413|28350
190413|28365
190413|28395
190413|29274
190413|29603
190413|29604
190413|29613
190413|29695
190413|30218
190413|30248
190413|30616
190413|30823
190413|32077
190413|32710
190413|32713
190413|33273
190413|33696
190413|35298
190413|38072
190414|23516
190414|23520
190414|23684
190414|23776
190414|24042
190414|24264
190414|24421
190414|24851
190414|24880
190414|25220
190414|25221
190414|26015
190414|26035
190414|26062
190414|26114
190414|26126
190414|26181
190414|26240
190414|26246
190414|26319
190414|28392
190414|28394
190414|29090
190414|29307
190414|29613
190414|29894
190414|30198
190414|30226
190414|30770
190414|37425
190414|38192
190415|23706
190415|23780
190415|23802
190415|23803
190415|24014
190415|24209
190415|24416
190415|24765
190415|24781
190415|24911
190415|24989
190415|24994
190415|24998
190415|25099
190415|25221
190415|25227
190415|25247
190415|25258
190415|25261
190415|25311
190415|25318
190415|25319
190415|26015
190415|26021
190415|26026
190415|26027
190415|26042
190415|26062
190415|26141
190415|26147
190415|26155
190415|26166
190415|26174
190415|26175
190415|26221
190415|26247
190415|26277
190415|26312
190415|26331
190415|26339
190415|28321
190415|28388
190415|28412
190415|29623
190415|29910
190415|29915
190415|30126
190415|30218
190415|30361
190415|30791
190415|30830
190415|30846
190415|32555
190415|34490
190416|23368
190417|23245
190417|23779
190417|23797
190417|23802
190417|24012
190417|24043
190417|24781
190417|24782
190417|25221
190417|25227
190417|25326
190417|26023
190417|26031
190417|26038
190417|26114
190417|26156
190417|26199
190417|28350
190417|29640
190417|30135
190417|30759
190417|32377
190417|32399
190417|32713
190417|34934
190418|23415
190418|23652
190418|23802
190418|23818
190418|24014
190418|24021
190418|24268
190418|25003
190418|25007
190418|25223
190418|25254
190418|25284
190418|26018
190418|26030
190418|26107
190418|26161
190418|26227
190418|26258
190418|26304
190418|28306
190418|28427
190418|29599
190418|29608
190418|29899
190418|29910
190418|29979
190418|30198
190418|30750
190418|30779
190418|30823
190418|30856
190418|32331
190418|32535
190418|32546
190419|24677
190420|23374
190420|23442
190420|23801
190420|23823
190420|24012
190420|24014
190420|24032
190420|24212
190420|24443
190420|24680
190420|24783
190420|24903
190420|24917
190420|25232
190420|25313
190420|25321
190420|26021
190420|26024
190420|26052
190420|26074
190420|26105
190420|28428
190420|29621
190420|29645
190420|30830
190420|32553
190420|32710
190421|23374
190421|25250
190421|26030
190421|26045
190421|26058
190421|28087
190421|30204
190421|32508
190421|35111
190421|37054
190422|24264
190422|24968
190422|26066
190422|26085
190422|26296
190422|30216
190422|30227
190423|25165
190423|26050
190424|25098
190424|26280
190425|23518
190425|23694
190425|23801
190425|23806
190425|24012
190425|24042
190425|24263
190425|24994
190425|25220
190425|25229
190425|25277
190425|25298
190425|25312
190425|25357
190425|26030
190425|26039
190425|26049
190425|26086
190425|26093
190425|26094
190425|26099
190425|26112
190425|26118
190425|26233
190425|26249
190425|26261
190425|26302
190425|28368
190425|28654
190425|29084
190425|29611
190425|30216
190425|30268
190425|32431
190425|33264
190426|23245
190426|23694
190427|23375
190427|23514
190427|23758
190427|23760
190427|23834
190427|24037
190427|24043
190427|24209
190427|24416
190427|24850
190427|24999
190427|25000
190427|25145
190427|25189
190427|25222
190427|25228
190427|25236
190427|25237
190427|25254
190427|25284
190427|25319
190427|26018
190427|26019
190427|26037
190427|26053
190427|26063
190427|26066
190427|26072
190427|26197
190427|26308
190427|26331
190427|26345
190427|28131
190427|28249
190427|28383
190427|28539
190427|28938
190427|29599
190427|29649
190427|30181
190427|30245
190427|30251
190427|30756
190427|32382
190427|32672
190427|34018
190428|23694
190428|23800
190428|25252
190428|26020
190428|30268
190428|30818
190429|25129
190429|26066
190429|30770
190429|30778
190431|23242
190431|23384
190431|29645
190432|23242
190433|25035
190433|26049
190433|26132
190433|26136
190433|26285
190433|26320
190433|28539
190433|29940
190433|31013
190433|31343
190433|32562
190433|32784
190433|34777
190434|23237
190434|26344
190434|32713
190435|23236
190435|23379
190435|23515
190435|23516
190435|23531
190435|23810
190435|23822
190435|23834
190435|24012
190435|24028
190435|24034
190435|24262
190435|24611
190435|24688
190435|24782
190435|25002
190435|25189
190435|25229
190435|25239
190435|25247
190435|25248
190435|25255
190435|25276
190435|25287
190435|25295
190435|25311
190435|26013
190435|26015
190435|26023
190435|26064
190435|26109
190435|26110
190435|26121
190435|26123
190435|26248
190435|26260
190435|26306
190435|26319
190435|26338
190435|28252
190435|28389
190435|28406
190435|28571
190435|29297
190435|29630
190435|29676
190435|29969
190435|30181
190435|30632
190435|30755
190435|30932
190435|32255
190435|32386
190435|32497
190435|32736
190435|35238
190435|36667
190435|37376
190435|37455
190436|23479
190437|23879
190437|32201
190438|23242
190438|23685
190438|23811
190438|23824
190438|24014
190438|24018
190438|24026
190438|24209
190438|24210
190438|24258
190438|24389
190438|24416
190438|24424
190438|24427
190438|24646
190438|24851
190438|25176
190438|25220
190438|25231
190438|25259
190438|25267
190438|25277
190438|25280
190438|25284
190438|25290
190438|25293
190438|25351
190438|26116
190438|26158
190438|26255
190438|28085
190438|28368
190438|29601
190438|29604
190438|29649
190438|30181
190438|30200
190438|30251
190438|30616
190438|32299
190438|32406
190438|32710
190438|34486
190438|34613
190438|34813
190439|23824
190439|24016
190439|24643
190440|23296
190440|23298
190440|23432
190440|23677
190440|23694
190440|23708
190440|23801
190440|23825
190440|23831
190440|23833
190440|24032
190440|24039
190440|24048
190440|24267
190440|24434
190440|24436
190440|24680
190440|24781
190440|24784
190440|24903
190440|24907
190440|24912
190440|24913
190440|24916
190440|24919
190440|24920
190440|25000
190440|25006
190440|25100
190440|25144
190440|25188
190440|25190
190440|25289
190440|25335
190440|25356
190440|26014
190440|26046
190440|26094
190440|26116
190440|26139
190440|26224
190440|26225
190440|26237
190440|26245
190440|26285
190440|26310
190440|26338
190440|26344
190440|28333
190440|28351
190440|28356
190440|28369
190440|28394
190440|29084
190440|29619
190440|30185
190440|30770
190440|30791
190440|32410
190440|32494
190440|34601
190440|35111
190440|35509
190440|35532
190440|37054
190440|38082
190441|23242
190441|23647
190441|23704
190441|23801
190441|24996
190441|25226
190441|25272
190441|26018
190441|26020
190441|26027
190441|26047
190441|26049
190441|26183
190441|26185
190441|26313
190441|28085
190441|28989
190441|29605
190441|29633
190441|29976
190441|30267
190441|30783
190441|30840
190441|30977
190441|32410
190441|33855
190442|23236
190443|23242
190443|23811
190443|24011
190443|24433
190443|24442
190443|24690
190443|25259
190443|25266
190443|25280
190443|26270
190443|26329
190443|29649
190444|23695
190444|23780
190444|24261
190444|25166
190444|25229
190444|25258
190444|25268
190444|25330
190444|26048
190444|26082
190444|26231
190444|26244
190444|26282
190444|28543
190444|29108
190444|30216
190444|30226
190444|30616
190444|30629
190444|30647
190444|30800
190444|30830
190444|36209
190444|36986
190445|23674
190445|23817
190445|24044
190445|24390
190445|24913
190445|25232
190445|25242
190445|25309
190445|26035
190445|26129
190445|26178
190446|23297
190446|23653
190446|23808
190446|24046
190446|24847
190446|24994
190446|25100
190446|25222
190446|25224
190446|25230
190446|25241
190446|25259
190446|25282
190446|26016
190446|26022
190446|26037
190446|26038
190446|26040
190446|26043
190446|26052
190446|26074
190446|26110
190446|26130
190446|26263
190446|28083
190446|28365
190446|29674
190446|29881
190446|29981
190446|30198
190446|32201
190446|32794
190446|33274
190447|23779
190448|24980
190449|23236
190449|24011
190449|24016
190449|24024
190449|25231
190449|25237
190449|25253
190449|25268
190449|25276
190449|25342
190449|25358
190449|26026
190449|26046
190449|26050
190449|26066
190449|26106
190449|26127
190449|26136
190449|26238
190449|26252
190449|26317
190449|28850
190449|29033
190449|29100
190449|29605
190449|29635
190449|29684
190449|29983
190449|30061
190449|30217
190449|30818
190449|32299
190449|32497
190449|32619
190449|32667
190449|33621
190449|35124
190449|35532
190450|23376
190450|23694
190450|23705
190450|24017
190450|24257
190450|24261
190450|24410
190450|24423
190450|24433
190450|24646
190450|24706
190450|24914
190450|24916
190450|25004
190450|25189
190450|25223
190450|25226
190450|25230
190450|25231
190450|25240
190450|25283
190450|25295
190450|25303
190450|25317
190450|25346
190450|26032
190450|26034
190450|26080
190450|26086
190450|26097
190450|26148
190450|26151
190450|26197
190450|26234
190450|26265
190450|26284
190450|26285
190450|26288
190450|26318
190450|28321
190450|28342
190450|28880
190450|29675
190450|29969
190450|29989
190450|30071
190450|30212
190450|30216
190450|30745
190450|30832
190450|31184
190450|31403
190450|31887
190450|32397
190450|32553
190450|34224
190450|34635
190450|34646
190450|35947
190450|37917
190451|23797
190451|23802
190452|23383
190452|23441
190452|23442
190452|23810
190452|23824
190452|24011
190452|24017
190452|24690
190452|24996
190452|25002
190452|25228
190452|25235
190452|25250
190452|29649
190452|32294
190452|32424
190452|32553
190452|34644
190452|34861
190452|34923
190453|23375
190453|23380
190453|23695
190453|24415
190453|24416
190453|24696
190453|25145
190453|25221
190453|25282
190453|25289
190453|25304
190453|25311
190453|26024
190453|26050
190453|26054
190453|26239
190453|30758
190453|35492
190454|23295
190454|23814
190454|24021
190454|24211
190454|24259
190454|24263
190454|24415
190454|24768
190454|24906
190454|24916
190454|25117
190454|25220
190454|25232
190454|25237
190454|25316
190454|26019
190454|26061
190454|26090
190454|26114
190454|26120
190454|26137
190454|26198
190454|26259
190454|26261
190454|26282
190454|26312
190454|26330
190454|28486
190454|28986
190454|29649
190454|30190
190454|30207
190454|30287
190454|31860
190454|32555
190454|33735
190455|24015
190455|24407
190455|24905
190455|25231
190455|25326
190455|26055
190455|26129
190455|26197
190455|26238
190455|26292
190455|26310
190455|26945
190455|28351
190455|28369
190455|28377
190455|28434
190455|29736
190455|30270
190455|32467
190455|34001
190456|23828
190456|24258
190456|24407
190456|24770
190456|24910
190456|25188
190456|25222
190456|25283
190456|26014
190456|26030
190456|26041
190456|26093
190456|26103
190456|29669
190456|30198
190456|30759
190456|33668
190456|34646
190457|23385
190457|25052
190458|23238
190459|23658
190460|23519
190460|23677
190460|25226
190460|25258
190460|26023
190460|26043
190460|26048
190460|26057
190460|26068
190460|26084
190460|26119
190460|26136
190460|26137
190460|26181
190460|26326
190460|28418
190460|28420
190460|28429
190460|28702
190460|28980
190460|29021
190460|29337
190460|29488
190460|29613
190460|30169
190460|30652
190460|30760
190460|30780
190460|31128
190460|31655
190460|31802
190460|31911
190460|32664
190460|32838
190460|32871
190460|33763
190460|34004
190460|34365
190460|37304
190460|37549
190460|37763
190460|39007
190461|23295
190461|23374
190461|23779
190461|23828
190461|24388
190461|24406
190461|24646
190461|24769
190461|24906
190461|25234
190461|25294
190461|26013
190461|26016
190461|26026
190461|26059
190461|26091
190461|26201
190461|29674
190461|30190
190461|30198
190461|30241
190461|30563
190461|32565
190462|23708
190462|23804
190462|23830
190462|24023
190462|24048
190462|24211
190462|24257
190462|24260
190462|24639
190462|24741
190462|24781
190462|24905
190462|24996
190462|25144
190462|25172
190462|25240
190462|25295
190462|25313
190462|25321
190462|25324
190462|25325
190462|26017
190462|26019
190462|26020
190462|26022
190462|26035
190462|26056
190462|26075
190462|26081
190462|26083
190462|26084
190462|26106
190462|26120
190462|26140
190462|26197
190462|26211
190462|26213
190462|26235
190462|26320
190462|28299
190462|28392
190462|28434
190462|28607
190462|28798
190462|29588
190462|29641
190462|30267
190462|30420
190462|30759
190462|30779
190462|32299
190462|32382
190462|32886
190462|34931
190462|35238
190462|35940
190462|36598
190463|23802
190463|24258
190463|24851
190463|25220
190463|25247
190463|25267
190463|25325
190463|26020
190463|26029
190463|26270
190463|26283
190463|28420
190463|28989
190463|32294
190463|33656
