Comment_id|Person_id
53155|191622
53169|191622
53185|191622
53210|191622
53214|191622
53325|190512
53331|191622
53333|191622
53347|191622
53356|190512
53410|190512
53422|190512
53431|191622
53440|190512
53451|190512
53461|190512
53467|191622
53468|191622
53474|190512
53476|190512
53479|190512
53493|190512
53496|190512
53498|190512
53512|190512
53518|191622
53553|190512
53563|190512
53576|190512
53589|191622
53601|190512
53666|191579
53667|191579
53694|191579
53698|191579
53720|190787
53723|190787
53759|191579
53767|190787
53787|190787
53813|190787
53817|190787
53828|191579
53858|190787
53859|190787
53868|190787
53884|191579
53886|191579
53914|190787
53920|190787
53922|191579
53926|190787
53957|190787
53959|190787
53962|190787
53964|190787
53973|190787
53976|190787
53988|190787
53999|190996
54000|190996
54001|190996
54004|190996
54005|190996
54006|190996
54009|190996
54010|190996
54012|190996
54013|190996
54014|190996
54016|190996
54018|190996
54019|190996
54021|190996
54029|190474
54032|190474
54033|190474
54043|190474
54052|190474
54055|190474
54058|190474
54092|190474
54101|190474
54114|190474
54129|190474
54135|190474
54143|190474
54144|190474
54145|190474
54152|190474
54153|190474
54169|190474
54176|190474
54186|190474
54202|190474
54206|190474
54208|190474
54217|190474
54219|190474
54240|190474
54272|191537
54276|191537
54280|191537
54283|191537
54300|191537
54305|191537
54339|191509
54393|191509
54436|191509
54439|191509
54447|191509
54460|191509
54461|191509
54464|191509
54479|191822
54486|191822
54495|190996
54504|191822
54522|191622
54525|191622
54537|191059
54556|191822
54559|191059
54560|191059
54565|191822
54575|190787
54622|190787
54624|190787
54631|190787
54637|190787
54639|191793
54649|190474
54653|190474
54660|191793
54661|191793
54663|191793
54697|191793
54698|190474
54704|190474
54705|190474
54720|191793
54721|191793
54722|191793
54732|191793
54733|190474
54734|190474
54735|190474
54747|190474
54749|191793
54759|190474
54765|191793
54779|191793
54810|190474
54816|191793
54821|191793
54839|191793
54948|190836
54975|190836
55109|190836
55128|190836
55130|190836
55141|190836
55156|190836
55287|190996
55291|190996
55293|190787
55294|190787
55296|190996
55297|191537
55298|190996
55299|190787
55301|190996
55303|190996
55304|190787
55306|190787
55323|190787
55324|190996
55325|190787
55326|191537
55327|191537
55329|191537
55330|191537
55331|190787
55333|191537
55335|190787
55337|190996
55339|190787
55343|190996
55346|191537
55348|191537
55349|190996
55351|190787
55352|190787
55353|191537
55355|191537
55361|190996
55364|191537
55365|190996
55367|191537
55377|191537
55383|191537
55390|190787
55400|190787
55427|190787
55435|190996
55436|190787
55437|190787
55465|190787
55479|190787
55567|191793
55582|191793
55618|191537
55642|191793
55679|191083
55687|191793
55690|191537
55699|191537
55751|191704
55757|191793
55761|191793
55763|191793
55777|191704
55783|191704
55798|191704
55800|191083
55822|191704
55825|191704
55837|191083
55840|191793
55849|191793
55876|190979
55906|191704
55919|191704
55957|191704
55983|191704
55993|191704
56044|191704
56080|191704
56084|191704
56094|191704
56171|190836
56237|190836
56360|190836
56485|190787
56488|190787
56490|190787
56492|190787
56637|191537
56696|191793
56698|190979
56699|190979
56701|191793
56706|191793
56707|191437
56708|191083
56709|191083
56710|191793
56714|190979
56717|190787
56719|190787
56722|191793
56726|190787
56729|191083
56731|191793
56733|190979
56740|190979
56741|190979
56743|191083
56747|191437
56749|191793
56750|191793
56752|191793
56756|190979
56757|190787
56759|191437
56761|190979
56763|191083
56765|191083
56766|190979
56768|191083
56769|191793
56770|190787
56771|191437
56775|190979
56779|190787
56781|190979
56784|190787
56786|191437
56789|190787
56790|190787
56793|191083
56796|190979
56799|190979
56800|191083
56803|191793
56807|190979
56816|190787
56819|190979
56833|191437
56837|191083
56839|191793
56844|191437
56845|191793
56846|191083
56847|190979
56850|191793
56852|191083
56854|191793
56856|191083
56860|191083
56861|191083
56862|191793
56863|191793
56864|191083
56866|190979
56867|191793
56872|191083
56876|191437
56989|191704
57041|191704
57067|191704
57098|191704
57101|191704
57102|191704
57105|191748
57114|191748
57123|191748
57135|191748
57146|191748
57154|191748
57161|191748
57173|191748
57177|191748
57288|190996
57349|190996
57359|191509
57393|190996
57395|190996
57410|190996
57434|190996
57481|191509
57490|190430
57562|190996
57597|190996
57609|190996
57630|190996
57640|190996
57668|190430
57673|191509
57680|190848
57695|191704
57703|190848
57705|191805
57711|190848
57716|191622
57717|191704
57735|191622
57741|191622
57752|191704
57769|191622
57799|191805
57800|190848
57802|191704
57803|191622
57826|190848
57856|191508
57871|191641
57917|191641
57926|190694
57970|191508
57990|190694
58005|190694
58011|191641
58016|190694
58022|191641
58070|190787
58071|190787
58076|191537
58081|190787
58083|190787
58096|190787
58113|190996
58116|190996
58128|190787
58133|191537
58139|190787
58233|191783
58248|190787
58290|191748
58313|191748
58315|190787
58322|190787
58339|190787
58345|191748
58391|191783
58395|191748
58409|190787
58449|191748
58450|190787
58454|190787
58456|191748
58485|191748
58486|190787
58490|190787
58502|191748
58508|190787
58511|190787
58513|191748
58539|191748
58542|190787
58561|190787
58567|190787
58577|191748
58580|191748
58584|191748
58585|191748
58587|191748
58593|191748
58595|190787
58599|190787
58600|191748
58607|191748
58608|191748
58611|191748
58615|191748
59092|191251
59109|191251
59115|191251
59139|191251
59201|191537
59213|191537
59264|191622
59269|191622
59272|191622
59341|191537
59348|191537
59352|191251
59361|190474
59381|191251
59382|191251
59384|191251
59386|191251
59387|191251
59390|191251
59394|191251
59395|191251
59398|191251
59399|191251
59403|191251
59406|191251
59414|191251
59415|191251
59417|191251
59418|191537
59422|190474
59423|191537
59424|191251
59428|191251
59429|191251
59431|190474
59433|190474
59439|191251
59441|191251
59445|190474
59447|191251
59455|191251
59457|191251
59462|191251
59464|191251
59466|190474
59472|191537
59473|191251
59491|191251
59492|191251
59494|191537
59500|191537
59503|191251
59507|190474
59508|191537
59509|191251
59513|191537
59514|191251
59523|190474
59529|191251
59543|190474
59546|191251
59548|191251
59549|191251
59551|191251
59553|191251
59555|191251
59558|191251
59562|191251
59563|190474
59564|190474
59569|191251
59571|191251
59572|191251
59577|191251
59582|190474
59585|191537
59587|191251
59592|191251
59598|191251
59601|191251
59602|191251
59606|191251
59608|190474
59612|191251
59614|191251
59615|191251
59618|191251
59622|191251
59630|191251
59632|191251
59635|191251
59636|190474
59637|191251
59638|190474
59639|191251
59641|191251
59642|191251
59643|191251
59644|191251
59645|190474
59647|191251
59649|191251
59656|191251
59658|190474
59659|190474
59661|190474
59663|190474
59664|190474
59668|190474
59669|190474
59671|190474
59702|191704
59704|191704
59726|191704
59792|190474
59804|190474
59876|190474
59890|190474
59917|190474
59922|190474
59925|190474
59926|190474
59938|190474
59972|190474
59976|190474
59995|190474
60098|191003
60142|191704
60166|191003
60173|191003
60186|191003
60196|191704
60274|191622
60284|191003
60319|191003
60327|191003
60346|191003
60347|191704
60351|191003
60408|191704
60421|191704
60479|191003
61469|190430
61476|190996
61484|191168
61494|191168
61495|190996
61496|190996
61497|191168
61498|190996
61503|190996
61504|190430
61505|191168
61512|191168
61545|190430
61549|190430
61561|191168
61563|191168
61587|190996
61588|190996
61593|190996
61600|190996
61610|190996
61611|190430
61613|191168
61620|190430
61623|191168
61628|190996
61636|191168
61646|191168
61651|191168
61665|190430
61666|190996
61669|190430
61677|190996
61678|190996
61679|190996
61681|190996
61687|190430
61699|190996
61706|190430
61717|190996
61718|190996
61735|190430
61740|190430
61746|190996
61753|190996
61765|190430
61768|190430
61772|190996
61774|190430
61777|191168
61790|191168
61793|190430
61799|190430
61805|190430
61806|191168
61819|190430
61844|190996
61846|190430
61859|190430
61863|191168
61870|191168
61876|190996
61883|191168
61893|190430
61899|191168
61908|191168
61909|190996
61914|190430
61949|190474
61952|190474
61957|190474
61959|190474
61966|190474
61991|190474
62022|190474
62024|190474
62043|190474
62046|190474
62065|191783
62066|191748
62068|191748
62077|191748
62078|191748
62083|191748
62099|191783
62128|191783
62130|191783
62142|191748
62143|191748
62144|191783
62246|190979
62251|191437
62258|191437
62259|191437
62269|191437
62283|190787
62288|190996
62294|190979
62304|191437
62307|190979
62323|190996
62324|190979
62331|190979
62334|190996
62342|191437
62344|190787
62346|191437
62349|190787
62353|191437
62361|190979
62378|190787
62381|190979
62404|190787
62405|190787
62406|191437
62408|191437
62413|190996
62415|190787
62430|190979
62442|191437
62461|190996
62470|190979
62472|190787
62495|191437
62515|191437
62518|190979
62528|191437
62540|190787
62547|191437
62564|190979
62571|190996
62576|190979
62582|191437
62587|191437
62589|190979
62604|190996
62605|191437
62607|191437
62611|190979
62621|190979
62629|191437
62640|190979
62644|190996
62654|190863
62667|190863
62671|190863
62676|190863
62688|190863
62689|190863
62705|190863
62714|190863
62718|190863
62723|190863
62738|190863
62762|190863
62766|190863
62769|190863
62772|190863
62773|190863
62776|190863
62783|190863
62787|190863
62805|190863
62808|190863
62809|190863
62821|190863
62823|190863
62827|190863
62828|190863
62841|190863
62843|190979
62847|190979
62850|190979
62851|190979
62857|190787
62858|190787
62861|190979
62862|190787
62865|190787
62866|190787
62867|190979
62871|190787
62873|190979
62875|190787
62878|190979
63170|190836
63269|190836
63271|190836
63298|190836
63318|190836
63392|190836
63523|190836
63528|190836
63545|190836
63548|190836
63589|191783
63592|191783
63612|190430
63618|191748
63640|191748
63642|191748
63649|191748
63680|190430
63681|191748
63690|190430
63719|191783
63731|190430
63737|191783
63786|190430
63803|190430
63815|190430
63935|191822
63941|190848
63948|191822
63997|190848
64025|191822
64040|191822
64060|190848
64068|190848
64087|190848
64092|190848
64097|191822
64101|191822
64128|190848
64131|190848
64133|191822
64158|190848
64165|191822
64178|190848
64179|190848
64186|190848
64210|191822
64263|191822
64325|190848
64347|191822
64388|191822
64404|190848
64421|191822
64431|191822
64440|190848
64455|190848
64534|191168
64569|191579
64589|191168
64633|191168
64658|191783
64668|191783
65038|191508
65054|190836
65063|190836
65086|190836
65090|190836
65171|191003
65181|191003
65203|190836
65215|190836
65223|190836
65453|190848
65472|190848
65475|190848
65493|190848
65494|190848
65495|190848
65519|190848
65521|190848
65568|190848
65576|190848
65590|190848
65600|190848
65602|190848
65620|190848
65627|190848
65644|190848
65654|190836
65678|190848
65683|190848
65693|190848
65697|190848
65702|190848
65711|190848
65712|190848
65722|190848
65732|190848
65734|190848
65801|190848
65811|190836
65853|190848
65856|190848
65868|190848
65870|190848
65871|190848
65879|190848
65899|190848
65900|190848
65909|190848
65915|190848
65939|190848
65968|190848
65969|190848
65980|190848
65993|190848
66011|190848
66012|190848
66024|190848
66028|190848
66031|190848
66056|190848
66063|190848
66065|190848
66082|190848
66085|190848
66104|190848
66106|190848
66111|190848
66113|190848
66123|190848
66230|191622
66232|191622
66273|191059
66307|191059
66338|191059
66387|191059
66404|190363
66418|191059
66422|191059
66464|191059
66470|191059
66493|190363
66513|191059
66524|191059
66540|191059
66572|190363
66625|190363
66635|191059
66698|190363
66700|191059
66720|190363
66722|190363
66726|190363
66727|191059
66760|191622
66804|191793
66814|191793
66818|190547
66828|190547
66832|191793
66837|191059
66842|191059
66844|191793
66847|190547
66850|190547
66854|190547
66860|191793
66871|191059
66873|191059
66878|191059
66880|190547
66884|191793
66890|191793
66898|191793
66904|191793
66911|191059
66912|190547
66914|191793
66915|191793
66922|191059
66924|190547
66937|191793
66939|190547
66944|191793
66963|191059
66968|190547
66973|190547
66988|190547
66992|190547
66993|191793
66994|191059
66999|190547
67001|191793
67002|191059
67010|190547
67018|190547
67020|191793
67028|191793
67032|190547
67034|190547
67037|191793
67043|191793
67045|190547
67047|190547
67048|191793
67051|190547
67058|190547
67061|190547
67063|190547
67067|190547
67070|190547
67072|190547
67075|190547
67077|190547
67079|190547
67082|190547
67090|190547
67091|190547
67094|191793
67182|191793
67186|191793
67187|191793
67195|191793
67322|190996
67330|191622
67340|191622
67351|190996
67353|190996
67356|191822
67395|191059
67439|191059
67467|191509
67470|191059
67477|191509
67483|191059
67565|191509
67582|191509
67638|191059
67653|191509
67680|191059
67682|191059
67951|191579
67954|191579
67985|191579
68013|191579
68023|191579
68195|191579
68197|191579
68204|191579
68249|191579
68258|191579
68478|191347
68563|191083
68565|191083
68594|191083
68622|191083
68888|190787
68897|190996
68902|190996
68914|190787
68926|190787
68936|190787
68952|190787
68955|190787
68974|190787
68981|190996
68992|190787
68999|190787
69007|190996
69009|190996
69021|190996
69025|190996
69028|190996
69044|190787
69047|190787
69051|190996
69064|190996
69071|190996
69083|190787
69089|190787
69096|190996
69105|190787
69119|190787
69121|190787
69135|190787
69152|190787
69158|190787
69160|190787
69161|190787
69169|190787
69357|191083
69392|191704
69396|190694
69433|191509
69437|190848
69438|191509
69443|191509
69499|191509
69518|191509
69519|191704
69566|190694
69570|191704
69598|190848
69627|190848
69633|191704
69634|191083
69639|190848
69663|191509
69671|190848
69672|190848
69695|190848
69704|190694
69707|190848
69762|191509
69777|191509
69780|191509
69810|190848
69823|191083
69850|191704
69852|191083
69869|190694
69879|191509
69880|190694
69892|191704
69904|191509
69940|190848
69942|191083
69970|191622
69985|191622
70196|191719
70207|191719
70219|191719
70253|190836
70339|191719
70373|190836
70505|191748
70507|191748
70521|190863
70529|191622
70561|191748
70578|190863
70597|191748
70621|191748
70631|191748
70632|190863
70634|190863
70734|191622
70767|190863
70780|190863
70784|190863
70804|190863
70837|191748
70898|191748
70904|191748
70927|191748
70930|191748
70936|190863
70955|190863
70960|191251
70961|191251
70963|191251
70971|191251
70980|191251
70983|191251
71002|191704
71007|191704
71008|191251
71013|191251
71016|191251
71029|191251
71035|191251
71052|191251
71064|191704
71066|191704
71069|191704
71072|191704
71074|191704
71076|191251
71088|191251
71091|191704
71096|191704
71098|191251
71103|191704
71105|191704
71124|191251
71146|191251
71152|191251
71170|191251
71188|191251
71195|191251
71237|191537
71238|190836
71251|191537
71253|191537
71257|190787
71260|190836
71268|190363
71272|190836
71289|190787
71295|191537
71297|190836
71309|191537
71334|191537
71348|190787
71354|190787
71356|191537
71361|190363
71364|191537
71371|190836
71372|190787
71393|190836
71408|190836
71429|190363
71436|190363
71444|190363
71455|190787
71466|190363
71475|190836
71503|191537
71521|190363
71543|191537
71547|190836
71563|190836
71566|190363
71573|190836
71574|190836
71600|190836
71627|190363
71633|190787
71651|190363
71653|190363
71654|190836
71671|190836
71677|191537
71679|190836
71689|190836
71694|190363
71712|191793
71729|191793
71734|191793
71735|191793
71738|191793
71739|191793
71741|191793
71803|190787
71805|190996
71806|190996
71807|190787
71808|190787
71811|190996
71814|190996
71818|190787
71819|190787
71821|190787
71822|190787
71823|190996
71824|190787
71825|190787
71826|190996
71827|190996
71828|190787
71829|190996
71830|190787
71831|190996
71832|190996
71833|190787
71834|190996
71835|190787
71843|190996
71847|190787
71848|190787
71850|190787
71855|190787
71856|190787
71857|190996
71858|190787
71859|190996
71862|190787
71863|190996
71864|190996
71865|190996
71868|190996
71870|190996
71874|190996
71876|190996
71878|190996
71879|190996
71881|190787
71884|190787
71885|190996
71887|190996
71889|190996
71893|190996
71894|190996
71898|190787
71900|190996
71901|190787
71904|190787
71905|190996
71906|190996
71907|190787
71908|190787
71909|190787
71910|190996
71911|190996
71912|190787
71913|190787
71914|190787
71915|190996
71916|190787
71917|190996
72497|191003
72508|191003
72524|191003
72569|191003
72587|191003
72599|191003
72661|191003
72697|191003
72720|191003
72730|191003
72783|191003
72784|191003
72849|191003
72853|191003
72911|191003
72939|191003
72965|190848
72978|190848
72981|190848
72982|190848
72987|190848
73012|190848
73040|190848
73061|191704
73065|191704
73074|191704
73075|191704
73250|191704
73251|191704
73254|191704
73259|191704
73260|191704
73261|191704
73264|191704
73265|191704
73283|191251
73317|191083
73358|191083
73414|191537
73509|191622
73695|191622
73795|191622
74006|191622
74592|190474
74856|190848
74868|191622
74898|190848
74910|191622
74921|191704
74942|190848
74950|190848
74955|191704
74963|190848
74970|191704
74974|190848
74977|191704
74983|190848
75010|191748
75011|191748
75014|191748
75015|191748
75086|190848
75101|190848
75104|190848
75118|191537
75128|191537
75141|191537
75155|191537
75197|190848
75348|190848
75351|191537
75353|191537
75366|191537
75367|191537
75374|190430
75404|190430
75421|190787
75422|190787
75423|190787
75436|190787
75437|190787
75440|190787
75442|190787
75446|190787
75466|191251
75475|191793
75498|191251
75509|191793
75511|191251
75528|191251
75531|191251
75532|191793
75533|191251
75544|191793
75587|191251
75588|191793
75593|191251
75594|191793
75607|191793
75615|191251
75617|191251
75622|191251
75629|191793
75634|191793
75648|191251
75650|191251
75656|191793
75661|191793
75662|191793
75675|191251
75713|191251
75738|191251
75753|191622
75755|191622
75761|191622
75783|191622
75787|191622
75793|191251
75801|190474
75816|190474
75896|190474
75904|191251
75905|191251
75938|191622
75966|191251
75982|191251
76001|190474
76008|191251
76043|191251
76075|190474
76125|191251
76140|190474
76155|191793
76157|191793
76173|191793
76179|191793
76198|191793
76208|190979
76218|190979
76258|191793
76263|190979
76272|191793
76283|190979
76287|191793
76291|191793
76292|190979
76293|190979
76302|191793
76317|190979
76334|191793
76335|190979
76338|191793
76343|191793
76345|190979
76350|190979
76363|190979
76370|190979
76375|191793
76494|191622
76502|191622
76504|191622
76576|191622
76588|191622
76610|191622
76700|191622
76707|191622
76749|190787
76752|191622
76780|190787
76791|190787
76809|190787
76816|190787
76825|190787
76874|191622
76876|191719
76886|191622
76896|191719
76922|191719
76935|191719
76941|191719
76959|191719
76979|191622
77001|191622
77008|191622
77012|191622
77015|191719
77021|191719
77022|191622
77035|191719
77037|191622
77038|191622
77040|191719
77067|191719
77072|191719
77090|191719
77095|191622
77096|191622
77098|191719
77107|191622
77147|191622
77160|191719
77166|191719
77170|191719
77173|191719
77201|191719
77207|191719
77223|191719
77233|191622
77245|191622
77249|191622
77258|191622
77263|191622
77280|191719
77305|191622
77330|191719
77362|191719
77369|191719
77378|191719
77386|191719
77396|191622
77421|191719
77431|191622
77444|191719
77446|191622
77457|191719
77471|191719
77497|191719
77505|191719
77524|191719
77531|191719
77537|191719
77539|191719
77546|191719
77554|191719
77555|191719
77562|191719
77593|191719
77599|191719
77606|191719
77608|191719
77636|191719
77706|191719
77710|191719
77727|191719
77730|191719
77741|191719
77744|191719
77746|191719
77756|191719
77759|191719
77760|191719
77763|191719
77768|191719
