Tag_id|TagClass_id
26083|15237
26085|15210
26093|15210
26094|15210
26099|15210
26106|15210
26109|15239
26111|15247
26112|15210
26114|15210
26115|15244
26118|15237
26122|15210
26134|15210
26139|15245
26144|15239
26149|15210
26154|15210
26158|15210
26165|15210
26166|15210
26168|15210
26173|15210
26188|15210
26205|15260
26208|15223
26212|15210
26227|15210
26233|15210
26243|15210
26248|15237
26249|15210
26271|15210
26272|15251
26273|15210
26276|15210
26287|15247
26290|15210
26292|15210
26296|15210
26298|15244
26308|15210
26313|15210
26314|15210
26319|15250
26321|15210
26324|15210
26327|15237
26332|15210
26336|15210
26342|15210
26350|15210
26352|15210
26356|15210
26378|15250
26383|15210
26387|15210
26397|15210
26399|15210
26401|15254
26416|15210
26426|15210
26427|15210
26430|15210
26435|15247
26440|15263
26447|15239
26462|15245
26463|15247
26472|15247
26473|15210
26474|15247
26476|15237
26482|15245
26486|15245
26487|15247
26493|15210
26495|15210
26499|15245
26507|15210
26514|15265
26518|15210
26527|15237
26533|15237
26535|15210
26542|15237
26544|15210
26552|15210
26559|15247
26563|15210
26570|15210
26571|15247
26579|15210
26580|15210
26585|15210
26595|15250
26602|15254
26603|15210
26605|15210
26609|15210
26620|15250
26640|15210
26641|15247
26657|15210
26658|15254
26686|15210
26692|15210
26693|15210
26699|15210
26714|15245
26719|15210
26722|15210
26732|15237
26735|15250
26738|15210
26750|15210
26763|15247
26771|15245
26774|15210
26783|15247
26790|15210
26792|15247
26796|15210
26803|15237
26824|15250
26826|15210
26827|15254
26830|15210
26832|15239
26838|15210
26842|15237
26858|15210
26864|15237
26865|15254
26870|15237
26879|15210
26882|15250
26888|15245
26890|15247
26892|15250
26894|15210
26899|15237
26904|15239
26920|15210
26921|15237
26924|15239
26932|15254
26934|15210
26941|15210
26946|15210
26947|15210
26961|15210
26975|15210
26978|15210
26980|15237
26982|15266
27008|15210
27009|15254
27012|15210
27013|15254
27019|15247
27021|15210
27078|15254
27082|15245
27083|15210
27084|15239
27088|15254
27090|15239
27094|15254
27103|15210
27106|15254
27116|15250
27118|15210
27122|15210
27125|15210
27142|15210
27148|15237
27159|15210
27161|15237
27162|15247
27170|15210
27176|15237
27187|15239
27201|15254
27203|15247
27207|15210
27228|15210
27229|15210
27233|15210
27239|15210
27250|15254
27254|15237
27257|15247
27264|15210
27267|15210
27272|15210
27283|15210
27286|15239
27287|15210
27292|15239
27298|15247
27303|15247
27313|15237
27315|15250
27320|15237
27323|15210
27325|15250
27341|15237
27344|15210
27357|15266
27358|15237
27362|15254
27363|15245
27365|15247
27368|15210
27380|15254
27383|15247
27386|15210
27387|15210
27392|15237
27396|15237
27400|15210
27403|15210
27420|15250
27424|15239
27434|15266
27437|15210
27438|15239
27442|15237
27445|15238
27447|15237
27448|15239
27450|15210
27455|15237
27463|15245
27466|15223
27467|15210
27470|15245
27472|15210
27479|15247
27490|15210
27491|15210
27503|15237
27504|15210
27508|15247
27513|15210
27522|15245
27524|15254
27532|15250
27537|15210
27544|15239
27545|15254
27557|15210
27559|15223
27572|15210
27577|15254
27588|15250
27589|15254
27590|15237
27597|15210
27598|15239
27602|15247
27606|15210
27611|15210
27612|15247
27616|15245
27619|15210
27624|15210
27627|15210
27630|15239
27631|15243
27637|15210
27641|15247
27642|15210
27647|15239
27648|15245
27649|15254
27657|15245
27659|15210
27672|15245
27680|15245
27681|15250
27688|15247
27694|15265
27698|15210
27699|15237
27705|15210
27715|15239
27725|15210
27727|15250
27732|15223
27734|15250
27746|15237
27747|15245
27748|15210
27749|15254
27752|15247
27753|15239
27755|15254
27757|15254
27761|15254
27768|15243
27772|15210
27773|15210
27776|15250
27779|15210
27803|15210
27805|15250
27818|15210
27821|15239
27827|15254
27840|15247
27844|15254
27847|15247
27849|15250
27856|15210
27862|15223
27864|15210
27865|15239
27869|15250
27871|15210
27880|15247
27882|15250
27889|15254
27893|15239
27906|15254
27910|15223
27915|15210
27916|15210
27926|15237
27934|15267
27949|15255
27950|15245
27959|15237
27968|15254
27973|15247
27977|15210
27991|15210
28004|15243
28018|15210
28025|15247
28027|15245
28047|15250
28048|15247
28051|15247
28052|15237
28057|15237
28058|15245
28071|15210
28078|15210
28080|15210
28082|15244
28090|15210
28092|15210
28094|15210
28096|15210
28105|15257
28351|15210
28354|15237
28355|15210
28368|15210
28377|15249
28378|15210
28419|15210
28426|15237
28428|15237
28561|15276
28998|15210
29636|15230
29674|15210
29675|15260
30195|15260
30198|15210
30235|15260
30241|15210
30261|15260
30499|15276
30745|15210
30753|15210
30755|15244
30759|15250
30760|15244
30816|15260
30818|15277
30840|15260
30846|15254
31511|15276
32379|15210
32431|15210
32463|15210
32477|15210
32513|15210
32565|15210
32569|15210
32715|15210
32900|15276
33273|15250
33804|15276
34050|15276
34681|15276
34767|15278
35245|15279
35283|15277
35467|15276
35675|15276
36235|15276
36237|15276
36308|15276
36434|15276
36445|15276
36516|15276
36519|15276
36539|15276
36589|15276
36854|15276
36912|15276
36962|15276
37286|15276
37622|15276
37643|15276
37938|15276
37968|15276
38086|15276
38202|15276
38255|15276
38263|15276
38306|15276
38375|15276
38475|15276
38487|15276
38500|15276
38541|15276
38777|15276
38779|15276
38845|15276
38848|15276
38941|15276
39021|15276
39023|15276
39027|15276
39037|15276
39090|15276
39103|15276
39105|15276
39106|15276
39169|15276
39174|15276
39176|15276
39208|15276
39259|15276
39279|15276
39287|15276
