Post_id|Place_id
208108|50
208109|50
208110|50
208111|50
208112|50
208113|50
208114|50
208115|50
208116|50
208117|50
208118|50
208119|50
208120|50
208121|50
208122|50
208123|50
208124|50
208125|50
208126|50
208127|50
208128|50
208129|50
208130|50
208131|50
208132|50
208133|50
208134|50
208135|50
208136|50
208137|50
208138|50
208139|50
208140|50
208141|50
208142|50
208143|50
208144|50
208145|50
208146|50
208147|50
208148|50
208149|50
208150|50
208151|50
208153|50
208154|50
208155|50
208156|50
208157|50
208158|50
208159|50
208160|50
208161|50
208162|50
208163|50
208164|50
208165|50
208166|50
208167|50
208168|50
208169|50
208171|50
208172|50
208173|50
208174|50
208175|50
208176|50
208177|50
208178|50
208179|50
208180|50
208181|50
208182|50
208183|50
208184|50
208185|50
208186|50
208188|50
208189|50
208190|50
208191|50
208705|50
208774|50
209002|27
209763|30
209853|16
209900|5
209901|5
209902|5
209903|5
209904|5
209905|5
209906|5
209907|5
209908|5
209909|5
209910|5
209911|5
209912|5
209913|5
209914|5
209915|5
209916|5
209917|5
209918|5
209919|5
209920|5
209921|5
209922|5
209923|5
209924|5
209926|5
209927|5
209928|5
209929|5
209930|5
209931|5
209932|5
209933|5
209934|5
209935|5
209936|5
209937|5
209938|5
209939|5
209940|5
209941|5
209942|5
209943|5
209944|5
209945|5
209947|5
209948|5
209949|5
209950|5
209951|5
209953|5
209954|5
209955|5
209956|5
209957|5
209958|5
209959|5
209960|5
209961|5
209962|5
209963|5
209964|5
209965|5
209966|5
209967|5
209968|5
209969|5
209970|5
209971|5
209972|5
209973|5
209974|5
209975|5
209976|5
209977|5
209978|5
209979|5
209980|5
209981|5
209982|5
209983|5
209984|5
209985|5
209986|5
209987|5
209988|5
209990|5
209991|5
209992|5
209993|5
209994|5
209995|5
209996|5
209997|5
209998|5
209999|5
210000|5
210001|5
210002|5
210003|5
210004|5
210005|5
210006|5
210007|5
210008|5
210009|5
210010|5
210011|5
210012|5
210013|5
210014|5
210015|5
210016|5
210017|5
210019|5
210020|5
210021|5
210022|5
210023|5
210024|5
210025|5
210027|5
210028|5
210029|5
210031|5
210032|5
210033|5
210034|5
210036|5
210037|5
210038|5
210039|5
210040|5
210041|5
210042|5
210043|5
210044|5
210045|5
210046|5
210047|5
210048|5
210049|5
210050|5
210051|5
210052|5
210053|5
210054|5
210055|5
210056|5
210057|5
210058|5
210059|5
210060|5
210061|5
210062|5
210063|5
210064|5
210065|5
210066|5
210067|5
210068|5
210069|5
210070|5
210071|5
210072|5
210073|5
210074|5
210075|5
210076|5
210077|5
210078|5
210079|5
210080|5
210081|5
210082|5
210083|5
210084|5
210085|5
210086|5
210087|5
210088|5
210089|5
210090|5
210091|5
210092|5
210093|5
210094|5
210095|5
210096|5
210097|5
210098|5
210099|5
210100|5
210101|5
210102|5
210103|5
210104|5
210105|5
210106|5
210107|5
210108|5
210109|5
210110|5
210111|5
210112|5
210113|5
210114|5
210115|5
210116|5
210117|5
210118|5
210119|5
210120|5
210121|5
210122|5
210123|5
210124|5
210125|5
210126|5
210127|5
210128|5
210129|5
210130|5
210131|5
210132|5
210133|5
210135|5
210136|5
210137|5
210138|5
210139|5
210140|5
210142|5
210145|5
210146|5
210147|15
210148|5
210149|5
210150|5
210151|5
210152|5
210153|5
210154|5
210155|5
210156|5
210157|5
210158|5
210159|5
210160|5
210161|5
210162|5
210163|5
210164|5
210165|50
210166|50
210167|50
210168|50
210169|50
210170|50
210171|50
210172|50
210173|50
210174|50
210175|50
210176|50
210177|50
210178|50
210179|50
210180|50
210181|50
210182|50
210183|50
210184|50
210185|50
210186|50
210187|50
210188|50
210189|50
210190|50
210191|50
210192|50
210193|50
210194|50
210195|50
210196|50
210197|50
210198|50
210199|50
210200|50
210201|50
210202|50
210203|50
210204|50
210205|50
210206|50
210207|50
210208|50
210209|50
210210|50
210211|50
210212|50
210214|50
210215|50
210217|50
210218|50
210219|50
210220|50
210221|50
210222|50
210223|50
210224|50
210225|50
210226|50
210227|50
210228|50
210229|50
210230|50
210231|50
210232|50
210233|50
210234|50
210235|50
210236|50
210237|50
210238|50
210239|50
210240|50
210242|50
210243|50
210244|50
210245|50
210248|50
210251|50
210252|50
210253|50
210254|50
210256|50
210257|50
210258|50
210259|50
210260|50
210261|50
210262|50
210263|50
210264|50
210265|50
210266|50
210267|50
210268|50
210269|50
210270|50
210271|50
210272|50
210273|50
210274|50
210275|50
210276|50
210277|50
210278|50
210279|50
210280|50
210281|50
210282|50
210283|50
210284|50
210285|50
210286|50
210287|50
210288|50
210289|50
210290|50
210291|50
210292|50
210293|50
210294|50
210295|50
210296|50
210297|50
210298|50
210299|50
210300|50
210301|50
210302|50
210303|50
210304|50
210306|50
210307|50
210308|50
210309|50
210310|50
210311|50
210312|50
210313|50
210314|50
210315|50
210316|50
210317|50
210318|50
210319|50
210320|50
210321|50
210322|50
210323|50
210324|50
210325|50
210326|50
210327|50
210328|50
210329|50
210330|50
210331|50
210332|50
210333|50
210334|50
210335|50
210336|50
210337|50
210338|50
210339|50
210340|50
210341|50
210342|50
210343|50
210344|50
210345|50
210346|50
210347|50
210348|50
210349|50
210350|50
210351|50
210352|50
210353|50
210354|50
210355|50
210356|50
210357|50
210358|50
210359|50
210963|50
210964|50
210965|50
210966|50
210967|50
210969|50
210970|50
210971|50
210972|50
210973|50
210974|50
210975|50
210976|50
210977|50
210978|50
210979|50
210980|50
210981|50
210982|50
210983|50
210984|50
210985|50
210986|50
210987|50
210988|50
210989|50
210990|50
210991|50
210992|50
210993|50
210994|50
210995|50
210996|50
210997|50
210999|50
211000|50
211001|50
211002|50
211003|50
211004|50
211005|50
211006|50
211008|50
211009|50
211010|50
211011|50
211012|50
211013|50
211014|50
211015|50
211016|50
211017|50
211018|50
211019|50
211020|50
211023|50
211024|50
211025|50
211027|50
211029|50
211030|50
211031|50
211032|50
211033|50
211034|50
211035|50
211036|50
211037|50
211038|50
211039|50
211040|50
211041|50
211042|50
211043|50
211044|50
211045|50
211046|50
211047|50
211048|50
211049|50
211050|50
211051|50
211052|50
211053|50
211054|50
211055|50
211056|50
211057|50
211058|50
211059|50
211060|50
211061|50
211062|50
211063|50
211064|50
211065|50
211066|50
211067|50
211068|50
211069|50
211070|50
211071|50
211072|50
211073|50
211074|50
211075|50
211076|50
211077|50
211078|50
211079|50
211080|50
211081|50
211082|50
211083|50
211084|50
211085|50
211267|15
212002|27
212978|15
213524|16
214107|27
214261|50
214268|5
214897|30
214947|5
214952|16
215092|5
215213|15
215247|5
215629|35
215998|50
216832|16
216855|5
218081|5
218105|5
218867|16
218929|50
220183|30
220562|50
220694|5
220941|50
221436|50
221470|30
221549|35
221550|35
221551|35
221552|35
221553|35
221554|35
221555|35
221556|35
221557|35
221558|35
221559|35
221560|35
221561|35
221562|35
221563|35
221564|35
221565|35
221566|35
221567|35
221568|35
221569|35
221570|35
221571|35
221572|35
221573|35
221574|35
221575|35
221576|35
221577|35
221578|35
221579|35
221580|35
221581|35
221582|35
221583|35
221584|35
221585|35
221586|35
221587|35
221588|35
221589|35
221590|35
221591|35
221592|35
221593|35
221594|35
221595|35
221596|35
221597|35
221599|35
221600|35
221601|35
221602|35
221603|35
221604|35
221605|35
221606|15
221607|35
221608|35
221609|35
221610|35
221611|35
221612|35
221613|35
221614|35
221615|35
221616|35
221617|35
221618|35
221619|35
221620|35
221621|35
221622|35
221623|35
221624|35
221625|35
221626|35
221627|35
221628|35
221629|35
221630|35
221631|50
221632|35
221633|35
221634|35
221635|35
221636|35
221638|35
221639|35
221640|35
221641|35
221642|35
221643|35
221644|35
221645|35
221646|35
221647|35
221648|35
221649|35
221650|35
221651|35
221652|35
221653|35
221654|35
221656|35
221657|35
221658|35
221659|35
221660|35
221661|35
221662|35
221663|35
221664|35
221665|35
221666|35
221667|35
221668|35
221669|35
221670|35
221671|35
221672|35
221673|35
221674|35
221675|35
221676|35
221677|35
221678|35
221679|35
221680|35
221681|35
221682|35
221683|35
221684|35
221685|35
221686|35
221687|35
221688|27
221689|35
221690|35
221691|35
221692|35
221693|35
221694|35
221695|35
221696|35
221697|35
221698|35
221699|35
221701|35
221702|35
221703|35
221704|35
221705|35
221706|35
221707|35
221708|35
221709|35
221710|35
221711|35
221712|35
221713|35
221714|35
221715|35
221716|35
221717|35
221719|35
221720|35
221721|35
221722|35
221724|35
221725|35
221726|35
221727|35
221728|35
221834|50
222337|30
223437|50
223438|50
223556|35
223558|35
223805|50
223831|15
224002|50
224118|15
224184|5
224201|30
224960|30
225170|50
225403|5
225671|50
225732|35
225893|35
226453|50
226670|30
227360|30
228026|5
228417|50
228428|50
228429|50
228476|50
228481|50
228482|50
228509|50
228510|50
229137|35
229567|16
230592|50
230597|5
230792|27
230907|50
230908|50
230909|50
230910|50
230911|50
230912|50
230913|50
230914|50
230915|50
230916|50
230917|50
230918|50
230919|50
230920|50
230921|50
230922|50
230924|50
230926|50
230927|50
230928|50
230929|50
230930|50
230931|50
230932|50
230933|50
230934|50
230936|50
230937|50
230938|50
230939|50
230940|50
230941|50
230942|50
230943|50
230944|50
230945|50
230946|50
230947|50
230948|50
230949|50
230950|50
230951|50
230952|50
230953|50
230954|50
230955|50
230956|50
230957|50
230958|50
230959|50
230960|50
230961|50
230962|50
230963|50
230964|50
230965|50
230966|50
230967|50
230968|50
230969|50
230970|50
230971|50
230972|50
230973|50
231000|50
231001|50
231002|50
231003|50
231004|50
231005|50
231006|50
231007|50
231008|50
231009|50
231010|50
231011|50
231012|50
231013|50
231014|50
231016|50
231017|50
231018|50
231019|50
231021|50
231022|50
231023|50
231024|50
231025|50
231055|5
231432|50
231433|50
231434|50
231435|50
231437|50
231438|50
231440|50
231441|50
231442|50
231443|50
231444|50
231445|50
231446|50
231447|50
231448|50
231449|50
231450|50
231451|50
231452|50
231453|50
231454|50
231455|50
231456|50
231457|50
231458|50
231459|50
231460|16
231461|50
231462|50
231463|50
231464|50
231465|50
231466|50
231467|50
231468|50
231469|50
231470|50
231471|50
231472|50
231473|50
231474|50
231475|50
231476|50
231477|50
231478|50
231479|50
231480|50
231481|50
231482|50
231518|5
231568|30
231578|35
233178|15
233185|50
233186|50
233193|50
233293|15
233384|50
233437|16
233571|30
233729|16
233757|30
233996|16
234367|50
234368|50
234369|50
234370|50
234371|50
234372|50
234373|50
234374|50
234375|50
234376|50
234377|50
234379|50
234380|50
234381|50
234382|50
234383|50
234384|50
234385|50
234386|50
234387|50
234388|50
234389|50
234390|50
234391|50
234392|50
234393|50
234394|50
234395|50
234396|50
234397|50
234398|50
234399|50
234400|50
234401|50
234402|50
234403|50
234404|50
234405|50
234406|50
234407|50
234408|50
234409|50
234410|50
234411|50
234412|50
234413|50
234414|50
234415|50
234416|50
234417|50
234418|50
234420|35
234421|50
234422|50
234423|50
234424|50
234425|50
234426|50
234427|50
234429|50
234430|50
234431|50
234432|50
234433|50
234434|50
234435|50
234436|50
234437|50
234438|50
234439|50
234440|50
234441|50
234867|16
234882|5
234921|50
235249|16
236099|16
236341|50
236342|50
236343|50
236344|50
236345|50
236346|50
236347|50
236348|50
236349|50
236350|50
236351|50
236352|50
236353|50
236354|50
236355|50
236356|50
236357|50
236358|50
236359|50
236360|50
236361|50
236362|50
236363|50
236364|50
236365|50
236366|50
236367|50
236368|50
236369|50
236370|50
236371|50
236372|50
236373|50
236374|50
236375|50
236376|50
236416|16
236472|50
236702|50
237447|30
237621|50
237622|50
237623|50
237624|50
237625|50
237626|50
237627|50
237628|50
237629|50
237630|50
237631|50
237632|50
237633|50
237634|50
237635|50
237636|50
237637|50
237638|50
237639|50
237640|50
237641|50
237642|50
237643|50
237644|50
237645|50
237646|50
237647|50
237648|50
237649|50
237650|50
237651|50
237652|50
237653|50
237654|50
237655|50
237656|50
237657|50
237658|50
237659|50
237660|50
237661|50
237662|50
237663|50
237664|50
237665|50
237666|50
237667|50
237668|50
237669|50
237670|50
237671|50
237672|50
237673|50
237674|50
237675|50
237676|50
237677|50
237678|50
237679|50
237680|50
237681|50
237682|50
237683|50
237685|50
237686|50
237687|50
237688|50
237689|50
237690|50
237691|50
237692|50
237693|50
237694|50
237695|50
237696|50
237697|50
237698|50
237699|50
237700|50
237701|50
237702|50
237704|50
237705|50
237706|50
237707|50
237708|50
237709|50
237710|50
237711|50
237712|50
237713|50
237714|50
237715|50
237716|50
237717|50
237718|50
237719|50
237720|50
237721|50
237722|50
237723|50
237724|50
237725|50
237726|50
237727|50
237728|50
237729|50
237730|50
237731|50
237732|50
237733|50
237734|50
237735|50
237736|50
237737|50
237738|50
237739|50
237740|50
237741|50
237742|50
237743|50
237744|50
237745|50
237746|50
237747|50
237748|50
237749|50
237750|50
237751|50
237753|50
237754|50
237755|50
237756|50
237757|50
237758|50
237759|50
237761|50
237762|50
237763|50
237764|50
237765|50
237766|50
237767|50
237768|50
237769|50
237770|50
237771|50
237773|50
237774|50
237775|50
237776|50
237777|50
237778|50
237779|50
237780|50
237781|50
237782|50
237783|50
237784|50
237785|50
237786|50
237787|50
237788|50
237789|50
237790|50
237791|50
237792|50
237793|50
237794|50
237795|50
237796|50
237797|50
237798|50
237799|50
237800|50
237801|50
237802|50
237803|50
237804|50
237805|50
237806|50
237807|50
237808|50
237809|50
237810|50
237811|50
237812|50
237813|50
237814|50
237815|50
237816|50
237817|50
237818|50
237819|50
237820|50
237821|50
237822|50
237823|50
237824|50
237825|50
237826|50
237827|50
237828|50
237829|50
237830|50
237831|50
237832|50
237833|50
237834|50
237835|50
237836|50
237837|50
237838|50
237839|50
237840|50
237841|50
237842|50
237843|50
237844|50
237845|50
237846|50
237847|50
237848|50
237849|50
237850|50
237851|50
237853|50
237854|50
237855|50
237856|50
237857|50
237858|50
237860|50
237861|50
237862|50
237863|50
237864|50
237865|50
237866|50
237867|50
237869|50
237870|50
237872|50
237873|50
237874|50
237875|50
237876|50
237877|50
237878|50
237879|50
237880|50
237881|50
237882|50
237883|50
237884|50
237885|50
237886|50
237887|50
237899|50
237903|50
237931|5
238442|50
238638|16
238799|50
238801|50
238812|50
240186|15
240480|16
240596|30
240737|50
240738|50
240739|50
240740|50
240741|50
240742|50
240743|50
240744|50
240745|50
240746|50
240747|50
240748|50
240749|50
240751|50
240752|50
240753|50
240754|50
240755|50
240756|50
240757|50
240758|50
240759|50
240760|50
240761|50
240762|50
240763|50
240764|50
240765|50
240766|50
240767|50
240768|50
240769|50
240770|50
240771|50
240772|50
240773|50
240774|50
240775|50
240776|50
240777|50
240778|50
240779|50
240780|50
240781|50
240782|50
240783|50
240784|50
240785|50
240786|50
240787|50
240788|50
240789|50
240790|50
240791|50
240792|50
240793|50
240794|50
240795|50
240797|50
240798|50
240799|50
240800|50
240801|50
240802|50
240803|50
240804|50
240805|50
240806|50
240807|50
240808|50
240809|50
240810|50
240811|50
240812|50
240813|50
240814|50
240815|50
240816|50
240817|50
240818|50
240819|50
240820|50
240821|50
240822|50
240823|50
240824|50
240825|50
240826|50
240827|50
240828|50
240829|50
240830|50
240831|50
240832|50
240833|50
240834|50
240835|50
240836|50
240837|50
240838|50
240839|50
240840|50
240841|50
240842|50
240843|50
240844|50
240845|50
240846|50
240847|50
240848|50
240849|50
240850|50
240851|50
240852|50
240853|50
240854|50
240855|50
240856|50
240857|50
240858|50
240859|50
240860|50
240861|50
240862|50
240863|50
240864|50
240865|50
240866|50
240867|50
240868|50
240869|50
240870|50
240871|50
240872|50
240873|50
240875|50
240876|50
240877|50
240878|50
240880|50
240881|50
240882|50
240883|50
240884|50
240885|50
240887|50
240888|50
240889|50
240890|50
240891|50
240893|50
240894|50
240895|50
240896|50
240897|50
240898|50
240899|50
240900|50
240901|50
240902|50
240903|50
240904|50
240905|50
240906|50
240907|50
240908|50
240909|50
240910|50
240911|50
240912|50
240913|50
240914|50
240915|50
240916|50
240918|50
240919|50
240920|50
240921|50
240922|50
240923|50
240924|50
240925|50
240926|50
240927|50
240928|50
240929|50
240930|50
240931|50
240933|50
240934|50
240935|50
240936|50
240937|50
240938|50
240939|50
240940|50
240941|50
240942|50
240943|50
240944|50
240945|50
240947|50
240948|50
240949|50
240950|50
240951|50
240952|50
240953|50
240954|50
240955|50
240956|50
240957|50
240958|50
240959|50
240960|50
240961|50
240962|50
240963|50
240964|50
240965|50
240966|50
240968|50
240969|50
240970|50
240971|50
240972|50
240973|50
240974|50
240975|50
240977|50
240978|50
240979|50
240980|50
240982|50
240983|50
240984|50
240985|50
241331|30
241388|30
241392|15
241780|50
242025|50
242026|50
242027|50
242028|50
242029|50
242030|50
242031|50
242032|50
242033|50
242034|50
242035|50
242036|50
242037|50
242038|50
242039|50
242040|50
242041|50
242042|50
242043|50
242044|50
242045|50
242046|50
242259|35
242323|15
242655|16
242857|5
242954|16
243049|16
243055|15
243460|30
243832|15
243935|50
243937|50
243938|50
243948|50
244614|16
244903|50
245050|15
245435|16
246534|30
246963|50
247064|27
247117|50
247119|50
247928|50
247929|50
247930|50
247931|50
247932|50
247933|50
247934|50
247935|50
247936|50
247937|50
247938|50
247939|50
247940|50
247941|50
247943|50
247944|50
247945|50
247946|50
247947|50
247949|50
247950|50
247951|50
247952|50
247953|50
247954|50
247955|50
247956|50
247957|50
247958|50
247959|50
247961|50
247962|50
247963|50
247964|50
247965|50
247966|50
247967|50
247968|50
247969|50
247970|50
247971|50
247972|50
248015|35
248160|50
248853|50
248854|50
248855|50
248856|50
248857|50
248858|50
248859|50
248860|50
248861|50
248862|50
248863|50
248864|50
248866|50
248867|50
248869|50
248873|50
248881|50
248883|50
248884|50
248887|50
248888|50
248890|50
248920|50
248926|50
248927|50
248928|50
248929|50
248934|50
248935|50
248937|50
248938|50
248939|50
248940|50
248942|50
248945|50
248946|50
248951|50
248952|50
248958|50
248959|50
248969|50
248980|50
248981|50
248982|50
248984|50
248985|50
248987|50
248988|50
248989|50
248990|50
248991|50
248992|50
248993|50
248994|50
248995|50
248996|50
248997|50
248998|50
248999|50
249000|50
249001|50
249002|50
249003|50
249004|50
249006|50
249007|50
249008|50
249009|50
249010|50
249011|50
249012|50
249013|50
249014|50
249015|50
249016|50
249017|50
249018|50
249019|50
249020|50
249021|50
249022|50
249023|50
249024|50
249025|50
249026|50
249027|50
249028|50
249029|50
249030|50
249031|50
249032|50
249033|50
249034|50
249035|50
249037|50
249038|50
249039|50
249040|50
249041|50
249042|50
249043|50
249044|50
249045|50
249046|50
249047|50
249048|50
249049|50
249050|50
249051|50
249052|50
249053|50
249054|50
249055|50
249056|50
249057|50
249058|50
249059|50
249060|50
249061|50
249062|50
249063|50
249064|50
249065|50
249066|50
249067|50
249068|50
249069|50
249070|50
249071|50
249072|50
249073|50
249074|50
249075|50
249076|50
249077|50
249078|50
249079|50
249080|50
249082|50
249083|50
249084|50
249085|50
249086|50
249087|50
249088|50
249089|50
249090|50
249091|50
249092|50
249093|50
249094|50
249095|50
249096|50
249097|50
249098|50
249099|50
249100|50
249101|50
249102|50
249103|50
249104|50
249105|50
249106|50
249107|50
249108|50
249109|50
249110|50
249111|50
249112|50
249113|50
249114|50
249115|50
249116|50
249117|50
249118|50
249119|50
249120|50
249121|50
249122|50
249123|50
249124|50
249125|50
249126|50
249127|50
249128|50
249129|50
249130|50
249131|50
249132|50
249133|50
249134|50
249135|50
249136|50
249137|50
249138|50
249139|50
249140|50
249141|50
249142|50
249143|50
249144|50
249145|50
249146|50
249147|50
249148|50
249149|50
249150|50
249151|50
249152|50
249153|50
249154|16
249365|50
249971|16
250355|35
250488|50
250996|35
252003|35
252383|50
252811|16
253257|5
253524|27
253580|50
253936|50
254054|50
254055|50
254056|50
254057|50
254058|50
254059|50
254060|50
254061|50
254062|50
254063|50
254064|50
254065|50
254066|50
254067|50
254068|50
254069|50
254070|50
254071|50
254072|50
254073|50
254074|50
254075|50
254076|50
254077|50
254078|50
254079|50
254080|50
254081|50
254082|50
254083|50
254084|50
254085|50
254086|50
254087|50
254088|50
254089|50
254091|50
254092|50
254093|50
254094|50
254095|50
254096|50
254097|50
254098|50
254099|50
254101|50
254102|50
254103|50
254104|50
254105|50
254106|50
254107|50
254108|50
254109|50
254110|50
254111|50
254112|50
254113|50
254114|50
254115|50
254116|50
254118|50
254119|50
254120|50
254121|50
254122|50
254124|50
254125|50
254126|50
254127|50
254128|50
254129|50
254130|50
254131|50
254132|50
254133|50
254134|50
254135|50
254136|50
254137|50
254138|50
254139|50
254140|50
254141|50
254142|50
254143|50
254144|50
254145|50
254146|50
254147|50
254148|50
254149|50
254151|50
254152|50
254153|50
254154|50
254155|50
254156|50
254157|50
254158|50
254159|50
254160|50
254161|50
254162|50
254163|50
254164|50
254165|50
254166|50
254167|50
254168|50
254169|50
254170|50
254171|50
254172|50
254174|50
254175|50
254176|50
254178|50
254179|50
254180|50
254181|50
254182|50
254183|50
254184|50
254185|50
254186|50
254187|50
254188|50
254189|50
254190|50
254191|50
254192|50
254193|50
254194|50
254195|50
254197|50
254198|50
