Comment_id1|Comment_id2
40371|40364
40372|40365
40373|40364
40374|40363
40375|40374
40376|40374
40386|40384
40433|40432
40435|40432
40439|40432
40518|40515
40523|40521
40525|40524
40527|40524
40580|40578
40581|40578
40582|40578
40585|40583
40587|40586
40601|40600
40604|40603
40605|40603
40607|40603
40609|40603
40610|40608
40611|40609
40612|40608
40613|40607
40614|40607
40616|40613
40617|40608
40618|40617
40619|40608
40620|40613
40621|40620
40644|40643
40650|40643
40651|40643
40652|40649
40654|40643
40655|40643
40656|40649
40657|40654
40658|40654
40659|40654
40679|40678
40680|40678
40682|40678
40683|40682
40684|40682
40685|40684
40686|40684
40687|40678
40688|40686
40731|40727
40733|40727
40734|40731
40736|40734
40738|40731
40739|40738
40740|40734
40743|40741
40745|40741
40746|40745
40747|40746
40748|40746
40749|40748
40750|40746
40751|40741
40752|40741
40753|40748
40754|40753
40755|40748
40756|40748
40757|40754
40761|40760
40763|40760
40764|40758
40766|40758
40768|40766
40769|40758
40790|40788
40791|40788
40794|40788
40797|40796
40798|40796
40801|40800
40802|40801
40803|40801
40805|40800
40806|40800
40807|40805
40808|40801
40810|40800
40812|40811
40816|40814
40817|40814
40818|40814
40819|40814
40839|40838
40841|40838
40842|40838
40845|40838
40869|40868
40870|40869
40872|40869
40873|40869
40874|40873
40898|40897
41010|41009
41016|41009
41017|41016
41018|41009
41020|41009
41026|41025
41027|41025
41028|41025
41032|41029
41037|41035
41038|41035
41039|41038
41040|41038
41134|41133
41135|41133
41136|41133
41138|41137
41140|41137
41142|41137
41148|41145
41150|41145
41152|41150
41153|41145
41162|41161
41163|41161
41164|41163
41165|41163
41166|41161
41167|41164
41168|41166
41171|41169
41172|41163
41197|41194
41200|41194
41207|41206
41209|41208
41210|41207
41212|41207
41225|41223
41226|41223
41227|41226
41229|41224
41230|41223
41231|41223
41263|41262
41265|41264
41270|41267
41271|41267
41272|41267
41273|41270
41274|41267
41277|41275
41278|41275
41279|41275
41280|41275
41283|41275
41301|41298
41302|41298
41305|41298
41370|41369
41371|41369
41372|41369
41374|41369
41375|41369
41387|41386
41388|41386
41390|41388
41392|41388
41393|41386
41394|41391
41395|41388
41399|41398
41400|41399
41401|41398
41402|41400
41403|41400
41404|41398
41405|41404
41406|41398
41407|41403
41408|41402
41409|41404
41419|41414
41420|41419
41421|41413
41422|41419
41427|41425
41428|41425
41430|41425
41433|41425
41435|41425
41475|41474
41476|41473
41477|41474
41478|41473
41479|41477
41480|41479
41482|41479
41483|41481
41484|41474
41485|41479
41486|41474
41488|41479
41502|41500
41503|41500
41521|41520
41523|41521
41524|41520
41526|41524
41527|41521
41528|41526
41529|41524
41530|41524
41550|41549
41552|41549
41557|41549
41558|41555
41559|41556
41560|41556
41561|41559
41562|41560
41563|41560
41564|41553
41602|41601
41607|41603
41608|41603
41609|41606
41610|41601
41611|41606
41612|41607
41613|41607
41614|41606
41615|41607
41616|41603
41619|41617
41623|41620
41624|41617
41625|41617
41628|41627
41629|41628
41630|41628
41631|41629
41632|41628
41636|41634
41639|41636
41641|41636
41643|41639
41645|41634
41646|41634
41647|41639
41648|41636
41653|41651
41654|41653
41656|41655
41657|41653
41658|41651
41659|41654
41660|41656
41661|41652
41662|41651
41707|41705
41708|41706
41709|41706
41710|41708
41712|41710
41713|41705
41714|41710
41715|41708
41716|41706
41717|41708
41719|41705
41720|41706
41743|41742
41744|41741
41746|41742
41771|41769
41773|41771
41774|41769
41777|41775
41778|41771
41779|41775
41780|41776
41781|41775
41782|41779
41806|41805
41808|41805
41828|41826
41886|41884
41887|41884
41914|41911
41916|41913
41917|41914
41918|41911
41919|41916
41920|41913
41922|41916
41923|41911
41924|41911
41944|41943
41945|41943
41946|41945
41947|41945
41948|41947
41950|41946
41951|41946
41953|41946
41954|41945
41956|41946
41958|41951
41959|41955
41960|41951
41961|41946
41962|41951
42011|42010
42014|42013
42017|42016
42032|42031
42068|42067
42071|42067
42073|42067
42075|42067
42076|42067
42079|42067
42080|42079
42081|42080
42083|42082
42086|42085
42088|42087
42112|42111
42114|42111
42167|42165
42169|42165
42170|42168
42173|42165
42174|42165
42180|42177
42181|42179
42182|42179
42183|42179
42184|42177
42185|42182
42186|42177
42225|42221
42228|42221
42229|42221
42286|42285
42288|42285
42289|42286
42290|42285
42291|42285
42292|42286
42293|42286
42294|42286
42295|42286
42327|42326
42328|42325
42329|42325
42331|42326
42332|42325
42333|42325
42334|42332
42466|42465
42469|42465
42470|42465
42475|42471
42478|42476
42484|42483
42485|42483
42486|42483
42487|42484
42488|42485
42489|42483
42491|42483
42609|42608
42610|42607
42611|42607
42612|42607
42614|42612
42615|42608
42616|42612
42635|42634
42636|42635
42637|42634
42638|42634
42639|42635
42781|42780
42783|42780
42784|42782
42786|42780
42855|42854
42858|42854
42860|42854
42861|42854
42862|42854
42863|42854
42940|42939
42941|42939
42942|42939
42944|42939
42950|42949
42952|42951
42958|42956
42973|42972
42974|42973
42975|42973
43007|43006
43080|43079
43142|43139
43166|43163
43167|43163
43168|43163
43169|43163
43173|43171
43174|43171
43175|43174
43176|43171
43178|43171
43179|43174
43180|43174
43182|43174
43277|43276
43279|43278
43280|43279
43281|43279
43282|43279
43283|43282
43285|43282
43286|43276
43287|43285
43288|43276
43289|43283
43364|43362
43365|43364
43366|43365
43367|43362
43369|43362
43370|43361
43371|43364
43372|43366
43427|43426
43428|43426
43429|43426
43433|43426
43435|43433
43436|43426
43539|43533
43540|43533
43541|43533
43543|43533
43544|43542
43545|43542
43580|43575
43581|43575
43582|43577
43583|43572
43584|43576
43585|43575
43586|43577
43587|43572
43588|43575
43591|43590
43594|43593
43596|43593
43695|43692
43696|43692
43697|43692
43698|43693
43700|43692
43725|43724
43726|43724
43727|43724
43731|43724
43733|43727
43734|43729
43735|43727
43736|43727
43779|43778
43782|43778
43784|43782
43785|43782
43787|43778
43788|43782
43789|43782
43790|43788
43791|43778
43867|43866
43868|43866
43869|43866
43905|43903
43907|43905
43909|43908
43912|43905
43953|43952
43954|43952
43955|43952
44007|44006
44009|44006
44015|44013
44016|44013
44017|44013
44018|44017
44019|44013
44020|44016
44021|44016
44022|44016
44023|44017
44158|44157
44162|44156
44163|44159
44164|44156
44165|44162
44166|44165
44167|44157
44169|44165
44231|44230
44232|44231
44233|44232
44234|44232
44235|44230
44236|44232
44237|44235
44268|44267
44269|44267
44270|44267
44271|44267
44272|44271
44273|44271
44274|44273
44295|44294
44298|44296
44299|44294
44301|44296
44324|44323
44325|44323
44328|44325
44329|44327
44331|44323
44332|44331
44333|44327
44348|44347
44349|44347
44351|44347
44354|44349
44355|44354
44356|44347
44401|44400
44402|44400
44407|44406
44436|44434
44495|44494
44500|44498
44501|44494
44502|44500
44503|44502
44556|44554
44558|44557
44559|44554
44560|44554
44631|44630
44632|44630
44634|44633
44635|44634
44636|44634
44638|44634
44639|44633
44640|44639
44641|44639
44642|44639
44649|44648
44654|44648
44655|44654
44656|44653
44658|44648
44669|44668
44705|44704
44706|44704
44707|44706
44709|44706
44710|44704
44711|44708
44712|44708
44713|44708
44715|44706
44716|44715
44717|44712
44718|44712
44720|44704
44724|44721
44725|44724
44727|44721
44729|44722
44730|44723
44739|44734
44740|44734
44785|44784
44787|44784
44788|44787
44790|44787
44791|44786
44792|44787
44830|44829
44834|44833
44835|44834
44836|44834
44837|44833
44838|44834
44839|44838
44937|44936
44938|44936
44940|44936
44941|44939
44942|44939
44943|44942
44944|44942
44945|44939
44946|44936
44947|44939
44948|44936
44949|44942
45068|45067
45070|45067
45072|45067
45073|45067
45074|45072
45075|45067
45076|45067
45078|45077
45109|45108
45110|45108
45116|45115
45118|45115
45153|45152
45154|45152
45156|45152
45157|45152
45158|45152
45160|45152
45217|45215
45218|45215
45219|45215
45221|45218
45222|45221
45223|45220
45224|45218
45225|45218
45251|45250
45252|45250
45254|45250
45255|45250
45256|45254
45257|45250
45258|45250
45259|45254
45285|45283
45287|45283
45288|45285
45289|45281
45298|45297
45299|45298
45300|45297
45301|45297
45302|45298
45303|45301
45304|45298
45305|45298
45306|45301
45307|45298
45308|45305
45309|45305
45317|45316
45318|45317
45319|45317
45320|45316
45321|45319
45323|45316
45324|45319
45325|45317
45326|45319
45327|45316
45331|45330
45332|45330
45333|45330
45334|45330
45335|45330
45336|45330
45337|45333
45338|45334
45339|45330
45369|45367
45370|45367
45371|45370
45375|45374
45376|45374
45377|45374
45378|45374
45379|45376
45380|45376
45381|45376
45384|45382
45388|45386
45389|45386
45399|45398
45400|45399
45401|45399
45403|45399
45404|45398
45405|45399
45407|45398
45408|45398
45409|45403
45410|45402
45417|45416
45418|45416
45419|45418
45420|45419
45422|45416
45423|45416
45424|45418
45425|45416
45426|45418
45471|45467
45472|45471
45473|45472
45474|45467
45476|45472
45477|45472
45479|45472
45570|45569
45572|45568
45573|45568
45576|45568
45577|45575
45579|45577
45593|45592
45594|45592
45595|45592
45596|45595
45597|45596
45598|45594
45599|45592
45600|45595
45601|45600
45602|45595
45603|45601
45605|45594
45625|45621
45627|45625
45628|45621
45632|45621
45634|45625
45636|45631
45637|45625
45646|45644
45651|45648
45746|45745
45747|45746
45748|45746
45750|45746
45751|45745
45752|45746
45753|45745
45754|45745
45758|45757
45787|45786
45788|45784
45792|45784
45808|45806
45810|45809
45811|45809
45812|45808
45813|45806
45814|45808
45815|45814
45903|45899
45904|45899
45907|45899
45910|45908
45912|45908
45914|45908
45915|45912
45927|45923
45976|45975
45978|45974
46054|46052
46057|46056
46058|46057
46059|46058
46061|46057
46062|46057
46063|46057
46064|46057
46102|46099
46104|46099
46106|46099
46107|46106
46110|46109
46114|46113
46115|46113
46116|46112
46124|46120
46125|46124
46126|46121
46127|46124
46128|46120
46129|46121
46130|46120
46140|46138
46158|46156
46160|46156
46161|46157
46162|46156
46163|46156
46164|46157
46165|46163
46166|46156
46167|46156
46168|46163
46274|46273
46275|46273
46278|46277
46279|46277
46280|46277
46281|46280
46282|46277
46370|46368
46371|46368
46372|46370
46374|46370
46375|46368
46377|46368
46423|46420
46425|46421
46426|46420
46427|46421
46429|46428
46430|46428
46431|46423
46432|46424
46433|46428
46434|46428
46435|46434
46437|46428
46438|46424
46439|46424
46446|46445
46451|46445
46453|46445
46455|46445
46456|46445
46458|46445
46460|46459
46461|46445
46462|46459
46463|46445
46491|46490
46492|46490
46495|46494
46496|46490
46497|46490
46498|46490
46499|46494
46500|46499
46501|46490
46502|46490
46504|46503
46505|46503
46506|46505
46509|46507
46510|46509
46525|46523
46526|46523
46527|46523
46528|46523
46529|46523
46530|46525
46531|46524
46532|46523
46533|46523
46534|46523
46545|46542
46546|46542
46547|46545
46548|46543
46549|46545
46550|46547
46567|46566
46592|46588
46593|46588
46595|46588
46598|46588
46600|46592
46602|46601
46608|46605
46609|46605
46611|46605
46612|46605
46613|46610
46614|46610
46634|46630
46636|46635
46637|46630
46638|46630
46639|46635
46640|46635
46641|46639
46642|46640
46643|46635
46645|46640
46653|46652
46655|46652
46656|46655
46658|46655
46660|46655
46661|46659
46662|46660
46663|46659
46664|46663
46665|46655
46667|46652
46751|46748
46777|46776
46778|46776
46779|46776
46780|46779
46782|46780
46784|46776
46852|46851
46856|46851
46858|46857
46859|46851
46866|46863
46869|46863
46870|46863
46871|46863
46873|46871
46874|46871
46876|46863
46877|46863
46878|46873
46879|46875
46925|46923
46926|46923
46927|46919
46937|46934
46939|46934
46940|46934
46945|46944
46946|46943
46947|46943
46949|46946
46950|46943
46951|46944
46952|46944
46958|46957
46959|46957
46961|46957
46966|46957
46991|46990
46995|46990
47062|47061
47064|47061
47065|47063
47066|47061
47067|47063
47068|47061
47071|47063
47072|47061
47073|47072
47078|47076
47079|47076
47082|47080
47083|47080
47084|47079
47085|47078
47086|47077
47087|47086
47109|47107
47110|47107
47113|47107
47115|47107
47116|47107
47135|47134
47137|47134
47138|47134
47139|47134
47140|47139
47143|47138
47145|47144
47146|47145
47148|47144
47149|47144
47150|47145
47151|47145
47152|47145
47154|47146
47155|47150
47156|47145
47158|47154
47159|47146
47161|47160
47162|47160
47165|47160
47166|47160
47168|47166
47169|47164
47170|47160
47175|47172
47177|47176
47217|47216
47218|47216
47219|47217
47221|47216
47223|47216
47224|47219
47225|47219
47226|47219
47248|47246
47250|47246
47251|47246
47252|47248
47254|47246
47255|47254
47279|47275
47280|47279
47281|47279
47282|47279
47283|47275
47284|47275
47285|47275
47287|47279
47290|47289
47291|47289
47292|47289
47293|47292
47294|47289
47298|47295
47301|47300
47302|47300
47304|47300
47305|47300
47306|47300
47307|47301
47309|47308
47311|47301
47344|47343
47346|47343
47349|47343
47350|47348
47351|47349
47356|47353
47358|47357
47359|47353
47360|47353
47361|47353
47362|47353
47364|47357
47365|47353
47367|47357
47417|47416
47418|47416
47419|47416
47424|47423
47425|47423
47428|47426
47429|47427
47430|47423
47431|47423
47433|47427
47434|47426
47444|47443
47445|47443
47449|47443
47451|47450
47452|47451
47458|47456
47459|47458
47460|47456
47462|47458
47465|47456
47466|47458
47492|47491
47493|47492
47494|47493
47495|47491
47496|47491
47497|47491
47499|47493
47500|47498
47504|47502
47505|47503
47506|47502
47507|47504
47508|47504
47509|47503
47510|47503
47511|47508
47512|47503
47525|47522
47526|47522
47527|47522
47528|47522
47529|47522
47556|47555
47557|47555
47561|47555
47563|47555
47564|47562
47569|47568
47571|47570
47578|47575
47581|47580
47583|47575
47585|47582
47616|47615
47617|47615
47618|47615
47623|47622
47624|47623
47625|47622
47626|47624
47627|47623
47628|47624
47629|47627
47631|47624
47633|47626
47634|47624
47651|47650
47652|47650
47653|47650
47655|47653
47656|47653
47657|47653
47658|47650
47660|47653
47661|47653
47662|47661
47663|47650
47665|47663
47694|47693
47696|47694
47700|47694
47701|47695
47702|47700
47734|47733
47735|47733
47736|47735
47737|47735
47738|47733
47739|47735
47740|47735
47741|47739
47745|47739
47748|47747
47749|47747
47771|47769
47773|47772
47775|47772
47776|47772
47777|47772
47778|47775
47779|47771
47784|47783
47785|47781
47787|47783
47790|47783
47791|47781
47793|47792
47860|47859
47861|47859
47862|47859
47903|47902
47905|47902
47907|47904
47910|47904
47911|47904
47919|47918
47921|47919
47922|47918
47923|47919
47925|47918
47926|47918
47929|47918
47969|47968
47971|47968
47973|47968
47975|47974
47976|47973
47977|47976
47978|47976
47979|47976
48028|48025
48029|48025
48030|48025
48031|48025
48033|48031
48085|48083
48087|48083
48089|48085
48090|48085
48092|48091
48093|48091
48103|48101
48104|48101
48127|48126
48128|48126
48129|48126
48132|48126
48133|48131
48134|48126
48136|48131
48138|48126
48141|48140
48145|48140
48146|48140
48147|48140
48148|48147
48149|48147
48150|48147
48153|48151
48159|48158
48160|48158
48161|48155
48162|48158
48164|48155
48166|48158
48167|48158
48172|48169
48174|48169
48175|48173
48177|48169
48178|48177
48179|48177
48205|48204
48208|48207
48210|48209
48235|48230
48236|48230
48238|48230
48268|48265
48269|48265
48272|48265
48301|48299
48302|48299
48303|48301
48305|48299
48306|48299
48307|48306
48312|48310
48313|48310
48314|48310
48315|48310
48316|48312
48317|48310
48318|48310
48319|48313
48320|48312
48321|48313
48322|48310
48323|48312
48327|48326
48328|48326
48330|48326
48331|48328
48333|48328
48334|48326
48365|48363
48370|48369
48371|48366
48372|48363
48375|48373
48376|48373
48377|48373
48378|48373
48379|48373
48383|48373
48385|48373
48386|48373
48402|48401
48403|48401
48404|48401
48407|48406
48408|48406
48409|48406
48457|48454
48458|48456
48459|48458
48468|48466
48469|48466
48470|48466
48471|48466
48472|48466
48473|48470
48474|48470
48492|48490
48493|48490
48494|48489
48495|48490
48497|48489
48498|48490
48522|48521
48523|48521
48525|48519
48526|48519
48527|48525
48528|48527
48529|48527
48530|48527
48539|48538
48540|48538
48541|48538
48543|48538
48544|48538
48545|48538
48546|48545
48547|48545
48557|48556
48558|48556
48560|48556
48562|48559
48563|48556
48564|48559
48565|48562
48570|48569
48572|48571
48573|48569
48574|48569
48576|48575
48577|48575
48578|48577
48579|48578
48652|48649
48654|48653
48655|48649
48656|48649
48658|48653
48675|48674
48678|48674
48679|48674
48680|48674
48682|48681
48683|48674
48685|48674
48790|48787
48791|48787
48793|48787
48794|48787
48801|48796
48802|48799
48803|48800
48804|48797
48867|48865
48868|48864
48869|48868
48896|48894
48897|48894
48898|48894
48901|48900
48903|48894
48904|48899
48906|48894
48925|48924
48927|48924
48928|48924
48930|48928
48935|48934
48936|48934
48937|48935
48938|48934
48939|48936
48941|48940
48962|48961
48964|48961
48966|48961
48967|48961
48968|48961
48969|48966
48974|48973
48976|48975
48977|48975
48978|48973
48979|48973
49033|49032
49034|49032
49035|49034
49036|49034
49038|49032
49073|49069
49074|49069
49076|49075
49077|49069
49100|49097
49101|49097
49103|49097
49113|49111
49115|49114
49116|49113
49118|49113
49119|49112
49120|49111
49121|49112
49122|49113
49200|49195
49201|49200
49202|49195
49204|49200
49205|49195
49209|49208
49211|49208
49212|49210
49213|49212
49214|49213
49215|49210
49216|49210
49218|49213
49219|49211
49252|49249
49253|49249
49255|49249
49256|49249
49257|49249
49258|49249
49259|49254
49260|49249
49262|49261
49264|49261
49267|49261
49268|49261
49269|49261
49270|49261
49271|49270
49272|49261
49295|49293
49296|49293
49299|49298
49300|49298
49302|49299
49303|49301
49305|49298
49306|49300
49307|49298
49308|49293
49310|49299
49311|49303
49333|49331
49335|49334
49336|49334
49337|49331
49338|49331
49339|49331
49340|49334
49386|49382
49387|49385
49390|49382
49409|49408
49412|49408
49414|49411
49416|49411
49417|49411
49419|49408
49443|49441
49445|49441
49447|49441
49468|49467
49469|49467
49470|49469
49471|49469
49472|49471
49473|49467
49474|49469
49475|49472
49476|49469
49478|49472
49501|49499
49502|49500
49504|49500
49505|49499
49506|49499
49507|49503
49508|49507
49510|49509
49564|49563
49568|49563
49571|49568
49572|49563
49573|49563
49574|49563
49577|49573
49578|49568
49579|49563
49587|49583
49588|49586
49589|49586
49590|49583
49591|49583
49592|49583
49628|49624
49629|49627
49630|49629
49631|49627
49633|49627
49635|49634
49671|49670
49673|49670
49674|49670
49675|49670
49676|49673
49677|49675
49678|49675
49732|49731
49733|49731
49735|49731
49736|49731
49737|49731
49739|49737
49740|49737
49741|49728
49742|49731
49743|49740
49745|49731
49748|49747
49749|49746
49750|49747
49751|49747
49752|49746
49755|49746
49756|49747
49757|49746
49758|49746
49759|49746
49760|49756
49761|49746
49762|49746
49766|49765
49767|49765
49768|49765
49769|49765
49770|49765
49771|49770
49774|49765
49775|49768
49777|49773
49778|49773
49907|49901
49909|49901
50034|50033
50037|50033
50039|50037
50040|50037
50041|50037
50042|50033
50043|50037
50104|50103
50105|50103
50106|50103
50107|50103
50108|50103
50148|50147
50149|50147
50170|50169
50172|50171
50173|50171
50174|50173
50175|50169
50182|50179
50183|50179
50184|50182
50188|50187
50189|50187
50190|50187
50191|50189
50192|50189
50193|50189
50194|50187
50195|50187
50246|50245
50247|50243
50249|50245
50250|50248
50251|50243
50252|50242
50253|50248
50297|50296
50298|50297
50300|50296
50301|50296
50302|50296
50303|50299
50324|50322
50367|50366
50369|50368
50371|50368
50372|50368
50373|50372
50375|50370
50381|50380
50384|50380
50385|50380
50386|50382
50387|50384
50388|50382
50394|50390
50395|50390
50396|50390
50402|50401
50403|50401
50415|50412
50416|50412
50417|50416
50418|50416
50421|50416
50426|50423
50427|50423
50428|50426
50429|50425
50430|50425
50431|50423
50432|50426
50433|50428
50434|50428
50435|50428
50436|50425
50437|50426
50438|50433
50450|50446
50452|50447
50457|50454
50458|50454
50459|50456
50460|50456
50461|50459
50463|50454
50464|50458
50465|50458
50466|50459
50468|50467
50469|50456
50470|50463
50471|50456
50484|50483
50488|50485
50489|50488
50490|50488
50493|50488
50494|50491
50496|50488
50498|50488
50500|50490
50501|50485
50502|50491
50503|50488
50539|50536
50541|50536
50542|50541
50548|50546
50550|50546
50551|50546
50552|50546
50553|50549
50554|50546
50555|50551
50556|50549
50563|50558
50564|50558
50565|50562
50566|50558
50568|50562
50569|50558
50570|50558
50571|50558
50573|50558
50574|50558
50575|50558
50576|50569
50585|50584
50586|50582
50587|50582
50588|50581
50590|50586
50616|50613
50617|50613
50618|50613
50619|50618
50620|50617
50648|50646
50651|50648
50659|50657
50660|50658
50661|50657
50663|50657
50664|50662
50689|50688
50692|50687
50697|50694
50699|50695
50700|50695
50701|50696
50702|50696
50703|50695
50704|50694
50752|50751
50753|50751
50755|50754
50756|50755
50757|50755
50758|50752
50759|50754
50760|50752
50761|50752
50762|50760
50763|50755
50764|50754
50765|50755
50766|50764
50788|50787
50832|50830
50841|50840
50842|50840
50843|50842
50844|50842
50845|50843
50846|50840
50848|50842
50850|50840
50851|50840
50852|50843
50853|50842
50854|50850
50855|50853
50868|50865
50869|50868
50871|50867
50873|50865
50874|50868
50883|50879
50889|50888
50890|50888
50898|50897
50899|50897
50900|50897
50902|50897
50903|50897
50906|50897
50908|50897
50919|50918
50921|50920
50922|50918
50923|50920
50926|50920
50927|50923
50928|50923
50929|50923
50930|50928
50932|50929
50935|50934
50936|50934
50937|50934
50938|50934
50939|50935
50940|50935
50941|50934
50942|50935
50944|50943
50946|50943
50948|50943
50951|50943
50952|50951
50953|50951
50954|50945
51053|51052
51055|51054
51056|51052
51060|51059
51061|51059
51062|51059
51064|51063
51065|51064
51068|51059
51086|51085
51090|51085
51095|51085
51097|51085
51098|51097
51101|51100
51102|51100
51103|51102
51106|51102
51107|51102
51187|51186
51191|51186
51192|51186
51195|51186
51197|51190
51198|51190
51206|51204
51207|51204
51208|51206
51209|51207
51222|51221
51223|51221
51224|51223
51225|51221
51232|51231
51233|51231
51234|51232
51235|51232
51236|51231
51238|51237
51239|51230
51240|51229
51241|51231
51259|51257
51260|51258
51262|51257
51263|51257
51264|51257
51265|51258
51266|51257
51267|51258
51269|51264
51285|51284
51287|51284
51288|51285
51289|51286
51291|51284
51294|51286
51295|51285
51296|51284
51297|51292
51298|51286
51299|51286
51304|51303
51305|51303
51306|51303
51308|51302
51309|51303
51315|51311
51317|51316
51318|51316
51319|51318
51320|51311
51321|51311
51322|51311
51323|51318
51324|51316
51325|51324
51326|51323
51327|51323
51358|51357
51359|51357
51360|51357
51364|51362
51365|51361
51391|51390
51392|51390
51393|51390
51394|51390
51395|51390
51396|51393
51397|51390
51398|51393
51399|51397
51406|51405
51407|51405
51411|51405
51412|51405
51416|51414
51417|51414
51418|51414
51420|51419
51423|51419
51424|51419
51425|51419
51427|51419
51429|51420
51430|51428
51431|51423
51432|51423
51433|51419
51434|51427
51437|51435
51441|51439
51442|51439
51444|51439
51445|51439
51446|51439
51447|51439
51473|51470
51477|51474
51478|51475
51479|51474
51480|51475
51481|51475
51482|51474
51483|51475
51486|51483
51487|51474
51489|51474
51534|51531
51536|51534
51537|51531
51539|51534
51582|51581
51583|51581
51588|51581
51590|51586
51594|51585
51595|51593
51596|51581
51620|51617
51621|51617
51623|51622
51624|51622
51625|51617
51626|51623
51660|51659
51661|51659
51662|51659
51666|51665
51668|51660
51669|51659
51724|51723
51726|51723
51727|51723
51728|51726
51729|51728
51730|51728
51731|51724
51733|51728
51738|51737
51739|51737
51741|51737
51743|51736
51760|51756
51761|51756
51762|51756
51764|51763
51765|51762
51771|51766
51774|51766
51794|51793
51795|51793
51796|51793
51798|51793
51800|51798
51801|51793
51804|51798
51833|51832
51834|51831
51835|51833
51836|51832
51838|51832
51839|51831
51840|51834
51841|51833
51842|51840
51870|51869
51873|51869
51876|51871
51923|51922
51925|51922
51926|51922
51928|51922
51970|51966
51972|51966
51973|51968
51974|51966
52077|52076
52078|52076
52079|52076
52081|52076
52082|52078
52083|52078
52112|52111
52144|52143
52145|52144
52146|52143
52152|52149
52154|52149
52155|52148
52156|52149
52159|52158
52160|52159
52161|52158
52162|52161
52163|52158
52164|52159
52165|52160
52166|52158
52174|52172
52175|52172
52176|52172
52258|52257
52262|52261
52263|52261
52268|52267
52270|52267
52271|52270
52272|52270
52274|52267
52275|52272
52278|52277
52280|52272
52300|52299
52307|52304
52309|52303
52310|52303
52311|52303
52312|52303
52313|52310
52314|52310
52335|52334
52337|52336
52338|52337
52339|52337
52340|52337
52341|52334
52342|52334
52353|52352
52354|52352
52355|52350
52356|52349
52357|52350
52377|52375
52404|52403
52405|52403
52406|52403
52408|52403
52409|52403
52421|52419
52429|52427
52431|52428
52432|52427
52433|52428
52435|52430
52436|52435
52461|52460
52462|52458
52464|52460
52465|52458
52466|52460
52467|52458
52468|52466
52469|52468
52470|52466
52503|52501
52504|52501
52505|52501
52506|52502
52507|52502
52508|52507
52510|52502
52511|52507
52513|52512
52514|52513
52515|52512
52516|52515
52517|52515
52520|52515
52522|52515
52555|52553
52557|52553
52653|52651
52654|52651
52657|52651
52658|52651
52659|52651
52660|52658
52666|52664
52667|52664
52670|52667
52704|52702
52709|52706
52710|52706
52711|52702
52712|52706
52713|52706
52742|52741
52743|52741
52746|52741
52747|52741
52749|52741
52784|52783
52785|52784
52786|52783
52788|52786
52790|52789
52791|52784
52792|52783
52793|52784
52794|52784
52795|52783
52796|52787
52814|52811
52815|52813
52824|52823
52825|52823
52827|52823
52832|52831
52833|52831
52834|52832
52836|52831
52837|52833
52839|52833
52840|52832
52841|52831
52935|52934
52936|52935
52937|52935
52939|52935
52940|52934
52941|52935
52979|52978
52980|52978
52981|52978
52985|52978
52986|52985
52989|52978
53033|53032
53034|53033
53035|53033
53036|53033
53037|53032
53038|53032
53039|53033
53040|53032
53054|53053
53055|53053
53056|53054
53057|53054
53058|53054
53065|53064
53066|53064
53068|53066
53069|53064
53070|53066
53071|53068
53072|53064
