id|name|url|type
990|Vitebsk|http://dbpedia.org/resource/Vitebsk|city
991|Baranovichi|http://dbpedia.org/resource/Baranovichi|city
992|Bobruysk|http://dbpedia.org/resource/Bobruysk|city
993|Mogilev|http://dbpedia.org/resource/Mogilev|city
994|Gomel|http://dbpedia.org/resource/Gomel|city
995|Borisov|http://dbpedia.org/resource/Borisov|city
996|Minsk|http://dbpedia.org/resource/Minsk|city
997|Brest|http://dbpedia.org/resource/Brest|city
998|Grodno|http://dbpedia.org/resource/Grodno|city
999|Barysaw|http://dbpedia.org/resource/Barysaw|city
1000|Liège|http://dbpedia.org/resource/Liège|city
1001|Leuven|http://dbpedia.org/resource/Leuven|city
1002|Paris|http://dbpedia.org/resource/Paris|city
1003|Tonbridge|http://dbpedia.org/resource/Tonbridge|city
1004|Antwerp|http://dbpedia.org/resource/Antwerp|city
1005|Ottignies-Louvain-la-Neuve|http://dbpedia.org/resource/Ottignies-Louvain-la-Neuve|city
1006|Canterbury|http://dbpedia.org/resource/Canterbury|city
1007|Medway|http://dbpedia.org/resource/Medway|city
1008|Ghent|http://dbpedia.org/resource/Ghent|city
1009|Brussels|http://dbpedia.org/resource/Brussels|city
1080|Ostrava|http://dbpedia.org/resource/Ostrava|city
1081|Liberec|http://dbpedia.org/resource/Liberec|city
1082|Prague|http://dbpedia.org/resource/Prague|city
1083|Mladá_Boleslav|http://dbpedia.org/resource/Mladá_Boleslav|city
1084|České_Budějovice|http://dbpedia.org/resource/České_Budějovice|city
1085|Ústí_nad_Labem|http://dbpedia.org/resource/Ústí_nad_Labem|city
1086|Hradec_Králové|http://dbpedia.org/resource/Hradec_Králové|city
1087|Brno|http://dbpedia.org/resource/Brno|city
1088|Moravia|http://dbpedia.org/resource/Moravia|city
1089|Olomouc|http://dbpedia.org/resource/Olomouc|city
1110|Southampton|http://dbpedia.org/resource/Southampton|city
1111|Manchester|http://dbpedia.org/resource/Manchester|city
1112|Leicester|http://dbpedia.org/resource/Leicester|city
1113|Newcastle_upon_Tyne|http://dbpedia.org/resource/Newcastle_upon_Tyne|city
1114|Durham|http://dbpedia.org/resource/Durham|city
1115|Birmingham|http://dbpedia.org/resource/Birmingham|city
1116|York|http://dbpedia.org/resource/York|city
1117|Sheffield|http://dbpedia.org/resource/Sheffield|city
1118|Leeds|http://dbpedia.org/resource/Leeds|city
1129|Lyon|http://dbpedia.org/resource/Lyon|city
1130|Toulouse|http://dbpedia.org/resource/Toulouse|city
1131|Montpellier|http://dbpedia.org/resource/Montpellier|city
1132|Lille|http://dbpedia.org/resource/Lille|city
1133|Aix-en-Provence|http://dbpedia.org/resource/Aix-en-Provence|city
1134|Évry|http://dbpedia.org/resource/Évry|city
1135|Nancy|http://dbpedia.org/resource/Nancy|city
1136|Grenoble|http://dbpedia.org/resource/Grenoble|city
1137|Nantes|http://dbpedia.org/resource/Nantes|city
1138|Thessaloniki|http://dbpedia.org/resource/Thessaloniki|city
1139|Kozani|http://dbpedia.org/resource/Kozani|city
1140|Patras|http://dbpedia.org/resource/Patras|city
1141|Kalamata|http://dbpedia.org/resource/Kalamata|city
1142|Athens|http://dbpedia.org/resource/Athens|city
1143|Trikala|http://dbpedia.org/resource/Trikala|city
1144|Crete|http://dbpedia.org/resource/Crete|city
1145|Karditsa|http://dbpedia.org/resource/Karditsa|city
1146|Piraeus|http://dbpedia.org/resource/Piraeus|city
1147|Larissa|http://dbpedia.org/resource/Larissa|city
1148|Győr|http://dbpedia.org/resource/Győr|city
1149|Budapest|http://dbpedia.org/resource/Budapest|city
1150|Szeged|http://dbpedia.org/resource/Szeged|city
1151|Esztergom|http://dbpedia.org/resource/Esztergom|city
1152|Salgótarján|http://dbpedia.org/resource/Salgótarján|city
1153|Zalaegerszeg|http://dbpedia.org/resource/Zalaegerszeg|city
1154|Visonta|http://dbpedia.org/resource/Visonta|city
1155|Debrecen|http://dbpedia.org/resource/Debrecen|city
1156|Veszprém|http://dbpedia.org/resource/Veszprém|city
1157|Piliscsaba|http://dbpedia.org/resource/Piliscsaba|city
1168|Venice|http://dbpedia.org/resource/Venice|city
1169|Pisa|http://dbpedia.org/resource/Pisa|city
1170|Naples|http://dbpedia.org/resource/Naples|city
1171|Trieste|http://dbpedia.org/resource/Trieste|city
1172|Milan|http://dbpedia.org/resource/Milan|city
1173|Rome|http://dbpedia.org/resource/Rome|city
1174|Pavia|http://dbpedia.org/resource/Pavia|city
1175|Florence|http://dbpedia.org/resource/Florence|city
1176|Turin|http://dbpedia.org/resource/Turin|city
1177|Brescia|http://dbpedia.org/resource/Brescia|city
1217|Codru|http://dbpedia.org/resource/Codru|city
1218|Ungheni|http://dbpedia.org/resource/Ungheni|city
1219|Orhei|http://dbpedia.org/resource/Orhei|city
1220|Comrat|http://dbpedia.org/resource/Comrat|city
1221|Cahul|http://dbpedia.org/resource/Cahul|city
1222|Tiraspol|http://dbpedia.org/resource/Tiraspol|city
1223|Chişinău|http://dbpedia.org/resource/Chişinău|city
1224|Balti|http://dbpedia.org/resource/Balti|city
1225|Bender|http://dbpedia.org/resource/Bender|city
1226|Soroca|http://dbpedia.org/resource/Soroca|city
1247|Groningen|http://dbpedia.org/resource/Groningen|city
1248|The_Hague|http://dbpedia.org/resource/The_Hague|city
1249|Heerlen|http://dbpedia.org/resource/Heerlen|city
1250|Leiden|http://dbpedia.org/resource/Leiden|city
1251|Maastricht|http://dbpedia.org/resource/Maastricht|city
1252|Eindhoven|http://dbpedia.org/resource/Eindhoven|city
1253|Utrecht|http://dbpedia.org/resource/Utrecht|city
1254|Amsterdam|http://dbpedia.org/resource/Amsterdam|city
1255|Tilburg|http://dbpedia.org/resource/Tilburg|city
1256|Rotterdam|http://dbpedia.org/resource/Rotterdam|city
1277|Gdańsk|http://dbpedia.org/resource/Gdańsk|city
1278|Szczecin|http://dbpedia.org/resource/Szczecin|city
1279|Wrocław|http://dbpedia.org/resource/Wrocław|city
1280|Radom|http://dbpedia.org/resource/Radom|city
1281|Łódź|http://dbpedia.org/resource/Łódź|city
1282|Katowice|http://dbpedia.org/resource/Katowice|city
1283|Lublin|http://dbpedia.org/resource/Lublin|city
1284|Kraków|http://dbpedia.org/resource/Kraków|city
1285|Poznań|http://dbpedia.org/resource/Poznań|city
1286|Warsaw|http://dbpedia.org/resource/Warsaw|city
1287|Porto|http://dbpedia.org/resource/Porto|city
1288|Steenokkerzeel|http://dbpedia.org/resource/Steenokkerzeel|city
1289|Faro|http://dbpedia.org/resource/Faro|city
1290|Almada|http://dbpedia.org/resource/Almada|city
1291|Braga|http://dbpedia.org/resource/Braga|city
1292|Coimbra|http://dbpedia.org/resource/Coimbra|city
1293|Lisbon|http://dbpedia.org/resource/Lisbon|city
1294|Évora|http://dbpedia.org/resource/Évora|city
1295|Mesa|http://dbpedia.org/resource/Mesa|city
1296|Funchal|http://dbpedia.org/resource/Funchal|city
1305|Bucharest|http://dbpedia.org/resource/Bucharest|city
1306|Cluj-Napoca|http://dbpedia.org/resource/Cluj-Napoca|city
1307|Constanța|http://dbpedia.org/resource/Constanța|city
1308|Iași|http://dbpedia.org/resource/Iași|city
1309|Galați|http://dbpedia.org/resource/Galați|city
1310|Brașov|http://dbpedia.org/resource/Brașov|city
1311|Arad|http://dbpedia.org/resource/Arad|city
1312|Oradea|http://dbpedia.org/resource/Oradea|city
1313|Târgoviște|http://dbpedia.org/resource/Târgoviște|city
1314|Timișoara|http://dbpedia.org/resource/Timișoara|city
1343|Salamanca|http://dbpedia.org/resource/Salamanca|city
1344|Madrid|http://dbpedia.org/resource/Madrid|city
1345|Barcelona|http://dbpedia.org/resource/Barcelona|city
1346|Seville|http://dbpedia.org/resource/Seville|city
1347|Valladolid|http://dbpedia.org/resource/Valladolid|city
1348|Santander|http://dbpedia.org/resource/Santander|city
1349|Vigo|http://dbpedia.org/resource/Vigo|city
1350|San_Sebastián|http://dbpedia.org/resource/San_Sebastián|city
1351|Valencia|http://dbpedia.org/resource/Valencia|city
1352|Bilbao|http://dbpedia.org/resource/Bilbao|city
1363|Rovaniemi|http://dbpedia.org/resource/Rovaniemi|city
1364|Malmö|http://dbpedia.org/resource/Malmö|city
1365|Uppsala|http://dbpedia.org/resource/Uppsala|city
1366|Umeå|http://dbpedia.org/resource/Umeå|city
1367|Borås|http://dbpedia.org/resource/Borås|city
1368|Jönköping|http://dbpedia.org/resource/Jönköping|city
1369|Stockholm|http://dbpedia.org/resource/Stockholm|city
1370|Lund|http://dbpedia.org/resource/Lund|city
1371|Örebro|http://dbpedia.org/resource/Örebro|city
1372|Gothenburg|http://dbpedia.org/resource/Gothenburg|city
1412|Kiev|http://dbpedia.org/resource/Kiev|city
1413|Mykolaiv|http://dbpedia.org/resource/Mykolaiv|city
1414|Dnipropetrovsk|http://dbpedia.org/resource/Dnipropetrovsk|city
1415|Kharkiv|http://dbpedia.org/resource/Kharkiv|city
1416|Uzhhorod|http://dbpedia.org/resource/Uzhhorod|city
1417|Lviv|http://dbpedia.org/resource/Lviv|city
1418|Donetsk|http://dbpedia.org/resource/Donetsk|city
1419|Luhansk|http://dbpedia.org/resource/Luhansk|city
1420|Chernivtsi|http://dbpedia.org/resource/Chernivtsi|city
1421|Odessa|http://dbpedia.org/resource/Odessa|city
1422|Coventry|http://dbpedia.org/resource/Coventry|city
1423|Liverpool|http://dbpedia.org/resource/Liverpool|city
1424|North_Wales|http://dbpedia.org/resource/North_Wales|city
1425|Bristol|http://dbpedia.org/resource/Bristol|city
1456|Europe|http://dbpedia.org/resource/Europe|continent
16|Hong_Kong|http://dbpedia.org/resource/Hong_Kong|country
30|Nicaragua|http://dbpedia.org/resource/Nicaragua|country
27|Mongolia|http://dbpedia.org/resource/Mongolia|country
300|New_Delhi|http://dbpedia.org/resource/New_Delhi|city
877|New_York_City|http://dbpedia.org/resource/New_York_City|city
888|Los_Angeles|http://dbpedia.org/resource/Los_Angeles|city
167|Coimbatore|http://dbpedia.org/resource/Coimbatore|city
903|Tallahassee|http://dbpedia.org/resource/Tallahassee|city
730|Mexico_City|http://dbpedia.org/resource/Mexico_City|city
128|Delhi|http://dbpedia.org/resource/Delhi|city
893|Jacksonville|http://dbpedia.org/resource/Jacksonville|city
894|Orlando|http://dbpedia.org/resource/Orlando|city
446|Beijing|http://dbpedia.org/resource/Beijing|city
1405|Ankara|http://dbpedia.org/resource/Ankara|city
906|Minneapolis|http://dbpedia.org/resource/Minneapolis|city
885|Phoenix|http://dbpedia.org/resource/Phoenix|city
897|Cincinnati|http://dbpedia.org/resource/Cincinnati|city
874|San_Francisco|http://dbpedia.org/resource/San_Francisco|city
873|Nashville|http://dbpedia.org/resource/Nashville|city
900|Baltimore|http://dbpedia.org/resource/Baltimore|city
907|New_Orleans|http://dbpedia.org/resource/New_Orleans|city
901|Houston|http://dbpedia.org/resource/Houston|city
987|Camperdown|http://dbpedia.org/resource/Camperdown|city
285|Guntur|http://dbpedia.org/resource/Guntur|city
274|Thrissur|http://dbpedia.org/resource/Thrissur|city
886|Notre_Damena|http://dbpedia.org/resource/Notre_Damena|city
1357|Colombo|http://dbpedia.org/resource/Colombo|city
882|Columbus|http://dbpedia.org/resource/Columbus|city
1125|Addis_Ababa|http://dbpedia.org/resource/Addis_Ababa|city
304|Thiruvananthapuram|http://dbpedia.org/resource/Thiruvananthapuram|city
254|Salem|http://dbpedia.org/resource/Salem|city
793|Iloilo_City|http://dbpedia.org/resource/Iloilo_City|city
1051|Santiago|http://dbpedia.org/resource/Santiago|city
148|Tiruchirappalli|http://dbpedia.org/resource/Tiruchirappalli|city
121|Bhopal|http://dbpedia.org/resource/Bhopal|city
872|New_Haven|http://dbpedia.org/resource/New_Haven|city
891|Berkeley|http://dbpedia.org/resource/Berkeley|city
889|Ann_Arbor|http://dbpedia.org/resource/Ann_Arbor|city
118|Andhra_Pradesh|http://dbpedia.org/resource/Andhra_Pradesh|city
972|Buenos_Aires|http://dbpedia.org/resource/Buenos_Aires|city
1102|Cairo|http://dbpedia.org/resource/Cairo|city
911|Ithaca|http://dbpedia.org/resource/Ithaca|city
459|Shanghai|http://dbpedia.org/resource/Shanghai|city
1275|Lima|http://dbpedia.org/resource/Lima|city
1026|Hamilton|http://dbpedia.org/resource/Hamilton|city
896|Milwaukee|http://dbpedia.org/resource/Milwaukee|city
582|São_Paulo|http://dbpedia.org/resource/São_Paulo|city
206|Patna|http://dbpedia.org/resource/Patna|city
132|Ahmedabad|http://dbpedia.org/resource/Ahmedabad|city
29|New_Zealand|http://dbpedia.org/resource/New_Zealand|country
62|Australia|http://dbpedia.org/resource/Australia|country
535|Auckland|http://dbpedia.org/resource/Auckland|city
541|Port_Moresby|http://dbpedia.org/resource/Port_Moresby|city
980|Geelong|http://dbpedia.org/resource/Geelong|city
981|Sydney|http://dbpedia.org/resource/Sydney|city
982|Canberra|http://dbpedia.org/resource/Canberra|city
983|Brisbane|http://dbpedia.org/resource/Brisbane|city
984|Melbourne|http://dbpedia.org/resource/Melbourne|city
985|Perth|http://dbpedia.org/resource/Perth|city
986|Darlington|http://dbpedia.org/resource/Darlington|city
988|Parkville|http://dbpedia.org/resource/Parkville|city
989|Adelaide|http://dbpedia.org/resource/Adelaide|city
1459|Australia|http://dbpedia.org/resource/Australia|continent
895|San_Antonio|http://dbpedia.org/resource/San_Antonio|city
1337|Daejeon|http://dbpedia.org/resource/Daejeon|city
881|New_York|http://dbpedia.org/resource/New_York|city
215|Jaipur|http://dbpedia.org/resource/Jaipur|city
908|Cleveland|http://dbpedia.org/resource/Cleveland|city
135|Nagpur|http://dbpedia.org/resource/Nagpur|city
696|Toyota|http://dbpedia.org/resource/Toyota|city
1303|Taipei|http://dbpedia.org/resource/Taipei|city
1359|Peradeniya|http://dbpedia.org/resource/Peradeniya|city
658|Jakarta|http://dbpedia.org/resource/Jakarta|city
1023|Ottawa|http://dbpedia.org/resource/Ottawa|city
809|Los_Baños|http://dbpedia.org/resource/Los_Baños|city
1025|Winnipeg|http://dbpedia.org/resource/Winnipeg|city
209|Tamil_Nadu|http://dbpedia.org/resource/Tamil_Nadu|city
782|Peshawar|http://dbpedia.org/resource/Peshawar|city
824|Sampaloc|http://dbpedia.org/resource/Sampaloc|city
559|Rio_de_Janeiro|http://dbpedia.org/resource/Rio_de_Janeiro|city
1339|Busan|http://dbpedia.org/resource/Busan|city
428|Brooklyn|http://dbpedia.org/resource/Brooklyn|city
244|Madurai|http://dbpedia.org/resource/Madurai|city
694|Tokyo|http://dbpedia.org/resource/Tokyo|city
769|Quetta|http://dbpedia.org/resource/Quetta|city
126|Jammu|http://dbpedia.org/resource/Jammu|city
765|Mirpur|http://dbpedia.org/resource/Mirpur|city
588|Brasília|http://dbpedia.org/resource/Brasília|city
268|Jalpaiguri|http://dbpedia.org/resource/Jalpaiguri|city
192|Bhilai|http://dbpedia.org/resource/Bhilai|city
252|Dehradun|http://dbpedia.org/resource/Dehradun|city
1021|Fredericton|http://dbpedia.org/resource/Fredericton|city
472|Wuhan|http://dbpedia.org/resource/Wuhan|city
159|Bardhaman|http://dbpedia.org/resource/Bardhaman|city
113|Mysore|http://dbpedia.org/resource/Mysore|city
182|Davangere|http://dbpedia.org/resource/Davangere|city
196|Nashik|http://dbpedia.org/resource/Nashik|city
1210|George_Town|http://dbpedia.org/resource/George_Town|city
820|Tacloban|http://dbpedia.org/resource/Tacloban|city
826|Tagbilaran|http://dbpedia.org/resource/Tagbilaran|city
296|Gwalior|http://dbpedia.org/resource/Gwalior|city
930|Móng_Cái|http://dbpedia.org/resource/Móng_Cái|city
1203|Fianarantosa|http://dbpedia.org/resource/Fianarantosa|city
1227|Oujda|http://dbpedia.org/resource/Oujda|city
949|Đà_Lạt|http://dbpedia.org/resource/Đà_Lạt|city
1266|Dosso|http://dbpedia.org/resource/Dosso|city
1197|Ambovombe|http://dbpedia.org/resource/Ambovombe|city
1262|Tahoua|http://dbpedia.org/resource/Tahoua|city
1322|Tambacounda|http://dbpedia.org/resource/Tambacounda|city
1204|Antanifotsy|http://dbpedia.org/resource/Antanifotsy|city
445|Chizhou|http://dbpedia.org/resource/Chizhou|city
464|Chibi|http://dbpedia.org/resource/Chibi|city
1205|Toliara|http://dbpedia.org/resource/Toliara|city
1318|Louga|http://dbpedia.org/resource/Louga|city
968|El_Oued|http://dbpedia.org/resource/El_Oued|city
1199|Mahajanga|http://dbpedia.org/resource/Mahajanga|city
409|Enping|http://dbpedia.org/resource/Enping|city
487|Bazhou|http://dbpedia.org/resource/Bazhou|city
944|Rạch_Giá|http://dbpedia.org/resource/Rạch_Giá|city
1181|Oskemen|http://dbpedia.org/resource/Oskemen|city
1440|Sayyan|http://dbpedia.org/resource/Sayyan|city
436|Anda|http://dbpedia.org/resource/Anda|city
425|Dali|http://dbpedia.org/resource/Dali|city
1444|Luanshya|http://dbpedia.org/resource/Luanshya|city
139|Thirthahalli|http://dbpedia.org/resource/Thirthahalli|city
240|Chetpet|http://dbpedia.org/resource/Chetpet|city
163|Anantapur_district|http://dbpedia.org/resource/Anantapur_district|city
306|Bhagalpur|http://dbpedia.org/resource/Bhagalpur|city
155|Jind|http://dbpedia.org/resource/Jind|city
1105|El_Shorouk|http://dbpedia.org/resource/El_Shorouk|city
257|Shimoga|http://dbpedia.org/resource/Shimoga|city
522|Ma_Liu_Shui|http://dbpedia.org/resource/Ma_Liu_Shui|city
199|Aizawl|http://dbpedia.org/resource/Aizawl|city
579|Ribeirão_Preto|http://dbpedia.org/resource/Ribeirão_Preto|city
1018|Pyin_U_Lwin|http://dbpedia.org/resource/Pyin_U_Lwin|city
310|Zhengzhou|http://dbpedia.org/resource/Zhengzhou|city
1061|Cartagena|http://dbpedia.org/resource/Cartagena|city
1065|Bucaramanga|http://dbpedia.org/resource/Bucaramanga|city
336|Nanning|http://dbpedia.org/resource/Nanning|city
978|Rosario|http://dbpedia.org/resource/Rosario|city
975|San_Martín|http://dbpedia.org/resource/San_Martín|city
1386|Lampang|http://dbpedia.org/resource/Lampang|city
1377|Dar_es_Salaam|http://dbpedia.org/resource/Dar_es_Salaam|city
1211|Penang|http://dbpedia.org/resource/Penang|city
652|Semarang|http://dbpedia.org/resource/Semarang|city
1408|Eskişehir|http://dbpedia.org/resource/Eskişehir|city
226|Haldwani|http://dbpedia.org/resource/Haldwani|city
146|Hamirpur|http://dbpedia.org/resource/Hamirpur|city
767|Taxila|http://dbpedia.org/resource/Taxila|city
721|Villahermosa|http://dbpedia.org/resource/Villahermosa|city
716|Chihuahua|http://dbpedia.org/resource/Chihuahua|city
742|Santa_Catarina|http://dbpedia.org/resource/Santa_Catarina|city
1338|Pohang|http://dbpedia.org/resource/Pohang|city
321|Shenzhen|http://dbpedia.org/resource/Shenzhen|city
689|Nagakute|http://dbpedia.org/resource/Nagakute|city
1334|Seongbuk-gu|http://dbpedia.org/resource/Seongbuk-gu|city
798|Mandaluyong|http://dbpedia.org/resource/Mandaluyong|city
732|Puebla|http://dbpedia.org/resource/Puebla|city
236|Belgaum|http://dbpedia.org/resource/Belgaum|city
686|Fujisawa|http://dbpedia.org/resource/Fujisawa|city
235|Bankura|http://dbpedia.org/resource/Bankura|city
705|Sapporo|http://dbpedia.org/resource/Sapporo|city
134|Haldia|http://dbpedia.org/resource/Haldia|city
208|Bareilly|http://dbpedia.org/resource/Bareilly|city
655|Medan|http://dbpedia.org/resource/Medan|city
698|Bunkyo|http://dbpedia.org/resource/Bunkyo|city
760|Sialkot|http://dbpedia.org/resource/Sialkot|city
293|Nerul|http://dbpedia.org/resource/Nerul|city
