Organisation_id|Place_id
18709|274
18710|274
18711|226
18713|128
18714|128
18715|128
18716|128
18717|128
18718|128
18719|128
18720|128
18721|206
18722|206
18723|206
18727|146
18739|215
18740|215
18741|215
18742|215
18744|152
18745|147
18746|147
18747|147
18755|134
18756|134
18757|199
18758|300
18759|300
18760|300
18761|300
18762|300
18768|209
18769|209
18771|132
18772|132
18773|132
18774|132
18775|132
18776|132
18777|132
18778|132
18784|148
18785|148
18786|148
18787|148
18788|148
18789|148
18790|148
18791|159
18797|243
18800|284
18803|304
18804|304
18805|304
18806|304
18807|304
18808|304
18809|304
18810|304
18830|118
18831|118
18832|118
18833|121
18834|121
18836|214
18838|196
18839|258
18864|173
18909|296
18910|296
18918|244
18919|244
18920|244
18921|244
18924|286
18927|302
18947|125
18948|125
18952|247
18953|247
18954|247
18956|285
18957|285
18958|285
18959|285
18960|285
18961|285
18962|285
18963|285
18964|135
18965|135
18966|135
18978|206
18980|300
18981|300
18982|300
18983|300
18984|300
18985|300
18986|300
18987|300
18988|300
18989|300
18990|300
18991|300
18992|167
18993|167
18994|167
18995|167
18996|167
18997|167
18998|201
18999|201
19002|245
19003|245
19014|282
19015|282
19029|265
19030|126
19033|145
19034|195
19035|234
19036|293
19037|192
19038|192
19039|192
19042|221
19044|128
19049|300
19050|300
19051|300
19052|300
19053|300
19054|300
19055|300
19057|167
19058|167
19059|167
19060|167
19061|167
19062|144
19063|144
19068|201
19077|208
19080|236
19081|236
19085|282
19102|293
19104|251
19105|192
19107|221
19111|128
19112|128
19122|167
19126|209
19128|132
19129|132
19130|132
19131|132
19135|148
19136|148
19137|148
19138|283
19139|159
19140|159
19141|428
19146|243
19147|243
19148|243
19154|284
19155|284
19156|304
19157|304
19158|304
19175|118
19176|118
19177|118
19178|121
19179|121
19180|121
19181|121
19182|121
19183|121
19184|121
19185|121
19187|214
19190|258
19191|258
19195|296
19196|155
19288|296
19289|296
19294|244
19295|244
19296|244
19297|244
19298|286
19301|302
19313|125
19314|125
19324|113
19325|113
19326|113
19332|258
19333|163
19341|151
19348|252
19357|274
19358|128
19359|128
19360|128
19361|128
19362|206
19364|146
19365|126
19379|215
19380|215
19382|143
19383|143
19384|152
19385|147
19394|200
19398|300
19399|300
19400|300
19401|300
19403|304
19404|128
19410|209
19411|209
19415|132
19416|132
19421|148
19422|148
19423|283
19424|283
19425|283
19433|243
19434|243
19440|240
19447|304
19448|304
19449|304
19450|304
19451|304
19452|304
19453|197
19471|118
19472|118
19473|118
19474|121
19475|121
19476|121
19478|214
19479|214
19484|196
19485|258
19490|167
19513|173
19514|173
19581|296
19586|244
19587|244
19588|244
19589|244
19591|301
19599|286
19602|302
19616|125
19620|285
19621|113
19622|135
19623|135
19624|135
19640|306
19643|268
19644|268
19645|268
19646|268
19648|254
19649|254
19652|252
19653|197
19659|274
19660|274
19661|274
19662|274
19663|274
19664|257
19666|226
19667|128
19668|128
19669|128
19670|128
19671|128
19672|128
19673|128
19674|128
19675|128
19676|128
19677|206
19678|206
19679|206
19680|206
19693|215
19694|215
19695|215
19696|215
19697|215
19698|215
19703|143
19704|147
19711|200
19713|134
19714|300
19715|300
19716|300
19717|167
19725|300
19726|300
19727|300
19728|300
19729|300
19730|300
19731|300
19732|300
19733|300
19734|300
19735|300
19736|300
19737|300
19738|300
19739|300
19743|167
19744|167
19745|167
19746|167
19747|167
19748|167
19749|167
19750|167
19751|167
19752|144
19753|144
19761|208
19763|236
19777|265
19778|126
19781|145
19782|195
19783|195
19784|234
19786|251
19788|221
19791|635
19792|650
19794|661
19798|662
19799|644
19800|658
19801|658
19802|658
19803|658
19807|655
19808|659
19811|656
19812|658
19814|655
19815|668
19816|666
19822|672
19824|647
19825|652
19826|663
19827|657
19828|652
19829|664
19830|673
19831|640
19832|648
19836|645
19837|671
19838|665
19839|641
19840|636
19841|658
19842|658
19843|658
19844|658
19850|639
19853|670
19854|638
19855|654
19858|646
19862|658
19863|658
19864|658
19865|658
19866|658
19868|655
19869|655
19872|1161
19873|1161
19875|1161
19878|1165
19888|1165
19890|1165
19891|1164
19892|1164
19893|1164
19896|1161
19908|1161
19909|1161
19938|1165
19939|1164
19950|1177
19952|1172
19953|1172
19954|1168
19955|1168
19956|1171
19957|1171
19964|1174
19965|1170
19966|609
19967|1169
19968|1169
19975|1177
19976|1172
19977|1172
19978|1172
19979|1172
19981|1170
19986|1174
19987|1174
19988|1170
19989|1170
19990|1170
19991|1172
19997|1172
19998|1172
19999|1172
20000|1172
20001|1168
20002|1169
20004|1170
20005|1171
20012|1172
20013|1172
20014|1172
20015|1172
20016|1172
20017|1172
20018|1168
20021|1174
20022|1172
20026|701
20027|686
20028|686
20029|680
20030|707
20031|707
20032|697
20033|696
20034|696
20036|681
20038|694
20039|694
20040|694
20043|676
20044|676
20053|698
20054|698
20055|688
20060|690
20061|690
20079|712
20080|712
20084|681
20085|681
20087|694
20088|694
20091|704
20093|696
20095|694
20099|697
20100|696
20101|696
20105|689
20106|689
20108|705
20109|705
20110|705
20111|705
20116|694
20117|694
20130|694
20132|676
20133|676
20134|676
20141|701
20142|686
20143|680
20144|680
20145|707
20147|697
20148|696
20149|689
20150|689
20152|688
20159|712
20163|694
20164|694
20165|694
20166|694
20168|676
20172|704
20173|704
20177|701
20179|686
20182|696
20183|696
20184|698
20185|698
20186|688
20187|691
20188|691
20189|691
20201|690
20228|1192
20229|1190
20233|1193
20237|1188
20241|1191
20242|1196
20249|525
20257|527
20258|527
20259|527
20272|1201
20275|1211
20281|1212
20282|1212
20283|1210
20284|1210
20285|1210
20294|1212
20295|1210
20297|1210
20301|1211
20304|1213
20305|1213
20315|1213
20316|530
20317|531
20318|532
20321|732
20324|716
20325|736
20327|731
20328|733
20329|735
20330|730
20331|730
20332|730
20333|730
20334|730
20335|730
20336|730
20337|741
20339|364
20341|737
20343|718
20344|723
20345|746
20347|747
20349|721
20350|728
20351|717
20352|739
20353|738
20354|743
20357|748
20359|727
20360|722
20361|730
20362|730
20363|730
20364|730
20365|730
20366|730
20367|730
20368|744
20370|719
20373|730
20374|730
20375|730
20376|730
20377|730
20378|730
20379|730
20380|730
20383|731
20384|721
20388|742
20393|730
20394|730
20395|730
20396|730
20397|730
20398|730
20399|730
20400|730
20401|730
20402|730
20404|742
20407|730
20414|732
20415|732
20416|732
20418|716
20419|731
20421|1222
20427|1220
20435|1236
20436|1229
20437|1230
20440|1232
20441|1230
20442|1230
20444|534
20445|534
20446|534
20447|534
20449|1243
20450|1245
20451|1245
20452|1239
20453|1238
20454|1237
20456|1245
20457|1245
20458|1245
20462|1245
20463|1244
20467|1248
20468|1248
20471|1256
20472|1256
20473|1249
20474|1255
20480|1256
20481|1255
20486|1250
20487|1250
20492|1248
20495|1249
20497|1248
20498|1248
20504|1256
20505|1256
20506|1255
20507|1026
20508|535
20509|1026
20510|535
20511|535
20512|535
20517|1259
20524|538
20525|538
20526|538
20527|538
20528|538
20529|538
20530|538
20531|538
20532|538
20533|538
20534|538
20535|538
20536|538
20537|538
20538|539
20539|539
20540|539
20541|539
20542|539
20543|539
20548|784
20549|771
20568|775
20577|760
20599|783
20600|792
20601|754
20602|766
20603|781
20604|780
20606|788
20608|782
20609|782
20611|761
20612|769
20613|765
20614|765
20616|759
20617|774
20619|773
20635|763
20642|757
20643|760
20644|760
20649|784
20663|782
20664|782
20665|782
20667|769
20668|765
20669|782
20670|782
20671|767
20672|765
20677|760
20682|784
20683|784
20684|784
20727|784
20761|782
20762|782
20764|769
20765|769
20766|767
20778|1268
20779|1271
20781|1275
20782|1275
20783|1275
20784|1270
20785|1270
20787|1269
20788|1274
20789|1272
20790|1270
20791|1275
20792|1275
20794|1275
20795|1275
20796|1275
20797|1275
20799|1275
20800|1275
20801|1275
20806|798
20807|828
20808|830
20810|810
20819|809
20822|799
20823|820
20824|820
20825|820
20827|828
20831|798
20832|803
20833|803
20836|809
20837|809
20840|824
20844|811
20850|821
20851|822
20863|793
20864|793
20865|793
20866|793
20873|809
20874|809
20879|826
20880|826
20883|822
20900|793
20901|793
20902|793
20903|793
20904|793
20918|809
20919|809
20924|798
20925|830
20926|830
20929|803
20930|803
20931|803
20932|803
20939|809
20940|809
20941|809
20943|824
20944|824
20948|824
20949|824
20952|828
20954|811
20963|798
20967|810
20975|809
20977|826
20978|821
20979|821
20987|811
20988|824
20992|820
20994|804
20995|804
20996|804
20999|830
21002|793
21003|793
21006|810
21007|810
21014|809
21015|809
21019|799
21023|804
21028|824
21029|824
21031|822
21035|826
21036|826
21037|822
21052|793
21053|793
21054|793
21069|809
21073|824
21077|799
21079|820
21093|1284
21094|1284
21095|1284
21096|1284
21097|1284
21098|1284
21102|1284
21114|1284
21115|1284
21127|1280
21128|1280
21136|1284
21139|1280
21140|1280
21141|1280
21142|1293
21143|1292
21144|1289
21145|1295
21146|1296
21151|1290
21152|1293
21153|1293
21154|1293
21155|1293
21156|1287
21157|1287
21158|1293
21159|1292
21160|1287
21161|1293
21162|1293
21163|1293
21164|1293
21165|1293
21168|1287
21169|1293
21170|1293
21171|1293
21172|1287
21173|542
21174|542
21216|544
21217|544
21218|544
21219|544
21220|544
21221|544
21224|1309
21230|1307
21233|1310
21259|1307
21264|869
21266|868
21269|849
21271|846
21272|870
21273|856
21274|837
21275|865
21276|845
21277|845
21278|845
21279|845
21280|845
21281|845
21282|845
21286|857
21289|845
21290|845
21291|845
21292|845
21293|845
21294|845
21295|845
21296|845
21297|845
21298|845
21300|852
21301|844
21302|844
21303|844
21304|839
21307|855
21308|850
21309|842
21310|842
21315|859
21316|844
21317|844
21318|844
21319|844
21320|844
21321|844
21322|844
21323|844
21327|838
21328|844
21329|844
21330|844
21331|844
21332|844
21333|844
21334|839
21335|854
21338|843
21339|835
21340|513
21344|868
21345|868
21346|868
21354|845
21355|845
21356|845
21357|845
21358|845
21359|845
21360|845
21361|845
21362|845
21363|845
21365|845
21366|845
21367|845
21368|845
21373|868
21375|842
21385|845
21386|845
21387|845
21388|845
21389|845
21390|845
21391|845
21392|845
21393|845
21394|845
21395|845
21396|845
21397|845
21398|845
21399|845
21404|845
21405|844
21409|545
21411|546
21412|546
21413|546
21414|546
21415|546
21416|546
21417|546
21418|546
21419|546
21420|546
21421|546
21422|546
21423|546
21424|546
21425|546
21426|546
21427|546
21428|546
21429|1320
21430|1316
21431|1259
21432|983
21440|1168
21447|364
21452|1328
21454|1329
21455|1327
21479|1337
21480|1337
21497|1339
21498|1339
21499|1339
21500|1339
21503|1334
21504|1339
21505|1339
21515|1338
21516|1338
21517|1337
21518|1337
21538|1334
21540|1339
21541|1339
21542|1339
21543|1339
21544|1339
21545|1339
21549|1337
21550|1337
21551|1337
21552|1337
21553|1337
21563|1338
21564|1338
21566|1334
21567|1334
21570|1339
21573|1337
21574|1337
21575|1337
21576|1337
21577|1337
21578|1337
21582|1343
21583|1344
21585|1345
21586|1345
21587|1345
21589|1350
21591|1345
21592|1344
21593|1344
21594|1344
21595|1344
21596|1344
21599|1345
21601|1345
21602|1345
21603|1350
21605|1351
21606|1351
21608|1344
21609|1344
21610|1346
21611|1346
21612|1351
21613|1344
21614|1344
21615|1344
21616|1344
21617|1343
21618|1346
21620|1345
21621|1345
21622|1345
21625|1362
21626|1359
21627|1359
21628|1356
21629|1360
21630|1357
21631|1357
21632|1357
21633|1357
21634|1353
21636|1357
21637|1357
21638|1357
21640|1359
21641|1359
21642|1359
21643|1359
21644|1359
21645|1359
21649|1357
21650|1355
21651|1355
21652|1359
21653|1357
21654|1357
21656|1359
21657|1359
21658|1359
21660|1357
21661|1357
21662|1357
21663|1357
21664|1357
21665|1357
21666|1357
21667|1355
21669|550
21670|364
21674|1371
21675|1367
21680|1372
21681|1372
21684|1364
21695|1372
21696|1372
21697|1372
21698|1364
21699|1372
21704|1129
21715|1300
21717|1298
21722|1303
21723|1303
21724|1303
21738|1303
21740|1303
21741|1303
21742|1303
21749|1303
21750|1303
21751|1303
21752|1303
21753|1303
21754|552
21755|1375
21761|1377
21762|1377
21763|1379
21764|1381
21765|1376
21766|1384
21767|1382
21769|1388
21770|1391
21771|1387
21774|1389
21787|1389
21788|1389
21791|1387
21793|1386
21794|1387
21803|1386
21818|1395
21819|1392
21820|1398
21826|1401
21830|1397
21832|1404
21834|1409
21835|1405
21836|1405
21837|1405
21838|1405
21847|1408
21860|1405
21861|1405
21875|1405
21876|1405
21877|1405
21878|1405
21879|1405
21888|1405
21889|1405
21890|1405
21891|1405
21892|1405
21893|1408
21896|1405
21897|1412
21898|1412
21899|1412
21900|1412
21901|1412
21902|1412
21903|1418
21904|1418
21913|1412
21914|1412
21915|1419
21916|1418
21925|1412
21926|1412
21927|1412
21928|1418
21931|1412
21932|1412
21933|1412
21934|1412
21935|1412
21936|1412
21937|1412
21938|1419
21939|1419
21948|1422
21953|1113
21985|546
21988|554
21989|554
21994|1422
22026|546
22028|554
22032|1422
22033|1114
22041|546
22042|546
22047|1422
22054|546
22076|1114
22077|873
22078|873
22079|873
22080|895
22081|895
22082|895
22083|903
22084|903
22085|903
22086|903
22087|903
22088|903
22089|903
22090|903
22091|903
22102|1295
22104|911
22105|911
22106|911
22134|901
22135|901
22136|901
22137|901
22138|906
22139|906
22140|906
22142|885
22143|885
22144|1142
22147|893
22148|911
22149|911
22150|893
22151|893
22152|893
22153|893
22154|893
22155|893
22156|889
22157|889
22158|889
22161|1114
22162|254
22163|881
22167|897
22168|901
22169|891
22170|897
22171|897
22172|897
22173|897
22174|897
22175|897
22196|900
22197|900
22198|900
22199|900
22200|891
22201|891
22202|891
22203|891
22204|891
22206|896
22207|896
22208|896
22209|896
22211|428
22212|882
22215|1116
22216|1116
22217|894
22218|428
22219|907
22220|888
22222|908
22223|908
22224|908
22235|881
22239|886
22240|886
22241|886
22242|886
22253|882
22262|907
22263|907
22265|881
22267|872
22268|428
22286|894
22287|894
22288|894
22289|894
22290|894
22291|894
22296|874
22297|874
22298|874
22299|888
22300|888
22301|888
22302|888
22303|888
22304|888
22305|888
22306|888
22307|888
22308|877
22309|877
22310|877
22311|877
22312|877
22313|877
22314|877
22315|877
22316|877
22317|877
22318|877
22319|877
22320|877
22321|877
22322|872
22323|872
22324|872
22326|1026
22327|882
22328|882
22329|882
22330|882
22331|882
22332|254
22333|254
22336|903
22364|894
22365|894
22366|894
22367|874
22368|874
22369|874
22370|874
22371|874
22372|874
22373|888
22374|888
22375|888
22376|888
22377|888
22378|888
22379|877
22380|877
22381|877
22382|877
22383|877
22384|877
22385|877
22386|877
22387|877
22388|877
22389|877
22390|872
22391|1142
22392|1142
22393|1142
22396|1114
22397|882
22398|882
22399|882
22400|882
22401|882
22402|882
22403|882
22404|1114
22405|1114
22406|1114
22409|888
22411|889
22412|903
22414|908
22415|908
22425|881
22426|881
22429|254
22430|886
22431|886
22432|886
22433|886
22434|886
22435|886
22436|886
22437|886
22466|907
22467|907
22468|907
22469|907
22470|907
22471|872
22472|881
22473|895
22474|897
22475|897
22476|897
22497|900
22498|900
22499|900
22500|891
22501|891
22502|896
22503|896
22504|896
22505|896
22506|542
22508|428
22509|428
22510|428
22511|882
22516|1142
22518|509
22519|911
22521|897
22522|897
22523|897
22524|897
22525|897
22553|900
22554|900
22555|900
22556|900
22557|891
22558|891
22559|891
22560|891
22561|891
22562|891
22563|891
22564|896
22565|896
22566|896
22567|896
22568|896
22569|896
22570|1023
22571|1275
22572|1275
22573|428
22579|893
22580|908
22581|874
22582|874
22584|881
22585|254
22586|1351
22587|908
22588|908
22600|908
22601|615
22602|881
22603|881
22604|881
22606|509
22607|509
22608|886
22609|886
22610|886
22611|886
22612|886
22644|907
22645|907
22646|907
22647|907
22648|907
22649|907
22650|907
22651|907
22652|907
22653|881
22654|901
22655|872
22672|894
22673|894
22674|894
22675|894
22676|894
22677|894
22678|894
22680|908
22681|845
22682|874
22683|874
22684|874
22685|874
22686|874
22687|874
22688|874
22689|888
22690|888
22691|888
22692|888
22693|888
22694|888
22695|877
22696|877
22697|877
22698|877
22699|877
22700|877
22701|877
22702|877
22703|877
22704|877
22705|877
22706|872
22707|872
22708|872
22709|872
22710|872
22711|1142
22712|1142
22713|1116
22714|882
22715|1114
22716|1114
22718|1142
22719|1114
22725|873
22726|873
22727|873
22728|873
22729|873
22730|895
22731|895
22732|903
22733|903
22734|903
22735|903
22736|903
22737|903
22738|903
22739|903
22740|903
22741|903
22742|903
22743|903
22748|1295
22749|1295
22750|911
22751|911
22752|911
22782|901
22783|901
22784|901
22785|901
22786|901
22787|901
22788|906
22789|906
22790|906
22791|906
22792|906
22793|885
22794|885
22795|885
22796|885
22797|885
22798|885
22799|885
22801|893
22802|893
22803|893
22804|893
22805|893
22806|889
22807|889
22808|889
22814|873
22815|873
22816|873
22817|873
22818|873
22819|873
22820|873
22821|895
22822|895
22823|895
22824|895
22825|895
22826|895
22827|903
22828|903
22829|903
22830|903
22831|903
22832|903
22835|911
22836|911
22837|1142
22869|901
22870|901
22871|901
22872|901
22873|901
22874|906
22875|906
22879|885
22880|885
22881|885
22882|885
22885|893
22886|254
22887|893
22888|893
22889|893
22890|893
22891|893
22892|889
22893|889
22894|889
22895|889
22896|889
22900|906
22902|897
22903|897
22904|897
22905|897
22935|900
22936|900
22937|900
22938|900
22939|900
22940|900
22941|900
22942|900
22943|900
22944|891
22945|891
22946|891
22947|896
22948|896
22949|896
22950|1144
22951|1142
22952|428
22953|428
22954|428
22959|908
22962|893
22963|1116
22965|893
22967|888
22968|1142
22970|908
22971|908
22972|908
22980|908
22981|881
22982|881
22983|881
22984|881
22986|886
22987|886
22988|886
23003|907
23004|907
23005|907
23006|907
23007|428
23008|906
23026|894
23027|894
23028|894
23029|894
23030|894
23031|894
23032|894
23033|894
23038|845
23039|874
23040|888
23041|888
23042|888
23043|888
23044|888
23045|877
23046|877
23047|877
23048|877
23049|877
23050|877
23051|877
23052|877
23053|877
23054|877
23055|877
23056|877
23057|877
23058|877
23059|877
23060|877
23061|877
23062|872
23063|872
23064|872
23065|872
23066|882
23067|254
23068|254
23069|254
23070|1114
23071|1114
23072|873
23073|873
23074|873
23075|873
23076|873
23077|873
23078|895
23079|895
23080|895
23081|903
23082|903
23085|1295
23087|911
23088|911
23089|911
23090|911
23115|901
23116|901
23117|901
23118|901
23119|906
23120|906
23121|906
23122|906
23123|128
23124|1275
23125|885
23126|885
23127|885
23128|885
23129|885
23130|885
23132|893
23133|893
23134|893
23135|893
23136|893
23137|893
23138|889
23139|889
23140|889
23141|889
23142|889
23143|889
23145|900
23147|906
23148|553
23149|553
23150|553
23151|1427
23153|1428
23154|1431
23155|1429
23168|1351
23169|1351
23176|945
23181|923
23182|937
23185|940
23191|941
23192|943
23193|924
23198|917
23216|554
23217|554
23218|554
23219|554
23220|1437
23221|1434
23222|1442
23223|1442
23224|1438
23225|1443
23226|1442
23227|1439
23228|1436
23229|1441
23230|1442
23231|1446
23232|1451
23234|1447
