Post_id|Person_id
197287|190412
197288|190412
197289|190412
197290|190412
197291|190412
197292|190412
197293|190412
197294|190412
197295|190412
197296|190412
197297|190412
197298|190412
197299|190412
197300|190412
197301|190412
197302|190412
197303|190412
197304|190412
197305|190412
197306|190412
197307|190412
197308|190412
197309|190412
197310|190412
197311|190412
197312|190412
197313|190412
197314|190412
197315|190412
197316|190412
197317|190412
197318|190412
197319|190412
197320|190412
197321|190412
197322|190412
197323|190412
197324|190412
197325|190412
197326|190412
197327|190412
197328|190412
197329|190412
197330|190412
197331|190412
197332|190412
197333|190412
197334|190412
197335|190412
197336|190412
197337|190412
197338|190412
197339|190412
197340|190412
197341|190412
197342|190412
197343|190412
197344|190412
197345|190412
197346|190412
197347|190412
197348|190412
197349|190412
197350|190412
197351|190412
197352|190412
197353|190412
197354|190412
197355|190412
197356|190412
197357|190412
197358|190412
197359|190412
197360|190412
197361|190412
197362|190412
197363|190412
197364|190412
197365|190412
197366|190412
197367|190412
197368|190412
197369|190412
197370|190412
197371|190412
197372|190412
197373|190412
197374|190412
197375|190412
197376|190412
197377|190412
197378|190412
197379|190412
197380|190412
197381|190412
197382|190412
197383|190412
197384|190412
197385|190412
197386|190412
197387|190412
197388|190412
197389|190412
197390|190412
197391|190412
197392|190412
197393|190412
197394|190412
197395|190412
197396|190412
197397|190412
197398|190412
197399|190412
197400|190412
197401|190412
197402|190412
197403|190412
197404|190412
197405|190412
197406|190412
197407|190412
197408|190412
197409|190412
197410|190412
197411|190412
197412|190412
197413|190412
197414|190412
197415|190412
197416|190412
197417|190412
197418|190412
197419|190412
197420|190412
197421|190412
197422|190412
197423|190412
197424|190412
197425|190412
197426|190412
197427|190412
197428|190412
197429|190412
197430|190412
197431|190412
197432|190412
197433|190412
197434|190412
197435|190412
197436|190412
197437|190412
197438|190412
197439|190412
197440|190412
197441|190412
197442|190412
197443|190412
197444|190412
197445|190412
197446|190412
197447|190412
197448|190412
197449|190412
197450|190412
197451|190412
197452|190412
197453|190412
197454|190412
197455|190412
197456|190412
197457|190412
197458|190412
197459|190412
197460|190412
197461|190412
197462|190412
197463|190412
197464|190412
197465|190412
197466|190412
197467|190412
197468|190412
197469|190412
197470|190412
197471|190412
197472|190412
197473|190412
197474|190412
197475|190412
197476|190412
197477|190412
197478|190412
197479|190412
197480|190412
197481|190412
197482|190412
197483|190412
197484|190412
197485|190412
197486|190412
197487|190412
197488|190412
197489|190412
197490|190412
197491|190412
197492|190412
197493|190412
197494|190412
197495|190412
197496|190412
197497|190412
197498|190412
197499|190412
197500|190412
197501|190412
197502|190412
197503|190412
197504|190412
197505|190412
197506|190412
197507|190412
197508|190412
197509|190412
197510|190412
197511|190412
197512|190412
197513|190412
197514|190412
197515|190412
197516|190412
197517|190412
197518|190412
197519|190412
197520|190412
197521|190412
197522|190412
197523|190412
197524|190412
197525|190412
197526|190412
197527|190412
197528|190412
197529|190412
197530|190412
197531|190412
197532|190412
197533|190412
197534|190412
197535|190412
197536|190412
197537|190412
197538|190412
197539|190412
197540|190412
199002|190432
199003|190432
199004|190432
199005|190432
199006|190432
199007|190432
199008|190432
199009|190432
199010|190432
199011|190432
199012|190432
199013|190432
199014|190432
199015|190432
199016|190432
199017|190432
199018|190432
199019|190432
199020|190432
199876|190443
199877|190445
199878|190445
199879|190445
199880|190445
199881|190445
199882|190445
199883|190445
199884|190445
199885|190445
199886|190445
200192|190449
200193|190449
200194|190449
200195|190449
200196|190449
200197|190449
200198|190449
200199|190449
200200|190449
200201|190449
200202|190449
200203|190449
200204|190449
200205|190449
200206|190449
200207|190449
200208|190449
200209|190449
200210|190449
200211|190449
200212|190449
200213|190449
200214|190449
200215|190449
200216|190449
200217|190449
200218|190449
200219|190449
200220|190449
200221|190449
200222|190449
200223|190449
200224|190449
200225|190449
200226|190449
200227|190449
200228|190449
200229|190449
200230|190449
200231|190449
200232|190449
200233|190449
200234|190449
200235|190449
200236|190449
200237|190449
200238|190449
200239|190449
200240|190449
200241|190449
200242|190449
200243|190449
200244|190449
200245|190449
200246|190449
200247|190449
200248|190449
200249|190449
200250|190449
200251|190449
200252|190449
200253|190449
200254|190449
200255|190449
200256|190449
200257|190449
200258|190449
200259|190449
200260|190449
200261|190449
200262|190449
200263|190449
200264|190449
200265|190449
200266|190449
200267|190449
200268|190449
200269|190449
200270|190449
200271|190449
200272|190449
200273|190449
200274|190449
200275|190449
200276|190449
200277|190449
200278|190449
200279|190449
200280|190449
200281|190449
200282|190449
200283|190449
200284|190449
200285|190449
200286|190449
200287|190449
200288|190449
200289|190449
200290|190449
200291|190449
200292|190449
200293|190449
200294|190449
200295|190449
200296|190449
200297|190449
200298|190449
200299|190449
200300|190449
200301|190449
200302|190449
200303|190449
200304|190449
200305|190449
200306|190449
200307|190449
200308|190449
200309|190449
200310|190449
200311|190449
200312|190449
200313|190449
200314|190449
200315|190449
200316|190449
200317|190449
200318|190449
200319|190449
200320|190449
200321|190449
200322|190449
200323|190449
200324|190449
200325|190449
200326|190449
200327|190449
200328|190449
200329|190449
200330|190449
200331|190449
200332|190449
200333|190449
200334|190449
200335|190449
200336|190449
200337|190449
200338|190449
200339|190449
200340|190449
200341|190449
200342|190449
200343|190449
200344|190449
200345|190449
200346|190449
200347|190449
200486|190452
200487|190452
200488|190452
200489|190452
200490|190452
200491|190452
200492|190452
200493|190452
200494|190452
200495|190452
200496|190452
200497|190452
200498|190452
200499|190452
200500|190452
200501|190452
200502|190452
200503|190452
200504|190452
200505|190452
200506|190452
200507|190452
200508|190452
200509|190452
200510|190452
200511|190452
200512|190452
200513|190452
200514|190452
200515|190452
200516|190452
200517|190452
200518|190452
200519|190452
200520|190452
200521|190452
200522|190452
200523|190452
200524|190452
200525|190452
200526|190452
200527|190452
200528|190452
200529|190452
200530|190452
200531|190452
200532|190452
200533|190452
200534|190452
200535|190452
200536|190452
200537|190452
200538|190452
200539|190452
200540|190452
200541|190452
200542|190452
200543|190452
200544|190452
200545|190452
200546|190452
200547|190452
200548|190452
200549|190452
200550|190452
200551|190452
200552|190452
200553|190452
200554|190452
200555|190452
200556|190452
200557|190452
200558|190452
200559|190452
200560|190452
200561|190452
200562|190452
200563|190452
200564|190452
200565|190452
200566|190452
200567|190452
200568|190452
200569|190452
200570|190452
200571|190452
200572|190452
200573|190452
200574|190452
200575|190452
200576|190452
200577|190452
200578|190452
200579|190452
200580|190452
200581|190452
200582|190452
200583|190452
200584|190452
200585|190452
200586|190452
200587|190452
200588|190452
200589|190452
200590|190452
200591|190452
200592|190452
200593|190452
200594|190452
200595|190452
200596|190452
200597|190452
200598|190452
200599|190452
200600|190452
200601|190452
200602|190452
200603|190452
200604|190452
200605|190452
200606|190452
200607|190452
200608|190452
200609|190452
200610|190452
200611|190452
200612|190452
200613|190452
200614|190452
200615|190452
200616|190452
200617|190452
200618|190452
200619|190452
200620|190452
200621|190452
200622|190452
200623|190452
200624|190452
200625|190452
200626|190452
200627|190452
200628|190452
200629|190452
200630|190452
200631|190452
200632|190452
200633|190452
200634|190452
200635|190452
200636|190452
200637|190452
200638|190452
200639|190452
200640|190452
200641|190452
200642|190452
200643|190452
200644|190452
200645|190452
200646|190452
201181|190460
201182|190460
201183|190460
201184|190460
201185|190460
201186|190460
201187|190460
201494|190465
201495|190465
201496|190465
201497|190465
201498|190465
201499|190465
201500|190465
201501|190465
201502|190465
201503|190465
201504|190465
201505|190465
201506|190465
201507|190465
201508|190465
201509|190465
201510|190465
201511|190465
201512|190465
201513|190465
201514|190465
201515|190465
201516|190465
201517|190465
201518|190465
201519|190465
201520|190465
201521|190465
201522|190465
201523|190465
201524|190465
201525|190465
201526|190465
201527|190465
201528|190465
201529|190465
201530|190465
201531|190465
201532|190465
201533|190465
201534|190465
201535|190465
201536|190465
201537|190465
201538|190465
201539|190465
201540|190465
201541|190465
201542|190465
201543|190465
201544|190465
201545|190465
201546|190465
201547|190465
201548|190465
201549|190465
201550|190465
201551|190465
201552|190465
201553|190465
201554|190465
201555|190465
201556|190465
201557|190465
201558|190465
201559|190465
201560|190465
201561|190465
201562|190465
201563|190465
201564|190465
201565|190465
201566|190465
201567|190465
201568|190465
201569|190465
201570|190465
201571|190465
201572|190465
201573|190465
201574|190465
201575|190465
201576|190465
201577|190465
201578|190465
201579|190465
201580|190465
201581|190465
201582|190465
201583|190465
201584|190465
201585|190465
201586|190465
201587|190465
201588|190465
201589|190465
201590|190465
201591|190465
201592|190465
201593|190465
201594|190465
201595|190465
201596|190465
201597|190465
201598|190465
201599|190465
201600|190465
201601|190465
201602|190465
201603|190465
201604|190465
201605|190465
201606|190465
201607|190465
201608|190465
201609|190465
201610|190465
201611|190465
201612|190465
201613|190465
201614|190465
201615|190465
201616|190465
201617|190465
201618|190465
201619|190465
201620|190465
201621|190465
201622|190465
201623|190465
201624|190465
201625|190465
201626|190465
201627|190465
201628|190465
201629|190465
201630|190465
201631|190465
201632|190465
201633|190465
201634|190465
201635|190465
201636|190465
201789|190469
201790|190469
201791|190469
201792|190469
201793|190469
201794|190469
202252|190473
202253|190473
202254|190473
202255|190473
202256|190473
202257|190473
202258|190473
202259|190473
202260|190473
202261|190473
202262|190473
202263|190473
202264|190473
202265|190473
202266|190473
202267|190473
202268|190473
202269|190473
202270|190473
202271|190473
202272|190473
202273|190473
202274|190473
202275|190473
202276|190473
202277|190473
202278|190473
202279|190473
202280|190473
202281|190473
202282|190473
202283|190473
202284|190473
202285|190473
202286|190473
202287|190473
202288|190473
202289|190473
202290|190473
202291|190473
202292|190473
202293|190473
202294|190473
202295|190473
202296|190473
202297|190473
202298|190473
202299|190473
202300|190473
202301|190473
202302|190473
202303|190473
202304|190473
202305|190473
202306|190473
202307|190473
202308|190473
202309|190473
202310|190473
202311|190473
202312|190473
202313|190473
202314|190473
202315|190473
202316|190473
202317|190473
202318|190473
202319|190473
202320|190473
202321|190473
202322|190473
202323|190473
202324|190473
202325|190473
202326|190473
202327|190473
202328|190473
202329|190473
202330|190473
202331|190473
202332|190473
202333|190473
202334|190473
202335|190473
202336|190473
202337|190473
202338|190473
202339|190473
202340|190473
202341|190473
202342|190473
202343|190473
202344|190473
202345|190473
202346|190473
202347|190473
202348|190473
202349|190473
202350|190473
202351|190473
202352|190473
202353|190473
202354|190473
202355|190473
202356|190473
202357|190473
202358|190473
202359|190473
202360|190473
202361|190473
202362|190473
202363|190473
202364|190473
202365|190473
202366|190473
202367|190473
202368|190473
202369|190473
202370|190473
202371|190473
202372|190473
202373|190473
202374|190473
202375|190473
202376|190473
202377|190473
202378|190473
202379|190473
202380|190473
202381|190473
202382|190473
202383|190473
202384|190473
202385|190473
202386|190473
202387|190473
202388|190473
202389|190473
202390|190473
202391|190473
202392|190473
202393|190473
202394|190473
202395|190473
202396|190473
202397|190473
202398|190473
202399|190473
202400|190473
202401|190473
202402|190473
202403|190473
202404|190473
202405|190473
202406|190473
202407|190473
202408|190473
202409|190473
202410|190473
202411|190473
202412|190473
202413|190473
202414|190473
202415|190473
202416|190473
202417|190473
202418|190473
202419|190473
202420|190473
202421|190473
202422|190473
202423|190473
202424|190473
202425|190473
202426|190473
202427|190473
202428|190473
202429|190473
202430|190473
202431|190473
202432|190473
202433|190473
202434|190473
202435|190473
202436|190473
202437|190473
202438|190473
202439|190473
202440|190473
202441|190473
202442|190473
202443|190473
202444|190473
202445|190473
202446|190473
202447|190473
202448|190473
202449|190473
202450|190473
202451|190473
202452|190473
202453|190473
202454|190473
202455|190473
202456|190473
202457|190473
202458|190473
202459|190473
202460|190473
202461|190473
202462|190473
202463|190473
202464|190473
202465|190473
202466|190473
202467|190473
202468|190473
202469|190473
202470|190473
202471|190473
202472|190473
202473|190473
202474|190473
202475|190473
202476|190473
202477|190473
202478|190473
202479|190473
202480|190473
202481|190473
202482|190473
202483|190473
202484|190473
202485|190473
202486|190473
202487|190473
202488|190473
202489|190473
202490|190473
202491|190473
202492|190473
202493|190473
202494|190473
202495|190473
202496|190473
202497|190473
202498|190473
202499|190473
202500|190473
202501|190473
202502|190473
202503|190473
202504|190473
202505|190473
202506|190473
202507|190473
202508|190473
202509|190473
202510|190473
202511|190473
202512|190473
202513|190473
202514|190473
202515|190473
202516|190473
202517|190473
202518|190473
202519|190473
202520|190473
202521|190473
202522|190473
202523|190473
203777|190492
203778|190492
204799|190503
204800|190503
204801|190503
204802|190503
204803|190503
204804|190503
204805|190503
204806|190503
204807|190503
204808|190503
204809|190503
204810|190503
204811|190503
204812|190503
204813|190503
204814|190503
204815|190503
204816|190503
204817|190503
204818|190503
204819|190503
204820|190503
204821|190503
204822|190503
204823|190503
204824|190503
204825|190503
204826|190503
204827|190503
204828|190503
204829|190503
204830|190503
204831|190503
204832|190503
204833|190503
204834|190503
204835|190503
204836|190503
204837|190503
204838|190503
204839|190503
204840|190503
204841|190503
204842|190503
204843|190503
204844|190503
204845|190503
204846|190503
204847|190503
204848|190503
204849|190503
204850|190503
204851|190503
204852|190503
204853|190503
204854|190503
204855|190503
204856|190503
204857|190503
204858|190503
204859|190503
204860|190503
204861|190503
204862|190503
204863|190503
204864|190503
204865|190503
204866|190503
204867|190503
204868|190503
204869|190503
204870|190503
204871|190503
204872|190503
204873|190503
204874|190503
204875|190503
204876|190503
204877|190503
204878|190503
204879|190503
204880|190503
204881|190503
204882|190503
204883|190503
204884|190503
204885|190503
204886|190503
204887|190503
204888|190503
204889|190503
204890|190503
204891|190503
204892|190503
204893|190503
204894|190503
204895|190503
204896|190503
204897|190503
204898|190503
204899|190503
204900|190503
204901|190503
204902|190503
204903|190503
204904|190503
204905|190503
204906|190503
204907|190503
204908|190503
204909|190503
204910|190503
204911|190503
204912|190503
204913|190503
204914|190503
204915|190503
204916|190503
204917|190503
204918|190503
204919|190503
204920|190503
204921|190503
204922|190503
204923|190503
204924|190503
204925|190503
205994|191782
206476|190523
206477|190523
206478|190523
206479|190523
206480|190523
206481|190523
206482|190523
206483|190523
206484|190523
206485|190523
206486|190523
206487|190523
206488|190523
206489|190523
206490|190523
206491|190523
206492|190523
206493|190523
206494|190523
206495|190523
206496|190523
206497|190523
206498|190523
206499|190523
206500|190523
206501|190523
206502|190523
206503|190523
206504|190523
206505|190523
206506|190523
206507|190523
206508|190523
206509|190523
206510|190523
206511|190523
206512|190523
206513|190523
206514|190523
206515|190523
206516|190523
206517|190523
206518|190523
206519|190523
206520|190523
206521|190523
206522|190523
206523|190523
206524|190523
206525|190523
206526|190523
206527|190523
206528|190523
206529|190523
206530|190523
206531|190523
206532|190523
206533|190523
206534|190523
206535|190523
206536|190523
206537|190523
206538|190523
206539|190523
206540|190523
206541|190523
206542|190523
206543|190523
206544|190523
206545|190523
206546|190523
206547|190523
206548|190523
206549|190523
206550|190523
206551|190523
206552|190523
206553|190523
206554|190523
206555|190523
206556|190523
206557|190523
206558|190523
206559|190523
206560|190523
206561|190523
206562|190523
206563|190523
206564|190523
206565|190523
206566|190523
206567|190523
206568|190523
206569|190523
206570|190523
206571|190523
206572|190523
206573|190523
206574|190523
206575|190523
206576|190523
206577|190523
206578|190523
206579|190523
206580|190523
206581|190523
206582|190523
206583|190523
206584|190523
206585|190523
206586|190523
206587|190523
206588|190523
206589|190523
206590|190523
206591|190523
206592|190523
206593|190523
206594|190523
206595|190523
206596|190523
206597|190523
206598|190523
206599|190523
206600|190523
206601|190523
206602|190523
206603|190523
206604|190523
206605|190523
206606|190523
206607|190523
206608|190524
206629|190473
206637|191123
206638|191123
206642|190855
206643|190855
206650|190868
206654|190868
207530|190531
207531|190531
207532|190531
207533|190531
207534|190531
207535|190531
207536|190531
207537|190531
207538|190531
207539|190531
207540|190531
207541|190531
207542|190531
207543|190531
207544|190531
207545|190531
207546|190531
207547|190531
207548|190531
207549|190531
207550|190531
207551|190531
207552|190531
207553|190531
207554|190531
207555|190531
207556|190531
207557|190531
207558|190531
207559|190531
207560|190531
207561|190531
207562|190531
207563|190531
207564|190531
207565|190531
207566|190531
207567|190531
207568|190531
207569|190531
207570|190531
207571|190531
207572|190531
207573|190531
207574|190531
207575|190531
207576|190531
207577|190531
207578|190531
207579|190531
207580|190531
207581|190531
207582|190531
207583|190531
207584|190531
207585|190531
207586|190531
207587|190531
207588|190531
207589|190531
207590|190531
207591|190531
207592|190531
207593|190531
207594|190531
207595|190531
207596|190531
207597|190531
207598|190531
207599|190531
207600|190531
207601|190531
207602|190531
207603|190531
207604|190531
207605|190531
207606|190531
207607|190531
207608|190531
207609|190531
207610|190531
207611|190531
207612|190531
207613|190531
207614|190531
207615|190531
207616|190531
207617|190531
207618|190531
207619|190531
207620|190531
207621|190531
207622|190531
207623|190531
207624|190531
207625|190531
207626|190531
207627|190531
207628|190531
207629|190531
207630|190531
207631|190531
207632|190531
207633|190531
207634|190531
207635|190531
207636|190531
207637|190531
207638|190531
207639|190531
207640|190531
207641|190531
207642|190531
207643|190531
207644|190531
207645|190531
207646|190531
207647|190531
207648|190531
207649|190531
207650|190531
207651|190531
207652|190531
207653|190531
207654|190531
207655|190531
207656|190531
207657|190531
207658|190531
207659|190531
207660|190531
207661|190531
207662|190531
207663|190531
207664|190531
207665|190531
207666|190531
207667|190531
207668|190531
207669|190531
207670|190531
207671|190531
207672|190531
207673|190531
207674|190531
207675|190531
207676|190531
207677|190531
207678|190531
207679|190531
207680|190531
207681|190531
207682|190531
207683|190531
207684|190531
207685|190531
207686|190531
207687|190531
207688|190531
207689|190531
207690|190531
207691|190531
207692|190531
207693|190531
207694|190531
207695|190531
207696|190531
207697|190531
207698|190531
207699|190531
207700|190531
207701|190531
207702|190531
207703|190531
207704|190531
207705|190531
207706|190531
207707|190531
207708|190531
207863|190533
207864|190533
207865|190533
207866|190533
207867|190533
207868|190533
207869|190533
207870|190533
207871|190533
207872|190533
207873|190533
207879|190597
207880|191205
207889|190539
207890|190539
207891|190539
207892|190539
207893|190539
207894|190539
207895|190539
207896|190539
207897|190539
207898|190539
207899|190539
207900|190539
207901|190539
207902|190539
207903|190539
207904|190539
207905|190539
207906|190539
207907|190539
207908|190539
207909|190539
207910|190539
207911|190539
207912|190539
207913|190539
207914|190539
207915|190539
207916|190539
207917|190539
207918|190539
207919|190539
207920|190539
207921|190539
207922|190539
207923|190539
207924|190539
207925|190539
207926|190539
207927|190539
207928|190539
207929|190539
207930|190539
207931|190539
207932|190539
207933|190539
207934|190539
207935|190539
207936|190539
207937|190539
207938|190539
207939|190539
207940|190539
207941|190539
207942|190539
207943|190539
207944|190539
207945|190539
207946|190539
207947|190539
207948|190539
207949|190539
207950|190539
211455|190575
211456|190575
211457|190575
211458|190575
211459|190575
211460|190575
211461|190575
211462|190575
211463|190575
211464|190575
211465|190575
211466|190575
211467|190575
211468|190575
211469|190575
211470|190575
211471|190575
211472|190575
211473|190575
211474|190575
211475|190575
211476|190575
211477|190575
211478|190575
211479|190575
211480|190575
211481|190575
211482|190575
211483|190575
211484|190575
211485|190575
211486|190575
211487|190575
211488|190575
211489|190575
211490|190575
211491|190575
211492|190575
211493|190575
211494|190575
211495|190575
211496|190575
211497|190575
211498|190575
211499|190575
211500|190575
211501|190575
211502|190575
211503|190575
211504|190575
211505|190575
211506|190575
211507|190575
211508|190575
211509|190575
211510|190575
211511|190575
211512|190575
211513|190575
211514|190575
211515|190575
211516|190575
211517|190575
211518|190575
211519|190575
211520|190575
211521|190575
211522|190575
211523|190575
211524|190575
211525|190575
211526|190575
211527|190575
211528|190575
211529|190575
211530|190575
211531|190575
211532|190575
211533|190575
211534|190575
211535|190575
211536|190575
211537|190575
211538|190575
211539|190575
211540|190575
211541|190575
211542|190575
211543|190575
211544|190575
211545|190575
211546|190575
211547|190575
211548|190575
211549|190575
211550|190575
211551|190575
211552|190575
211553|190575
211554|190575
211555|190575
211556|190575
213489|190593
213490|190593
213491|190593
213492|190593
213493|190593
213494|190593
213495|190593
213496|190593
213497|190593
213498|190593
213499|190593
213500|190593
213501|190593
213502|190593
213503|190593
213504|190593
213505|190593
213506|190593
213507|190593
213508|190593
213509|190593
213510|190593
213511|190593
213512|190593
213513|190593
213514|190593
213515|190593
213516|190593
213517|190593
213518|190593
213519|190593
213520|190593
213521|190593
213522|190593
213523|190593
213524|190593
213525|190593
213526|190593
213527|190593
213528|190593
213529|190593
213530|190593
213531|190593
213532|190593
213533|190593
213534|190593
213535|190593
213536|190593
213537|190593
213538|190593
213539|190593
213540|190593
213541|190593
213542|190593
213543|190593
213544|190593
213545|190593
213546|190593
213547|190593
213548|190593
213549|190593
213550|190593
213551|190593
213552|190593
213553|190593
213554|190593
213555|190593
213556|190593
213557|190593
213558|190593
213559|190593
213560|190593
213561|190593
213562|190593
213563|190593
213564|190593
213565|190593
213566|190593
213567|190593
213568|190593
213569|190593
213570|190593
213571|190593
213572|190593
213573|190593
213574|190593
213575|190593
213576|190593
213577|190593
213578|190593
213579|190593
213580|190593
213581|190593
213582|190593
213583|190593
213584|190593
213585|190593
213586|190593
213587|190593
213588|190593
213589|190593
