id|name|url
28176|Make_Yourself|http://dbpedia.org/resource/Make_Yourself
28177|40oz._to_Freedom|http://dbpedia.org/resource/40oz._to_Freedom
28178|Chaos_A.D.|http://dbpedia.org/resource/Chaos_A.D.
28179|Letting_Off_the_Happiness|http://dbpedia.org/resource/Letting_Off_the_Happiness
28180|Licensed_to_Ill|http://dbpedia.org/resource/Licensed_to_Ill
28181|Slip_It_In|http://dbpedia.org/resource/Slip_It_In
28182|Troublegum|http://dbpedia.org/resource/Troublegum
28183|Kissing_to_Be_Clever|http://dbpedia.org/resource/Kissing_to_Be_Clever
28184|Mate._Feed._Kill._Repeat.|http://dbpedia.org/resource/Mate._Feed._Kill._Repeat.
28185|Parallel_Lines|http://dbpedia.org/resource/Parallel_Lines
28186|The_Mind_Is_a_Terrible_Thing_to_Taste|http://dbpedia.org/resource/The_Mind_Is_a_Terrible_Thing_to_Taste
28187|Yes_Sir,_I_Will|http://dbpedia.org/resource/Yes_Sir,_I_Will
28188|Frankenchrist|http://dbpedia.org/resource/Frankenchrist
28189|3_Feet_High_and_Rising|http://dbpedia.org/resource/3_Feet_High_and_Rising
28190|Heartwork|http://dbpedia.org/resource/Heartwork
28191|Raw_Power|http://dbpedia.org/resource/Raw_Power
28192|Rid_of_Me|http://dbpedia.org/resource/Rid_of_Me
28193|Tigerlily|http://dbpedia.org/resource/Tigerlily
28194|Ágætis_byrjun|http://dbpedia.org/resource/Ágætis_byrjun
28195|Highly_Evolved|http://dbpedia.org/resource/Highly_Evolved
28196|Badmotorfinger|http://dbpedia.org/resource/Badmotorfinger
28198|Songs_in_the_Key_of_Life|http://dbpedia.org/resource/Songs_in_the_Key_of_Life
28200|Music_from_Big_Pink|http://dbpedia.org/resource/Music_from_Big_Pink
28201|Heathen_Chemistry|http://dbpedia.org/resource/Heathen_Chemistry
28202|Word_of_Mouf|http://dbpedia.org/resource/Word_of_Mouf
28203|Something_to_Write_Home_About|http://dbpedia.org/resource/Something_to_Write_Home_About
28204|Zenyattà_Mondatta|http://dbpedia.org/resource/Zenyattà_Mondatta
28206|Up_to_Here|http://dbpedia.org/resource/Up_to_Here
28207|Zen_Arcade|http://dbpedia.org/resource/Zen_Arcade
28208|Sacred_Love|http://dbpedia.org/resource/Sacred_Love
28209|Soundsystem|http://dbpedia.org/resource/Soundsystem
28210|The_Long_Road|http://dbpedia.org/resource/The_Long_Road
28211|Niandra_Lades_and_Usually_Just_a_T-Shirt|http://dbpedia.org/resource/Niandra_Lades_and_Usually_Just_a_T-Shirt
28212|Bizarre_Ride_II_the_Pharcyde|http://dbpedia.org/resource/Bizarre_Ride_II_the_Pharcyde
28213|Cracked_Rear_View|http://dbpedia.org/resource/Cracked_Rear_View
28214|Fungus_Amongus|http://dbpedia.org/resource/Fungus_Amongus
28215|Live_on_Two_Legs|http://dbpedia.org/resource/Live_on_Two_Legs
28216|From_the_Cradle|http://dbpedia.org/resource/From_the_Cradle
28217|Vauxhall_and_I|http://dbpedia.org/resource/Vauxhall_and_I
28219|Animals_Should_Not_Try_to_Act_Like_People|http://dbpedia.org/resource/Animals_Should_Not_Try_to_Act_Like_People
28220|Fever_to_Tell|http://dbpedia.org/resource/Fever_to_Tell
28221|The_Honeydrippers:_Volume_One|http://dbpedia.org/resource/The_Honeydrippers:_Volume_One
28223|Lucky_Town|http://dbpedia.org/resource/Lucky_Town
28225|Ruby_Vroom|http://dbpedia.org/resource/Ruby_Vroom
28231|Www.pitchshifter.com|http://dbpedia.org/resource/Www.pitchshifter.com
28233|Kingdom_of_Desire|http://dbpedia.org/resource/Kingdom_of_Desire
28234|Supposed_Former_Infatuation_Junkie|http://dbpedia.org/resource/Supposed_Former_Infatuation_Junkie
28237|Black_Sails_in_the_Sunset|http://dbpedia.org/resource/Black_Sails_in_the_Sunset
28238|The_Blueprint|http://dbpedia.org/resource/The_Blueprint
28239|The_Gray_Race|http://dbpedia.org/resource/The_Gray_Race
28240|Danzig_4p|http://dbpedia.org/resource/Danzig_4p
28241|Everything_to_Everyone|http://dbpedia.org/resource/Everything_to_Everyone
28242|Transmissions_from_the_Satellite_Heart|http://dbpedia.org/resource/Transmissions_from_the_Satellite_Heart
28243|Whatever_and_Ever_Amen|http://dbpedia.org/resource/Whatever_and_Ever_Amen
28244|Shoot_from_the_Hip|http://dbpedia.org/resource/Shoot_from_the_Hip
28246|Permission_to_Land|http://dbpedia.org/resource/Permission_to_Land
28247|America:_A_Tribute_to_Heroes|http://dbpedia.org/resource/America:_A_Tribute_to_Heroes
28248|Alapalooza|http://dbpedia.org/resource/Alapalooza
28249|Bacdafucup|http://dbpedia.org/resource/Bacdafucup
28250|Even_Worse|http://dbpedia.org/resource/Even_Worse
28251|Spiderland|http://dbpedia.org/resource/Spiderland
28253|As_Nasty_As_They_Wanna_Be|http://dbpedia.org/resource/As_Nasty_As_They_Wanna_Be
28254|Slow_Riot_for_New_Zerø_Kanada|http://dbpedia.org/resource/Slow_Riot_for_New_Zerø_Kanada
28255|Let_It_Happen|http://dbpedia.org/resource/Let_It_Happen
28256|Enjoy_Incubus|http://dbpedia.org/resource/Enjoy_Incubus
28257|Nocturama|http://dbpedia.org/resource/Nocturama
28258|One_Heart|http://dbpedia.org/resource/One_Heart
28260|The_Firstborn_Is_Dead|http://dbpedia.org/resource/The_Firstborn_Is_Dead
28261|Slanted_and_Enchanted|http://dbpedia.org/resource/Slanted_and_Enchanted
28262|Crooked_Rain,_Crooked_Rain|http://dbpedia.org/resource/Crooked_Rain,_Crooked_Rain
28263|Cosmic_Thing|http://dbpedia.org/resource/Cosmic_Thing
28264|Rum_Sodomy_&_the_Lash|http://dbpedia.org/resource/Rum_Sodomy_&_the_Lash
28265|Run_Devil_Run|http://dbpedia.org/resource/Run_Devil_Run
28266|Blue_Skies,_Broken_Hearts...Next_12_Exits|http://dbpedia.org/resource/Blue_Skies,_Broken_Hearts...Next_12_Exits
28267|Chicago_17|http://dbpedia.org/resource/Chicago_17
28268|Chicago_19|http://dbpedia.org/resource/Chicago_19
28269|Folksinger|http://dbpedia.org/resource/Folksinger
28270|Some_Devil|http://dbpedia.org/resource/Some_Devil
28271|Soul_Caddy|http://dbpedia.org/resource/Soul_Caddy
28272|Standing_on_a_Beach|http://dbpedia.org/resource/Standing_on_a_Beach
28273|Yesterday_Went_Too_Soon|http://dbpedia.org/resource/Yesterday_Went_Too_Soon
28274|Let_Love_Rule|http://dbpedia.org/resource/Let_Love_Rule
28275|The_Globe_Sessions|http://dbpedia.org/resource/The_Globe_Sessions
28276|Daft_Club|http://dbpedia.org/resource/Daft_Club
28277|Embryonic|http://dbpedia.org/resource/Embryonic
28278|Goddamnit|http://dbpedia.org/resource/Goddamnit
28279|Building_the_Perfect_Beast|http://dbpedia.org/resource/Building_the_Perfect_Beast
28281|Prison_Bound|http://dbpedia.org/resource/Prison_Bound
28282|Van_Halen_III|http://dbpedia.org/resource/Van_Halen_III
28283|Концерт|http://dbpedia.org/resource/Концерт
28284|Heartbeat_City|http://dbpedia.org/resource/Heartbeat_City
28285|Parables_for_Wooden_Ears|http://dbpedia.org/resource/Parables_for_Wooden_Ears
28286|Shepherd_Moons|http://dbpedia.org/resource/Shepherd_Moons
28287|Good_Mourning|http://dbpedia.org/resource/Good_Mourning
28288|Minute_by_Minute|http://dbpedia.org/resource/Minute_by_Minute
28289|Room_for_Squares|http://dbpedia.org/resource/Room_for_Squares
28305|Parklife|http://dbpedia.org/resource/Parklife
28308|Raditude|http://dbpedia.org/resource/Raditude
28317|The_Fame|http://dbpedia.org/resource/The_Fame
28320|The_Wall|http://dbpedia.org/resource/The_Wall
28324|Achtung_Baby|http://dbpedia.org/resource/Achtung_Baby
28334|D-Sides|http://dbpedia.org/resource/D-Sides
28346|Live_After_Death|http://dbpedia.org/resource/Live_After_Death
28347|Mes_Courants_Électriques|http://dbpedia.org/resource/Mes_Courants_Électriques
28357|Saturday_Night_Fever:_The_Original_Movie_Sound_Track|http://dbpedia.org/resource/Saturday_Night_Fever:_The_Original_Movie_Sound_Track
28359|State_of_Euphoria|http://dbpedia.org/resource/State_of_Euphoria
28360|The_Unforgettable_Fire|http://dbpedia.org/resource/The_Unforgettable_Fire
28364|Zooropa|http://dbpedia.org/resource/Zooropa
28366|Master_of_Puppets|http://dbpedia.org/resource/Master_of_Puppets
28370|Valley_of_the_Damned|http://dbpedia.org/resource/Valley_of_the_Damned
28375|You_and_Me_Both|http://dbpedia.org/resource/You_and_Me_Both
28379|Kind_of_Blue|http://dbpedia.org/resource/Kind_of_Blue
28386|The_Singles_86–98|http://dbpedia.org/resource/The_Singles_86–98
28396|Introspective|http://dbpedia.org/resource/Introspective
28402|The_Dutchess|http://dbpedia.org/resource/The_Dutchess
28408|The_Division_Bell|http://dbpedia.org/resource/The_Division_Bell
28409|The_Eminem_Show|http://dbpedia.org/resource/The_Eminem_Show
28411|Ammonia_Avenue|http://dbpedia.org/resource/Ammonia_Avenue
28413|Live_in_Texas|http://dbpedia.org/resource/Live_in_Texas
28414|The_Velvet_Underground_&_Nico|http://dbpedia.org/resource/The_Velvet_Underground_&_Nico
28415|Black_Celebration|http://dbpedia.org/resource/Black_Celebration
28418|Hybrid_Theory|http://dbpedia.org/resource/Hybrid_Theory
28431|To_Hell_with_the_Devil|http://dbpedia.org/resource/To_Hell_with_the_Devil
28435|Back_to_the_Light|http://dbpedia.org/resource/Back_to_the_Light
28440|ATLiens|http://dbpedia.org/resource/ATLiens
28442|III_Sides_to_Every_Story|http://dbpedia.org/resource/III_Sides_to_Every_Story
28446|Enta_da_Stage|http://dbpedia.org/resource/Enta_da_Stage
28448|M.A.D.E.|http://dbpedia.org/resource/M.A.D.E.
28449|No_Quarter:_Jimmy_Page_and_Robert_Plant_Unledded|http://dbpedia.org/resource/No_Quarter:_Jimmy_Page_and_Robert_Plant_Unledded
28450|Passion:_Music_for_The_Last_Temptation_of_Christ|http://dbpedia.org/resource/Passion:_Music_for_The_Last_Temptation_of_Christ
28451|Sketches_for_My_Sweetheart_the_Drunk|http://dbpedia.org/resource/Sketches_for_My_Sweetheart_the_Drunk
28453|Universal_Mind_Control|http://dbpedia.org/resource/Universal_Mind_Control
28455|The_Sickness|http://dbpedia.org/resource/The_Sickness
28456|First_Two_7s_on_a_12|http://dbpedia.org/resource/First_Two_7s_on_a_12
28461|Urban_Hymns|http://dbpedia.org/resource/Urban_Hymns
28463|This_Strange_Engine|http://dbpedia.org/resource/This_Strange_Engine
28464|You_Are_Free|http://dbpedia.org/resource/You_Are_Free
28465|Ghosts_I–IV|http://dbpedia.org/resource/Ghosts_I–IV
28467|Mer_de_Noms|http://dbpedia.org/resource/Mer_de_Noms
28472|Fashion_Nugget|http://dbpedia.org/resource/Fashion_Nugget
28473|Endless_Harmony_Soundtrack|http://dbpedia.org/resource/Endless_Harmony_Soundtrack
28476|Hot_Sauce_Committee_Part_Two|http://dbpedia.org/resource/Hot_Sauce_Committee_Part_Two
28477|Regulate...G_Funk_Era|http://dbpedia.org/resource/Regulate...G_Funk_Era
28479|Dance_into_the_Light|http://dbpedia.org/resource/Dance_into_the_Light
28480|Life_for_Rent|http://dbpedia.org/resource/Life_for_Rent
28483|How_to_Save_a_Life|http://dbpedia.org/resource/How_to_Save_a_Life
28487|O_God,_the_Aftermath|http://dbpedia.org/resource/O_God,_the_Aftermath
28489|Silent_Alarm_Remixed|http://dbpedia.org/resource/Silent_Alarm_Remixed
28492|Punk_in_Drublic|http://dbpedia.org/resource/Punk_in_Drublic
28493|Controlled_by_Hatred/Feel_Like_Shit...Déjà_Vu|http://dbpedia.org/resource/Controlled_by_Hatred/Feel_Like_Shit...Déjà_Vu
28495|Recovering_the_Satellites|http://dbpedia.org/resource/Recovering_the_Satellites
28496|Nö_Sleep_at_All|http://dbpedia.org/resource/Nö_Sleep_at_All
28499|Geogaddi|http://dbpedia.org/resource/Geogaddi
28500|I_Am_the_Movie|http://dbpedia.org/resource/I_Am_the_Movie
28501|Imaginos|http://dbpedia.org/resource/Imaginos
28503|Lifesong|http://dbpedia.org/resource/Lifesong
28504|No_Angel|http://dbpedia.org/resource/No_Angel
28506|Paper_Monsters|http://dbpedia.org/resource/Paper_Monsters
28508|Very_Necessary|http://dbpedia.org/resource/Very_Necessary
28509|Want_One|http://dbpedia.org/resource/Want_One
28510|Woodface|http://dbpedia.org/resource/Woodface
28512|Return_of_Saturn|http://dbpedia.org/resource/Return_of_Saturn
28514|Signify|http://dbpedia.org/resource/Signify
28517|Give_Up|http://dbpedia.org/resource/Give_Up
28519|The_Matrix_Reloaded:_The_Album|http://dbpedia.org/resource/The_Matrix_Reloaded:_The_Album
28520|In_Step|http://dbpedia.org/resource/In_Step
28521|Illmatic|http://dbpedia.org/resource/Illmatic
28522|Moon_Pix|http://dbpedia.org/resource/Moon_Pix
28524|Alcazarized|http://dbpedia.org/resource/Alcazarized
28525|Alpocalypse|http://dbpedia.org/resource/Alpocalypse
28526|Ultimate_Victory|http://dbpedia.org/resource/Ultimate_Victory
28527|Visions_of_Gandhi|http://dbpedia.org/resource/Visions_of_Gandhi
28531|Chapter_VII:_Hope_&_Sorrow|http://dbpedia.org/resource/Chapter_VII:_Hope_&_Sorrow
28534|Chutes_Too_Narrow|http://dbpedia.org/resource/Chutes_Too_Narrow
28535|Goodbye_Yellow_Brick_Road|http://dbpedia.org/resource/Goodbye_Yellow_Brick_Road
28537|The_Unauthorized_Biography_of_Reinhold_Messner|http://dbpedia.org/resource/The_Unauthorized_Biography_of_Reinhold_Messner
28538|Alchemy:_Dire_Straits_Live|http://dbpedia.org/resource/Alchemy:_Dire_Straits_Live
28542|O.G._Original_Gangster|http://dbpedia.org/resource/O.G._Original_Gangster
28544|The_Glorious_Burden|http://dbpedia.org/resource/The_Glorious_Burden
28545|Duets_II|http://dbpedia.org/resource/Duets_II
28551|The_Return_of_the_Space_Cowboy|http://dbpedia.org/resource/The_Return_of_the_Space_Cowboy
28555|Music_Machine_II|http://dbpedia.org/resource/Music_Machine_II
28565|Stop_the_Clocks|http://dbpedia.org/resource/Stop_the_Clocks
28566|Teargarden_by_Kaleidyscope|http://dbpedia.org/resource/Teargarden_by_Kaleidyscope
28567|Visionary:_The_Video_Singles|http://dbpedia.org/resource/Visionary:_The_Video_Singles
28568|Alanis_Morissette:_The_Collection|http://dbpedia.org/resource/Alanis_Morissette:_The_Collection
28572|The_Lost_Christmas_Eve|http://dbpedia.org/resource/The_Lost_Christmas_Eve
28578|Year_Zero_Remixed|http://dbpedia.org/resource/Year_Zero_Remixed
28581|Crown_of_Creation|http://dbpedia.org/resource/Crown_of_Creation
28584|Greatest_Hits:_1965–1992|http://dbpedia.org/resource/Greatest_Hits:_1965–1992
28587|Razorblade_Suitcase|http://dbpedia.org/resource/Razorblade_Suitcase
28588|War_Child_Presents_Heroes|http://dbpedia.org/resource/War_Child_Presents_Heroes
28590|Daddy_Yankee_Mundial|http://dbpedia.org/resource/Daddy_Yankee_Mundial
28591|Secret,_Profane_&_Sugarcane|http://dbpedia.org/resource/Secret,_Profane_&_Sugarcane
28592|5to_Piso|http://dbpedia.org/resource/5to_Piso
28594|Wolfgang_Amadeus_Phoenix|http://dbpedia.org/resource/Wolfgang_Amadeus_Phoenix
28595|Blakroc|http://dbpedia.org/resource/Blakroc
28596|Court_and_Spark|http://dbpedia.org/resource/Court_and_Spark
28597|A_Little_Bit_Longer|http://dbpedia.org/resource/A_Little_Bit_Longer
28600|Permanent_Record:_Al_in_the_Box|http://dbpedia.org/resource/Permanent_Record:_Al_in_the_Box
28604|Time_Flies..._1994–2009|http://dbpedia.org/resource/Time_Flies..._1994–2009
28608|The_Iceberg/Freedom_of_Speech...Just_Watch_What_You_Say|http://dbpedia.org/resource/The_Iceberg/Freedom_of_Speech...Just_Watch_What_You_Say
28613|In_the_Name_of_Love:_Artists_United_for_Africa|http://dbpedia.org/resource/In_the_Name_of_Love:_Artists_United_for_Africa
28614|Man_on_the_Moon:_The_End_of_Day|http://dbpedia.org/resource/Man_on_the_Moon:_The_End_of_Day
28615|Live_and_More|http://dbpedia.org/resource/Live_and_More
28616|Repeat_Offender|http://dbpedia.org/resource/Repeat_Offender
28618|Korn_III:_Remember_Who_You_Are|http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are
28620|NKOTBSB|http://dbpedia.org/resource/NKOTBSB
28624|Ice_on_Fire|http://dbpedia.org/resource/Ice_on_Fire
28625|Kill_Bill_Vol._2_Original_Soundtrack|http://dbpedia.org/resource/Kill_Bill_Vol._2_Original_Soundtrack
28627|Celebration:_The_Video_Collection|http://dbpedia.org/resource/Celebration:_The_Video_Collection
28631|Soul_Provider|http://dbpedia.org/resource/Soul_Provider
28633|No_Nukes:_The_Muse_Concerts_for_a_Non-Nuclear_Future|http://dbpedia.org/resource/No_Nukes:_The_Muse_Concerts_for_a_Non-Nuclear_Future
28635|Under_Cover|http://dbpedia.org/resource/Under_Cover
28636|Greatest_Hits_1974–78|http://dbpedia.org/resource/Greatest_Hits_1974–78
28637|Live_–_The_Virgin_Tour|http://dbpedia.org/resource/Live_–_The_Virgin_Tour
28638|Au_cœur_du_stade|http://dbpedia.org/resource/Au_cœur_du_stade
28639|Stormblåst|http://dbpedia.org/resource/Stormblåst
28641|20_Y.O.|http://dbpedia.org/resource/20_Y.O.
28642|Tempted_and_Tried|http://dbpedia.org/resource/Tempted_and_Tried
28643|Bring_on_the_Night|http://dbpedia.org/resource/Bring_on_the_Night
28644|The_Great_Escape_Artist|http://dbpedia.org/resource/The_Great_Escape_Artist
28645|The_Chronicle_of_the_Black_Sword|http://dbpedia.org/resource/The_Chronicle_of_the_Black_Sword
28649|Lōc-ed_After_Dark|http://dbpedia.org/resource/Lōc-ed_After_Dark
28651|Before_I_Self_Destruct|http://dbpedia.org/resource/Before_I_Self_Destruct
28652|Clutching_at_Straws|http://dbpedia.org/resource/Clutching_at_Straws
28656|Love_over_Gold|http://dbpedia.org/resource/Love_over_Gold
28657|Shades_of_Deep_Purple|http://dbpedia.org/resource/Shades_of_Deep_Purple
28658|The_Breakthrough|http://dbpedia.org/resource/The_Breakthrough
28659|The_Man_from_Utopia|http://dbpedia.org/resource/The_Man_from_Utopia
28660|Trance-Fusion|http://dbpedia.org/resource/Trance-Fusion
28661|Vulgar_Display_of_Power|http://dbpedia.org/resource/Vulgar_Display_of_Power
28662|World_Painted_Blood|http://dbpedia.org/resource/World_Painted_Blood
28663|Enema_of_the_State|http://dbpedia.org/resource/Enema_of_the_State
28665|Over-Nite_Sensation|http://dbpedia.org/resource/Over-Nite_Sensation
28666|This_Left_Feels_Right|http://dbpedia.org/resource/This_Left_Feels_Right
28667|10,000_Days|http://dbpedia.org/resource/10,000_Days
28668|A_Quick_One|http://dbpedia.org/resource/A_Quick_One
28669|Castle_in_the_Sky|http://dbpedia.org/resource/Castle_in_the_Sky
28670|Layla_and_Other_Assorted_Love_Songs|http://dbpedia.org/resource/Layla_and_Other_Assorted_Love_Songs
28671|Live_Through_This|http://dbpedia.org/resource/Live_Through_This
28673|Out_of_Our_Heads|http://dbpedia.org/resource/Out_of_Our_Heads
28675|Roger_the_Engineer|http://dbpedia.org/resource/Roger_the_Engineer
28677|Absolutely_Free|http://dbpedia.org/resource/Absolutely_Free
28679|Between_the_Buttons|http://dbpedia.org/resource/Between_the_Buttons
28680|Born_This_Way|http://dbpedia.org/resource/Born_This_Way
28682|Fijación_Oral_Vol._1|http://dbpedia.org/resource/Fijación_Oral_Vol._1
28684|All_the_Young_Dudes|http://dbpedia.org/resource/All_the_Young_Dudes
28685|Automatic_for_the_People|http://dbpedia.org/resource/Automatic_for_the_People
28686|Blonde_on_Blonde|http://dbpedia.org/resource/Blonde_on_Blonde
28687|Break_the_Cycle|http://dbpedia.org/resource/Break_the_Cycle
28688|Cut_the_Crap|http://dbpedia.org/resource/Cut_the_Crap
28692|In_Rainbows|http://dbpedia.org/resource/In_Rainbows
28693|In_the_Zone|http://dbpedia.org/resource/In_the_Zone
28694|Incesticide|http://dbpedia.org/resource/Incesticide
28697|No_Need_to_Argue|http://dbpedia.org/resource/No_Need_to_Argue
28698|Seventh_Star|http://dbpedia.org/resource/Seventh_Star
28699|Take_This_to_Your_Grave|http://dbpedia.org/resource/Take_This_to_Your_Grave
28700|Viva_la_Vida_or_Death_and_All_His_Friends|http://dbpedia.org/resource/Viva_la_Vida_or_Death_and_All_His_Friends
28701|American_Life|http://dbpedia.org/resource/American_Life
28702|Angel_of_Retribution|http://dbpedia.org/resource/Angel_of_Retribution
28703|Disraeli_Gears|http://dbpedia.org/resource/Disraeli_Gears
28704|Eazy-Duz-It|http://dbpedia.org/resource/Eazy-Duz-It
28705|Farewell_My_Summer_Love|http://dbpedia.org/resource/Farewell_My_Summer_Love
28706|Fillmore_East_–_June_1971|http://dbpedia.org/resource/Fillmore_East_–_June_1971
28709|Songs_for_the_Deaf|http://dbpedia.org/resource/Songs_for_the_Deaf
28710|The_Best_Band_You_Never_Heard_in_Your_Life|http://dbpedia.org/resource/The_Best_Band_You_Never_Heard_in_Your_Life
28711|The_Best_Damn_Thing|http://dbpedia.org/resource/The_Best_Damn_Thing
28713|Tubular_Bells_2003|http://dbpedia.org/resource/Tubular_Bells_2003
28715|808s_&_Heartbreak|http://dbpedia.org/resource/808s_&_Heartbreak
28717|Dream_of_Life|http://dbpedia.org/resource/Dream_of_Life
28718|Fly_from_Here|http://dbpedia.org/resource/Fly_from_Here
28723|No_Limit_Top_Dogg|http://dbpedia.org/resource/No_Limit_Top_Dogg
28724|Silent_Alarm|http://dbpedia.org/resource/Silent_Alarm
28726|The_Massacre|http://dbpedia.org/resource/The_Massacre
28727|The_Predator|http://dbpedia.org/resource/The_Predator
28728|Wasting_Light|http://dbpedia.org/resource/Wasting_Light
28729|Black_Sabbath_Vol._4|http://dbpedia.org/resource/Black_Sabbath_Vol._4
28732|My_December|http://dbpedia.org/resource/My_December
28733|No_One_Can_Do_It_Better|http://dbpedia.org/resource/No_One_Can_Do_It_Better
28736|Astral_Weeks|http://dbpedia.org/resource/Astral_Weeks
28737|Bark_at_the_Moon|http://dbpedia.org/resource/Bark_at_the_Moon
28738|Black_and_Blue|http://dbpedia.org/resource/Black_and_Blue
28740|Glee:_The_Music,_Volume_5|http://dbpedia.org/resource/Glee:_The_Music,_Volume_5
28742|Headless_Cross|http://dbpedia.org/resource/Headless_Cross
28743|Love?|http://dbpedia.org/resource/Love?
28744|March_ör_Die|http://dbpedia.org/resource/March_ör_Die
28745|Mi_Plan|http://dbpedia.org/resource/Mi_Plan
28746|Music_for_the_Jilted_Generation|http://dbpedia.org/resource/Music_for_the_Jilted_Generation
28747|No_Code|http://dbpedia.org/resource/No_Code
28750|The_Final_Frontier|http://dbpedia.org/resource/The_Final_Frontier
28754|Glee:_The_Music,_Volume_3_Showstoppers|http://dbpedia.org/resource/Glee:_The_Music,_Volume_3_Showstoppers
28755|Got_to_Be_There|http://dbpedia.org/resource/Got_to_Be_There
28757|Screaming_Bloody_Murder|http://dbpedia.org/resource/Screaming_Bloody_Murder
28758|Who_Do_We_Think_We_Are|http://dbpedia.org/resource/Who_Do_We_Think_We_Are
28759|A_Thousand_Leaves|http://dbpedia.org/resource/A_Thousand_Leaves
28760|Elephunk|http://dbpedia.org/resource/Elephunk
28762|Faceless|http://dbpedia.org/resource/Faceless
28764|Hot_Fuss|http://dbpedia.org/resource/Hot_Fuss
28765|Hot_Rats|http://dbpedia.org/resource/Hot_Rats
28768|Ommadawn|http://dbpedia.org/resource/Ommadawn
28769|On_the_6|http://dbpedia.org/resource/On_the_6
28770|Queen_II|http://dbpedia.org/resource/Queen_II
28772|Symphony_of_Enchanted_Lands|http://dbpedia.org/resource/Symphony_of_Enchanted_Lands
28773|The_Golden_Age_of_Grotesque|http://dbpedia.org/resource/The_Golden_Age_of_Grotesque
28774|Try_This|http://dbpedia.org/resource/Try_This
28775|Vitalogy|http://dbpedia.org/resource/Vitalogy
28777|Bullet_in_a_Bible|http://dbpedia.org/resource/Bullet_in_a_Bible
28778|Dónde_Están_los_Ladrones?|http://dbpedia.org/resource/Dónde_Están_los_Ladrones?
28779|Live_at_Leeds|http://dbpedia.org/resource/Live_at_Leeds
28783|Scoundrel_Days|http://dbpedia.org/resource/Scoundrel_Days
28784|The_Principle_of_Evil_Made_Flesh|http://dbpedia.org/resource/The_Principle_of_Evil_Made_Flesh
28787|Merzbox|http://dbpedia.org/resource/Merzbox
28788|Salival|http://dbpedia.org/resource/Salival
28790|Little_Earthquakes|http://dbpedia.org/resource/Little_Earthquakes
28792|This_Is_My_Truth_Tell_Me_Yours|http://dbpedia.org/resource/This_Is_My_Truth_Tell_Me_Yours
28793|Let_It_Be..._Naked|http://dbpedia.org/resource/Let_It_Be..._Naked
28794|Genesis_Archive_2:_1976–1992|http://dbpedia.org/resource/Genesis_Archive_2:_1976–1992
28797|Infidels|http://dbpedia.org/resource/Infidels
28798|A_Change_of_Seasons|http://dbpedia.org/resource/A_Change_of_Seasons
28799|Travelling_Without_Moving|http://dbpedia.org/resource/Travelling_Without_Moving
28800|Welcome_Interstate_Managers|http://dbpedia.org/resource/Welcome_Interstate_Managers
28801|Call_Off_the_Search|http://dbpedia.org/resource/Call_Off_the_Search
