Comment_id|Post_id
47816|202270
47817|202270
47818|202270
48062|202525
48063|202525
48064|202525
48067|202525
48069|202525
48074|202525
48240|202538
48241|202538
48242|202538
48243|202538
48244|202538
48245|202538
48246|202538
48507|202566
48508|202566
48509|202566
48510|202566
48511|202566
48512|202566
48659|202740
48660|202740
48662|202740
48663|202740
48665|202740
48666|202740
48667|202740
48668|202740
48699|202918
48700|202918
48701|202918
48702|202918
48703|202918
48704|202918
48706|202918
48711|202918
49078|203279
49079|203279
49080|203279
49081|203279
49178|203289
49179|203289
49182|203289
49185|203289
49312|203777
49313|203777
49314|203777
49315|203777
49316|203777
49317|203777
49318|203777
49319|203777
49952|203844
49953|203844
49956|203844
49968|203844
50128|203858
50135|203858
50137|203858
50326|203880
50327|203880
50329|203880
50331|203880
50332|203880
50336|203880
50337|203880
50339|203880
50957|204215
50958|204215
50960|204215
50966|204215
50974|204216
50975|204216
50980|204216
50981|204216
50984|204216
50986|204216
50988|204216
50991|204216
50992|204216
51604|204951
51605|204951
51606|204951
51607|204951
51608|204951
51610|204951
51615|204951
51616|204951
51882|205065
51883|205065
51884|205065
51886|205065
51887|205065
51888|205065
51889|205065
51898|205065
52225|205160
52226|205160
52228|205160
52230|205160
52234|205160
52877|206412
52878|206412
52879|206412
52880|206412
52884|206412
52888|206413
52889|206413
52897|206413
52908|206414
52909|206414
52910|206414
52912|206414
52913|206414
52914|206414
53150|206608
53151|206608
53153|206608
53154|206608
53172|206611
53174|206611
53175|206611
53221|206617
53224|206617
53226|206617
53235|206617
53236|206617
53240|206617
53469|206640
53470|206640
53471|206640
53472|206640
53474|206640
53481|206640
53750|207506
53756|207506
53770|207507
53771|207507
53772|207507
53773|207507
53774|207507
53775|207507
53776|207507
53778|207507
53779|207507
53781|207507
54080|207713
54081|207713
54082|207713
54083|207713
54084|207713
54085|207713
54090|207713
54248|207864
54249|207864
54250|207864
54255|207864
54256|207864
54260|207864
54416|207884
54417|207884
54418|207884
54420|207884
54488|207891
54489|207891
54490|207891
54491|207891
54492|207891
54493|207891
54494|207891
54495|207891
54496|207891
54497|207891
54498|207891
54499|207891
54500|207891
54502|207891
54850|208443
54851|208443
54852|208443
54858|208443
54870|208444
54871|208444
54872|208444
54873|208444
54875|208444
54881|208445
54882|208445
54883|208445
54884|208445
54885|208445
54886|208445
54887|208445
55100|208468
55101|208468
55102|208468
55103|208468
55107|208468
55108|208468
55111|208468
55114|208468
55307|208769
55308|208769
55309|208769
55314|208769
55317|208769
55320|208769
55321|208769
55325|208769
55326|208769
55553|209068
55554|209068
55556|209068
55557|209068
55561|209068
55562|209068
55698|209083
55699|209083
55700|209083
55702|209083
55704|209083
55706|209083
55708|209083
55710|209083
55713|209083
55715|209083
55738|209085
55739|209085
55740|209085
55741|209085
55742|209085
55743|209085
55898|209099
55899|209099
55900|209099
55903|209099
55904|209099
55907|209099
55909|209099
55911|209099
55963|209104
55964|209104
55965|209104
55966|209104
55967|209104
55968|209104
56179|209233
56180|209233
56181|209233
56182|209233
56183|209233
56184|209233
56187|209233
56189|209233
56628|209910
56629|209910
56630|209910
56631|209910
56632|209910
56633|209910
56900|210552
56901|210552
56904|210552
56906|210552
56908|210552
56914|210552
56950|210557
56951|210557
56952|210557
56958|210557
56965|210557
57030|210564
57031|210564
57032|210564
57033|210564
57035|210564
57042|210564
57046|210564
57047|210564
57048|210564
57049|210564
57299|210924
57300|210924
57302|210924
57305|210924
57308|210924
57580|210954
57581|210954
57582|210954
57583|210954
57584|210954
57585|210954
57586|210954
57588|210954
57589|210954
57591|210954
58049|211476
58050|211476
58051|211476
58052|211476
58053|211476
58054|211476
58059|211476
58135|211564
58136|211564
58137|211564
58141|211564
58143|211564
58201|211663
58202|211663
58203|211663
58204|211663
58214|211663
58335|211965
58336|211965
58337|211965
58338|211965
58339|211965
58340|211965
58343|211965
58345|211965
58480|211982
58481|211982
58482|211982
58486|211982
58487|211982
58491|211982
58494|211982
58497|211983
58498|211983
58499|211983
58500|211983
58501|211983
58502|211983
58503|211983
58622|211994
58623|211994
58624|211994
58625|211994
58626|211994
58627|211994
58628|211994
58629|211994
58630|211994
58631|211994
58632|211994
58644|212420
58645|212420
58646|212420
58647|212420
58648|212420
58649|212420
58652|212420
58656|212420
58698|212541
58699|212541
58700|212541
58701|212541
58702|212541
58704|212541
58794|213149
58795|213149
58796|213149
58797|213149
58798|213149
58799|213149
58800|213149
58901|213489
58902|213489
58903|213489
58908|213489
58911|213489
58980|213827
58981|213827
58987|213827
58989|213827
59011|213829
59012|213829
59013|213829
59014|213829
59015|213829
59016|213829
59020|213829
59307|214039
59308|214039
59309|214039
59310|214039
59311|214039
59312|214039
59322|214134
59323|214134
59327|214134
59328|214134
59330|214134
59332|214134
59480|214175
59481|214175
59482|214175
59483|214175
59484|214175
59485|214175
59487|214175
59490|214175
59493|214175
59494|214175
59495|214175
59832|214851
59833|214851
59834|214851
59835|214851
59838|214851
59839|214851
59844|214851
59845|214851
59846|214851
59915|214863
59916|214863
59917|214863
59918|214863
59919|214863
59920|214863
59921|214863
59922|214863
59930|214863
60107|215766
60108|215766
60112|215766
60114|215766
60137|215769
60139|215769
60140|215769
60141|215769
60144|215769
60148|215770
60149|215770
60150|215770
60151|215770
60152|215770
60153|215770
60452|215798
60454|215798
60455|215798
60456|215798
60460|215798
60462|215798
60464|215798
60468|215798
60580|215810
60581|215810
60582|215810
60591|215810
60592|215810
60970|215846
60971|215846
60972|215846
60974|215846
60979|215846
61989|216251
61990|216251
61991|216251
61992|216251
62330|216642
62333|216642
62334|216642
62370|216648
62371|216648
62372|216648
62378|216648
62379|216648
62385|216648
63038|217734
63039|217734
63046|217734
63110|217907
63111|217907
63112|217907
63113|217907
63114|217907
63115|217907
63117|217907
63118|217907
63158|217910
63160|217910
63162|217910
63297|217922
63298|217922
63299|217922
63300|217922
63301|217922
63319|217926
63320|217926
63321|217926
63322|217926
63323|217926
63325|217926
63476|217947
63477|217947
63478|217947
63480|217947
63482|217947
63699|218264
63700|218264
63701|218264
63702|218264
63703|218264
63704|218264
63706|218264
63708|218264
63713|218264
63714|218264
64135|218877
64136|218877
64137|218877
64138|218877
64139|218877
64140|218877
64141|218877
64143|218877
64150|218877
64153|218877
64252|218889
64253|218889
64254|218889
64258|218889
64262|218889
64263|218889
64264|218889
64699|218936
64700|218936
64701|218936
64702|218936
64703|218936
64704|218936
64705|218936
64707|218936
64711|218936
64712|218936
65786|219745
65787|219745
65789|219745
65790|219745
65795|219745
65800|219745
65854|219750
65855|219750
65899|219754
65903|219754
65906|219754
65908|219754
65909|219754
65935|219758
65936|219758
65937|219758
65940|219758
65941|219758
66513|220723
66514|220723
66518|220723
66520|220723
66521|220723
66525|220723
66619|220736
66620|220736
66621|220736
66622|220736
66623|220736
66729|220743
66730|220743
66731|220743
66734|220743
66735|220743
66786|220851
66787|220851
66788|220851
66792|220851
66797|220851
66799|220851
66936|220955
66937|220955
66938|220955
66939|220955
66940|220955
66942|220955
66945|220955
66993|220959
66994|220959
66995|220959
66996|220959
66998|220959
67001|220959
67002|220959
67005|220959
68008|223095
68010|223095
68011|223095
68016|223095
68056|223100
68057|223100
68060|223100
68063|223100
68066|223100
68112|223105
68113|223105
68115|223105
68118|223105
68189|223111
68190|223111
68191|223111
68193|223111
68194|223111
68195|223111
68198|223111
68203|223111
68208|223111
68299|223121
68300|223121
68301|223121
68302|223121
68303|223121
68304|223121
68306|223121
68312|223121
68361|223391
68362|223391
68363|223391
68364|223391
68365|223391
68366|223391
68367|223391
68368|223391
68369|223391
68371|223391
68373|223391
69246|223672
69247|223672
69248|223672
69249|223672
69252|223672
69253|223672
69256|223672
69257|223672
69258|223672
69371|223686
69372|223686
69373|223686
69374|223686
69375|223686
69377|223686
69378|223687
69379|223687
69380|223687
69381|223687
69383|223687
69384|223687
69385|223687
69387|223687
69388|223687
69531|223702
69532|223702
69536|223702
69547|223702
69653|223713
69654|223713
69655|223713
69656|223713
69718|223719
69720|223719
69722|223719
69724|223719
69730|223721
69731|223721
69732|223721
69743|223721
69988|223744
69989|223744
69990|223744
69991|223744
69992|223744
69995|223744
69996|223744
69998|223744
70117|224171
70118|224171
70119|224171
70120|224171
70123|224171
70233|224180
70234|224180
70235|224180
70236|224180
70237|224180
70238|224180
70239|224180
70372|224192
70373|224192
70374|224192
70375|224192
70376|224192
70377|224192
70378|224192
70379|224192
70380|224192
70381|224192
70382|224192
70383|224192
70384|224192
70386|224192
70388|224192
70389|224192
70390|224192
70408|224194
70410|224194
71054|224256
71055|224256
71058|224256
71059|224256
71062|224256
71064|224256
71069|224256
71323|224529
71374|224535
71378|224535
71610|224558
71612|224558
71613|224558
71617|224558
71629|224558
71630|224559
71631|224559
71632|224559
71633|224559
71634|224559
71635|224559
71637|224559
71638|224559
71639|224559
71643|224559
71761|225181
71765|225181
71767|225181
71771|225181
71774|225181
71776|225181
71777|225181
72060|225209
72061|225209
72062|225209
72063|225209
72066|225209
72071|225209
72517|225479
72521|225479
72528|225479
72661|225493
72662|225493
72663|225493
72664|225493
72665|225493
72666|225493
72671|225493
72907|225523
72908|225523
72912|225523
72914|225523
72951|225707
72952|225707
72953|225707
72954|225707
72955|225707
72956|225707
72957|225707
72958|225707
72959|225707
72963|225707
73091|225721
73092|225721
73093|225721
73094|225721
73095|225721
73096|225721
73097|225721
73887|226056
73888|226056
73889|226056
73890|226056
73891|226056
73892|226056
73893|226056
73896|226056
73898|226056
73899|226056
73900|226056
73901|226056
73903|226056
73917|226058
73918|226058
73920|226058
73922|226058
73923|226058
73924|226058
73933|226058
74109|226077
74110|226077
74111|226077
74113|226077
74116|226077
74119|226077
74126|226077
75276|227117
75277|227117
75278|227117
75279|227117
75281|227117
75282|227117
75285|227117
75286|227117
75287|227117
75290|227117
76258|228360
76259|228360
76260|228360
76262|228360
76278|228363
76279|228363
76280|228363
76281|228363
76282|228363
76283|228363
76284|228363
76285|228363
76286|228363
76287|228363
76288|228363
76289|228363
76290|228363
76533|228392
76534|228392
76540|228392
76541|228392
76615|228399
76619|228399
76624|228399
76627|228399
76758|228413
76760|228413
76764|228413
76765|228413
76767|228413
76769|228413
76770|228413
76771|228414
76772|228414
76778|228414
76784|228414
76785|228414
76932|228428
76933|228428
76934|228428
76935|228428
76936|228428
76937|228428
76938|228428
76939|228428
77064|228440
77067|228440
77069|228440
77072|228440
77074|228440
77159|228450
77160|228450
77164|228450
77166|228450
77170|228450
77176|228450
77270|228462
77271|228462
77272|228462
77274|228462
77276|228462
77289|228462
77402|228472
77403|228472
77404|228472
77405|228472
77406|228472
77407|228472
77408|228472
77413|228472
77506|228482
77507|228482
77508|228482
77509|228482
77510|228482
77511|228482
77512|228482
77513|228482
77514|228482
77517|228482
77594|228490
77595|228490
77596|228490
77597|228490
77598|228490
77604|228490
77605|228490
77691|228500
77692|228500
77694|228500
77696|228500
77697|228500
78078|228863
78082|228863
78090|228863
78258|228886
78259|228886
78260|228886
78262|228886
78263|228886
78264|228886
78265|228886
78266|228886
78267|228886
78270|228886
78475|229225
78476|229225
78477|229225
78479|229225
78481|229225
78483|229225
78485|229225
78529|229230
78530|229230
78531|229230
78532|229230
78536|229230
78579|229235
78580|229235
78581|229235
78582|229235
78583|229235
78584|229235
78585|229235
78586|229235
78587|229235
78589|229235
78590|229235
78678|229244
78679|229244
78682|229244
78683|229244
78684|229244
78685|229244
78686|229244
78859|229264
78860|229264
78861|229264
78862|229264
78863|229264
78864|229264
78871|229264
78932|229270
78933|229270
78934|229270
78935|229270
78936|229270
78937|229270
78938|229270
78939|229270
78940|229270
78941|229270
78942|229270
78943|229270
78945|229270
78950|229270
79036|229438
79037|229438
79038|229438
79039|229438
79040|229438
79041|229438
79046|229438
79049|229438
79053|229438
79301|230465
79302|230465
79303|230465
79304|230465
79305|230465
79306|230465
79307|230465
79308|230465
79314|230466
79315|230466
79317|230466
79325|230466
79327|230466
79737|231002
79742|231002
79743|231002
79748|231002
79814|231008
79815|231008
79816|231008
79817|231008
79822|231008
79825|231008
79828|231008
79832|231008
79845|231011
79846|231011
79847|231011
79848|231011
79849|231011
79852|231011
79854|231011
79857|231011
79885|231014
79886|231014
79887|231014
79889|231014
79890|231014
79891|231014
79892|231014
79893|231014
79935|231019
79938|231019
79939|231019
79940|231019
79988|231024
79989|231024
79990|231024
79991|231024
79992|231024
79994|231024
79998|231024
80005|231024
80007|231024
80210|231049
80211|231049
80212|231049
80213|231049
80214|231049
80215|231049
80218|231049
80225|231049
80226|231049
80592|231459
80593|231459
80594|231459
80595|231459
80596|231459
80597|231459
80601|231459
80603|231459
80605|231459
80606|231459
80607|231459
80662|231465
80663|231465
80665|231465
80668|231465
80674|231465
80676|231465
80678|231465
81592|231878
81593|231878
81595|231878
81600|231878
81699|231889
81700|231889
81714|231889
81718|231889
81912|231914
81913|231914
81914|231914
81915|231914
81916|231914
81917|231914
81918|231914
81921|231914
81924|231914
81926|231914
81927|231914
81928|231914
82117|232180
82118|232180
82304|232282
82305|232282
82306|232282
82309|232282
82310|232282
82315|232282
82317|232282
82321|232282
82323|232282
83117|233032
83119|233032
83123|233032
83124|233032
83130|233032
83735|233094
83747|233094
83750|233094
83813|233103
83814|233103
83815|233103
83817|233103
83820|233103
83826|233103
83828|233103
83830|233104
83831|233104
83832|233104
83834|233104
84533|233188
84535|233188
84538|233188
84624|233195
84630|233195
84631|233195
84634|233195
84637|233195
84638|233195
84731|233552
84732|233552
84733|233552
84734|233552
84735|233552
84736|233552
84737|233552
84738|233552
84739|233552
84740|233552
84741|233552
84742|233552
84743|233552
84745|233552
84746|233552
84756|233555
84757|233555
84758|233555
84764|233555
84973|233575
84974|233575
84975|233575
84978|233575
84979|233575
84980|233575
84983|233575
84986|233575
84987|233575
84991|233575
85570|234085
85571|234085
85572|234085
85573|234085
85580|234085
85581|234085
85585|234085
85586|234085
85590|234086
85591|234086
85593|234086
85594|234086
85597|234086
85603|234086
85608|234086
85769|234375
85776|234375
85777|234375
86061|234404
86062|234404
86063|234404
86064|234404
86065|234404
86067|234404
86180|234415
86181|234415
86182|234415
86185|234415
86186|234415
86190|234415
86191|234415
86215|234418
86216|234418
86217|234418
86218|234418
86224|234418
86253|234422
86254|234422
86256|234422
86258|234422
86260|234422
86261|234422
86268|234422
86285|234424
86286|234424
86287|234424
86288|234424
86289|234424
86290|234424
86294|234424
86295|234424
86359|234433
86360|234433
86361|234433
86362|234433
86363|234433
86370|234433
86374|234433
86511|234919
86513|234919
86515|234919
86526|234919
86684|234936
86685|234936
86686|234936
86687|234936
86689|234936
86691|234936
87166|235435
87167|235435
87168|235435
87169|235435
87170|235435
87171|235435
87172|235435
87174|235435
87175|235435
87176|235435
87177|235435
87182|235435
87303|235452
87311|235452
87313|235452
87314|235452
87459|235467
87461|235467
87472|235467
87479|235468
87480|235468
87484|235468
87485|235468
87608|235483
87609|235483
87610|235483
87616|235483
87646|235488
87647|235488
87648|235488
87649|235488
87650|235488
87652|235488
87939|235827
87940|235827
87942|235827
87944|235827
87945|235827
87946|235828
87947|235828
87948|235828
87949|235828
87950|235828
88123|235847
88124|235847
88125|235847
88126|235847
88127|235847
88128|235847
88129|235847
88425|236021
88426|236021
88429|236021
88430|236021
88434|236021
88462|236024
88463|236024
88468|236024
88512|236029
88513|236029
88515|236029
88516|236029
88518|236029
88521|236029
89109|236452
89112|236452
89113|236452
89114|236452
89115|236452
89285|236467
89286|236467
89287|236467
89288|236467
89289|236467
89290|236467
89291|236467
89292|236467
89293|236467
89294|236467
89295|236467
89296|236467
89297|236467
89300|236467
89484|236486
89485|236486
89486|236486
89487|236486
89488|236486
89489|236486
89490|236486
89638|236506
89639|236506
89640|236506
89641|236506
89642|236506
89643|236506
89645|236506
89646|236506
89647|236506
89650|236506
89652|236506
89778|236518
89779|236518
89781|236518
89782|236518
89784|236518
89789|236518
89948|236532
89949|236532
89950|236532
89951|236532
89952|236532
89953|236532
89954|236532
89956|236532
90018|236538
90021|236538
90026|236538
90027|236538
90030|236538
90032|236538
90234|236560
90235|236560
90236|236560
90237|236560
90238|236560
90239|236560
90240|236560
90241|236560
90242|236560
90247|236561
90248|236561
90254|236561
90258|236561
90259|236561
90262|236561
90637|236894
90638|236894
90642|236894
90643|236894
90646|236894
90647|236894
90648|236894
90649|236894
90651|236894
90705|236901
91068|237208
91069|237208
91070|237208
91075|237208
91076|237208
91078|237208
91371|237235
91372|237235
91373|237235
91374|237235
91382|237235
91463|237242
91464|237242
91465|237242
91466|237242
91694|237267
91695|237267
91697|237267
91700|237267
91754|237272
91755|237272
91756|237272
91757|237272
91758|237272
91760|237272
92570|237351
92572|237351
92573|237351
92579|237351
92580|237351
92584|237351
92637|237355
92638|237355
92639|237355
92640|237355
92641|237355
92642|237355
92644|237355
92645|237355
92648|237355
92649|237355
92650|237355
92653|237355
92764|237365
92765|237365
92766|237365
92768|237365
92769|237365
92770|237365
92867|237377
92868|237377
92869|237377
92870|237377
92871|237377
92872|237377
92888|237379
92889|237379
92890|237379
92891|237379
92892|237379
92893|237379
92894|237379
93238|237575
93239|237575
93240|237575
93602|238372
93603|238372
93606|238372
93608|238372
93610|238372
93611|238372
93612|238372
93616|238372
93693|238380
93694|238380
93697|238380
93699|238380
93703|238380
93710|238382
93712|238382
93713|238382
93716|238382
93717|238382
93729|238384
93730|238384
93732|238384
93733|238384
93739|238384
93752|238388
93754|238388
93755|238388
93757|238388
93760|238388
93767|238388
93917|238402
93918|238402
93919|238402
93920|238402
93921|238402
94020|238412
94021|238412
94026|238412
94223|238433
94224|238433
94225|238433
94227|238433
94230|238433
94231|238433
94234|238433
94266|238437
94267|238437
94268|238437
94269|238437
94270|238437
94271|238437
94278|238437
94338|238448
94339|238448
94340|238448
94342|238448
94345|238448
94350|238448
94408|238663
94410|238663
94417|238663
94635|238807
94636|238807
94637|238807
94638|238807
94639|238807
94640|238807
94642|238807
95053|239519
95054|239519
95055|239519
95059|239519
95206|239532
95207|239532
95208|239532
95209|239532
95210|239532
95211|239532
95213|239532
95360|239546
95361|239546
95362|239546
95364|239546
95365|239546
95366|239546
95367|239546
95370|239546
95372|239546
95416|239551
95417|239551
95418|239551
95419|239551
95420|239551
95421|239551
95422|239551
95423|239551
95425|239551
95426|239551
95591|239578
95592|239578
95593|239578
95594|239578
95598|239578
95601|239578
95654|239974
95657|239974
95661|239974
95664|239974
95667|239974
96119|240203
96124|240203
96126|240203
96128|240203
96129|240203
96133|240203
96134|240203
96295|240380
96296|240380
96297|240380
96298|240380
96299|240380
96300|240380
96301|240380
96302|240380
96303|240380
96305|240380
96306|240380
96307|240380
96308|240380
96309|240380
96352|240385
96353|240385
96354|240385
96355|240385
96356|240385
96359|240385
96361|240385
96362|240385
96370|240385
96378|240387
96379|240387
96380|240387
96384|240387
96900|240709
96901|240709
96907|240709
96913|240709
96936|240711
96937|240711
96938|240711
96939|240711
96940|240711
96943|240711
96945|240711
96947|240711
96948|240711
97181|240733
97182|240733
97183|240733
97184|240733
97185|240733
97186|240733
97187|240733
97188|240733
97189|240733
97190|240733
97194|240733
97214|240736
97215|240736
97216|240736
97217|240736
97218|240736
97219|240736
97220|240736
97222|240736
97223|240736
97226|240736
97227|240736
97258|240739
97259|240739
97260|240739
97261|240739
97262|240739
97265|240739
97268|240739
97269|240739
97272|240739
97356|240746
97357|240746
97358|240746
97359|240746
97360|240746
97361|240746
97449|240760
97450|240760
97451|240760
97452|240760
97453|240760
97454|240760
97456|240760
97457|240760
97458|240760
97459|240760
97555|240771
97556|240771
97557|240771
97558|240771
97559|240771
97560|240771
97561|240771
97563|240771
97564|240771
97565|240771
97566|240771
97693|240997
97694|240997
97695|240997
97698|240997
97699|240997
97701|240997
97702|240997
97705|240997
97912|241027
97913|241027
97914|241027
97917|241027
97919|241027
97965|241036
97966|241036
97968|241036
97978|241036
97979|241036
98236|241062
98239|241062
98240|241062
98241|241062
98244|241062
98247|241062
98248|241062
98262|241065
98263|241065
98264|241065
98277|241065
98498|241088
98499|241088
98500|241088
98505|241088
98511|241088
98514|241088
98573|241095
98574|241095
98577|241095
98612|241099
98614|241099
98615|241099
98616|241099
98617|241099
98664|241103
98665|241103
98671|241103
98672|241103
98673|241103
98778|241114
98779|241114
98781|241114
98784|241114
98785|241114
98788|241114
98791|241115
98792|241115
98793|241115
98794|241115
98796|241115
98798|241115
98799|241115
98800|241115
98801|241115
98805|241115
98928|241128
98929|241128
98931|241128
98934|241128
98936|241128
99016|241136
99017|241136
99018|241136
99021|241136
99022|241136
99025|241136
99026|241136
99034|241138
99035|241138
99039|241138
99041|241138
99044|241138
99376|241184
99377|241184
99378|241184
99379|241184
99380|241184
99381|241184
99384|241184
99636|241213
99637|241213
99638|241213
99640|241213
99643|241213
99808|241228
99809|241228
99810|241228
100068|241575
100069|241575
100072|241575
100078|241575
100080|241575
100101|241578
100104|241578
100106|241578
100107|241578
100117|241579
100118|241579
100119|241579
100123|241579
100290|241707
100292|241707
100295|241707
100296|241707
100299|241707
100300|241707
100301|241707
100306|241708
100307|241708
100308|241708
100309|241708
100310|241708
100311|241708
100312|241708
100383|241715
100384|241715
100385|241715
100386|241715
100387|241715
100388|241715
100389|241715
100561|241736
100562|241736
100563|241736
100565|241736
100567|241736
100568|241736
100735|241755
100736|241755
100737|241755
100746|241755
100834|241763
100835|241763
100838|241763
100839|241763
100840|241763
100841|241763
100842|241763
100845|241763
101412|242101
101413|242101
101414|242101
101415|242101
101416|242101
101417|242101
101418|242101
101419|242101
101424|242101
101430|242101
101446|242103
101447|242103
101448|242103
101449|242103
101450|242103
101451|242103
101452|242103
101460|242103
101461|242103
101688|242128
101689|242128
101690|242128
101692|242128
101696|242128
102454|242953
102455|242953
102456|242953
102458|242953
103132|243539
103133|243539
103134|243539
103139|243539
103140|243539
103142|243539
103143|243539
103177|243542
103178|243542
103179|243542
103180|243542
103320|243560
103324|243560
103326|243560
103399|243568
103400|243568
103401|243568
103402|243568
103403|243568
103404|243568
103405|243568
103406|243568
103407|243568
103408|243568
103409|243568
103410|243568
103411|243568
103447|243574
103448|243574
103453|243574
103510|243582
103511|243582
103513|243582
103516|243582
103615|243591
103617|243591
103618|243591
103845|243620
103846|243620
104081|243645
104082|243645
104083|243645
104084|243645
104087|243645
104088|243645
104093|243645
104217|243928
104221|243928
104224|243928
104228|243928
104354|243940
104355|243940
104356|243940
104357|243940
104358|243940
104361|243940
104550|243961
104551|243961
104554|243961
104556|243961
104694|243978
104695|243978
104696|243978
104697|243978
104698|243978
104699|243978
104701|243978
104702|243978
104798|243986
104799|243986
104803|243986
104804|243986
104925|244180
104926|244180
104927|244180
104928|244180
104930|244180
104940|244180
105416|244833
105419|244833
105420|244833
105425|244833
105426|244833
105427|244833
105428|244833
105429|244834
105430|244834
105431|244834
105432|244834
105433|244834
105434|244834
105435|244834
105436|244834
105439|244834
105446|244834
105469|244836
105470|244836
105471|244836
105472|244836
105473|244836
105475|244836
105481|244836
105823|245797
105824|245797
105825|245797
105826|245797
105827|245797
105828|245797
105829|245797
105834|245797
105860|245799
105861|245799
105865|245799
105871|245800
105872|245800
105873|245800
105874|245800
105875|245800
105877|245800
105878|245800
105880|245800
105883|245800
105886|245800
105888|245800
105889|245800
105990|245810
105991|245810
105992|245810
105993|245810
105994|245810
105995|245810
105996|245810
105997|245810
105999|245810
106001|245810
106005|245810
106652|246186
106653|246186
106654|246186
106655|246186
106656|246186
106657|246186
106658|246186
106660|246186
106661|246186
106662|246186
106665|246186
106719|246482
106725|246482
106726|246482
106727|246482
106729|246482
106730|246482
106732|246482
106735|246482
106857|246495
106858|246495
106859|246495
106860|246495
106863|246495
106870|246495
106963|246507
106964|246507
106965|246507
106966|246507
106967|246507
106968|246507
106974|246507
107110|246523
107111|246523
107112|246523
107113|246523
107114|246523
107120|246523
107121|246523
107122|246523
107123|246523
107124|246523
107128|246523
107684|246580
107685|246580
107686|246580
107687|246580
107690|246580
107723|246585
107724|246585
107727|246585
107733|246585
107771|246588
107772|246588
107773|246588
107775|246588
107776|246588
107784|246588
107786|246588
108002|246616
108003|246616
108006|246616
108008|246616
108035|246619
108036|246619
108037|246619
108039|246619
108157|246630
108158|246630
108159|246630
108160|246630
108161|246630
108162|246630
108241|246640
108243|246640
108244|246640
108370|246652
108371|246652
108372|246652
108373|246652
108375|246652
108382|246652
108583|246671
108584|246671
108585|246671
108587|246671
108588|246671
108589|246671
108595|246671
108599|246671
108634|246939
108635|246939
108637|246939
108638|246939
108641|246939
108646|246939
108982|247120
108983|247120
108984|247120
108985|247120
108986|247120
108987|247120
108988|247120
108989|247120
108990|247120
108991|247120
108993|247120
108994|247120
108997|247120
108999|247120
109037|247257
109038|247257
109039|247257
109043|247257
109044|247257
109045|247257
109048|247257
109052|247257
109316|247635
109317|247635
109318|247635
109319|247635
109323|247635
109325|247635
109327|247635
109344|247638
109345|247638
109346|247638
109347|247638
109348|247638
109350|247638
109353|247638
109496|247657
109497|247657
109499|247657
109500|247657
109502|247657
109507|247657
