Tag_id|TagClass_id
23659|15215
23660|15211
23661|15211
23664|15221
23665|15225
23666|15215
23667|15241
23668|15215
23670|15215
23673|15211
23674|15215
23675|15225
23677|15228
23680|15228
23682|15233
23683|15225
23686|15225
23687|15235
23688|15225
23689|15219
23690|15225
23691|15225
23693|15225
23695|15228
23697|15228
23698|15211
23699|15211
23700|15211
23701|15211
23704|15235
23705|15211
23707|15228
23708|15225
23709|15225
23710|15215
23711|15225
23712|15225
23714|15225
23715|15225
23716|15225
23717|15228
23718|15225
23720|15225
23723|15225
23724|15225
23725|15225
23726|15225
23727|15225
23728|15215
23729|15219
23730|15211
23731|15225
23732|15225
23733|15225
23734|15225
23735|15225
23736|15235
23737|15225
23738|15225
23739|15225
23740|15211
23741|15225
23742|15211
23743|15225
23744|15235
23745|15240
23746|15225
23747|15225
23748|15225
23751|15225
23752|15215
23753|15225
23754|15219
23755|15225
23756|15225
23759|15235
23761|15219
23762|15215
23763|15215
23764|15215
23765|15225
23766|15235
23767|15215
23768|15211
23769|15225
23770|15215
23771|15215
23772|15221
23773|15215
23781|15215
23785|15211
23787|15211
23789|15211
23790|15219
23791|15211
23794|15225
23795|15211
23797|15215
23801|15215
23802|15215
23803|15215
23805|15215
23806|15215
23807|15215
23808|15211
23810|15215
23811|15219
23814|15219
23817|15228
23818|15211
23819|15215
23821|15215
23822|15221
23823|15215
23824|15211
23825|15225
23827|15215
23829|15211
23830|15219
23831|15225
23832|15235
23833|15211
23834|15221
23835|15211
23836|15221
23837|15235
23838|15211
23839|15211
23840|15215
23841|15211
23842|15215
23843|15211
23844|15215
23846|15221
23847|15221
23850|15211
23852|15221
23853|15225
23854|15229
23855|15215
23856|15235
23857|15225
23858|15228
23859|15211
23860|15211
23861|15225
23863|15221
23864|15215
23866|15215
23867|15219
23869|15211
23870|15235
23871|15211
23872|15225
23873|15225
23874|15225
23877|15215
23878|15219
23879|15225
23882|15215
23883|15221
23884|15215
23885|15225
23886|15215
23887|15219
23888|15211
23889|15229
23890|15215
23891|15221
23892|15211
23893|15228
23894|15225
23895|15215
23896|15219
23898|15235
23899|15215
23900|15221
23901|15219
23902|15215
23903|15211
23904|15211
23905|15211
23906|15215
23907|15211
23908|15229
23909|15211
23910|15215
23911|15221
23912|15225
23913|15211
23914|15225
23915|15225
23916|15221
23918|15235
23919|15221
23920|15225
23922|15219
23923|15235
23925|15219
23927|15215
23928|15211
23929|15215
23931|15235
23932|15225
23934|15225
23935|15211
23936|15211
23937|15235
23940|15225
23941|15225
23942|15225
23943|15221
23944|15211
23945|15211
23946|15211
23948|15215
23950|15225
23951|15211
23952|15235
23953|15219
23954|15219
23956|15225
23959|15225
23960|15235
23962|15211
23963|15211
23964|15211
23965|15211
23968|15211
23970|15211
23972|15215
23973|15211
23974|15235
23975|15211
23976|15225
23977|15215
23978|15221
23979|15215
23980|15211
23982|15228
23983|15215
23984|15215
23986|15211
23987|15221
23989|15215
23990|15219
23994|15228
23996|15215
23998|15211
23999|15211
24000|15235
24002|15211
24003|15225
24004|15211
24005|15215
24006|15211
24008|15215
24009|15225
24010|15211
24012|15211
24013|15235
24014|15219
24015|15211
24017|15211
24018|15219
24019|15215
24020|15211
24022|15211
24023|15211
24024|15215
24025|15219
24026|15219
24028|15215
24031|15215
24033|15211
24035|15221
24036|15229
24037|15211
24038|15211
24039|15225
24040|15211
24041|15211
24042|15219
24044|15219
24045|15211
24046|15228
24047|15211
24048|15225
24049|15225
24050|15211
24051|15235
24052|15221
24055|15215
24056|15235
24057|15215
24058|15235
24059|15215
24060|15215
24061|15235
24062|15211
24063|15225
24064|15228
24065|15215
24066|15225
24068|15225
24069|15211
24071|15211
24072|15215
24073|15211
24074|15241
24075|15215
24076|15211
24078|15235
24080|15215
24081|15211
24082|15235
24083|15215
24085|15211
24086|15215
24087|15215
24089|15225
24090|15211
24092|15225
24093|15219
24094|15235
24095|15211
24096|15211
24101|15229
24102|15219
24103|15225
24104|15215
24105|15211
24106|15215
24108|15235
24109|15215
24110|15235
24112|15241
24113|15225
24115|15235
24116|15215
24117|15221
24118|15225
24119|15221
24120|15215
24121|15229
24123|15235
24124|15225
24125|15235
24126|15219
24127|15215
24128|15225
24129|15211
24130|15215
24132|15215
24133|15215
24134|15225
24135|15215
24136|15215
24137|15211
24138|15228
24141|15225
24142|15219
24143|15229
24144|15211
24145|15233
24147|15211
24149|15215
24151|15225
24152|15225
24154|15215
24155|15211
24156|15215
24157|15211
24158|15215
24159|15211
24160|15211
24161|15211
24162|15228
24163|15225
24164|15215
24165|15211
24166|15211
24167|15211
24168|15225
24170|15211
24171|15211
24173|15235
24174|15215
24175|15232
24176|15219
24177|15215
24179|15228
24181|15211
24182|15235
24185|15215
24186|15235
24187|15235
24189|15221
24190|15211
24191|15228
24193|15219
24194|15235
24195|15211
24196|15225
24197|15225
24198|15219
24200|15225
24201|15215
24202|15215
24203|15235
24204|15215
24206|15215
24207|15228
24209|15219
24211|15215
24212|15219
24214|15211
24215|15211
24216|15211
24217|15211
24218|15235
24219|15219
24220|15228
24224|15221
24225|15225
24226|15211
24229|15228
24231|15219
24232|15219
24233|15215
24234|15215
24235|15221
24236|15235
24237|15211
24238|15211
24239|15211
24240|15215
24242|15215
24243|15225
24244|15211
24245|15235
24246|15211
24248|15235
24249|15225
24250|15211
24251|15211
24252|15211
24253|15211
24254|15235
24255|15211
24256|15219
24257|15211
24261|15228
24263|15211
24265|15211
24266|15215
24267|15225
24270|15211
24271|15228
24272|15211
24273|15211
24274|15228
24276|15228
24277|15228
24278|15211
24282|15211
24283|15211
24284|15228
24286|15228
24287|15228
24288|15211
24289|15211
24290|15211
24291|15225
24292|15233
24293|15211
24294|15228
24295|15211
24296|15228
24297|15211
24299|15211
24300|15211
24301|15211
24302|15211
24303|15211
24304|15211
24307|15211
24308|15211
24309|15228
24310|15211
24311|15228
24312|15211
24313|15211
24314|15211
24315|15211
24317|15211
24318|15211
24319|15211
24320|15228
24322|15211
24323|15211
24324|15211
24326|15211
24328|15211
24329|15228
24330|15211
24331|15211
24333|15211
24334|15215
24335|15211
24336|15225
24337|15211
24339|15211
24340|15228
24341|15211
24342|15211
24343|15211
24346|15211
24347|15211
24349|15211
24350|15211
24352|15211
24353|15211
24355|15211
24357|15211
24358|15211
24359|15211
24360|15211
24361|15211
24363|15225
24364|15211
24365|15211
24366|15211
24367|15211
24368|15211
24369|15211
24370|15211
24371|15228
24372|15211
24373|15211
24374|15211
24375|15211
24377|15211
24378|15211
24379|15211
24380|15211
24382|15211
24384|15211
24387|15225
24389|15215
24393|15215
24394|15215
24397|15211
24399|15219
24401|15228
24404|15211
24405|15225
24408|15211
24411|15211
24412|15221
24417|15211
24418|15211
24419|15221
24423|15235
24425|15221
24428|15215
24432|15211
24433|15211
24436|15215
24438|15211
24439|15228
24440|15221
24442|15219
24443|15211
24445|15211
24446|15211
24447|15215
24448|15221
24449|15225
24450|15211
24451|15225
24452|15221
24456|15228
24457|15211
24458|15215
24460|15211
24461|15211
24462|15235
24464|15211
24467|15228
24470|15215
24471|15215
24474|15211
24475|15215
24476|15235
24477|15211
24478|15219
24479|15221
24480|15221
24481|15211
24482|15225
24483|15225
24484|15211
24485|15211
24489|15225
24490|15215
24491|15211
24493|15225
24497|15211
24498|15211
24501|15241
24502|15211
24503|15211
24505|15225
24506|15211
24507|15211
24509|15221
24513|15215
24515|15211
24517|15211
24520|15235
24522|15211
24524|15219
24525|15211
24526|15211
24527|15225
24529|15211
24532|15211
24533|15211
24534|15225
24535|15211
24536|15225
24540|15225
24541|15211
24543|15211
24544|15221
24546|15211
24549|15215
24550|15211
24551|15225
24552|15235
24555|15225
24556|15228
24557|15225
24558|15225
24559|15211
24561|15211
24562|15219
24563|15211
24564|15221
24565|15211
24566|15211
24568|15215
24571|15221
24572|15215
24573|15221
24574|15241
24576|15211
24580|15211
24581|15221
24582|15221
24583|15211
24587|15211
24588|15225
24590|15211
24592|15225
24594|15211
24596|15215
24597|15215
24598|15221
24600|15215
24601|15228
24603|15219
24605|15211
24606|15211
24607|15211
24608|15221
24609|15215
24610|15215
24611|15228
24612|15211
24613|15215
24616|15228
24618|15211
24619|15211
24620|15215
24622|15228
24623|15228
24625|15211
24626|15211
24627|15211
24628|15211
24630|15211
24631|15211
24632|15211
24633|15211
24634|15215
24635|15215
24637|15225
24639|15211
24642|15211
24643|15211
24645|15225
24646|15211
24647|15215
24648|15228
24650|15219
24655|15228
24657|15228
24658|15211
24662|15221
24664|15211
24666|15228
24668|15211
24669|15221
24670|15211
24671|15225
24672|15215
24675|15228
24677|15211
24679|15211
24681|15225
24682|15211
24683|15225
24684|15215
24685|15225
24686|15215
24687|15221
24688|15221
24689|15211
24690|15219
24691|15219
24692|15228
24693|15215
24694|15225
24695|15225
24696|15215
24697|15228
24698|15215
24699|15225
24700|15221
24701|15225
24702|15225
24704|15221
24705|15225
24706|15225
24707|15235
24708|15228
24710|15215
24711|15229
24712|15211
24714|15221
24715|15221
24716|15221
24717|15225
24719|15215
24721|15225
24722|15225
24724|15211
24725|15211
24726|15228
24727|15211
24728|15211
24729|15225
24731|15225
24734|15235
24735|15229
24737|15211
24738|15221
24739|15211
24740|15215
24745|15215
24746|15219
24747|15211
24753|15225
24754|15211
24755|15211
24756|15211
24757|15211
24759|15235
24761|15228
24764|15211
24766|15225
24771|15211
24773|15253
24782|15211
24783|15215
24784|15235
24786|15219
24787|15211
24788|15235
24789|15211
24794|15225
24795|15215
24796|15211
24798|15215
24799|15215
24800|15215
24802|15225
24803|15225
24804|15225
24805|15225
24806|15215
24808|15235
24809|15211
24810|15211
24811|15225
24812|15219
24813|15211
24814|15211
24815|15215
24816|15211
24818|15211
24820|15235
24822|15235
24823|15211
24824|15211
24825|15211
24827|15211
24828|15215
24830|15211
24831|15215
24833|15215
24834|15215
24835|15215
24839|15215
24840|15215
24841|15215
24842|15215
24844|15225
24845|15215
24846|15215
24847|15211
24848|15211
24849|15211
24851|15211
24853|15211
24854|15219
24855|15211
24856|15228
24857|15228
24858|15228
24859|15211
24860|15211
24861|15228
24864|15211
24865|15211
24867|15235
24868|15219
24871|15211
24873|15232
24874|15233
24877|15228
24878|15228
24879|15211
24880|15211
24882|15211
24883|15211
24884|15215
24885|15225
24887|15225
24888|15225
24890|15211
24891|15225
24893|15225
24894|15225
24895|15215
24896|15225
24897|15215
24899|15211
24900|15215
24904|15211
24905|15211
24908|15215
24909|15228
24911|15211
24913|15215
24914|15215
24915|15215
24919|15211
24920|15225
24921|15225
24923|15215
24924|15225
24925|15225
24926|15211
24929|15215
24930|15225
24931|15225
24933|15211
24934|15215
24935|15221
24936|15225
24938|15219
24939|15235
24940|15225
24941|15211
24942|15211
24943|15211
24944|15215
24945|15211
24946|15211
24947|15211
24948|15215
24949|15228
24952|15225
24954|15215
24955|15235
24957|15225
24959|15225
24961|15211
24962|15225
24963|15225
24964|15225
24965|15211
24966|15235
24967|15211
24971|15225
24972|15225
24973|15225
24974|15211
24975|15225
24976|15225
24977|15225
24978|15225
24979|15225
24980|15225
24981|15225
24982|15225
24983|15225
24984|15219
24988|15215
24990|15228
24993|15225
24994|15221
24996|15215
24997|15228
24998|15219
24999|15221
25000|15225
25001|15215
25003|15215
25004|15211
25005|15215
25006|15225
25007|15215
25008|15215
25009|15225
25010|15225
25011|15225
25012|15225
25013|15211
25015|15225
25016|15225
25017|15225
25018|15225
25019|15215
25020|15215
25021|15215
25022|15215
25023|15229
25024|15211
25025|15221
25026|15225
25027|15228
25028|15225
25029|15211
25031|15215
25032|15225
25033|15225
25034|15225
25035|15215
25036|15211
25037|15225
25038|15215
25039|15211
25040|15225
25041|15225
25042|15225
25043|15221
25044|15211
25045|15225
25046|15225
25048|15211
25050|15215
25051|15219
25052|15225
25053|15215
25054|15225
25055|15215
25057|15215
25058|15215
25059|15225
25060|15211
25061|15225
25062|15225
25063|15241
25064|15225
25065|15211
25066|15215
25069|15211
25070|15225
25071|15211
25072|15225
25075|15232
25077|15225
25078|15211
25079|15211
25081|15225
25082|15219
25083|15225
25084|15215
25085|15215
25086|15215
25087|15215
25089|15211
25090|15215
25092|15215
25094|15211
25098|15211
25099|15235
25100|15225
25101|15211
25102|15225
25103|15211
25105|15225
25106|15211
25107|15225
25108|15225
25109|15228
25110|15215
25111|15215
25112|15225
25113|15225
25114|15211
25115|15215
25116|15225
25117|15211
25118|15215
25119|15228
25120|15225
25121|15228
25122|15228
25124|15215
25125|15211
25126|15211
25128|15225
25129|15225
25131|15232
25132|15225
25133|15211
25134|15228
25135|15225
25136|15211
25137|15225
25139|15211
25140|15215
25141|15215
25142|15215
25143|15221
25144|15225
25145|15219
25146|15235
25147|15235
25148|15241
25149|15225
25150|15235
25151|15225
25152|15225
25153|15235
25154|15225
25155|15211
25156|15221
25157|15235
25158|15211
25159|15211
25160|15225
25162|15211
25163|15225
25164|15235
25166|15228
25169|15215
25170|15225
25171|15215
25172|15219
25173|15225
25175|15211
25177|15211
25178|15211
25179|15235
25180|15228
25183|15211
25184|15211
25185|15228
25186|15215
25188|15211
25190|15225
25193|15225
25195|15225
25197|15225
25198|15219
25199|15225
25200|15211
25201|15211
25202|15211
25205|15225
25206|15215
25207|15225
25208|15211
25212|15211
25214|15211
25215|15211
25216|15225
25217|15211
25221|15215
25222|15215
25224|15215
25225|15215
25226|15228
25227|15228
25228|15215
25231|15235
25233|15228
25234|15215
25235|15215
25236|15211
25237|15235
25238|15228
25239|15233
25242|15228
25243|15228
25245|15228
25246|15228
25248|15211
25249|15211
25250|15215
25251|15215
25252|15228
25254|15211
25255|15228
25257|15211
25258|15228
25260|15228
25261|15211
25262|15215
25264|15215
25268|15211
25269|15228
25271|15228
25275|15211
25278|15228
25280|15215
25281|15215
25283|15228
25284|15219
25285|15211
25287|15215
25288|15211
25291|15228
25294|15211
25298|15211
25299|15211
25300|15235
25303|15219
25304|15219
25305|15228
25306|15211
25309|15211
25310|15228
25311|15219
25312|15211
25316|15228
25319|15235
25320|15211
25321|15211
25322|15215
25323|15211
25326|15228
25330|15228
25331|15211
25332|15228
25334|15211
25336|15228
25339|15215
25340|15211
25343|15211
25344|15211
25345|15215
25347|15228
25348|15228
25349|15228
25350|15211
25352|15228
25355|15211
25358|15235
25359|15211
25360|15219
25361|15211
25362|15211
25364|15211
25365|15228
25366|15211
25367|15228
25369|15228
25371|15211
25373|15228
25375|15211
25376|15235
25377|15211
25379|15215
25380|15228
25384|15211
25386|15211
25387|15225
25388|15228
25390|15221
25392|15211
25393|15228
25396|15211
25397|15219
25398|15211
25399|15228
25401|15228
25402|15211
25403|15228
25404|15211
25405|15211
25406|15228
25407|15229
25408|15228
25409|15211
25414|15229
25419|15228
25420|15228
25423|15211
25424|15211
25425|15211
25426|15211
25427|15228
25428|15228
25431|15211
25434|15211
25435|15228
25436|15228
25437|15221
25438|15228
25440|15229
25441|15211
25442|15228
25443|15228
25444|15235
25445|15211
25447|15228
25448|15211
25450|15211
25451|15228
25452|15221
25454|15211
25455|15235
25456|15211
25457|15228
25458|15228
25459|15211
25460|15228
25461|15235
25462|15211
25464|15229
25467|15228
25469|15211
25470|15211
25471|15228
25472|15215
25473|15235
25475|15211
25476|15211
25478|15211
25480|15211
25481|15211
25482|15211
25483|15211
25485|15211
25487|15219
25491|15229
25492|15235
25493|15211
25494|15211
25496|15211
25497|15228
25498|15241
25499|15241
25500|15228
25501|15211
25502|15211
25503|15211
25504|15228
25506|15211
25508|15211
25509|15228
25510|15211
25511|15211
25512|15211
25513|15211
25514|15228
25515|15228
25517|15228
25519|15229
25520|15228
25522|15211
25523|15215
25524|15228
25525|15241
25527|15211
25528|15211
25529|15211
25533|15211
25534|15215
25536|15233
25537|15211
25538|15228
25539|15211
25541|15228
25542|15233
25543|15211
25545|15211
25548|15211
25550|15215
25551|15228
25552|15215
25553|15211
25555|15211
25556|15211
25557|15228
25558|15215
25560|15211
25561|15211
25563|15235
25564|15228
25565|15235
25566|15211
25568|15211
25570|15228
25571|15229
25572|15228
25573|15228
25574|15211
25575|15211
25577|15211
25579|15211
25582|15211
25583|15211
25584|15228
25585|15228
25587|15211
25588|15228
25590|15228
25592|15228
25596|15211
25597|15211
25598|15228
25599|15235
25602|15235
25603|15228
25605|15228
25608|15211
25609|15233
25610|15211
25611|15211
25614|15211
25615|15211
25617|15228
25622|15211
25623|15228
25624|15211
25625|15228
25626|15228
25627|15228
25628|15211
25629|15219
25630|15211
25631|15228
25632|15211
25635|15241
25636|15221
25637|15211
25639|15211
25640|15211
25642|15211
25643|15241
25644|15211
25645|15211
25647|15228
25649|15228
25650|15228
25651|15228
25655|15235
25656|15211
25657|15228
25659|15221
25660|15211
25661|15228
25662|15228
25663|15211
25664|15211
25665|15228
25666|15228
25668|15235
25669|15211
25670|15215
25673|15235
25674|15221
25675|15211
25677|15219
25678|15241
25679|15211
25680|15228
25682|15211
25683|15211
25685|15228
25686|15211
25687|15211
25688|15211
25689|15215
25690|15211
25695|15211
25696|15211
25699|15211
25700|15211
25701|15215
25702|15211
25703|15228
25706|15211
25707|15211
25708|15211
25709|15211
25711|15215
25712|15211
25714|15225
25715|15233
25718|15211
25722|15211
25725|15228
25726|15211
25727|15211
25728|15211
25729|15211
25730|15211
25732|15228
25733|15228
25734|15228
25735|15211
25736|15228
25738|15228
25739|15228
25741|15211
25742|15215
25743|15215
25744|15211
25745|15228
25746|15211
25747|15228
25748|15211
25749|15211
25750|15211
25752|15211
25753|15211
25754|15211
25757|15228
25758|15228
25760|15235
25761|15228
25762|15228
25763|15211
25764|15211
25765|15211
25766|15211
25767|15211
25769|15228
25770|15211
25771|15228
25773|15211
25774|15211
25775|15228
25776|15211
25779|15228
25780|15235
25781|15211
25782|15228
25783|15228
25784|15235
25788|15211
25791|15235
25792|15211
25793|15211
25796|15211
25797|15228
25798|15211
25800|15211
25801|15211
25804|15211
25805|15211
25807|15225
25808|15211
25809|15211
25810|15211
25812|15228
25813|15211
25815|15228
25817|15211
25819|15211
25820|15211
25821|15211
25822|15211
25823|15233
25824|15211
25828|15211
25830|15233
25832|15232
25833|15241
25834|15233
25836|15228
25838|15211
25840|15211
25841|15228
25842|15211
25843|15211
25845|15215
25847|15236
25849|15211
25850|15233
25851|15232
25852|15211
25853|15211
25854|15211
25855|15235
25858|15215
25859|15211
25860|15228
25862|15229
25863|15235
25865|15211
25866|15211
25868|15211
25869|15228
25870|15215
25871|15228
25872|15228
25875|15228
25877|15228
25878|15211
25880|15215
25881|15228
25883|15211
25885|15228
25889|15228
25890|15211
25891|15228
25892|15233
25894|15228
25895|15228
25896|15228
25898|15211
25900|15211
25902|15211
25904|15211
25905|15219
25909|15228
25910|15228
25911|15211
25912|15235
25913|15215
25914|15211
25915|15211
25916|15233
25917|15211
25918|15211
25919|15211
25920|15228
25921|15228
25923|15228
25925|15211
25926|15211
25927|15211
25929|15233
25933|15211
25934|15211
25935|15228
25936|15211
25937|15211
25939|15211
25941|15228
25942|15215
25943|15211
25944|15228
25945|15211
25946|15219
25947|15211
25949|15228
25951|15211
25952|15228
25955|15211
25956|15228
25957|15228
25958|15211
25959|15211
25960|15211
25961|15211
25962|15221
25963|15211
25965|15228
25966|15211
25967|15235
25968|15211
25970|15211
25971|15228
25972|15211
25974|15225
25975|15211
25976|15211
25978|15228
25981|15211
25982|15211
25983|15233
25984|15211
25985|15228
25986|15211
25987|15211
25988|15228
25990|15211
25992|15228
25993|15228
25994|15211
25995|15211
25997|15211
25998|15211
26000|15235
26001|15228
26003|15211
26006|15228
26007|15236
26008|15211
26010|15211
26012|15228
26018|15228
26019|15228
26023|15228
26034|15228
26036|15228
26038|15228
26039|15211
26040|15228
26042|15228
26043|15228
26044|15228
26045|15228
26046|15228
26048|15228
26050|15211
26051|15211
26053|15228
26054|15211
26057|15228
26058|15228
26060|15228
26061|15228
26062|15228
26064|15228
26065|15228
26066|15228
26067|15211
26068|15228
26069|15228
26070|15228
26071|15228
26072|15211
26074|15211
26075|15211
26076|15211
26077|15211
26078|15228
26080|15211
26082|15228
26084|15228
26086|15211
26087|15228
26088|15228
26089|15211
26090|15228
26091|15228
26092|15228
26095|15211
26096|15241
26097|15228
26098|15228
26100|15228
26101|15228
26102|15228
26103|15228
26104|15228
26105|15228
26107|15228
26108|15219
26110|15228
26113|15228
26116|15253
26117|15228
26119|15228
26120|15211
26121|15211
26123|15228
26124|15228
26125|15211
26126|15228
26127|15211
26128|15228
26129|15228
26130|15211
26132|15228
26133|15228
26135|15228
26136|15233
26137|15228
26138|15228
26140|15211
26141|15228
26143|15228
26145|15228
26146|15228
26147|15228
26148|15228
26150|15228
26151|15228
26152|15211
26153|15228
26155|15211
26156|15228
26157|15228
26159|15228
26160|15211
26162|15228
26163|15211
26164|15211
26167|15211
26169|15228
26170|15211
26171|15211
26172|15228
26174|15228
26175|15211
26176|15228
26177|15211
26178|15228
26179|15228
26180|15211
26181|15228
26182|15228
26183|15228
26184|15228
26185|15211
26186|15211
26187|15228
26189|15211
26190|15211
26191|15211
26192|15228
26193|15228
26194|15211
26195|15211
26196|15211
26197|15228
26198|15233
26199|15211
26200|15211
26201|15211
26202|15211
26203|15228
26206|15211
26207|15228
26209|15211
26210|15228
26211|15211
26213|15211
26214|15228
26215|15228
26216|15228
26217|15211
26218|15228
26219|15211
26220|15211
26222|15228
26223|15228
26224|15228
26225|15225
26226|15233
26229|15228
26230|15228
26231|15228
26232|15228
26234|15211
26236|15219
26237|15225
26238|15233
26239|15228
26240|15211
26241|15228
26242|15228
26244|15228
26245|15225
26246|15211
26247|15211
26250|15228
26251|15228
26252|15211
26253|15211
26254|15228
26255|15211
26256|15211
26257|15228
26258|15228
26259|15228
26260|15211
26261|15233
26262|15228
26263|15211
26264|15211
26265|15211
26266|15211
26267|15211
26268|15211
26269|15211
26274|15211
26275|15228
26278|15211
26279|15211
26282|15228
26284|15228
26285|15225
26286|15211
26288|15228
26289|15228
26291|15211
26293|15228
26294|15228
26295|15228
26297|15228
26299|15211
26300|15228
26301|15211
26303|15235
26304|15228
26305|15228
26306|15211
26307|15228
26309|15211
26310|15225
26311|15211
26312|15233
26315|15211
26316|15211
26317|15211
26318|15228
26320|15211
26322|15228
26323|15228
26325|15211
26326|15211
26328|15228
26331|15211
26333|15228
26334|15211
26335|15211
26337|15228
26338|15211
26339|15211
26340|15228
26341|15228
26343|15228
26344|15225
26345|15233
26346|15228
26348|15228
26349|15228
26351|15228
26353|15211
26355|15228
26357|15211
26358|15211
26359|15211
26360|15211
26361|15211
26362|15211
26363|15211
26364|15228
26365|15211
26366|15232
26367|15215
26368|15228
26369|15228
26370|15233
26371|15211
26372|15211
26373|15211
26374|15228
26376|15211
26377|15211
26379|15211
26380|15228
26381|15228
26382|15211
26384|15228
26385|15228
26386|15211
26388|15228
26389|15211
26390|15211
26391|15228
26392|15228
26393|15233
26395|15228
26396|15228
26400|15211
26402|15211
26403|15228
26404|15228
26405|15228
26406|15228
26407|15211
26408|15228
26409|15228
26410|15228
26411|15211
26412|15211
26413|15228
26414|15228
26415|15211
26417|15211
26419|15211
26420|15211
26421|15253
26422|15228
26423|15211
26424|15228
26425|15262
26428|15211
26429|15211
26431|15211
26432|15228
26433|15233
26434|15211
26436|15228
26437|15211
26438|15211
26439|15211
26441|15228
26444|15211
26446|15228
26448|15211
26450|15211
26452|15228
26453|15228
26454|15228
26455|15233
26456|15211
26457|15235
26458|15228
26460|15219
26461|15235
26464|15228
26465|15211
26466|15211
26467|15235
26468|15211
26469|15228
26471|15228
26475|15211
26477|15228
26478|15228
26479|15211
26481|15228
26483|15211
26484|15235
26488|15233
26489|15233
26490|15211
26491|15228
26492|15228
26496|15221
26498|15233
26500|15228
26501|15228
26502|15211
26503|15228
26504|15235
26506|15228
26508|15211
26509|15211
26510|15228
26511|15228
26512|15228
26513|15236
26515|15228
26516|15211
26517|15228
26520|15233
26521|15228
26522|15211
26523|15228
26524|15228
26525|15211
26526|15228
26528|15228
26529|15228
26530|15228
26531|15211
26532|15228
26534|15228
26537|15228
26538|15211
