Person_id|Comment_id|creationDate
191205|41669|0
190935|41669|0
190678|41669|0
191326|41669|0
190935|41705|0
190678|41716|0
191067|41745|0
190526|41745|0
191836|41745|0
191746|41745|0
191748|41745|0
190580|41745|0
191489|41745|0
191242|41745|0
190462|41745|0
190433|41745|0
190671|41745|0
190505|41745|0
190453|41745|0
191492|41745|0
190968|41745|0
191065|41745|0
191205|41745|0
190935|41745|0
190678|41745|0
191326|41745|0
190526|41752|0
190678|41762|0
190968|41828|0
191487|41845|0
191067|41869|0
191833|41907|0
191638|41907|0
191712|41907|0
190815|41907|0
191056|41907|0
191744|41907|0
191136|41907|0
190942|41907|0
191082|41907|0
191662|41907|0
191169|41907|0
191457|41907|0
190619|41907|0
191103|41907|0
190737|41907|0
191613|41907|0
191686|41907|0
191285|41907|0
191228|41907|0
191864|41907|0
191003|41907|0
190805|41907|0
191702|41907|0
190983|41907|0
190766|41907|0
191374|41907|0
191174|41907|0
190776|41907|0
190674|41907|0
191735|41907|0
190777|41907|0
191306|41907|0
191622|41907|0
191350|41907|0
190825|41907|0
191872|41907|0
191291|41907|0
191022|41907|0
190600|41907|0
190441|41907|0
190508|41907|0
191276|41907|0
191529|41907|0
191712|41914|0
191833|41951|0
191638|41951|0
191712|41951|0
190815|41951|0
191056|41951|0
191744|41951|0
191136|41951|0
190942|41951|0
191082|41951|0
191662|41951|0
191169|41951|0
191457|41951|0
190619|41951|0
191103|41951|0
190737|41951|0
191613|41951|0
191686|41951|0
191285|41951|0
191228|41951|0
191864|41951|0
191003|41951|0
190805|41951|0
191702|41951|0
190983|41951|0
190766|41951|0
191374|41951|0
191174|41951|0
190776|41951|0
190674|41951|0
191735|41951|0
190777|41951|0
191306|41951|0
191622|41951|0
191350|41951|0
190825|41951|0
191872|41951|0
191291|41951|0
191022|41951|0
190600|41951|0
190441|41951|0
190508|41951|0
191276|41951|0
191529|41951|0
191014|42052|0
191138|42052|0
191807|42052|0
191122|42078|0
191695|42101|0
190379|42163|0
190490|42182|0
190703|42182|0
191218|42182|0
191860|42205|0
190873|42209|0
191833|42260|0
191638|42260|0
190895|42260|0
191684|42260|0
191712|42260|0
190543|42260|0
190560|42260|0
191763|42260|0
191136|42260|0
191082|42260|0
191137|42260|0
190770|42260|0
191777|42260|0
190651|42260|0
190789|42260|0
191103|42260|0
190848|42260|0
191695|42260|0
191014|42260|0
191138|42260|0
191807|42260|0
190547|42260|0
191769|42260|0
190897|42260|0
190868|42260|0
190963|42260|0
191154|42260|0
190432|42260|0
191649|42260|0
191864|42260|0
190764|42260|0
191122|42260|0
191060|42260|0
191508|42260|0
190806|42260|0
191782|42260|0
191045|42260|0
190766|42260|0
191319|42260|0
191812|42260|0
191092|42260|0
191246|42260|0
190988|42260|0
190404|42260|0
190702|42260|0
190490|42260|0
190703|42260|0
191218|42260|0
190536|42260|0
190575|42260|0
191145|42260|0
190837|42260|0
191273|42260|0
190523|42260|0
190970|42260|0
190873|42260|0
191291|42260|0
191635|42260|0
191022|42260|0
190379|42260|0
191234|42260|0
191470|42260|0
190973|42260|0
191451|42260|0
191250|42260|0
191820|42260|0
191471|42260|0
190769|42260|0
190492|42260|0
191182|42260|0
191860|42260|0
190784|42260|0
191649|42303|0
191864|42303|0
190764|42303|0
191122|42303|0
191060|42303|0
191508|42303|0
190806|42303|0
191782|42303|0
191045|42303|0
190766|42303|0
191319|42303|0
191470|42353|0
190432|42374|0
191137|42443|0
190770|42443|0
191777|42443|0
190651|42443|0
190789|42443|0
191103|42443|0
190848|42443|0
191695|42443|0
191014|42443|0
191138|42443|0
191807|42443|0
190547|42443|0
191769|42443|0
190897|42443|0
190868|42443|0
190963|42443|0
191154|42443|0
190432|42443|0
191649|42443|0
191864|42443|0
190764|42443|0
191122|42443|0
191060|42443|0
191508|42443|0
190806|42443|0
191782|42443|0
191045|42443|0
190766|42443|0
191319|42443|0
191022|42458|0
191182|42465|0
190897|42513|0
191138|42529|0
191807|42529|0
190547|42529|0
191769|42529|0
190897|42529|0
190868|42529|0
190963|42529|0
191154|42529|0
190432|42529|0
191649|42529|0
191864|42529|0
190764|42529|0
191122|42529|0
191060|42529|0
191508|42529|0
190806|42529|0
191782|42529|0
191045|42529|0
190766|42529|0
191319|42529|0
191812|42529|0
191092|42529|0
191246|42529|0
190988|42529|0
190404|42529|0
190702|42529|0
190490|42529|0
190703|42529|0
191082|42563|0
191137|42563|0
190770|42563|0
190560|42570|0
191763|42570|0
191136|42570|0
191082|42570|0
191137|42570|0
190770|42570|0
191777|42570|0
190651|42570|0
190789|42570|0
191103|42570|0
190848|42570|0
191695|42570|0
191014|42570|0
191138|42570|0
191807|42570|0
190547|42570|0
191769|42570|0
190897|42570|0
190868|42570|0
190963|42570|0
191154|42570|0
190432|42570|0
191649|42570|0
191864|42570|0
190764|42570|0
191122|42570|0
191060|42570|0
190370|42679|0
191201|42737|0
190848|42747|0
191014|42747|0
190493|42747|0
190895|42956|0
191201|42956|0
190816|42990|0
191656|42996|0
190635|43066|0
190488|43072|0
191516|43079|0
191537|43086|0
191383|43106|0
191516|43106|0
190635|43106|0
191358|43106|0
190816|43106|0
191646|43106|0
190817|43106|0
190413|43106|0
191110|43106|0
190487|43106|0
191537|43106|0
191092|43106|0
190488|43106|0
191196|43106|0
191074|43106|0
190702|43106|0
190888|43106|0
191306|43106|0
190891|43106|0
190542|43106|0
191656|43106|0
191860|43106|0
191436|43106|0
191436|43157|0
190487|43211|0
191537|43211|0
191516|43212|0
190399|43229|0
191777|43262|0
191833|43283|0
191067|43283|0
191684|43283|0
191693|43283|0
191100|43283|0
191659|43283|0
191744|43283|0
190585|43283|0
191777|43283|0
190789|43283|0
190848|43283|0
191695|43283|0
191647|43283|0
190399|43283|0
190868|43283|0
190740|43283|0
190432|43283|0
190756|43283|0
190591|43283|0
190743|43283|0
191092|43283|0
190985|43283|0
191174|43283|0
190596|43283|0
190767|43283|0
190573|43283|0
191622|43283|0
190824|43283|0
190837|43283|0
190825|43283|0
191511|43283|0
191635|43283|0
190379|43283|0
191589|43283|0
191409|43283|0
191470|43283|0
191324|43283|0
191417|43283|0
191250|43283|0
191355|43283|0
190868|43285|0
190740|43285|0
190432|43285|0
190756|43285|0
190591|43285|0
190743|43285|0
191092|43285|0
190985|43285|0
191174|43285|0
190596|43285|0
190767|43285|0
190573|43285|0
191622|43285|0
190824|43285|0
190837|43285|0
190825|43285|0
191511|43285|0
191635|43285|0
190573|43287|0
190767|43303|0
190573|43303|0
191622|43303|0
190824|43303|0
190837|43303|0
190825|43303|0
191511|43303|0
191635|43303|0
190379|43303|0
191589|43303|0
191409|43303|0
191470|43303|0
191324|43303|0
191417|43303|0
191250|43303|0
191355|43303|0
190868|43334|0
190740|43334|0
190432|43334|0
190756|43334|0
190591|43334|0
190743|43334|0
191092|43334|0
190985|43334|0
191174|43334|0
190596|43334|0
190767|43334|0
190573|43334|0
191622|43334|0
191833|43340|0
191067|43340|0
191684|43340|0
191693|43340|0
191100|43340|0
191659|43340|0
191744|43340|0
190585|43340|0
191777|43340|0
190789|43340|0
190848|43340|0
191695|43340|0
191647|43340|0
190399|43340|0
190868|43340|0
190740|43340|0
190432|43340|0
190756|43340|0
190591|43340|0
190743|43340|0
191092|43340|0
190985|43340|0
191174|43340|0
190596|43340|0
190767|43340|0
190573|43340|0
191622|43340|0
190824|43340|0
190837|43340|0
190825|43340|0
191511|43340|0
191635|43340|0
190379|43340|0
191589|43340|0
191409|43340|0
191470|43340|0
191324|43340|0
191417|43340|0
191250|43340|0
191355|43340|0
191833|43377|0
191067|43377|0
191684|43377|0
191693|43377|0
191100|43377|0
191659|43377|0
191744|43377|0
190585|43377|0
191777|43377|0
190789|43377|0
190848|43377|0
191695|43377|0
191647|43377|0
190399|43377|0
190868|43377|0
190740|43377|0
190432|43377|0
190756|43377|0
190591|43377|0
190743|43377|0
191092|43377|0
190985|43377|0
191174|43377|0
190596|43377|0
190767|43377|0
190573|43377|0
191622|43377|0
190824|43377|0
190837|43377|0
190825|43377|0
191511|43377|0
191635|43377|0
190379|43377|0
191589|43377|0
191409|43377|0
191470|43377|0
191324|43377|0
191417|43377|0
191250|43377|0
191355|43377|0
191693|43390|0
191031|43488|0
191695|43503|0
191747|43503|0
191732|43503|0
191840|43503|0
191028|43503|0
191443|43503|0
190790|43503|0
191716|43553|0
191615|43553|0
191141|43553|0
190708|43596|0
190559|43596|0
190995|43596|0
191067|43596|0
191208|43596|0
191836|43596|0
190471|43596|0
191057|43596|0
191242|43596|0
190532|43596|0
190462|43596|0
190569|43596|0
191428|43596|0
190836|43596|0
191870|43596|0
190455|43596|0
191006|43596|0
191065|43596|0
191205|43596|0
190935|43596|0
190747|43596|0
191883|43596|0
191276|43596|0
190509|43596|0
190993|43596|0
191885|43596|0
191729|43596|0
190569|43598|0
190708|43599|0
190559|43599|0
190995|43599|0
191067|43599|0
191208|43599|0
191836|43599|0
190471|43599|0
191057|43599|0
191242|43599|0
190532|43599|0
190462|43599|0
190569|43599|0
191428|43599|0
190836|43599|0
191870|43599|0
190455|43599|0
191006|43599|0
191065|43599|0
191205|43599|0
190935|43599|0
190747|43599|0
191883|43599|0
191276|43599|0
190509|43599|0
190993|43599|0
191885|43599|0
191729|43599|0
191208|43617|0
190708|43647|0
190559|43647|0
190995|43647|0
191067|43647|0
191208|43647|0
191836|43647|0
190471|43647|0
191057|43647|0
191242|43647|0
190532|43647|0
190462|43647|0
190569|43647|0
191428|43647|0
190836|43647|0
191870|43647|0
190455|43647|0
191006|43647|0
191065|43647|0
191205|43647|0
190935|43647|0
190747|43647|0
191883|43647|0
191276|43647|0
190509|43647|0
190993|43647|0
191885|43647|0
191729|43647|0
190462|43679|0
190559|43715|0
191012|43774|0
191783|43774|0
191144|43774|0
190769|43774|0
191012|43795|0
191783|43795|0
191144|43795|0
190769|43795|0
191012|43801|0
191858|43885|0
190924|43913|0
191183|43913|0
191383|43913|0
191483|43913|0
191251|43913|0
190429|43913|0
191136|43913|0
190362|43913|0
191103|43913|0
190816|43913|0
190722|43913|0
191039|43913|0
190484|43913|0
191253|43913|0
190752|43913|0
190737|43913|0
191793|43913|0
190530|43913|0
191687|43913|0
190764|43913|0
190853|43913|0
190637|43913|0
190502|43913|0
191554|43913|0
191032|43913|0
191843|43913|0
191868|43913|0
191704|43913|0
191812|43913|0
191537|43913|0
191320|43913|0
190555|43913|0
190403|43913|0
191492|43913|0
191464|43913|0
190702|43913|0
190367|43913|0
190704|43913|0
191306|43913|0
191408|43913|0
190891|43913|0
191341|43913|0
191205|43913|0
191290|43913|0
191078|43913|0
191590|43913|0
191292|43913|0
191544|43913|0
191623|43913|0
191471|43913|0
190769|43913|0
191858|43913|0
191860|43913|0
190662|43913|0
191436|43913|0
190891|43940|0
190555|43961|0
190737|44057|0
190924|44107|0
191183|44107|0
191383|44107|0
191483|44107|0
191251|44107|0
190429|44107|0
191136|44107|0
190362|44107|0
191103|44107|0
190816|44107|0
190722|44107|0
191039|44107|0
190484|44107|0
191253|44107|0
190752|44107|0
190737|44107|0
191793|44107|0
190530|44107|0
191687|44107|0
190764|44107|0
190853|44107|0
190637|44107|0
190502|44107|0
191554|44107|0
191032|44107|0
191843|44107|0
191868|44107|0
191704|44107|0
191812|44107|0
191537|44107|0
191320|44107|0
190555|44107|0
190403|44107|0
191492|44107|0
191464|44107|0
190702|44107|0
190367|44107|0
190704|44107|0
191306|44107|0
191408|44107|0
190891|44107|0
191341|44107|0
191205|44107|0
191290|44107|0
191078|44107|0
191590|44107|0
191292|44107|0
191544|44107|0
191623|44107|0
191471|44107|0
190769|44107|0
191858|44107|0
191860|44107|0
190662|44107|0
191436|44107|0
190924|44112|0
191183|44112|0
191383|44112|0
191483|44112|0
191251|44112|0
190429|44112|0
191136|44112|0
190362|44112|0
191103|44112|0
190816|44112|0
190722|44112|0
191039|44112|0
190484|44112|0
191253|44112|0
190752|44112|0
190737|44112|0
191793|44112|0
190530|44112|0
191687|44112|0
190764|44112|0
190853|44112|0
190637|44112|0
190502|44112|0
191554|44112|0
191032|44112|0
191843|44112|0
191868|44112|0
191704|44112|0
191812|44112|0
191537|44112|0
191320|44112|0
190555|44112|0
190403|44112|0
191492|44112|0
191464|44112|0
190702|44112|0
190367|44112|0
190704|44112|0
191306|44112|0
191408|44112|0
190891|44112|0
191341|44112|0
191205|44112|0
191290|44112|0
191078|44112|0
191590|44112|0
191292|44112|0
191544|44112|0
191623|44112|0
191471|44112|0
190769|44112|0
191858|44112|0
191860|44112|0
190662|44112|0
191436|44112|0
190924|44126|0
191183|44126|0
191383|44126|0
191483|44126|0
191251|44126|0
190429|44126|0
191136|44126|0
190362|44126|0
191103|44126|0
190816|44126|0
190722|44126|0
191039|44126|0
190484|44126|0
191253|44126|0
190752|44126|0
190737|44126|0
191793|44126|0
190530|44126|0
191687|44126|0
190764|44126|0
190853|44126|0
190637|44126|0
190502|44126|0
191554|44126|0
191032|44126|0
191843|44126|0
191868|44126|0
191704|44126|0
191812|44126|0
191537|44126|0
191320|44126|0
190555|44126|0
190403|44126|0
191492|44126|0
191464|44126|0
190702|44126|0
190367|44126|0
190704|44126|0
191306|44126|0
191408|44126|0
190891|44126|0
191341|44126|0
191205|44126|0
191290|44126|0
191078|44126|0
191590|44126|0
191292|44126|0
191544|44126|0
191623|44126|0
191471|44126|0
190769|44126|0
191858|44126|0
191860|44126|0
190662|44126|0
191436|44126|0
190891|44150|0
191341|44150|0
190891|44202|0
190853|44210|0
191251|44212|0
190362|44224|0
191840|44296|0
191638|44361|0
191744|44361|0
191400|44361|0
191539|44361|0
191431|44361|0
191872|44361|0
191638|44363|0
191744|44363|0
191400|44363|0
191539|44363|0
191431|44363|0
191872|44363|0
190511|44384|0
190994|44384|0
190634|44384|0
190787|44384|0
191030|44384|0
190885|44384|0
190575|44384|0
191291|44384|0
191544|44384|0
190524|44384|0
191860|44384|0
191809|44400|0
190376|44400|0
190567|44400|0
190945|44400|0
191702|44400|0
191721|44400|0
191784|44400|0
191231|44400|0
191020|44400|0
190556|44400|0
190768|44400|0
191146|44400|0
191064|44400|0
191494|44400|0
191744|44409|0
191485|44409|0
190802|44409|0
191103|44409|0
190620|44409|0
191840|44409|0
191809|44409|0
190376|44409|0
190567|44409|0
190945|44409|0
191702|44409|0
191721|44409|0
191784|44409|0
191231|44409|0
191020|44409|0
190556|44409|0
190768|44409|0
191146|44409|0
191064|44409|0
191494|44409|0
191205|44409|0
191529|44409|0
191394|44409|0
190662|44409|0
191744|44454|0
191485|44454|0
190802|44454|0
191103|44454|0
190620|44454|0
191840|44454|0
191809|44454|0
190376|44454|0
190567|44454|0
190945|44454|0
191702|44454|0
191721|44454|0
191784|44454|0
191231|44454|0
191020|44454|0
190556|44454|0
190768|44454|0
191146|44454|0
191064|44454|0
191494|44454|0
191205|44454|0
191529|44454|0
191394|44454|0
190662|44454|0
191744|44476|0
191485|44476|0
190802|44476|0
191103|44476|0
190620|44476|0
191840|44476|0
191809|44476|0
190376|44476|0
190567|44476|0
190945|44476|0
191702|44476|0
191721|44476|0
191784|44476|0
191231|44476|0
191020|44476|0
190556|44476|0
190768|44476|0
191146|44476|0
191064|44476|0
191494|44476|0
191205|44476|0
191529|44476|0
191394|44476|0
190662|44476|0
191744|44510|0
191485|44510|0
190802|44510|0
191103|44510|0
190620|44510|0
191840|44510|0
191809|44510|0
190376|44510|0
190567|44510|0
190945|44510|0
191702|44510|0
191721|44510|0
191784|44510|0
191231|44510|0
191020|44510|0
190556|44510|0
190768|44510|0
191146|44510|0
191064|44510|0
191494|44510|0
191205|44510|0
191529|44510|0
191394|44510|0
190662|44510|0
191744|44516|0
191485|44516|0
190802|44516|0
191103|44516|0
190620|44516|0
191840|44516|0
191809|44516|0
190376|44516|0
190567|44516|0
