Post_id|Person_id
193232|190375
193233|190375
193234|190375
193235|190375
193236|190375
193237|190375
193238|190375
193239|190375
193240|190375
193241|190375
193242|190375
193243|190375
193244|190375
193245|190375
193246|190375
193247|190375
193248|190375
193249|190375
193250|190375
193251|190375
193252|190375
193655|190382
193656|190382
193657|190382
193658|190382
193659|190382
193660|190382
193661|190382
193662|190382
193663|190382
193697|191866
193698|191249
193706|190384
193707|190384
193708|190384
193709|190384
193710|190384
193711|190384
193712|190384
193713|190384
193714|190384
193715|190384
193716|190384
193717|190384
193718|190384
193719|190384
193720|190384
193721|190384
193722|190384
193723|190384
193724|190384
193725|190384
193726|190384
193727|190384
193728|190384
193729|190384
193730|190384
193731|190384
193732|190384
193733|190384
193734|190384
193735|190384
193736|190384
193737|190384
193738|190384
193739|190384
193740|190384
193741|190384
193742|190384
193743|190384
193744|190384
193745|190384
193746|190384
193747|190384
193748|190384
193749|190384
193750|190384
193751|190384
193752|190384
193753|190384
193754|190384
193755|190384
193756|190384
193757|190384
193758|190384
193759|190384
193760|190384
193761|190384
193762|190384
193763|190384
193764|190384
193765|190384
193766|190384
193767|190384
193768|190384
193769|190384
193770|190384
193771|190384
193772|190384
193773|190384
193774|190384
193775|190384
193776|190384
193777|190384
193778|190384
193779|190384
193780|190384
193781|190384
193782|190384
193783|190384
193784|190384
193785|190384
193786|190384
193787|190384
193788|190384
193789|190384
193790|190384
193791|190384
193792|190384
193793|190384
193794|190384
193795|190384
193796|190384
193797|190384
193798|190384
193799|190384
193800|190384
193801|190384
193802|190384
193803|190384
193804|190384
193805|190384
193806|190384
193807|190384
193808|190384
193809|190384
193810|190384
193811|190384
193812|190384
193813|190384
193814|190384
193815|190384
193816|190384
193817|190384
193818|190384
193819|190384
193820|190384
193821|190384
193822|190384
193823|190384
193824|190384
193825|190384
193826|190384
193827|190384
193828|190384
193829|190384
193830|190384
193831|190384
193832|190384
193833|190384
193834|190384
193835|190384
193836|190384
193837|190384
193838|190384
193839|190384
193840|190384
193841|190384
193842|190384
193843|190384
193844|190384
193845|190384
193846|190384
193847|190384
193848|190384
193849|190384
193850|190384
193851|190384
193852|190384
193853|190384
193854|190384
193855|190384
193856|190384
193857|190384
193858|190384
193859|190384
193860|190384
193861|190384
193862|190384
193863|190384
193864|190384
193865|190384
194374|190394
194375|190394
194376|190394
194377|190394
194378|190394
194379|190394
194380|190394
194381|190394
194382|190394
194383|190394
194384|190394
194385|190394
194386|190394
194387|190394
194388|190394
194389|190394
194390|190394
194391|190394
194392|190394
194393|190394
194394|190394
194395|190394
194396|190394
194397|190394
194398|190394
194399|190394
194400|190394
194401|190394
194402|190394
194403|190394
194404|190394
194405|190394
194406|190394
194407|190394
194408|190394
195553|190399
195554|190399
195555|190399
195556|190399
195557|190399
195558|190399
195559|190399
195560|190399
195561|190399
195562|190399
195563|190399
195564|190399
195565|190399
195566|190399
195567|190399
195568|190399
195569|190399
195570|190399
195571|190399
195572|190399
195573|190399
195574|190399
195575|190399
195576|190399
195577|190399
195578|190399
195579|190399
195580|190399
195581|190399
195582|190399
195583|190399
195584|190399
195585|190399
195586|190399
195587|190399
195588|190399
195589|190399
195590|190399
195591|190399
195592|190399
195593|190399
195594|190399
195595|190399
195596|190399
195597|190399
195598|190399
195599|190399
195600|190399
195601|190399
195602|190399
195603|190399
195604|190399
195605|190399
195606|190399
195607|190399
195608|190399
195609|190399
195610|190399
195619|190493
195624|190428
195625|190428
195635|190370
195643|191138
195650|190399
195651|190399
195652|190399
195653|190399
195654|190399
195655|190399
195656|190399
195657|190399
195658|190399
195659|190399
195660|190399
195661|190399
195662|190399
195663|190399
195664|190399
195665|190399
195666|190399
195667|190399
195668|190399
195669|190399
195670|190399
195671|190399
195672|190399
195673|190399
195674|190399
195675|190399
195676|190399
195677|190399
195678|190399
195679|190399
195680|190399
195681|190399
195682|190399
195683|190399
195684|190399
195685|190399
195686|190399
195687|190399
195688|190399
195689|190399
195690|190399
195691|190399
195692|190399
195693|190399
195694|190399
195695|190399
195696|190399
195697|190399
195698|190399
195699|190399
195700|190399
195701|190399
195702|190399
195703|190399
195704|190399
195705|190399
195706|190399
195707|190399
195708|190399
195709|190399
195710|190399
195711|190399
195712|190399
195713|190399
195714|190399
195715|190399
195716|190399
195717|190399
195718|190399
195719|190399
195720|190399
195721|190399
195722|190399
195723|190399
195724|190399
195725|190399
195726|190399
195727|190399
195728|190399
195729|190399
195730|190399
195731|190399
195732|190399
195733|190399
195734|190399
195735|190399
195736|190399
195737|190399
195738|190399
195739|190399
195740|190399
195741|190399
195742|190399
195743|190399
195744|190399
195745|190399
195746|190399
195747|190399
195748|190399
195749|190399
195750|190399
195751|190399
195752|190399
195753|190399
195754|190399
195755|190399
195756|190399
195757|190399
195758|190399
195759|190399
195760|190399
195761|190399
195762|190399
195763|190399
195764|190399
195765|190399
195766|190399
195767|190399
195768|190399
195769|190399
195770|190399
195771|190399
195772|190399
195773|190399
195774|190399
195775|190399
195776|190399
195777|190399
195778|190399
195779|190399
195780|190399
195781|190399
195782|190399
195783|190399
195784|190399
195785|190399
195786|190399
195787|190399
195788|190399
195789|190399
195790|190399
195791|190399
195792|190399
195793|190399
195794|190399
195795|190399
195796|190399
195797|190399
195798|190399
195799|190399
195800|190399
195801|190399
195802|190399
195803|190399
195804|190399
195805|190399
195806|190399
195807|190399
195808|190399
195809|190399
195810|190399
195811|190399
195812|190399
195813|190399
195814|190399
195815|190399
195816|190399
195817|190399
195818|190399
195819|190399
195820|190399
195821|190399
195822|190399
195823|190399
195824|190399
195825|190399
195826|190399
195827|190399
195828|190399
195829|190399
195830|190399
195831|190399
195832|190399
195833|190399
195834|190399
195835|190399
195836|190399
195837|190399
195838|190399
195839|190399
195840|190399
195841|190399
195842|190399
195843|190399
195844|190399
195845|190399
195846|190399
195847|190399
195848|190399
195849|190399
195850|190399
195851|190399
195852|190399
195853|190399
195854|190399
195855|190399
195856|190399
195857|190399
195858|190399
195859|190399
195860|190399
195861|190399
195862|190399
195863|190399
195864|190399
195865|190399
195866|190399
195867|190399
195868|190399
195869|190399
195870|190399
195871|190399
195872|190399
195873|190399
195874|190399
195875|190399
195876|190399
195877|190399
195878|190399
195879|190399
195880|190399
195881|190399
195882|190399
195883|190399
195884|190399
195885|190399
195886|190399
195887|190399
195888|190399
195889|190399
195890|190399
195891|190399
195892|190399
195893|190399
195894|190399
195895|190399
195896|190399
195897|190399
195898|190399
195899|190399
195900|190399
195901|190399
195902|190399
195903|190399
195904|190399
195905|190399
195906|190400
195907|190400
195908|190400
195909|190400
195910|190400
195911|190400
195912|190400
195913|190400
195914|190400
195915|190400
195916|190400
195917|190400
195918|190400
195919|190400
195920|190400
195921|190400
195922|190400
195923|190400
195924|190400
195925|190400
195926|190400
195927|190400
195928|190400
195929|190400
195930|190400
195931|190400
195932|190400
195933|190400
195934|190400
195935|190400
195936|190400
195937|190400
195938|190400
195939|190400
195940|190400
195941|190400
195942|190400
195943|190400
195944|190400
195945|190400
195946|190400
195947|190400
195948|190400
195949|190400
195950|190400
195951|190400
195952|190400
195953|190400
195954|190400
195955|190400
195956|190400
195957|190400
195958|190400
195959|190400
195960|190400
195961|190400
195962|190400
195963|190400
195964|190400
195965|190400
195966|190400
195967|190400
195968|190400
195969|190400
195970|190400
195971|190400
195972|190400
195973|190400
195974|190400
195975|190400
195976|190400
195977|190400
195978|190400
195979|190400
195980|190400
195981|190400
195982|190400
195983|190400
195984|190400
195985|190400
195986|190400
195987|190400
195988|190400
195989|190400
195990|190400
195991|190400
195992|190400
195993|190400
195994|190400
195995|190400
195996|190400
195997|190400
195998|190400
195999|190400
196000|190400
196001|190400
196002|190400
196003|190400
196004|190400
196005|190400
196006|190400
196007|190400
196008|190400
196009|190400
196010|190400
196011|190400
196012|190400
196013|190400
196014|190400
196015|190400
196016|190400
196017|190400
196018|190400
196019|190400
196020|190400
196021|190400
196022|190400
196023|190400
196024|190400
196025|190400
196026|190400
196027|190400
196028|190400
196029|190400
196030|190400
196031|190400
196032|190400
196033|190400
196034|190400
196035|190400
196036|190400
196037|190400
196038|190400
196039|190400
196040|190400
196041|190400
196042|190400
196043|190400
196044|190400
196045|190400
196046|190400
196047|190400
196048|190400
196049|190400
196050|190400
196051|190400
196052|190400
196053|190400
196054|190400
196055|190400
196056|190400
196057|190400
196058|190400
196059|190400
196060|190400
196061|190400
196062|190400
196063|190400
196064|190400
196065|190400
196066|190400
196067|190400
196068|190400
196069|190400
196070|190400
196071|190400
196072|190400
196073|190400
196074|190400
196075|190400
196076|190400
196077|190400
196078|190400
196079|190400
196080|190400
196081|190400
196082|190400
196083|190400
196084|190400
196085|190400
196086|190400
196087|190400
196088|190400
196089|190400
196090|190400
196091|190400
196092|190400
196093|190400
196094|190400
196095|190400
196096|190400
196097|190400
196098|190400
196099|190400
196100|190400
196101|190400
196102|190400
196103|190400
196104|190400
196105|190400
196106|190400
196107|190400
196108|190400
196109|190400
196110|190400
196111|190400
196112|190400
196113|190400
196114|190400
196115|190400
196116|190400
196117|190400
196118|190400
196119|190400
196918|190410
196919|190410
196920|190410
196921|190410
198364|190428
198365|190428
198366|190428
198367|190428
198368|190428
198369|190428
198370|190428
198371|190428
198372|190428
198373|190428
198374|190428
198375|190428
198376|190428
198377|190428
198378|190428
198379|190428
198380|190429
198381|190429
198382|190429
198383|190429
198384|190429
198385|190429
198386|190429
198387|190429
198388|190429
198389|190429
198390|190429
198391|190429
198392|190429
198393|190429
198394|190429
198395|190429
198396|190429
198397|190429
198398|190429
198399|190429
198400|190429
198401|190429
198402|190429
198403|190429
198404|190429
198405|190429
198406|190429
198407|190429
198408|190429
198409|190429
198410|190429
198411|190429
198412|190429
198413|190429
198414|190429
198415|190429
198416|190429
198417|190429
198418|190429
198419|190429
198420|190429
198421|190429
198422|190429
198423|190429
198424|190429
198425|190429
198426|190429
198427|190429
198428|190429
198429|190429
198430|190429
198431|190429
198432|190429
198433|190429
198434|190429
198435|190429
198436|190429
198437|190429
198438|190429
198439|190429
198440|190429
198441|190429
198442|190429
198443|190429
198444|190429
198445|190429
198446|190429
198447|190429
198448|190429
198449|190429
198450|190429
198451|190429
198452|190429
198453|190429
198454|190429
198455|190429
198456|190429
198457|190429
198458|190429
198459|190429
198460|190429
198461|190429
198462|190429
198463|190429
198464|190429
198465|190429
198466|190429
198467|190429
198468|190429
198469|190429
198470|190429
198471|190429
198472|190429
198473|190429
198474|190429
198475|190429
198476|190429
198477|190429
198478|190429
198479|190429
198480|190429
198481|190429
198482|190429
198483|190429
198484|190429
198485|190429
198486|190429
198487|190429
198488|190429
198489|190429
198490|190429
198491|190429
198492|190429
198493|190429
198494|190429
198495|190429
198496|190429
198497|190429
198498|190429
198499|190429
198500|190429
198501|190429
198502|190429
198503|190429
198504|190429
198505|190429
198506|190429
198507|190429
198508|190429
198509|190429
198510|190429
198511|190429
198512|190429
198513|190429
198514|190429
198515|190429
198516|190429
198517|190429
198518|190429
198519|190429
198520|190429
198521|190429
198522|190429
198523|190429
198524|190429
198525|190429
198526|190429
198527|190429
198528|190429
198529|190429
198530|190429
198531|190429
198532|190429
198533|190429
198534|190429
198535|190429
198536|190429
198537|190429
198538|190429
198539|190429
198540|190429
198541|190429
198542|190429
198543|190429
198544|190429
198545|190429
198546|190429
198547|190429
198548|190429
198549|190429
198550|190429
198551|190429
198552|190429
198553|190429
198554|190429
198555|190429
198556|190429
198557|190429
198558|190429
198559|190429
198560|190429
198561|190429
198562|190429
198563|190429
198564|190429
198565|190429
198566|190429
198567|190429
198568|190429
198569|190429
198570|190429
198571|190429
198572|190429
198573|190429
198574|190429
198575|190429
198576|190429
198577|190429
198578|190429
198579|190429
198580|190429
198581|190429
198582|190429
198583|190429
198584|190429
198585|190429
198586|190429
198587|190429
198588|190429
198589|190429
198590|190429
198591|190429
198592|190429
198593|190429
198594|190429
198595|190429
198596|190429
198597|190429
198598|190429
198599|190429
198600|190429
198601|190429
198602|190429
198603|190429
198604|190429
198605|190429
198606|190429
198607|190429
198608|190429
198609|190429
198610|190429
198611|190429
198612|190429
198613|190429
198614|190429
198615|190429
198616|190429
198617|190429
198618|190429
198619|190429
198620|190429
198621|190429
198622|190429
198623|190429
198624|190429
198625|190429
198626|190429
198627|190429
198628|190429
198629|190429
198630|190429
198631|190429
198632|190429
198633|190429
198634|190429
198635|190429
198636|190429
198637|190429
198638|190429
198639|190429
198640|190429
198641|190429
198642|190429
198643|190429
198644|190429
198645|190429
198646|190429
198647|190429
198648|190429
198649|190429
198650|190429
198651|190429
198652|190429
198653|190429
198654|190429
198655|190429
198656|190429
198657|190429
198658|190429
198659|190429
198660|190429
198661|190429
198662|190429
198663|190429
198664|190429
198665|190429
198666|190429
198667|190429
198668|190429
198669|190429
198670|190429
198671|190429
198672|190429
198673|190429
198674|190429
198675|190429
198676|190429
198677|190429
198678|190429
198679|190429
198680|190429
198681|190429
198682|190429
198683|190429
198684|190429
198685|190429
198686|190429
198687|190429
198688|190429
198689|190429
198690|190429
198691|190429
198692|190429
198693|190429
198694|190429
198695|190429
198696|190429
198697|190429
198698|190429
198699|190429
198700|190429
198701|190429
198702|190429
198703|190429
198704|190429
198705|190429
198706|190429
198707|190429
198708|190429
198709|190429
198710|190429
198711|190429
198712|190429
198713|190429
198714|190429
198715|190429
198716|190429
198717|190429
198718|190429
198719|190429
198720|190429
198721|190429
198722|190429
198723|190429
198724|190429
198725|190429
198726|190429
199172|190434
199173|190434
199174|190434
199175|190434
199176|190434
199177|190434
199198|190436
199199|190436
199200|190436
199201|190436
199202|190436
199203|190436
199204|190436
199205|190436
199206|190436
199207|190436
199208|190436
199209|190436
199210|190436
199211|190436
199212|190436
199213|190436
199214|190436
199215|190436
199216|190436
199217|190436
199218|190436
199219|190436
199220|190436
199221|190436
199222|190436
199223|190436
199224|190436
199225|190436
199226|190436
199227|190436
199228|190436
199229|190436
199230|190436
199231|190436
199232|190436
199233|190436
199234|190436
199235|190436
199236|190436
199237|190436
199238|190436
199239|190436
199240|190436
199241|190436
199242|190436
199243|190436
199244|190436
199245|190436
199246|190436
199247|190436
199248|190436
199249|190436
199250|190436
199251|190436
199252|190436
199253|190436
199254|190436
199255|190436
199256|190436
199257|190436
199258|190436
199259|190436
199260|190436
199261|190436
199262|190436
199263|190436
199264|190436
199265|190436
199266|190436
199267|190436
199268|190436
199269|190436
199270|190436
199271|190436
199272|190436
199273|190436
199274|190436
199275|190436
199276|190436
199277|190436
199278|190436
199279|190436
199280|190436
199281|190436
199282|190436
199283|190436
199284|190436
199285|190436
199286|190436
199287|190436
199288|190436
199289|190436
199290|190436
199291|190436
199292|190436
199293|190436
199294|190436
199295|190436
199296|190436
199297|190436
199298|190436
199299|190436
199300|190436
199301|190436
199302|190436
199303|190436
199304|190436
199305|190436
199306|190436
199307|190436
199308|190436
199309|190436
199310|190436
199311|190436
199312|190436
199313|190436
199314|190436
199315|190436
199316|190436
199317|190436
199318|190436
199319|190436
199320|190436
199321|190436
199322|190436
199323|190436
199324|190436
199325|190436
199326|190436
199327|190436
199328|190436
199329|190436
199330|190436
199331|190436
199332|190436
199333|190436
199334|190436
199335|190436
199336|190436
199337|190436
199338|190436
199339|190436
199340|190436
199341|190436
199342|190436
199343|190436
199344|190436
199345|190436
199346|190436
199347|190436
199348|190436
199349|190436
199350|190436
199351|190436
199352|190436
199353|190436
199354|190436
199355|190436
200348|190450
200349|190450
200350|190450
200351|190450
200352|190450
200353|190450
200354|190450
200355|190450
200356|190450
200357|190450
200358|190450
200359|190450
200801|190454
200802|190454
200803|190454
200804|190455
200805|190455
200806|190455
200807|190455
200808|190455
200809|190455
200810|190455
200886|190458
200887|190458
200888|190458
200889|190458
200890|190458
200891|190458
200892|190458
200893|190458
200894|190458
200895|190458
200896|190458
200897|190458
200898|190458
200899|190458
200900|190458
200901|190458
200902|190458
200903|190458
200904|190458
200905|190458
200906|190458
200907|190458
200908|190458
200909|190458
200910|190458
200911|190458
200912|190458
200913|190458
200914|190458
200915|190458
200916|190458
200917|190458
200918|190458
200919|190458
200920|190458
200921|190458
200922|190458
200923|190458
200924|190458
200925|190458
200926|190458
200927|190458
200928|190458
200929|190458
200930|190458
200931|190458
200932|190458
200933|190458
200934|190458
200935|190458
200936|190458
200937|190458
200938|190458
200939|190458
200940|190458
200941|190458
200942|190458
200943|190458
200944|190458
200945|190458
200946|190458
200947|190458
200948|190458
200949|190458
200950|190458
200951|190458
200952|190458
200953|190458
200954|190458
200955|190458
200956|190458
200957|190458
200958|190458
200959|190458
200960|190458
200961|190458
200962|190458
200963|190458
200964|190458
200965|190458
200966|190458
200967|190458
200968|190458
200969|190458
200970|190458
200971|190458
200972|190458
200973|190458
200974|190458
200975|190458
200976|190458
200977|190458
200978|190458
200979|190458
200980|190458
200981|190458
200982|190458
200983|190458
200984|190458
200985|190458
200986|190458
200987|190458
200988|190458
200989|190458
200990|190458
200991|190458
200992|190458
200993|190458
200994|190458
200995|190458
200996|190458
200997|190458
200998|190458
200999|190458
201000|190458
201001|190458
201002|190458
201003|190458
201004|190458
201005|190458
201006|190458
201007|190458
201008|190458
201009|190458
201010|190458
201011|190458
201012|190458
201013|190458
201014|190458
201015|190458
201016|190458
201017|190458
201018|190458
201019|190458
201020|190458
201021|190458
201022|190458
201023|190458
201024|190458
201025|190458
201026|190458
201027|190458
201028|190458
201029|190458
201030|190458
201031|190458
201032|190458
201033|190458
201034|190458
201035|190458
201036|190458
201037|190458
201038|190458
201039|190458
201040|190458
201041|190458
201042|190458
201043|190458
201044|190458
201045|190458
201046|190458
201047|190458
201048|190458
201049|190458
201050|190458
201051|190458
201052|190458
201053|190458
201054|190458
201055|190458
201056|190458
201057|190458
201058|190458
201059|190458
201060|190458
201061|190458
201062|190458
201063|190458
201064|190458
201065|190458
201066|190458
201067|190458
201068|190458
201069|190458
201070|190458
201071|190458
201072|190458
201073|190458
201074|190458
201075|190458
201076|190458
201077|190458
201078|190458
201079|190458
201080|190458
201081|190458
201082|190458
201083|190458
201084|190458
201085|190458
201086|190458
201087|190458
201088|190458
201089|190458
201090|190458
201091|190458
201092|190458
201093|190458
201094|190458
201095|190458
201096|190458
201097|190458
201098|190458
201099|190458
201100|190458
201101|190458
201102|190458
201103|190458
201104|190458
201105|190458
201106|190458
201107|190458
201108|190458
201109|190458
201110|190458
201111|190458
201112|190458
201113|190458
201114|190458
201115|190458
201116|190458
201117|190458
201118|190458
201119|190458
201120|190458
201121|190458
201122|190458
201123|190458
201124|190458
201125|190458
201126|190458
201127|190458
201128|190458
201129|190458
201130|190458
201131|190458
201132|190458
201133|190458
201134|190458
201135|190458
201136|190458
201137|190458
201138|190458
201139|190458
201140|190458
201141|190458
201142|190458
201143|190458
201144|190458
201145|190458
201146|190458
201147|190458
201148|190458
201149|190458
201150|190458
201151|190458
201152|190458
201153|190458
201154|190458
201155|190458
201156|190458
201157|190458
201158|190458
201159|190458
201160|190458
201161|190458
201162|190458
201163|190458
201164|190458
201165|190459
201166|190459
201167|190459
201168|190459
201169|190459
201170|190459
201171|190459
201172|190459
201173|190459
201174|190459
201175|190459
201176|190459
201177|190459
201178|190459
201179|190459
201180|190459
201349|190462
201350|190462
201351|190462
201352|190462
201353|190462
201354|190462
201355|190462
201356|190462
201357|190462
201358|190462
201359|190462
201360|190462
201361|190462
201362|190462
201363|190462
201364|190462
201365|190462
201366|190462
201367|190462
201368|190462
201369|190462
201370|190462
201371|190462
201372|190462
201373|190462
201374|190462
201376|190464
201377|190464
201378|190464
201379|190464
201380|190464
201381|190464
201382|190464
201383|190464
201384|190464
201385|190464
201386|190464
201387|190464
201388|190464
201389|190464
201390|190464
201391|190464
201392|190464
201393|190464
201394|190464
201395|190464
201396|190464
201397|190464
201398|190464
201399|190464
201400|190464
201401|190464
201402|190464
201403|190464
201404|190464
201405|190464
201406|190464
201407|190464
201408|190464
201409|190464
201410|190464
201411|190464
201412|190464
201413|190464
201414|190464
201415|190464
201416|190464
201417|190464
201418|190464
201419|190464
201420|190464
201421|190464
201422|190464
201423|190464
201424|190464
201425|190464
201426|190464
201427|190464
201428|190464
201429|190464
201430|190464
201431|190464
201432|190464
201433|190464
201434|190464
201435|190464
201436|190464
201437|190464
201438|190464
201439|190464
201440|190464
201441|190464
201442|190464
201443|190464
201444|190464
201445|190464
201446|190464
201447|190464
201448|190464
201449|190464
201450|190464
201451|190464
201452|190464
201453|190464
201454|190464
201455|190464
201456|190464
201457|190464
201458|190464
201459|190464
201460|190464
201461|190464
201462|190464
201463|190464
201464|190464
201465|190464
201466|190464
201467|190464
201468|190464
201469|190464
201470|190464
201471|190464
201472|190464
201473|190464
201474|190464
201475|190464
201476|190464
201477|190464
201478|190464
201479|190464
201480|190464
201481|190464
201482|190464
201483|190464
201484|190464
201485|190464
201486|190464
201487|190464
201488|190464
201489|190464
201490|190464
201491|190464
201492|190464
201493|190464
201637|190466
201638|190466
201639|190466
201640|190466
201641|190466
201642|190466
201643|190466
201644|190466
201645|190466
201646|190466
201647|190466
201648|190466
201649|190466
201650|190466
201651|190466
201652|190466
201653|190466
201654|190466
201655|190466
201656|190466
201657|190466
201658|190466
201659|190466
201660|190466
201661|190466
201662|190466
201663|190466
201664|190466
201665|190466
201666|190466
201667|190466
201668|190466
201669|190466
201670|190466
201671|190466
201672|190466
201673|190466
201674|190466
201675|190466
201676|190466
201677|190466
201678|190466
201679|190466
201680|190466
201681|190466
201682|190466
201683|190466
201684|190466
201685|190466
201686|190466
201687|190466
201688|190466
201689|190466
201690|190466
201691|190466
201692|190466
201693|190466
202070|190471
202071|190471
202072|190471
202073|190471
202074|190471
202075|190471
202076|190471
202077|190471
202078|190471
202079|190471
202080|190471
202081|190471
202082|190471
202083|190471
203254|190484
203255|190484
203256|190484
203257|190484
203258|190484
203259|190484
203260|190484
203261|190484
203262|190484
203263|190484
203264|190484
203265|190484
203266|190484
203267|190484
203268|190484
203269|190484
203270|190484
203271|190484
203272|190484
203273|190485
203274|190485
203275|190485
203276|190485
203277|190485
203278|190485
203279|190485
203280|190485
203281|190485
203282|190485
203283|190485
203284|190485
203285|190485
203286|190486
203287|190486
203288|190486
203289|190487
203290|190487
203291|190487
203292|190487
203293|190487
203294|190487
203295|190487
203296|190487
203297|190487
203298|190487
203299|190487
203300|190487
203301|190487
203302|190487
203303|190487
203304|190487
203305|190487
203306|190487
203307|190487
203308|190487
203309|190487
203310|190487
203311|190487
203312|190487
203313|190487
203314|190487
203315|190487
203316|190487
