Comment_id|Post_id
42526|195603
42528|195603
42539|195603
42540|195603
42541|195604
42542|195604
42545|195604
42547|195605
42548|195605
42549|195605
42550|195605
42552|195605
42557|195605
42594|195609
42595|195609
42598|195609
42599|195609
42617|195613
42618|195613
42619|195613
42620|195613
42621|195613
42622|195613
42719|195625
42720|195625
42721|195625
42722|195625
42723|195625
42724|195625
42725|195625
42734|195627
42735|195627
42736|195627
42737|195627
42741|195627
42742|195627
42743|195627
42745|195627
42748|195627
42805|195632
42806|195632
42836|195635
42837|195635
42838|195635
42839|195635
42840|195635
42848|195635
42850|195635
42867|195638
42868|195638
42869|195638
42872|195639
42873|195639
42874|195639
42876|195639
42878|195639
42879|195639
42881|195639
42883|195640
42884|195640
42885|195640
42888|195640
42891|195640
42894|195640
42902|195642
42903|195642
42904|195642
42905|195642
42906|195642
42907|195642
42908|195642
42909|195642
42910|195642
42911|195642
42912|195642
42913|195643
42916|195643
42917|195643
42919|195643
42923|195643
42960|195649
42961|195649
42962|195649
42963|195649
42977|196351
42978|196351
42979|196351
42980|196351
42981|196351
42982|196351
42985|196351
42988|196352
42990|196352
42994|196353
42995|196353
42996|196353
43029|196356
43030|196356
43031|196356
43032|196356
43033|196356
43034|196356
43037|196357
43039|196357
43041|196357
43043|196357
43044|196357
43101|196363
43102|196363
43103|196363
43104|196363
43105|196363
43106|196363
43120|196366
43121|196366
43122|196366
43125|196366
43126|196366
43127|196366
43201|196373
43202|196373
43203|196373
43206|196373
43209|196373
43210|196373
43271|196526
43274|196526
43386|196536
43387|196536
43388|196536
43475|196542
43476|196542
43477|196542
43478|196542
43480|196542
43486|196542
43504|196546
43505|196546
43508|196546
43509|196546
43510|196546
43511|196546
43546|196549
43547|196549
43701|196612
43702|196612
43703|196612
43704|196612
43705|196612
43792|196921
43793|196921
43794|196921
43795|196921
43796|196921
43798|196921
43799|196921
43808|197237
43813|197237
43814|197237
43815|197237
43816|197237
43817|197237
43819|197237
43821|197237
43822|197237
43841|197240
43850|197240
43854|197241
43855|197241
43856|197241
43973|197548
43974|197548
43975|197548
43976|197548
43977|197548
43978|197548
43979|197548
43994|197550
43995|197550
43996|197550
43997|197550
44001|197550
44129|197560
44131|197560
44133|197560
44138|197560
44141|197560
44145|197561
44149|197561
44152|197561
44154|197561
44170|197563
44171|197563
44172|197563
44173|197563
44174|197563
44178|197566
44179|197566
44180|197566
44182|197566
44183|197566
44185|197566
44186|197566
44187|197566
44188|197566
44189|197567
44190|197567
44191|197567
44192|197567
44193|197567
44196|197567
44238|197574
44239|197574
44241|197574
44242|197574
44244|197575
44245|197575
44246|197575
44247|197575
44249|197575
44250|197575
44251|197575
44254|197575
44260|197576
44263|197576
44265|197576
44334|197737
44335|197737
44336|197737
44337|197737
44338|197737
44339|197737
44340|197737
44341|197737
44342|197737
44395|198364
44396|198364
44397|198364
44398|198364
44399|198364
44409|198366
44411|198366
44414|198366
44422|198369
44423|198369
44424|198369
44425|198369
44426|198369
44427|198369
44428|198369
44429|198369
44430|198369
44431|198369
44432|198369
44455|198372
44456|198372
44457|198372
44459|198372
44461|198373
44463|198373
44464|198373
44466|198374
44467|198374
44468|198374
44469|198374
44470|198374
44471|198374
44472|198374
44473|198374
44477|198375
44478|198375
44479|198375
44480|198375
44484|198375
44485|198375
44486|198375
44489|198375
44490|198375
44504|198377
44505|198377
44508|198377
44510|198377
44580|198384
44581|198384
44582|198384
44586|198384
44587|198384
44589|198384
44590|198384
44671|198394
44672|198394
44673|198394
44674|198394
44675|198394
44679|198394
44686|198394
44741|198399
44742|198399
44743|198399
44745|198399
44746|198399
44749|198399
44751|198399
44756|198399
44776|198401
44777|198401
44778|198401
44779|198401
44780|198401
44794|198728
44795|198728
44796|198728
44797|198728
44798|198728
44799|198728
44800|198728
44804|198728
44805|198728
44809|198728
44810|198729
44811|198729
44813|198729
44819|198729
44840|198731
44841|198731
44844|198731
44845|198731
44846|198731
44847|198731
44851|198732
44852|198732
44857|198732
44860|198732
44864|198732
44867|198733
44868|198733
44869|198733
44870|198733
44871|198733
44891|198735
44892|198735
44893|198735
44899|198735
44900|198735
44930|198738
44931|198738
44932|198738
44934|198738
44950|198740
44951|198740
44953|198740
44954|198740
44955|198740
44958|198742
44959|198742
44960|198742
44961|198742
44964|198742
44966|198742
44967|198742
44968|198742
44980|199003
44981|199003
44982|199003
44985|199003
44986|199003
44988|199003
45009|199005
45010|199005
45011|199005
45012|199005
45023|199005
45025|199006
45026|199006
45031|199007
45032|199007
45033|199007
45039|199007
45040|199007
45041|199007
45044|199007
45051|199008
45053|199008
45055|199008
45057|199008
45082|199011
45083|199011
45084|199011
45085|199011
45120|199015
45121|199015
45122|199015
45123|199015
45125|199016
45126|199016
45127|199016
45133|199017
45134|199017
45135|199017
45136|199017
45137|199017
45140|199017
45143|199017
45174|199021
45175|199021
45178|199021
45182|199021
45183|199021
45189|199021
45206|199024
45207|199024
45208|199024
45209|199024
45212|199024
45290|199033
45291|199033
45292|199033
45294|199033
45310|199035
45312|199035
45313|199035
45343|199039
45347|199039
45348|199039
45349|199039
45350|199039
45351|199039
45357|199039
45510|199186
45511|199186
45512|199186
45513|199186
45514|199186
45515|199186
45517|199186
45518|199187
45519|199187
45520|199187
45522|199187
45523|199187
45524|199187
45526|199188
45527|199188
45530|199188
45534|199189
45535|199189
45536|199189
45537|199189
45581|199193
45583|199193
45584|199193
45589|199193
45591|199193
45639|199199
45640|199199
45641|199199
45684|199204
45685|199204
45686|199204
45687|199204
45688|199204
45778|199356
45779|199356
45781|199356
45783|199356
45795|199359
45797|199359
45800|199360
45802|199360
45805|199360
45883|199876
45884|199876
45886|199876
45889|199876
45893|199876
45894|199887
45895|199887
45896|199887
45897|199887
45917|199890
45918|199890
45919|199890
45946|199894
45947|199894
45998|200195
46000|200195
46002|200195
46007|200195
46009|200195
46011|200195
46012|200195
46014|200196
46015|200196
46016|200196
46017|200196
46020|200196
46021|200196
46024|200196
46026|200196
46065|200201
46066|200201
46074|200201
46081|200202
46082|200202
46083|200202
46084|200202
46085|200202
46086|200202
46087|200202
46088|200202
46089|200202
46090|200202
46091|200202
46092|200202
46093|200202
46094|200202
46095|200202
46131|200348
46132|200348
46133|200348
46134|200348
46135|200348
46170|200352
46171|200352
46172|200352
46173|200352
46175|200352
46176|200353
46177|200353
46178|200353
46179|200353
46180|200353
46185|200353
46186|200353
46191|200353
46192|200354
46194|200354
46207|200357
46208|200357
46209|200357
46211|200357
46217|200357
46218|200357
46220|200357
46223|200358
46224|200358
46225|200358
46226|200358
46228|200358
46229|200360
46231|200360
46232|200360
46234|200360
46250|200647
46251|200647
46252|200647
46253|200647
46254|200647
46255|200647
46306|200802
46307|200802
46308|200802
46309|200802
46310|200802
46311|200802
46312|200802
46313|200802
46314|200803
46315|200803
46316|200803
46317|200803
46318|200803
46339|200805
46340|200805
46346|200805
46347|200805
46350|200805
46354|200805
46355|200806
46356|200806
46357|200806
46358|200806
46359|200806
46360|200806
46378|200810
46379|200810
46380|200810
46381|200810
46382|200810
46384|200810
46386|200810
46391|200810
46440|200814
46441|200814
46442|200814
46443|200814
46444|200814
46465|200816
46466|200816
46467|200816
46468|200816
46469|200816
46470|200816
46517|200890
46520|200890
46522|200890
46568|200895
46569|200895
46570|200895
46572|200895
46574|200895
46580|200898
46582|200898
46583|200898
46585|200898
46646|201172
46647|201172
46721|201181
46722|201181
46723|201181
46724|201181
46725|201181
46743|201183
46744|201183
46746|201183
46752|201185
46753|201185
46754|201185
46755|201185
46756|201185
46757|201186
46758|201186
46762|201186
46765|201187
46766|201187
46773|201187
46802|201193
46803|201193
46804|201193
46805|201193
46806|201193
46807|201193
46808|201193
46809|201193
46811|201193
46833|201195
46834|201195
46835|201195
46836|201195
46842|201195
46843|201195
46846|201195
46894|201202
46895|201202
46896|201202
46897|201202
46898|201202
46901|201202
46902|201203
46903|201203
46904|201203
46907|201203
46909|201203
46910|201203
46911|201203
46914|201203
46982|201353
46984|201353
46986|201353
47016|201356
47017|201356
47019|201356
47055|201359
47056|201359
47057|201359
47058|201359
47090|201363
47091|201363
47092|201363
47093|201363
47095|201363
47096|201363
47101|201363
47103|201363
47117|201365
47120|201365
47121|201365
47122|201365
47123|201365
47124|201365
47125|201365
47132|201365
47312|201741
47314|201741
47317|201741
47318|201741
47321|201741
47323|201741
47327|201741
47330|201741
47331|201741
47332|201789
47333|201789
47335|201789
47336|201789
47369|201792
47370|201792
47371|201792
47372|201792
47373|201792
47374|201793
47375|201793
47376|201793
47377|201793
47378|201793
47401|201798
47402|201798
47405|201798
47407|201798
47438|202071
47439|202071
47440|202071
47441|202071
47442|202071
47467|202075
47468|202075
47469|202075
47470|202075
47472|202076
47473|202076
47474|202076
47475|202076
47476|202076
47477|202076
47478|202076
47479|202076
47480|202077
47481|202077
47484|202077
47485|202078
47486|202078
47489|202078
47513|202081
47514|202081
47515|202081
47516|202081
47517|202081
47518|202081
47519|202081
47533|202084
47534|202084
47535|202084
47536|202084
47537|202084
47538|202084
47540|202084
47544|202085
47545|202085
47546|202085
47547|202085
47548|202085
47549|202086
47553|202086
47586|202092
47587|202092
47588|202092
47590|202092
47602|202094
47603|202094
47604|202094
47605|202094
47606|202094
47607|202094
47609|202095
47610|202095
47611|202095
47612|202095
47613|202095
47614|202095
47635|202098
47636|202098
47640|202098
47642|202099
47643|202099
47644|202099
47645|202099
47647|202099
47648|202099
47649|202099
47679|202254
47680|202254
47681|202254
47684|202254
47685|202254
47686|202256
47723|202260
47724|202260
47725|202260
47794|202268
47796|202268
47797|202268
47801|202268
47808|202268
47810|202268
47812|202268
47854|202273
47855|202273
47856|202273
47858|202273
47882|202276
47883|202276
47884|202276
47885|202276
47886|202276
47887|202276
47889|202276
47893|202276
47894|202276
47895|202277
47897|202277
47898|202277
47899|202277
47900|202277
47946|202282
47947|202282
47948|202282
47949|202282
47950|202282
47951|202282
47955|202282
47962|202282
47999|202285
48000|202285
48001|202285
48002|202285
48003|202285
48004|202285
48007|202286
48008|202286
48009|202286
48010|202286
48011|202286
48012|202286
48016|202286
48017|202286
48021|202286
48056|202524
48057|202524
48059|202524
48094|202527
48095|202527
48096|202527
48097|202527
48099|202527
48100|202527
48247|202539
48248|202539
48249|202539
48250|202539
48253|202539
48257|202539
48260|202539
48261|202539
48292|202542
48335|202546
48336|202546
48339|202546
48344|202548
48345|202548
48346|202548
48347|202548
48348|202548
48349|202548
48351|202548
48352|202549
48353|202549
48354|202549
48355|202549
48356|202549
48357|202549
48358|202549
48387|202552
48388|202552
48389|202552
48390|202552
48391|202552
48392|202552
48393|202552
48394|202552
48410|202555
48411|202555
48412|202555
48435|202557
48436|202557
48440|202557
48441|202557
48444|202557
48450|202557
48460|202559
48461|202559
48462|202559
48475|202562
48476|202562
48477|202562
48478|202562
48479|202562
48480|202562
48481|202562
48499|202564
48500|202564
48501|202564
48505|202564
48531|202726
48532|202726
48535|202726
48537|202726
48548|202728
48549|202728
48550|202728
48554|202728
48582|202732
48583|202732
48584|202732
48585|202732
48586|202732
48587|202732
48588|202732
48589|202732
48590|202733
48592|202733
48686|202917
48687|202917
48688|202917
48689|202917
48691|202917
48692|202917
48698|202917
48712|203044
48713|203044
48715|203044
48716|203044
48717|203044
48741|203137
48742|203137
48743|203137
48744|203137
48745|203137
48746|203137
48747|203137
48748|203137
48749|203137
48750|203137
48751|203137
48752|203137
48753|203137
48754|203137
48755|203137
48757|203138
48758|203138
48759|203138
48760|203138
48761|203138
48762|203138
48763|203138
48764|203138
48765|203138
48768|203138
48769|203138
48770|203247
48771|203247
48772|203247
48776|203247
48780|203249
48784|203249
48805|203252
48807|203252
48808|203252
48811|203252
48819|203252
48907|203264
48908|203264
48914|203264
48916|203264
48919|203264
48922|203264
48923|203264
48980|203270
48981|203270
48982|203270
48983|203270
48990|203270
49040|203274
49041|203274
49044|203274
49046|203274
49062|203276
49063|203276
49064|203276
49065|203276
49066|203276
49067|203276
49068|203276
49104|203281
49105|203281
49142|203284
49143|203284
49144|203284
49145|203284
49146|203284
49220|203292
49221|203292
49222|203292
49223|203292
49224|203292
49225|203292
49226|203292
49229|203292
49231|203292
49232|203292
49345|203785
49346|203785
49347|203785
49348|203785
49349|203785
49350|203785
49356|203785
49357|203785
49392|203788
49393|203788
49394|203788
49395|203788
49396|203788
49397|203788
49400|203789
49401|203789
49402|203789
49403|203789
49404|203789
49427|203793
49428|203793
49430|203793
49433|203793
49434|203793
49436|203793
49449|203795
49450|203795
49451|203795
49452|203795
49454|203796
49455|203796
49456|203796
49457|203796
49459|203796
49463|203796
49465|203796
49512|203802
49513|203802
49514|203802
49515|203802
49517|203802
49520|203802
49532|203804
49533|203804
49534|203804
49535|203804
49536|203804
49537|203805
49538|203805
49539|203805
49540|203805
49541|203805
49543|203806
49545|203806
49546|203806
49547|203806
49548|203806
49549|203806
49550|203806
49594|203811
49595|203811
49596|203811
49597|203811
49600|203811
49637|203815
49640|203815
49645|203817
49646|203817
49647|203817
49648|203817
49650|203817
49658|203817
49659|203817
49661|203818
49662|203818
49663|203818
49681|203821
49682|203821
49686|203821
49706|203824
49707|203824
49708|203824
49709|203824
49710|203824
49711|203824
49712|203824
49713|203824
49835|203832
49838|203832
49839|203832
49843|203832
49845|203832
49849|203832
49866|203834
49867|203834
49868|203834
49870|203834
49884|203837
49885|203837
49886|203837
49895|203837
49896|203837
49910|203840
49982|203846
49983|203846
49984|203846
49988|203846
49989|203846
49990|203846
49993|203846
49999|203846
50024|203850
50025|203850
50026|203850
50027|203850
50028|203850
50031|203850
50060|203853
50061|203853
50062|203853
50063|203853
50064|203853
50065|203853
50084|203855
50085|203855
50087|203855
50091|203855
50092|203855
50109|203857
50110|203857
50111|203857
50112|203857
50114|203857
50115|203857
50118|203857
50151|203860
50152|203860
50153|203860
50156|203860
50163|203860
50203|203868
50205|203868
50206|203868
50209|203868
50211|203868
50213|203868
50220|203869
50221|203869
50223|203869
50224|203869
50225|203870
50226|203870
50227|203870
50229|203870
50230|203870
50232|203870
50233|203870
50238|203870
50269|203874
50271|203874
50272|203874
50273|203874
50284|203874
50285|203875
50286|203875
50287|203875
50288|203875
50406|204159
50407|204159
50408|204159
50441|204163
50442|204163
50443|204163
50444|204163
50505|204169
50506|204169
50507|204169
50510|204170
50511|204170
50512|204170
50514|204170
50515|204170
50517|204170
50591|204176
50592|204176
50621|204178
50625|204178
50706|204186
50707|204186
50708|204186
50711|204186
50715|204188
50716|204188
50717|204188
50718|204188
50743|204192
50744|204192
50745|204192
50750|204192
50790|204197
50794|204197
50795|204197
50796|204197
50799|204197
50833|204201
50834|204201
50835|204201
50836|204201
50856|204203
50857|204203
50858|204203
50859|204203
50860|204203
50861|204203
50862|204203
50863|204203
51012|204220
51014|204220
51015|204220
51021|204222
51022|204222
51023|204222
51025|204222
51166|204643
51167|204643
51168|204643
51169|204643
51170|204643
51171|204643
51172|204643
51173|204643
51174|204643
51175|204643
51176|204643
51179|204643
51211|204646
51213|204646
51214|204646
51216|204646
51218|204646
51270|204651
51271|204651
51272|204651
51273|204651
51328|204802
51329|204802
51330|204802
51331|204802
51332|204802
51348|204926
51349|204926
51351|204926
51352|204926
51503|204941
51504|204941
51506|204941
51507|204941
51509|204941
51512|204941
51516|204941
51518|204941
51520|204942
51521|204942
51522|204942
51524|204942
51525|204942
51597|204949
51602|204949
51630|204955
51631|204955
51632|204955
51633|204955
51634|204955
51635|204955
51636|204955
51637|204955
51673|204961
51674|204961
51677|204961
51678|204961
51698|204963
51699|204963
51701|204963
51702|204963
51744|205049
51745|205049
51746|205049
51749|205049
51775|205052
51776|205052
51777|205052
51784|205052
51805|205055
51806|205055
51807|205055
51808|205055
51810|205055
51819|205055
51821|205055
51822|205056
51823|205056
51824|205056
51825|205056
51826|205056
51827|205056
51828|205056
51843|205058
51844|205058
51845|205058
51877|205064
51881|205064
52070|205144
52071|205144
52072|205144
52074|205144
52084|205147
52085|205147
52086|205147
52087|205147
52088|205147
52090|205148
52091|205148
52092|205148
52093|205148
52094|205148
52095|205148
52096|205148
52097|205148
52179|205156
52180|205156
52181|205156
52184|205156
52185|205156
52207|205158
52210|205158
52242|205161
52244|205161
52251|205164
52252|205164
52253|205164
52254|205164
52255|205164
52256|205164
52343|205172
52344|205172
52346|205172
52358|205174
52359|205174
52362|205174
52363|205174
52364|205174
52372|205174
52478|205525
52479|205525
52480|205525
52481|205525
52483|205525
52558|205534
52559|205534
52561|205534
52562|205534
52564|205534
52595|205987
52598|205987
52599|205987
52674|205997
52679|205997
52696|206000
52697|206000
52698|206000
52700|206000
52701|206000
52714|206002
52715|206002
52772|206215
52773|206215
52774|206215
52775|206215
52776|206215
52777|206215
52778|206216
52779|206216
52780|206216
52781|206216
52797|206403
52798|206403
52800|206403
52802|206404
52803|206404
52804|206404
52805|206404
52806|206404
52817|206406
52818|206406
52819|206406
52820|206406
52843|206409
52844|206409
52845|206409
53041|206482
53042|206482
53043|206482
53044|206482
53045|206482
53046|206482
53109|206489
53110|206489
53111|206489
53112|206489
53113|206489
53166|206610
53167|206610
53168|206610
53200|206613
53201|206613
53202|206613
53203|206613
53204|206613
53205|206614
53206|206614
53207|206614
53209|206614
53241|206618
53242|206618
53247|206618
53251|206618
53254|206618
53255|206618
53297|206622
53298|206622
53299|206622
53300|206622
53301|206622
53348|206630
53349|206630
53350|206630
53352|206630
53353|206630
53356|206632
53357|206632
53359|206632
53360|206632
53362|206632
53366|206632
53502|206643
53503|206643
53506|206643
53507|206643
53543|206647
53544|206647
53545|206647
53546|206647
53547|206647
53554|206647
53559|206647
53562|206647
53572|206649
53573|206649
53574|206649
53576|206649
53593|206652
53594|206652
53595|206652
53596|206652
53597|206652
53665|207496
53666|207496
53667|207496
53668|207496
53669|207496
53702|207499
53703|207499
53704|207499
53708|207499
53712|207499
53722|207500
53726|207500
53728|207501
53729|207501
53731|207501
53732|207501
53734|207501
53736|207502
53820|207511
53821|207511
53824|207511
53825|207512
53826|207512
53828|207512
53830|207512
53986|207528
53989|207528
53990|207528
53994|207529
53995|207529
53996|207529
53997|207529
53998|207529
54072|207712
54073|207712
54075|207712
54077|207712
54078|207712
54079|207712
54115|207716
54116|207716
54117|207716
54118|207716
54119|207716
54120|207717
54121|207717
54123|207717
54124|207717
54134|207719
54135|207719
54136|207719
54137|207719
54138|207719
54139|207719
54140|207719
54141|207719
54225|207729
54226|207729
54227|207729
54228|207729
54229|207729
54275|207866
54278|207866
54279|207866
54281|207866
54282|207866
54294|207869
54295|207869
54296|207869
54368|207878
54369|207878
54370|207878
54371|207878
54428|207886
54432|207886
54433|207886
54466|207889
54467|207889
54468|207889
54469|207889
54470|207889
54471|207889
54472|207889
54473|207889
54474|207889
54475|207889
54476|207889
54477|207889
54478|207889
54479|207889
54480|207889
54481|207889
54482|207889
54483|207889
54484|207889
54505|207892
54506|207892
54507|207892
54508|207892
54511|207951
54512|207951
54622|207963
54623|207963
54625|207963
54626|207963
54639|208422
54640|208422
54641|208422
54756|208432
54757|208432
54759|208432
54760|208432
54762|208432
54766|208434
54768|208434
54769|208434
54773|208434
54793|208437
54794|208437
54796|208437
54797|208437
54798|208437
54800|208438
54801|208438
54802|208438
54803|208438
54804|208438
54806|208438
54808|208439
54809|208439
54812|208439
54935|208450
54936|208450
54937|208450
54938|208450
54939|208450
54993|208455
54994|208455
54995|208455
54996|208455
54998|208455
54999|208455
55000|208455
55055|208461
55056|208461
55058|208461
55062|208461
55117|208469
55118|208469
55119|208469
55120|208469
55121|208469
55405|208777
55406|208777
55409|208777
55410|208777
55412|208777
55419|208777
55420|208777
55436|208780
55438|208780
55441|208780
55564|209069
55565|209069
55566|209069
55567|209069
55568|209069
55571|209070
55573|209070
55577|209070
55578|209070
55579|209070
55617|209075
55618|209075
55619|209075
55620|209075
55621|209075
55622|209075
55626|209075
55628|209075
55655|209078
55656|209078
55658|209078
55718|209084
55719|209084
55720|209084
55721|209084
55722|209084
55723|209084
55724|209084
55725|209084
55727|209084
55732|209084
55734|209084
55735|209084
55850|209093
55851|209093
55852|209093
55853|209093
55854|209093
55855|209093
55856|209093
55857|209093
55858|209094
55859|209094
55861|209094
55863|209095
55864|209095
55865|209095
55866|209095
55867|209095
55868|209095
55869|209095
55870|209095
55871|209096
55872|209096
55873|209096
55874|209096
55878|209097
55879|209097
56075|209116
56076|209116
56077|209116
56080|209116
56083|209117
56084|209117
56085|209117
56103|209120
56104|209120
56105|209120
56106|209120
56107|209120
56108|209120
56109|209120
56110|209120
56111|209120
56114|209120
56121|209120
56140|209229
56145|209229
56228|209237
56229|209237
56230|209237
56232|209237
56253|209240
56254|209240
56255|209240
56256|209240
56257|209240
56258|209240
56259|209240
56260|209240
56261|209241
56262|209241
56263|209241
56264|209241
56265|209241
56266|209241
56316|209245
56317|209245
56319|209245
56345|209248
56346|209248
56349|209248
56351|209249
56352|209249
56353|209249
56354|209249
56356|209249
56357|209249
56358|209249
56440|209580
56441|209580
56442|209580
56443|209580
56444|209580
56578|209904
56579|209904
56583|209904
56586|209904
56590|209904
56645|209912
56646|209912
56647|209912
56648|209912
56650|209912
56651|209913
56652|209913
56653|209913
56654|209913
56655|209913
56656|209913
56781|210175
56782|210175
56786|210175
56791|210175
56821|210179
56822|210179
56823|210179
56826|210179
56869|210184
56870|210184
56871|210184
56872|210184
56875|210184
56876|210184
56877|210549
56878|210549
56879|210549
56880|210549
56893|210551
56894|210551
56895|210551
56896|210551
56935|210554
56936|210554
56937|210554
56938|210554
56940|210554
56985|210559
56986|210559
56987|210559
56988|210559
56989|210559
57059|210568
57060|210568
57061|210568
57062|210568
57063|210568
57064|210568
57065|210568
57066|210568
57069|210568
57073|210568
57095|210570
57096|210570
57097|210570
57098|210570
57106|210721
57107|210721
57112|210721
57113|210721
57182|210727
57183|210727
57185|210727
57191|210727
57201|210729
57202|210729
57203|210729
57206|210729
57208|210729
57212|210729
57214|210729
57221|210730
57222|210730
57223|210730
57224|210730
57225|210730
57226|210730
57227|210730
57228|210730
57233|210730
57258|210919
57259|210919
57260|210919
57261|210919
57269|210920
57271|210920
57319|210925
57320|210925
57327|210925
57328|210925
57373|210928
57374|210928
57390|210931
57391|210931
57393|210931
57395|210931
57396|210932
57397|210932
57398|210932
57399|210932
57401|210932
57452|210939
57453|210939
57454|210939
57456|210939
57474|210943
57475|210943
57476|210943
57478|210943
57480|210943
57481|210943
57482|210943
57485|210943
57487|210943
57491|210943
57527|210947
57528|210947
57529|210947
57530|210947
57531|210947
57534|210947
57593|210955
57594|210955
57595|210955
57596|210955
57653|210961
57654|210961
57659|210961
57728|211369
57729|211369
57730|211369
57734|211369
57742|211369
57844|211456
57847|211456
57849|211456
57864|211458
57865|211458
57866|211458
57947|211467
57949|211467
57994|211471
57995|211471
57996|211471
57997|211471
57998|211471
58018|211473
58019|211473
58021|211473
58025|211473
58029|211474
58030|211474
58031|211474
58033|211474
58062|211477
58064|211477
58065|211477
58066|211477
58068|211477
58087|211558
58088|211558
58090|211558
58093|211558
58104|211561
58105|211561
58106|211561
58111|211561
58112|211562
58118|211562
58248|211956
58249|211956
58319|211962
58320|211962
58322|211962
58323|211962
58404|211972
58405|211972
58407|211972
58408|211972
58409|211973
58410|211973
58411|211973
58414|211973
58417|211974
58420|211974
58457|211979
58458|211979
58459|211979
58460|211979
58557|211989
58558|211989
58560|211989
58561|211989
58614|211993
58615|211993
58620|211993
58633|212419
58634|212419
58635|212419
58637|212419
58642|212419
58657|212421
58658|212421
58659|212421
58660|212421
58661|212421
58662|212421
58663|212421
58677|212539
58678|212539
58680|212539
58683|212539
58686|212539
58801|213150
58804|213150
58805|213150
58881|213157
58882|213157
58883|213157
58884|213157
58885|213157
58886|213157
58956|213494
58957|213494
58958|213494
58959|213494
58960|213494
59042|213831
59044|213831
