Tag_id|TagClass_id
28412|15220
28416|15268
28417|15268
28422|15268
28423|15268
28436|15268
28437|15268
28438|15268
28439|15268
28441|15268
28443|15268
28444|15268
28445|15268
28447|15268
28452|15268
28454|15268
28457|15268
28458|15268
28459|15268
28462|15268
28466|15268
28468|15268
28469|15268
28470|15268
28471|15268
28474|15268
28475|15268
28478|15268
28481|15268
28482|15268
28484|15268
28485|15268
28486|15268
28488|15268
28490|15268
28491|15268
28494|15268
28497|15268
28498|15268
28502|15268
28505|15268
28507|15268
28511|15268
28513|15268
28515|15268
28516|15268
28518|15268
28523|15268
28528|15268
28529|15268
28530|15268
28532|15268
28536|15268
28540|15268
28543|15268
28547|15268
28548|15268
28549|15268
28550|15268
28552|15268
28553|15268
28554|15268
28556|15268
28557|15268
28558|15268
28559|15268
28560|15268
28563|15268
28564|15268
28569|15268
28570|15268
28571|15268
28573|15268
28574|15268
28575|15268
28576|15268
28577|15268
28579|15268
28580|15268
28582|15268
28583|15268
28585|15268
28589|15268
28593|15268
28598|15268
28599|15268
28601|15268
28602|15268
28603|15268
28605|15268
28606|15268
28607|15268
28609|15268
28610|15268
28611|15268
28612|15268
28617|15268
28619|15268
28621|15268
28622|15268
28623|15268
28626|15268
28628|15268
28629|15268
28630|15268
28634|15268
28640|15268
28646|15268
28647|15268
28648|15268
28650|15268
28653|15268
28655|15268
28664|15268
28672|15268
28683|15268
28689|15268
28690|15268
28691|15268
28695|15268
28696|15268
28707|15268
28708|15268
28712|15268
28714|15268
28716|15268
28720|15268
28721|15268
28722|15268
28725|15268
28730|15268
28731|15268
28734|15268
28739|15268
28748|15268
28749|15268
28752|15268
28753|15268
28756|15268
28761|15268
28763|15268
28766|15268
28767|15268
28771|15268
28780|15268
28781|15268
28785|15268
28789|15268
28791|15268
28795|15268
28796|15268
28811|15268
28812|15268
28813|15268
28815|15268
28816|15268
28819|15268
28827|15268
28829|15268
28830|15268
28836|15268
28839|15268
28843|15268
28844|15268
28845|15268
28846|15268
28847|15268
28849|15268
28851|15268
28852|15268
28853|15268
28854|15268
28856|15268
28857|15268
28858|15268
28860|15268
28863|15268
28864|15268
28865|15268
28866|15268
28867|15268
28869|15268
28871|15268
28872|15268
28874|15268
28875|15268
28876|15268
28877|15268
28879|15268
28902|15268
28910|15268
28912|15268
28919|15268
28935|15268
28938|15268
28945|15268
28961|15268
28964|15268
28970|15268
28971|15268
28972|15268
28980|15268
28983|15268
28986|15268
28988|15268
28991|15268
28992|15268
28993|15268
28997|15268
29001|15268
29007|15268
29008|15268
29009|15268
29011|15268
29016|15268
29021|15268
29023|15268
29024|15268
29027|15268
29028|15268
29029|15268
29033|15268
29035|15268
29036|15268
29038|15268
29041|15268
29043|15268
29063|15268
29068|15268
29070|15268
29079|15268
29081|15268
29082|15268
29083|15268
29092|15268
29093|15268
29097|15268
29098|15268
29105|15268
29108|15268
29111|15268
29112|15268
29118|15268
29121|15268
29123|15268
29124|15268
29125|15268
29127|15268
29128|15268
29131|15268
29132|15268
29138|15268
29140|15268
29145|15268
29146|15268
29147|15268
29149|15268
29152|15268
29153|15268
29157|15268
29163|15268
29164|15268
29165|15268
29166|15268
29170|15268
29175|15268
29176|15268
29177|15268
29178|15268
29179|15268
29180|15268
29181|15268
29182|15268
29183|15268
29184|15268
29186|15268
29187|15268
29188|15268
29189|15268
29190|15268
29192|15268
29193|15268
29194|15268
29195|15268
29196|15268
29197|15268
29198|15268
29199|15268
29200|15268
29203|15268
29204|15268
29205|15268
29206|15268
29208|15268
29209|15268
29212|15268
29215|15268
29233|15268
29235|15268
29240|15268
29246|15268
29249|15268
29252|15268
29257|15268
29259|15268
29264|15268
29272|15268
29273|15268
29274|15268
29277|15268
29281|15268
29284|15268
29288|15268
29290|15268
29294|15268
29298|15268
29299|15268
29305|15268
29306|15268
29307|15268
29309|15268
29310|15268
29313|15268
29314|15268
29317|15268
29318|15268
29319|15268
29320|15268
29321|15268
29322|15268
29323|15268
29324|15268
29325|15268
29326|15268
29327|15268
29329|15268
29331|15268
29332|15268
29334|15268
29335|15268
29336|15268
29337|15268
29338|15268
29340|15268
29343|15268
29344|15268
29347|15268
29348|15268
29349|15268
29354|15268
29355|15268
29357|15268
29360|15268
29361|15268
29363|15268
29364|15268
29366|15268
29367|15268
29373|15268
29379|15268
29380|15268
29389|15268
29396|15268
29404|15268
29411|15268
29421|15268
29428|15268
29429|15268
29449|15268
29450|15268
29455|15268
29457|15268
29462|15268
29464|15268
29485|15268
29487|15268
29488|15268
29489|15268
29492|15268
29493|15268
29498|15268
29499|15268
29500|15268
29501|15268
29502|15268
29504|15268
29505|15268
29506|15268
29507|15268
29508|15268
29509|15268
29510|15268
29512|15268
29515|15268
29516|15268
29517|15268
29519|15268
29521|15268
29522|15268
29524|15268
29525|15268
29527|15268
29529|15268
29530|15268
29531|15268
29532|15268
29533|15268
29534|15268
29536|15268
29540|15268
29541|15268
29542|15268
29543|15268
29545|15268
29546|15268
29548|15268
29549|15268
29550|15268
29551|15268
29552|15268
29553|15268
29554|15268
29555|15268
29556|15268
29557|15268
29559|15268
29560|15268
29562|15268
29564|15268
29565|15268
29567|15268
29568|15268
29570|15268
29572|15268
29574|15268
29576|15268
29577|15268
29578|15268
29579|15268
29583|15268
29586|15268
29616|15268
29618|15268
29623|15268
29633|15220
29635|15220
29666|15268
29690|15268
29695|15268
29696|15268
29697|15268
29698|15268
29700|15268
29701|15268
29703|15268
29704|15268
29706|15268
29708|15268
29714|15268
29715|15268
29727|15268
29729|15268
29737|15268
29741|15268
29744|15268
29745|15268
29748|15268
29749|15268
29753|15268
29759|15268
29761|15268
29762|15268
29763|15268
29764|15268
29768|15268
29769|15268
29771|15268
29773|15268
29774|15268
29775|15268
29776|15268
29777|15268
29778|15268
29779|15268
29783|15268
29784|15268
29785|15268
29788|15268
29791|15268
29792|15268
29793|15268
29794|15268
29795|15268
29797|15268
29798|15268
29801|15268
29806|15268
29808|15268
29810|15268
29813|15268
29814|15268
29816|15268
29818|15268
29819|15268
29821|15268
29824|15268
29826|15268
29832|15268
29838|15268
29841|15268
29843|15268
29844|15268
29846|15268
29847|15268
29848|15268
29849|15268
29850|15268
29851|15268
29853|15268
29855|15268
29858|15268
29859|15268
29861|15268
29862|15268
29863|15268
29865|15268
29866|15268
29867|15268
29874|15268
29877|15268
29882|15268
29884|15268
29889|15268
29891|15268
29899|15268
29902|15268
29904|15268
29906|15268
29909|15268
29912|15268
29916|15268
29918|15268
29928|15268
29931|15268
29932|15268
29934|15268
29937|15268
29939|15268
29943|15268
29947|15268
29954|15268
29964|15268
29968|15268
29973|15268
29974|15268
29977|15268
29978|15268
29983|15268
29989|15268
29991|15268
29993|15268
29998|15268
30001|15268
30008|15268
30009|15268
30018|15268
30020|15268
30021|15268
30022|15268
30023|15268
30025|15268
30031|15268
30035|15268
30039|15268
30041|15268
30049|15268
30052|15268
30055|15268
30059|15268
30061|15268
30067|15268
30068|15268
30070|15268
30077|15268
30079|15268
30080|15268
30081|15268
30088|15268
30090|15268
30091|15268
30093|15268
30096|15268
30097|15268
30098|15268
30099|15268
30101|15268
30102|15268
30103|15268
30104|15268
30106|15268
30107|15268
30108|15268
30109|15268
30110|15268
30112|15268
30113|15268
30114|15268
30115|15268
30117|15268
30118|15268
30119|15268
30120|15268
30121|15268
30122|15268
30123|15268
30125|15268
30126|15268
30128|15268
30129|15268
30130|15268
30133|15268
30134|15268
30138|15268
30139|15268
30140|15268
30142|15268
30143|15268
30145|15268
30146|15268
30147|15268
30148|15268
30149|15268
30151|15268
30152|15268
30153|15268
30154|15268
30156|15268
30158|15268
30162|15268
30163|15268
30164|15268
30184|15268
30209|15268
30219|15268
30221|15268
30223|15220
30232|15268
30234|15268
30252|15268
30260|15268
30271|15268
30272|15268
30273|15268
30275|15268
30276|15268
30285|15268
30286|15268
30287|15268
30294|15268
30295|15268
30298|15268
30299|15268
30302|15268
30304|15268
30307|15268
30309|15268
30310|15268
30311|15268
30316|15268
30317|15268
30319|15268
30321|15268
30324|15268
30325|15268
30327|15268
30328|15268
30330|15268
30331|15268
30332|15268
30334|15268
30336|15268
30338|15268
30342|15268
30343|15268
30344|15268
30346|15268
30347|15268
30348|15268
30349|15268
30350|15268
30354|15268
30357|15268
30358|15268
30362|15268
30365|15268
30366|15268
30368|15268
30371|15268
30374|15268
30378|15268
30381|15268
30382|15268
30384|15268
30387|15268
30388|15268
30392|15268
30395|15268
30397|15268
30398|15268
30399|15268
30400|15268
30403|15268
30406|15268
30411|15268
30412|15268
30415|15268
30417|15268
30423|15268
30425|15268
30426|15268
30428|15268
30429|15268
30431|15268
30432|15268
30434|15268
30435|15268
30436|15268
30437|15268
30440|15268
30444|15268
30445|15268
30447|15268
30448|15268
30453|15268
30458|15268
30461|15268
30462|15268
30463|15268
30469|15268
30470|15268
30471|15268
30473|15268
30474|15268
30475|15268
30477|15268
30479|15268
30480|15268
30481|15268
30482|15268
30484|15268
30488|15268
30489|15268
30491|15268
30492|15268
30493|15268
30494|15268
30495|15268
30496|15268
30498|15268
30500|15268
30507|15268
30508|15268
30509|15268
30510|15268
30513|15268
30516|15268
30517|15268
30518|15268
30520|15268
30521|15268
30522|15268
30523|15268
30524|15268
30526|15268
30527|15268
30528|15268
30532|15268
30533|15268
30536|15268
30537|15268
30539|15268
30543|15268
30546|15268
30555|15268
30557|15268
30558|15268
30559|15268
30560|15268
30573|15268
30578|15268
30581|15268
30584|15268
30590|15268
30597|15268
30604|15268
30609|15268
30610|15268
30616|15220
30618|15268
30619|15268
30621|15268
30622|15268
30625|15268
30632|15220
30645|15268
30655|15268
30660|15268
30662|15268
30664|15268
30667|15268
30668|15268
30674|15268
30677|15268
30679|15268
30680|15268
30681|15268
30685|15268
30690|15268
30691|15268
30693|15268
30694|15268
30699|15268
30702|15268
30704|15268
30707|15268
30708|15268
30711|15268
30713|15268
30714|15268
30715|15268
30716|15268
30717|15268
30718|15268
30719|15268
30720|15268
30723|15268
30724|15268
30729|15268
30730|15268
30731|15268
30732|15268
30733|15268
30734|15268
30735|15268
30737|15268
30738|15268
30739|15268
30744|15268
30752|15220
30754|15268
30761|15268
30766|15268
30768|15268
30772|15268
30780|15268
30821|15268
30827|15268
30832|15220
30844|15268
30847|15268
30849|15268
30854|15268
30858|15268
30861|15268
30862|15268
30865|15268
30870|15268
30871|15268
30873|15268
30874|15268
30875|15268
30877|15268
30880|15268
30882|15268
30883|15268
30885|15268
30886|15268
30887|15268
30888|15268
30892|15268
30893|15268
30894|15268
30898|15268
30899|15268
30902|15268
30904|15268
30905|15268
30906|15268
30907|15268
30908|15268
30913|15268
30916|15268
30917|15268
30919|15268
30920|15268
30922|15268
30923|15268
30924|15268
30925|15268
30928|15268
30930|15268
30931|15268
30933|15268
30934|15268
30935|15268
30937|15268
30940|15268
30941|15268
30944|15268
30945|15268
30948|15268
30952|15268
30955|15268
30958|15268
30962|15268
30963|15268
30964|15268
30965|15268
30966|15268
30967|15268
30969|15268
30970|15268
30971|15268
30973|15268
30974|15268
30975|15268
30977|15268
30978|15268
30981|15268
30982|15268
30986|15268
30987|15268
30988|15268
30992|15268
30993|15268
30994|15268
30995|15268
30996|15268
31002|15268
31005|15268
31006|15268
31008|15268
31009|15268
31011|15268
31012|15268
31018|15268
31019|15268
31020|15268
31022|15268
31023|15268
31024|15268
31027|15268
31028|15268
31031|15268
31032|15268
31034|15268
31040|15268
31041|15268
31042|15268
31043|15268
31044|15268
31045|15268
31048|15268
31051|15268
31052|15268
31053|15268
31054|15268
31060|15268
31068|15268
31069|15268
31072|15268
31073|15268
31076|15268
31079|15268
31082|15268
31083|15268
31086|15268
31088|15268
31089|15268
31093|15268
31095|15268
31100|15268
31102|15268
31105|15268
31107|15268
31108|15268
31109|15268
31111|15268
31114|15268
31116|15268
31117|15268
31119|15268
31121|15268
31122|15268
31124|15268
31125|15268
31126|15268
31128|15268
31129|15268
31130|15268
31131|15268
31133|15268
31135|15268
31136|15268
31137|15268
31147|15268
31148|15268
31149|15268
31151|15268
31152|15268
31154|15268
31155|15268
31158|15268
31160|15268
31161|15268
31162|15268
31163|15268
31164|15268
31166|15268
31167|15268
31168|15268
31170|15268
31174|15268
31176|15268
31177|15268
31179|15268
31180|15268
31181|15268
31186|15268
31187|15268
31188|15268
31189|15268
31190|15268
31191|15268
31192|15268
31193|15268
31195|15268
31196|15268
31197|15268
31198|15268
31199|15268
31201|15268
31202|15268
31203|15268
31206|15268
31207|15268
31208|15268
31209|15268
31210|15268
31211|15268
31213|15268
31216|15268
31218|15268
31220|15268
31222|15268
31223|15268
31225|15268
31226|15268
31227|15268
31231|15268
31232|15268
31233|15268
31236|15268
31237|15268
31238|15268
31239|15268
31240|15268
31241|15268
31242|15268
31245|15268
31246|15268
31248|15268
31249|15268
31254|15268
31255|15268
31256|15268
31257|15268
31262|15268
31263|15268
31265|15268
31266|15268
31267|15268
31268|15268
31269|15268
31270|15268
31271|15268
31272|15268
31273|15268
31274|15268
31278|15268
31279|15268
31280|15268
31281|15268
31283|15268
31284|15268
31285|15268
31286|15268
31287|15268
31288|15268
31289|15268
31290|15268
31291|15268
31292|15268
31293|15268
31294|15268
31298|15268
31300|15268
31302|15268
31309|15268
31311|15268
31316|15268
31317|15268
31318|15268
31331|15268
31333|15268
31334|15268
31335|15268
31337|15268
31338|15268
31342|15268
31347|15268
31348|15268
31349|15268
31350|15268
31357|15268
31360|15268
31361|15268
31362|15268
31363|15268
31364|15268
31365|15268
31367|15268
31368|15268
31371|15268
31374|15268
31375|15268
31376|15268
31377|15268
31378|15268
31379|15268
31380|15268
31382|15268
31389|15268
31391|15268
31392|15268
31393|15268
31398|15268
31400|15268
31402|15268
31405|15268
31406|15268
31408|15268
31409|15268
31410|15268
31411|15268
31414|15268
31415|15268
31416|15268
31417|15268
31418|15268
31419|15268
31420|15268
31421|15268
31422|15268
31423|15268
31424|15268
31426|15268
31427|15268
31429|15268
31430|15268
31431|15268
31434|15268
31435|15268
31437|15268
31438|15268
31440|15268
31441|15268
31442|15268
31444|15268
31445|15268
31447|15268
31449|15268
31452|15268
31455|15268
31458|15268
31462|15268
31463|15268
31465|15268
31473|15268
31474|15268
31478|15268
31482|15268
31484|15268
31488|15268
31491|15268
31492|15268
31494|15268
31496|15268
31498|15268
31501|15268
31502|15268
31503|15268
31505|15268
31507|15268
31508|15268
31510|15268
31512|15268
31513|15268
31514|15268
31517|15268
31519|15268
31521|15268
31522|15268
31523|15268
31525|15268
31526|15268
31528|15268
31529|15268
31531|15268
31537|15268
31538|15268
31539|15268
31541|15268
31542|15268
31545|15268
31546|15268
31547|15268
31548|15268
31550|15268
31551|15268
31552|15268
31553|15268
31554|15268
31556|15268
31558|15268
31559|15268
31561|15268
31562|15268
31563|15268
31566|15268
31567|15268
31568|15268
31569|15268
31570|15268
31571|15268
31572|15268
31573|15268
31574|15268
31576|15268
31577|15268
31578|15268
31579|15268
31580|15268
31581|15268
31582|15268
31584|15268
31585|15268
31587|15268
31590|15268
31591|15268
31593|15268
31595|15268
31596|15268
31597|15268
31599|15268
31600|15268
31601|15268
31602|15268
31606|15268
31607|15268
31608|15268
31609|15268
31610|15268
31611|15268
31615|15268
31617|15268
31618|15268
31620|15268
31621|15268
31622|15268
31626|15268
31627|15268
31629|15268
31630|15268
31631|15268
31632|15268
31637|15268
31638|15268
31640|15268
31641|15268
31642|15268
31645|15268
31646|15268
31651|15268
31653|15268
31655|15268
31660|15268
31662|15268
31674|15268
31679|15268
31681|15268
31682|15268
31683|15268
31685|15268
31686|15268
31688|15268
31689|15268
31692|15268
31695|15268
31697|15268
31698|15268
31700|15268
31702|15268
31703|15268
31704|15268
31711|15268
31716|15268
31717|15268
31719|15268
31720|15268
31726|15268
31727|15268
31728|15268
31736|15268
31738|15268
31739|15268
31741|15268
31744|15268
31745|15268
31746|15268
31747|15268
31750|15268
31752|15268
31753|15268
31754|15268
31755|15268
31756|15268
31757|15268
31761|15268
31762|15268
31764|15268
31766|15268
31769|15268
31770|15268
31771|15268
31772|15268
31775|15268
31776|15268
31777|15268
31778|15268
31780|15268
31781|15268
31782|15268
31785|15268
31786|15268
31788|15268
31790|15268
31794|15268
31795|15268
31799|15268
31800|15268
31801|15268
31802|15268
31803|15268
31804|15268
31805|15268
31806|15268
31807|15268
31810|15268
31811|15268
31812|15268
31814|15268
31815|15268
31816|15268
31818|15268
31821|15268
31824|15268
31825|15268
31826|15268
31829|15268
31831|15268
31835|15268
31836|15268
31837|15268
31838|15268
31840|15268
31843|15268
31844|15268
31845|15268
31849|15268
31850|15268
31851|15268
31853|15268
31856|15268
31857|15268
31858|15268
31859|15268
31860|15268
31861|15268
31862|15268
31864|15268
31869|15268
31870|15268
31871|15268
31872|15268
31873|15268
31874|15268
31876|15268
31877|15268
31879|15268
31881|15268
31883|15268
31884|15268
31885|15268
31886|15268
31891|15268
31893|15268
31894|15268
31895|15268
31896|15268
31897|15268
31899|15268
31900|15268
31901|15268
31902|15268
31903|15268
31904|15268
31907|15268
31908|15268
31909|15268
31910|15268
31911|15268
31913|15268
31914|15268
31915|15268
31916|15268
31917|15268
31919|15268
31920|15268
31922|15268
31923|15268
31924|15268
31925|15268
31926|15268
31927|15268
31928|15268
31929|15268
31932|15268
31933|15268
31935|15268
31936|15268
31937|15268
31938|15268
31940|15268
31941|15268
31942|15268
31943|15268
31946|15268
31947|15268
31948|15268
31949|15268
31950|15268
31951|15268
31952|15268
31953|15268
31955|15268
31956|15268
31957|15268
31959|15268
31960|15268
31963|15268
31964|15268
31965|15268
31966|15268
31968|15268
31969|15268
31970|15268
31971|15268
31972|15268
31979|15268
31983|15268
31986|15268
31992|15268
31993|15268
32003|15268
32006|15268
32008|15268
32010|15268
32013|15268
32015|15268
32017|15268
32020|15268
32021|15268
32022|15268
32024|15268
32028|15268
32031|15268
32032|15268
32034|15268
32035|15268
32038|15268
32040|15268
32041|15268
32043|15268
32049|15268
32050|15268
32052|15268
32056|15268
32057|15268
32058|15268
32060|15268
32062|15268
32064|15268
32065|15268
32067|15268
32069|15268
32076|15268
32077|15268
32078|15268
32079|15268
32082|15268
32084|15268
32087|15268
32088|15268
32091|15268
32093|15268
32095|15268
32097|15268
32098|15268
32099|15268
32100|15268
32102|15268
32103|15268
32104|15268
32105|15268
32107|15268
32109|15268
32111|15268
32112|15268
32114|15268
32115|15268
32119|15268
32120|15268
32122|15268
32124|15268
32125|15268
32129|15268
32130|15268
32132|15268
32133|15268
32136|15268
32139|15268
32140|15268
32142|15268
32143|15268
32144|15268
32145|15268
32151|15268
32152|15268
32153|15268
32154|15268
32155|15268
32156|15268
32157|15268
32158|15268
32159|15268
32160|15268
32162|15268
32163|15268
32164|15268
32165|15268
32167|15268
32168|15268
32170|15268
32172|15268
32173|15268
32175|15268
32177|15268
32178|15268
32183|15268
32185|15268
32187|15268
32188|15268
32190|15268
32193|15268
32194|15268
32195|15268
32196|15268
32197|15268
32198|15268
32199|15268
32200|15268
32201|15268
32202|15268
32203|15268
32204|15268
32209|15268
32212|15268
32213|15268
32214|15268
32215|15268
32216|15268
32217|15268
32218|15268
32219|15268
32220|15268
32221|15268
32222|15268
32223|15268
32224|15268
32225|15268
32226|15268
32227|15268
32229|15268
32230|15268
32231|15268
32232|15268
32234|15268
32237|15268
32238|15268
32239|15268
32240|15268
32243|15268
32244|15268
32246|15268
32249|15268
32250|15268
32251|15268
32252|15268
32253|15268
32255|15268
32312|15220
32344|15268
32369|15268
32410|15220
32439|15268
32452|15268
32555|15220
32562|15222
32593|15268
32598|15268
32600|15268
32602|15268
32603|15268
32605|15268
32606|15268
32607|15268
32608|15268
32610|15268
32611|15268
32612|15268
32613|15268
32614|15268
32616|15268
32617|15268
32618|15268
32620|15268
32622|15268
32625|15268
32627|15268
32628|15268
32629|15268
32630|15268
32631|15268
32632|15268
32635|15268
32636|15268
32637|15268
32639|15268
32640|15268
32642|15268
32643|15268
32644|15268
32646|15268
32647|15268
32650|15268
32651|15268
32653|15268
32654|15268
32656|15268
32657|15268
32658|15268
32660|15268
32663|15268
32664|15268
32665|15268
32667|15268
32669|15268
32670|15268
32672|15268
32673|15268
32676|15268
32677|15268
32679|15268
32680|15268
32685|15268
32687|15268
32703|15268
32711|15268
32714|15268
32717|15268
32724|15268
32733|15268
32735|15268
32739|15268
32741|15268
32742|15268
32744|15268
32745|15268
32749|15268
32750|15268
32754|15268
32755|15268
32756|15268
32757|15268
32759|15268
32761|15268
32762|15268
32763|15268
32765|15268
32766|15268
32772|15268
32777|15268
32779|15268
32784|15268
32787|15268
32791|15268
32797|15268
32799|15268
32800|15268
32806|15268
32808|15268
32810|15268
32812|15268
32814|15268
32815|15268
32816|15268
32822|15268
32827|15268
32828|15268
32831|15268
32832|15268
32833|15268
32836|15268
32837|15268
32840|15268
32843|15268
32845|15268
32849|15268
32850|15268
32851|15268
32852|15268
32858|15268
32863|15268
32864|15268
32868|15268
32869|15268
32871|15268
32872|15268
32873|15268
32876|15268
32877|15268
32882|15268
32884|15268
32885|15268
32886|15268
32894|15268
32896|15268
32897|15268
32899|15268
32902|15268
32904|15268
32907|15268
32908|15268
32922|15268
32923|15268
32925|15268
32942|15268
32947|15268
32951|15268
32952|15268
32953|15268
32958|15268
32966|15268
32969|15268
32970|15268
32978|15268
32984|15268
32985|15268
32987|15268
32990|15268
32991|15268
32993|15268
32994|15268
32996|15268
32997|15268
33000|15268
33029|15268
33031|15268
33032|15268
33033|15268
33034|15268
33035|15268
33036|15268
33038|15268
33040|15268
33042|15268
33044|15268
33046|15268
33047|15268
33048|15268
33049|15268
33050|15268
33051|15268
33053|15268
33054|15268
33055|15268
33057|15268
33058|15268
33059|15268
33060|15268
33062|15268
33063|15268
