Forum_id|Person_id
11569|191484
11570|191484
11571|191484
11572|191484
11573|191484
11574|191484
11575|191484
12187|191561
12188|191561
12189|191561
12190|191561
12191|191561
12192|191561
12193|191561
12194|191561
12195|191561
12196|191561
12197|191561
12198|191561
12199|191561
12200|191561
12201|191561
12202|191561
12203|191561
12204|191561
12205|191561
12206|191561
12207|191561
12208|191561
12209|191561
12210|191561
12211|191561
12212|191561
12213|191561
12214|191561
12215|191561
12216|191561
12217|191561
12218|191561
12219|191561
12220|191561
13078|191659
13079|191659
13080|191659
13081|191659
13082|191659
13083|191659
13084|191659
13085|191659
13086|191659
13087|191659
13088|191659
13089|191659
13090|191659
13091|191659
13092|191659
13093|191659
13094|191659
13095|191659
13096|191659
13097|191659
13098|191659
13099|191659
13100|191659
13101|191659
13102|191659
13103|191659
13104|191659
13105|191659
13106|191659
13107|191659
13108|191659
13109|191659
13110|191659
13111|191659
13347|191683
13348|191683
13349|191683
13350|191683
13351|191683
13352|191683
13353|191683
13354|191683
13355|191683
13356|191683
13357|191683
13358|191683
13359|191683
13360|191683
13361|191683
13362|191683
13363|191683
13364|191683
13365|191683
13366|191683
13367|191683
13368|191683
13369|191683
13370|191683
13371|191683
13372|191683
13373|191683
13374|191683
13375|191683
13376|191683
13377|191683
13378|191683
13379|191683
13380|191683
13661|191711
13662|191711
13663|191711
13664|191711
13665|191711
13666|191711
13667|191711
13668|191711
13669|191711
13670|191711
13671|191711
13672|191711
13673|191711
13674|191711
13675|191711
13676|191711
13677|191711
13678|191711
13679|191711
13680|191711
13681|191711
13682|191711
13683|191711
13684|191711
13685|191711
13686|191711
13687|191711
13688|191711
13689|191711
13690|191711
13691|191711
13692|191711
13693|191711
14793|191834
14794|191834
14795|191834
14796|191834
14797|191834
14798|191834
14799|191834
14800|191834
14801|191834
14802|191834
14803|191834
14804|191834
14805|191834
14806|191834
14807|191834
14808|191834
14809|191834
14810|191834
14811|191834
14812|191834
14813|191834
14814|191834
14815|191834
14816|191834
14817|191834
14818|191834
14819|191834
14820|191834
14821|191834
14822|191834
14823|191834
14824|191834
14825|191834
