Post_id|Place_id
192902|1
192903|1
192904|1
192905|1
192906|1
192907|1
192908|1
192909|1
192910|1
192911|1
192912|1
192913|1
192914|1
192915|1
192916|1
192917|1
192918|1
192919|1
192920|1
192921|1
192922|1
192923|1
192924|1
192925|1
192926|1
192927|1
192928|1
192929|1
192930|1
192931|1
192932|1
192933|1
192934|1
192935|1
192936|1
192937|1
192938|1
192939|1
192940|1
192941|1
192942|1
192943|1
192944|1
192945|1
192946|1
192947|1
192949|63
192950|1
192951|1
192952|1
192953|1
192954|1
192955|1
192956|1
192958|1
192959|1
192960|81
192961|1
192962|1
192963|1
192964|102
192965|1
192966|1
192967|1
192968|1
192969|1
192970|1
192971|1
192972|1
192973|1
192974|1
192975|1
192976|1
192977|1
192978|1
192979|1
192980|1
192982|1
192983|1
192984|1
192985|1
192986|1
192987|1
192988|1
192989|68
192990|1
192991|1
192993|1
192995|1
192996|1
192997|1
192998|1
192999|1
193000|1
193001|1
193002|1
193003|1
193004|1
193005|1
193006|1
193007|1
193008|1
193009|1
193010|1
193011|1
193012|1
193013|1
193111|2
193112|73
193190|81
193211|1
193212|1
193213|1
193214|1
193215|89
193216|89
193217|89
193218|89
193219|89
193220|89
193221|89
193222|89
193223|89
193224|89
193226|82
193227|82
193228|82
193229|82
193230|82
193231|82
193232|82
193233|82
193235|82
193236|82
193237|3
193238|82
193239|82
193240|82
193241|82
193242|82
193243|82
193244|82
193245|82
193246|82
193247|82
193248|82
193249|82
193250|82
193251|82
193252|82
193310|13
193370|108
193380|82
193422|97
193440|92
193489|91
193509|1
193510|1
193511|1
193512|1
193513|1
193514|1
193515|1
193516|1
193517|1
193518|1
193519|1
193520|1
193521|1
193522|1
193523|1
193524|1
193525|1
193526|1
193527|1
193528|1
193529|1
193530|1
193531|1
193532|1
193533|1
193534|1
193535|1
193536|1
193537|1
193538|1
193539|1
193540|1
193541|1
193542|1
193543|1
193544|1
193545|1
193546|1
193547|1
193548|1
193549|1
193550|1
193551|1
193552|1
193553|1
193554|1
193555|1
193556|1
193557|1
193558|1
193559|1
193560|1
193561|1
193562|1
193563|1
193564|1
193565|1
193566|1
193567|1
193568|1
193569|1
193570|1
193571|1
193572|1
193573|1
193574|1
193575|1
193576|1
193577|1
193578|1
193579|1
193580|1
193581|1
193583|1
193584|1
193585|1
193586|1
193587|61
193588|1
193589|1
193590|1
193591|1
193592|1
193593|1
193594|1
193595|1
193596|1
193597|1
193598|1
193599|1
193600|1
193601|1
193602|1
193603|89
193604|1
193605|1
193606|1
193607|1
193608|1
193609|1
193610|1
193611|1
193612|1
193613|1
193614|1
193615|68
193616|68
193617|68
193618|68
193619|68
193620|68
193621|68
193622|68
193623|68
193624|68
193625|68
193626|68
193655|1
193656|1
193657|1
193658|1
193659|1
193660|1
193661|1
193662|1
193663|1
193664|102
193665|102
193666|102
193667|102
193668|102
193669|102
193670|102
193671|102
193672|102
193673|102
193674|102
193675|102
193676|102
193677|102
193678|102
193679|102
193680|102
193681|102
193682|102
193683|102
193684|102
193685|102
193686|102
193687|102
193688|102
193689|102
193690|102
193691|102
193692|102
193693|82
193694|94
193695|73
193700|97
193701|1
193703|106
193704|98
193782|99
193787|106
193866|63
193867|63
193868|63
193869|63
193870|63
193871|63
193872|63
193873|63
193874|63
193875|63
193876|63
193877|63
193878|63
193879|63
193880|63
193881|63
193883|63
193884|23
193885|63
193886|63
193926|91
193955|86
193975|104
194019|48
194045|1
194046|1
194047|1
194048|1
194049|1
194050|1
194051|1
194052|1
194053|1
194054|1
194055|1
194056|1
194057|1
194058|1
194059|1
194060|1
194061|1
194062|1
194063|1
194064|1
194065|1
194066|1
194067|1
194068|1
194069|1
194070|1
194071|1
194072|1
194073|1
194074|1
194075|1
194076|1
194077|1
194078|1
194079|1
194080|1
194081|1
194082|1
194083|1
194084|1
194085|1
194086|1
194087|1
194088|1
194089|1
194090|1
194091|1
194092|1
194093|1
194094|1
194095|1
194096|1
194097|1
194098|1
194099|1
194100|1
194101|1
194102|1
194103|1
194104|1
194105|23
194106|1
194107|1
194108|1
194109|1
194110|1
194112|1
194113|1
194114|1
194115|1
194117|1
194118|1
194119|1
194120|1
194121|1
194122|1
194123|1
194124|1
194125|1
194126|1
194127|1
194128|1
194129|1
194300|104
194330|47
194374|1
194375|1
194376|1
194377|1
194378|1
194379|1
194380|1
194381|1
194382|1
194383|1
194384|1
194385|1
194386|1
194387|1
194388|1
194389|1
194390|1
194391|1
194392|1
194393|1
194394|1
194395|1
194396|1
194397|1
194398|1
194399|1
194400|1
194401|1
194402|1
194403|1
194404|1
194405|1
194406|1
194407|1
194408|1
194409|80
194410|80
194411|80
194412|80
194413|80
194414|80
194415|80
194416|80
194417|80
194418|80
194419|80
194420|80
194421|80
194422|80
194423|80
194424|80
194425|80
194426|80
194427|80
194428|80
194429|80
194430|80
194431|80
194432|80
194433|80
194434|80
194435|80
194436|80
194437|80
194438|80
194439|80
194440|80
194441|80
194442|80
194443|80
194444|80
194445|80
194446|80
194447|80
194448|80
194449|80
194450|80
194451|80
194452|80
194453|80
194454|80
194455|80
194456|80
194457|80
194458|80
194459|80
194460|80
194461|80
194462|80
194463|80
194464|80
194465|80
194466|80
194467|80
194468|80
194469|80
194470|80
194471|80
194472|80
194473|80
194474|80
194475|80
194476|80
194477|80
194478|80
194479|80
194480|80
194481|80
194482|80
194483|80
194484|80
194485|80
194486|80
194487|80
194488|80
194489|80
194490|80
194491|80
194492|80
194493|80
194494|80
194495|80
194496|80
194497|80
194498|80
194499|80
194500|80
194501|80
194502|80
194503|80
194504|80
194505|80
194506|80
194507|80
194508|80
194509|80
194510|80
194511|80
194513|80
194514|80
194515|80
194516|80
194517|80
194518|80
194519|80
194520|80
194521|80
194522|80
194523|80
194524|80
194525|80
194526|80
194527|80
194528|80
194529|80
194530|80
194531|80
194532|80
194533|80
194534|80
194535|80
194536|80
194537|80
194538|80
194539|80
194540|80
194541|80
194542|80
194543|80
194544|80
194545|80
194546|80
194547|80
194549|80
194550|80
194551|80
194552|103
194553|80
194554|80
194555|80
194556|80
194557|80
194558|80
194559|80
194560|80
194561|80
194562|80
194563|80
194564|80
194565|80
194566|80
194567|80
194568|80
194569|80
194570|80
194572|80
194573|80
194574|80
194575|80
194576|80
194577|80
194578|80
194579|80
194580|80
194581|80
194582|80
194583|80
194584|80
194585|80
194586|80
194587|80
194588|80
194589|80
194590|80
194591|80
194592|80
194593|80
194594|80
194595|80
194596|80
194597|80
194598|80
194599|80
194600|80
194601|76
194602|80
194603|80
194604|80
194605|80
194606|80
194607|80
194608|80
194609|80
194610|80
194611|80
194612|80
194613|80
194614|80
194615|80
194616|80
194617|80
194618|80
194619|80
194621|80
194622|80
194623|80
194624|80
194625|80
194626|80
194627|80
194628|80
194629|80
194630|80
194631|80
194632|80
194633|80
194634|80
194635|80
194636|80
194637|80
194639|80
194640|80
194641|80
194642|80
194643|80
194644|80
194645|80
194646|80
194647|80
194648|80
194649|80
194650|80
194651|80
194652|80
194653|80
194654|80
194655|80
194656|80
194657|80
194658|80
194660|80
194661|80
194662|80
194663|80
194665|80
194666|80
194667|80
194668|80
194669|80
194670|80
194671|80
194672|80
194673|80
194674|80
194675|80
194676|80
194677|80
194678|80
194679|80
194680|80
194681|80
194682|80
194683|80
194787|102
194795|2
195036|99
195037|99
195038|99
195039|99
195040|99
195041|99
195042|99
195043|99
195044|99
195045|106
195046|3
195047|99
195048|99
195049|99
195050|99
195051|99
195052|99
195053|99
195054|99
195055|99
195056|99
195057|99
195058|99
195059|99
195060|99
195061|99
195062|99
195063|99
195064|99
195065|99
195066|99
195067|99
195068|99
195069|99
195071|99
195072|99
195073|99
195074|99
195075|67
195076|99
195077|99
195078|99
195079|99
195080|99
195081|99
195082|99
195083|99
195084|99
195085|99
195086|99
195087|99
195088|99
195089|99
195090|99
195091|99
195092|99
195093|99
195094|99
195095|99
195096|99
195097|99
195098|99
195099|99
195100|99
195101|99
195102|99
195103|99
195104|99
195105|99
195106|99
195107|99
195108|99
195109|99
195110|99
195111|99
195112|99
195113|99
195114|99
195116|99
195117|99
195118|99
195119|99
195120|99
195121|99
195122|99
195123|99
195124|99
195125|99
195126|99
195127|99
195128|99
195129|99
195130|99
195131|99
195132|99
195133|99
195134|99
195135|99
195136|99
195137|99
195138|99
195139|99
195140|99
195141|92
195142|99
195143|99
195144|99
195145|99
195146|99
195147|99
195148|99
195149|99
195150|99
195151|99
195152|99
195153|99
195154|99
195155|99
195156|99
195158|99
195159|91
195160|99
195161|99
195162|99
195163|99
195164|99
195165|99
195166|99
195167|99
195168|99
195169|99
195170|99
195171|99
195172|99
195173|99
195174|99
195175|99
195176|99
195177|99
195178|99
195179|99
195180|99
195181|99
195182|99
195183|99
195184|99
195185|99
195186|99
195187|99
195188|99
195189|99
195190|99
195191|99
195192|99
195194|99
195195|99
195196|99
195197|99
195198|99
195199|99
195200|99
195201|99
195202|99
195203|99
195204|99
195205|99
195206|99
195207|99
195208|99
195209|99
195210|99
195211|99
195212|99
195213|99
195214|99
195215|99
195216|99
195217|99
195218|99
195219|99
195220|99
195221|99
195222|99
195223|99
195224|99
195225|99
195226|99
195227|99
195228|99
195229|99
195230|99
195231|99
195232|99
195233|99
195234|99
195235|99
195236|99
195237|99
195239|99
195240|99
195241|99
195242|99
195243|99
195244|99
195245|99
195246|99
195247|99
195248|99
195249|99
195250|99
195251|99
195252|99
195253|99
195254|99
195255|99
195256|99
195257|99
195258|99
195259|96
195260|99
195261|99
195262|99
195263|99
195264|99
195265|99
195266|99
195267|99
195268|99
195269|99
195270|99
195271|99
195272|99
195273|99
195274|99
195275|99
195276|99
195277|99
195278|99
195279|99
195280|99
195281|99
195282|99
195283|99
195284|99
195285|99
195286|99
195287|99
195288|99
195289|99
195290|99
195291|99
195292|99
195293|99
195294|99
195295|99
195296|99
195297|99
195298|99
195299|99
195300|99
195301|99
195302|99
195303|99
195304|99
195305|99
195306|99
195307|99
195308|99
195309|99
195310|99
195311|99
195312|99
195313|99
195314|99
195315|99
195316|99
195317|3
195318|99
195319|99
195320|99
195321|99
195322|99
195323|99
195324|99
195325|99
195326|99
195327|99
195328|99
195329|99
195330|99
195331|99
195332|76
195355|94
195440|73
195453|66
195553|1
195554|1
195555|1
195556|1
195557|1
195558|1
195559|1
195560|1
195561|1
195562|1
195563|1
195564|1
195565|1
195566|1
195567|1
195568|1
195569|1
195570|1
195571|1
195572|1
195573|1
195574|1
195575|1
195576|1
195577|1
195578|1
195579|1
195581|13
195582|1
195583|1
195584|1
195585|1
195586|1
195587|1
195588|79
195589|1
195590|1
195591|1
195592|1
195593|1
195594|1
195595|1
195596|1
195597|1
195598|1
195599|1
195600|1
195601|1
195602|1
195603|1
195604|92
195605|1
195606|1
195607|1
195608|1
195609|1
195610|1
195611|1
195612|1
195613|1
195614|1
195615|1
195621|1
195628|1
195629|91
195632|86
195633|86
195634|4
195636|1
195637|1
195640|77
195641|77
195643|1
195645|96
195648|77
195649|77
195650|1
195651|1
195652|1
195653|1
195654|1
195655|1
195656|1
195657|1
195658|1
195659|1
195660|1
195661|1
195662|1
195663|1
195664|1
195665|1
195667|1
195668|1
195669|1
195670|1
195671|1
195672|1
195673|1
195674|1
195675|1
195676|1
195677|1
195678|1
195679|63
195680|1
195681|1
195682|1
195683|1
195684|1
195685|1
195686|1
195687|1
195688|1
195689|1
195690|1
195691|1
195692|1
195693|1
195694|1
195695|1
195696|1
195697|1
195698|1
195699|1
195700|1
195701|1
195702|1
195703|1
195704|1
195705|1
195706|1
195707|1
195708|1
195709|1
195710|1
195711|1
195712|1
195713|1
195714|1
195715|1
195716|1
195717|1
195718|1
195719|1
195720|1
195721|1
195722|1
195723|1
195724|1
195725|1
195726|1
195727|1
195728|1
195729|1
195731|1
195732|1
195733|1
195734|1
195735|1
195736|1
195737|1
195738|1
195739|1
195740|1
195741|1
195742|1
195743|1
195744|1
195745|1
195746|1
195747|1
195748|1
195749|1
195750|1
195751|1
195752|1
195753|1
195754|1
195755|1
195756|1
195757|1
195759|1
195760|1
195761|1
195762|1
195763|1
195764|1
195765|89
195766|1
195767|1
195768|1
195769|1
195770|1
195771|1
195772|1
195773|1
195774|89
195775|1
195776|1
195777|1
195778|1
195779|1
195780|1
195781|1
195782|1
195783|1
195784|1
195785|1
195786|1
195787|1
195788|1
195789|1
195790|1
195791|1
195792|92
195793|1
195794|1
195795|1
195796|1
195797|1
195798|1
195799|1
195800|1
195801|1
195802|1
195803|1
195805|1
195806|1
195807|1
195808|1
195809|1
195810|1
195811|1
195812|1
195813|1
195814|1
195815|1
195816|1
195817|1
195818|1
195819|1
195820|1
195821|1
195822|1
195823|1
195824|1
195825|1
195826|1
195827|1
195828|1
195829|1
195831|1
195832|1
195833|1
195834|1
195835|1
195836|1
195837|1
195838|96
195839|1
195840|1
195841|1
195842|1
195843|1
195844|1
195845|1
195846|1
195847|1
195848|1
195849|1
195850|1
195851|1
195853|1
195854|1
195855|1
195856|1
195857|1
195858|1
195859|1
195860|1
195861|1
195862|1
195863|1
195864|1
195865|62
195866|1
195867|1
195868|1
195869|1
195870|1
195871|1
195872|1
195873|1
195874|1
195875|1
195876|1
195877|1
195878|1
195879|1
195881|1
195882|1
195883|1
195884|1
195885|1
195886|1
195887|1
195888|1
195889|1
195890|1
195891|1
195892|1
195893|1
195894|1
195895|1
195896|1
195897|1
195898|1
195899|1
195900|1
195901|1
195902|1
195903|1
195904|1
195905|1
195937|97
196047|24
196299|85
196394|110
196463|107
196496|24
196522|1
196523|1
196524|1
196525|1
196526|1
196527|1
196528|1
196529|1
196530|1
196531|1
196532|1
196533|1
196534|1
196535|1
196536|1
196537|1
196614|104
196706|48
196756|3
196846|77
196865|77
197056|102
197356|80
197375|86
197535|103
197889|85
197890|85
197903|4
197911|63
197914|8
197961|106
197962|106
197963|106
197964|106
197965|106
197966|106
197967|107
197968|106
197969|106
197970|106
197971|106
197972|106
197973|106
197974|106
197975|106
197976|106
197977|106
197978|106
197979|106
197980|106
197981|106
197982|106
197983|106
197984|106
197985|106
197986|81
197987|67
197988|67
197989|67
197990|67
197991|67
197992|67
197993|96
197994|67
197995|67
197996|88
197997|67
197998|67
197999|67
198000|67
198001|67
198002|67
198003|67
198004|67
198005|67
198006|67
198007|67
198008|67
198009|67
198010|67
198011|67
198012|67
198013|67
198014|63
198015|104
198016|67
198017|67
198018|67
198019|67
198020|67
198021|67
198022|67
198023|67
198024|67
198025|67
198026|67
198027|67
198028|67
198029|67
198030|67
198031|67
198032|67
198033|61
198034|61
198035|61
198036|61
198037|61
198038|61
198039|61
198040|61
198041|61
198042|61
198043|61
198044|61
198045|61
198046|61
198047|61
198048|61
198049|61
198050|61
198051|61
198052|61
198053|61
198054|61
198117|106
198341|97
198380|67
198381|67
198382|67
198383|67
198384|67
198385|67
198386|67
198387|67
198388|67
198389|67
198390|67
198391|67
198392|67
198393|67
198394|67
198395|67
198396|67
198397|67
198398|67
198399|67
198400|67
198401|67
198403|67
198404|67
198405|67
198406|67
198407|67
198408|67
198409|67
198410|67
198411|67
198412|67
198413|67
198414|67
198415|67
198416|67
198417|67
198418|67
198419|67
198420|67
198421|67
198422|67
198423|67
198424|67
198425|67
198426|67
198427|67
198428|67
198429|67
198430|67
198431|67
198432|67
198433|67
198434|67
198435|67
198436|67
198437|67
198438|67
198439|67
198440|67
198441|67
198442|67
198443|67
198444|67
198445|67
198446|67
198447|67
198448|67
198449|67
198450|67
198451|67
198452|67
198453|67
198454|67
198455|67
198456|67
198457|67
198458|67
198459|67
198460|67
198461|67
198462|67
198463|67
198464|67
198465|67
198466|68
198467|67
198468|67
198469|67
198470|67
198471|67
198472|67
198473|67
198474|67
198475|67
198476|67
198477|67
198478|67
198479|67
198480|67
198481|67
198482|67
198483|67
198484|67
198485|67
198486|67
198487|67
198488|67
198489|67
198490|67
198491|67
198492|67
198493|67
198494|67
198495|67
198496|67
198497|67
198498|67
198499|67
198500|67
198501|67
198502|67
198503|67
198504|67
198505|67
198506|67
198507|67
198508|67
198509|67
198510|67
198511|67
198512|67
198513|67
198514|67
198515|67
198516|67
198517|67
198518|67
198519|67
198520|67
198521|67
198522|67
198523|67
198524|67
198525|67
198526|67
198527|67
198528|67
198529|67
198530|67
198531|67
198532|67
198533|67
198534|67
198535|67
198536|67
198537|67
198538|67
198539|67
198540|67
198541|67
198542|67
198543|67
198544|67
198545|67
198547|67
198548|67
198549|67
198550|67
198551|67
198552|67
198553|67
198554|67
198555|67
198556|67
198557|67
198558|67
198559|67
198560|67
198561|67
198562|67
198563|67
198564|67
198565|67
198566|67
198567|67
198568|67
198569|67
198570|67
198571|67
198572|67
198573|67
198574|67
198575|67
198576|67
198577|67
198578|67
198579|67
198580|67
198581|67
198582|67
198583|67
198584|67
198585|67
198586|67
198587|67
198588|67
198589|67
198590|67
198591|67
198592|67
198593|67
198594|4
198595|2
198596|67
198597|67
198598|67
198599|67
198600|67
198601|67
198602|67
198603|67
198604|67
198605|67
198606|67
198607|67
198608|67
198609|67
198610|67
198611|67
198612|67
198613|67
198614|67
198615|67
198616|67
198617|67
198618|67
198619|67
198620|67
198621|67
198622|67
198623|67
198624|67
198625|67
198626|67
198627|67
198628|67
198629|67
198630|67
198631|67
198632|67
198633|67
198634|67
198635|67
198636|67
198637|67
198638|67
198639|67
198640|67
198641|67
198642|67
198643|67
198644|67
198645|67
198646|67
198647|67
198648|67
198649|67
198650|67
198651|67
198652|67
198653|67
198654|67
198655|67
198656|67
198657|67
198658|67
198659|67
198660|67
198661|67
198662|67
198663|67
198664|67
198665|67
198667|67
198668|67
198669|67
198670|67
198671|67
198672|67
198673|67
198674|67
198675|67
198676|67
198677|67
198678|67
198679|67
198680|67
198681|67
198682|67
198683|67
198684|67
198685|67
198686|67
198687|67
198688|67
198689|67
198690|67
198691|67
198692|67
198693|67
198694|67
198695|67
198696|67
198697|67
198698|67
198699|67
198700|67
198701|67
198702|67
198703|67
198704|67
198706|67
198707|67
198708|67
198709|67
198710|67
198711|67
198712|67
198713|67
198714|67
198715|67
198716|67
198718|67
198719|67
198720|67
198721|67
198722|67
198723|67
198724|67
198725|67
198726|67
198784|68
198814|108
199002|1
199003|1
199004|1
199005|1
199006|1
199007|1
199008|1
199009|1
199010|1
199011|1
199012|1
199013|1
199014|1
199015|1
199016|1
199017|1
199018|1
199019|1
199020|1
199021|104
199022|104
199023|104
199024|104
199025|104
199026|104
199027|104
199028|104
199029|104
199030|104
199031|104
199032|104
199033|104
199034|104
199035|104
199036|104
199037|104
199039|104
199040|104
199041|104
199042|104
199043|104
199044|104
199046|104
199047|104
199048|104
199049|104
199050|104
199051|104
199052|104
199053|104
199054|104
199055|104
199056|104
199057|104
199058|104
199059|104
199060|104
199061|104
199062|104
199063|104
199064|104
199065|104
199066|104
199067|104
199068|104
199069|104
199070|104
199071|104
199072|79
199074|104
199075|104
199076|104
199077|104
199078|104
199079|104
199080|104
199081|104
199082|104
199083|104
199084|104
199085|104
199086|104
199087|104
199088|104
199089|104
199090|104
199091|104
199092|104
199093|104
199094|104
199095|104
199096|104
199097|104
199098|104
199099|104
199100|104
199101|104
199102|104
199103|104
199104|104
199105|104
199106|104
199107|104
199108|104
199109|104
199110|104
199111|104
199112|104
199113|104
199114|104
199115|104
199116|104
199117|104
199118|104
199119|104
199120|104
199121|104
199122|104
199123|104
199124|104
199125|104
199126|104
199127|104
199128|104
199129|104
199130|104
199131|104
199132|104
199133|104
199134|104
199135|104
199136|104
199137|104
199138|104
199139|104
199140|104
199141|104
199142|104
199143|104
199144|104
199145|104
199146|104
199147|104
199148|104
199149|104
199150|104
199151|104
199152|104
199153|104
199154|104
199155|104
199156|104
199157|104
199158|104
199159|104
199160|104
199161|104
199162|104
199163|104
199164|104
199165|104
199166|104
199167|104
199168|104
199169|104
199170|104
199171|104
199189|92
199487|67
199509|1
199510|1
199511|1
199512|1
199513|1
199514|1
199515|1
199516|1
199517|1
199518|1
199519|1
199520|1
199522|1
199523|1
199524|1
199525|1
199526|1
199527|1
199528|1
199529|1
199530|1
199531|1
199532|1
199533|1
199534|1
199535|1
199536|1
199537|1
199538|1
199539|1
199540|1
199541|1
199542|1
199543|1
199544|1
199545|1
199546|1
199547|1
199548|1
199549|1
199550|1
199551|1
199552|1
199553|1
199554|1
199555|1
199556|1
199557|1
199558|1
199559|1
199560|1
199561|1
199562|1
199563|1
199564|1
199565|1
199566|1
199567|1
199568|1
199569|1
199570|1
199571|1
199572|1
199573|1
199574|1
199575|1
199576|1
199577|1
199578|1
199579|1
199581|1
199582|1
199583|1
199584|1
199585|1
199586|1
199587|1
199588|1
199589|1
199590|1
199591|1
199592|1
199593|1
199594|1
199595|1
199596|1
199597|1
199598|1
199600|1
199601|1
199602|1
199603|1
199604|1
199605|2
199606|1
199607|1
199608|1
199609|1
199610|1
199611|62
199612|1
199613|1
199614|1
199615|1
199616|1
199617|1
199618|1
199619|1
199620|1
199621|1
199622|1
199623|1
199624|1
199625|1
199626|1
199627|1
199628|1
199629|1
199630|1
199631|1
199632|1
199633|1
199634|1
199635|1
199636|1
199662|4
199675|110
199727|79
199760|68
199780|102
199781|102
199782|102
199783|102
199784|102
199785|102
199786|102
199787|102
199788|102
199789|102
199790|102
199791|102
199792|102
199793|102
199794|81
199795|102
199796|102
199797|102
199798|102
199799|102
199800|102
199801|102
199802|102
199803|102
199804|102
199805|102
199806|102
199807|102
199808|102
199809|102
199810|102
199811|102
199812|102
199813|102
199814|102
199815|102
199816|102
199817|102
199818|102
199819|102
199820|102
199821|102
199822|102
199823|102
199824|102
199825|102
199826|102
199827|102
199828|102
199829|102
199830|102
199831|102
199832|102
199833|102
199834|102
199835|102
199836|102
199837|102
199838|85
199839|102
199840|102
199841|102
199842|102
199843|102
199844|102
199845|102
199846|102
199847|102
199848|102
199849|102
199850|102
199851|102
199852|102
199853|102
199854|102
199855|102
199856|102
199857|102
199858|102
199859|102
199860|102
199861|102
199862|102
199863|102
199864|102
199865|102
199866|102
199867|102
199868|102
199869|102
199870|102
199871|102
199872|102
199873|1
199874|1
199875|1
199876|1
199928|94
200021|24
200085|108
200179|104
200191|86
200307|87
200332|102
200339|67
200348|13
200361|1
200362|1
200363|1
200364|1
200365|47
200366|1
200367|1
200368|1
200369|1
200370|1
200371|1
200372|1
200373|1
200374|1
200375|1
200376|1
200377|1
200378|1
200379|1
200380|1
200381|88
200382|1
200383|1
200384|1
200385|1
200386|1
200387|1
200388|1
200389|1
200390|1
200391|1
200392|1
200393|1
200394|1
200395|1
200396|1
200397|1
200398|1
200399|1
200400|1
200401|1
200402|1
200403|1
200404|1
200405|1
200406|1
200407|1
200408|1
200409|1
200410|1
200411|1
200412|1
200413|1
200414|1
200415|1
200416|1
200418|1
200419|1
200420|1
200421|1
200422|1
200423|1
200424|1
200425|1
200426|1
200427|1
200428|1
200429|1
200430|1
200431|1
200432|1
200433|1
200434|1
200435|1
200436|1
200437|1
200438|1
200439|1
200440|1
200441|1
200442|1
200443|1
200444|1
200445|1
200446|1
200447|1
200448|1
200449|1
200450|1
200451|1
200452|1
200453|1
200454|1
200455|1
200456|1
200457|1
200458|1
200459|1
200460|1
200461|1
200462|1
200463|1
200464|1
200465|1
200466|1
200467|1
200468|1
200469|1
200470|1
200471|1
200472|1
200473|1
200474|1
200475|1
200476|1
200477|1
200478|1
200479|1
200480|1
200481|1
200482|1
200483|1
200484|1
200485|1
200538|106
200761|73
200764|62
200765|61
200770|96
200773|108
200801|89
200802|89
200803|89
200804|104
200805|104
200806|104
200807|104
200808|104
200809|104
200810|104
200820|79
200826|85
200863|89
200885|102
200898|87
201128|99
201148|36
201167|47
201220|87
201229|99
201296|8
201314|98
201361|1
201375|80
201376|77
201377|77
201378|77
201379|77
