Comment_id|Place_id
41414|1
41415|1
41416|1
41417|1
41418|1
41419|1
41420|1
41421|67
41422|96
41424|103
41425|1
41427|1
41428|1
41429|1
41430|1
41431|1
41432|1
41433|1
41435|96
41436|1
41437|67
41438|1
41439|1
41440|67
41441|1
41443|1
41444|1
41446|1
41447|1
41450|67
41451|1
41452|1
41453|1
41454|1
41456|1
41457|1
41458|1
41459|1
41460|67
41461|1
41462|1
41463|67
41464|1
41465|96
41466|1
41468|1
41469|1
41471|1
41472|67
41473|1
41474|1
41475|96
41476|1
41477|1
41478|1
41479|1
41480|1
41481|1
41482|1
41483|1
41484|67
41485|1
41486|1
41487|1
41488|1
41489|1
41490|1
41491|1
41492|1
41493|1
41494|96
41496|1
41499|1
41500|1
41501|1
41502|1
41503|1
41504|67
41505|1
41506|1
41507|1
41508|1
41509|1
41510|67
41511|1
41512|1
41513|1
41514|1
41515|1
41517|67
41518|1
41519|1
41520|1
41521|1
41523|67
41524|1
41525|1
41526|67
41527|1
41528|1
41529|1
41530|96
41531|1
41532|1
41533|1
41534|96
41535|67
41536|1
41537|1
41538|1
41539|1
41540|1
41541|96
41542|1
41543|1
41544|1
41545|1
41546|1
41547|1
41548|1
41554|67
41556|4
41557|4
41558|4
41560|4
41561|4
41563|4
41566|4
41569|4
41570|4
41571|4
41574|4
41575|67
41577|4
41579|80
41581|67
41583|67
41584|67
41585|4
41591|80
41595|4
41598|4
41602|4
41603|4
41604|4
41605|67
41609|67
41610|4
41612|4
41615|4
41616|4
41618|4
41619|80
41622|4
41624|4
41627|67
41628|80
41630|4
41631|4
41633|93
41635|94
41637|96
41638|96
41639|96
41643|94
41644|96
41646|96
41648|93
41652|96
41655|96
41657|93
41659|96
41662|94
41663|96
41667|93
41668|96
41669|96
41670|94
41671|93
41672|93
41674|96
41675|93
41678|93
41683|92
41687|93
41690|93
41693|93
41700|93
41701|94
41703|93
41707|104
41708|92
41711|94
41713|93
41718|92
41719|73
41720|93
41721|73
41722|104
41726|96
41728|92
41738|96
41739|73
41746|93
41748|96
41751|96
41755|93
41759|96
41762|96
41763|94
41765|94
41766|94
41767|93
41773|96
41776|94
41777|96
41779|93
41783|93
41784|73
41785|96
41787|104
41790|96
41793|93
41794|93
41796|94
41797|92
41799|92
41804|62
41805|96
41809|93
41811|93
41819|93
41821|94
41823|96
41824|93
41830|76
41831|104
41834|96
41835|93
41841|93
41849|48
41856|99
41858|99
41867|99
41873|99
41874|93
41880|97
41881|1
41883|110
41885|99
41886|1
41887|76
41889|1
41891|1
41893|1
41895|61
41899|1
41903|76
41904|110
41905|63
41908|97
41913|1
41914|1
41920|1
41926|1
41927|1
41929|1
41930|1
41940|1
41942|61
41947|1
41950|1
41957|61
41961|61
41963|1
41964|1
41965|1
41966|1
41969|1
41971|1
41975|1
41976|1
41978|1
41979|1
41995|1
41996|1
42002|1
42003|1
42005|1
42010|1
42012|86
42013|86
42015|1
42016|67
42018|1
42019|1
42020|1
42023|1
42024|77
42025|1
42026|1
42028|77
42029|1
42032|1
42033|1
42034|1
42036|1
42037|1
42040|80
42041|106
42045|1
42048|1
42049|66
42052|1
42054|67
42057|1
42062|88
42077|1
42078|1
42091|1
42092|88
42093|1
42096|1
42099|1
42100|1
42101|1
42104|1
42109|1
42113|1
42114|1
42117|1
42118|88
42123|1
42124|103
42125|66
42127|1
42128|86
42129|1
42130|1
42131|1
42133|1
42139|1
42141|1
42145|1
42146|1
42151|1
42152|86
42153|86
42155|1
42156|66
42157|1
42162|1
42163|86
42173|1
42174|91
42175|67
42177|66
42180|86
42181|1
42183|96
42190|1
42191|86
42192|76
42193|1
42200|1
42202|1
42203|67
42205|1
42206|88
42210|86
42211|1
42212|66
42217|88
42223|1
42224|1
42225|77
42228|1
42229|1
42231|1
42232|1
42237|1
42240|1
42241|1
42242|1
42244|68
42245|93
42248|68
42251|1
42253|1
42256|1
42257|1
42258|86
42260|86
42262|88
42264|1
42265|1
42269|1
42271|1
42277|1
42279|1
42281|1
42284|86
42286|1
42288|1
42290|2
42292|68
42297|1
42299|1
42300|1
42301|1
42302|1
42303|1
42304|86
42306|1
42307|66
42308|66
42313|67
42314|88
42323|1
42326|86
42327|67
42328|86
42329|1
42332|1
42333|86
42334|66
42337|1
42338|1
42339|1
42341|1
42343|1
42345|86
42346|1
42349|66
42350|67
42351|1
42353|1
42355|66
42358|66
42359|1
42363|88
42367|1
42369|3
42371|1
42372|91
42373|1
42374|1
42379|67
42380|1
42381|1
42384|67
42389|1
42392|1
42394|1
42399|1
42402|1
42406|86
42411|88
42413|66
42416|1
42418|1
42419|88
42421|1
42424|67
42427|67
42435|68
42436|1
42437|1
42438|77
42440|1
42442|66
42444|1
42446|86
42447|1
42453|1
42463|1
42467|1
42469|1
42470|1
42472|1
42473|1
42476|1
42480|1
42483|67
42485|88
42487|66
42492|66
42493|1
42496|1
42497|66
42499|1
42502|1
42504|88
42506|66
42510|88
42515|1
42516|86
42518|66
42519|1
42523|1
42528|1
42532|1
42533|67
42539|1
42541|66
42542|1
42543|77
42546|66
42547|106
42548|73
42550|1
42552|1
42555|66
42559|1
42561|66
42562|66
42566|1
42567|66
42568|88
42570|1
42575|66
42576|88
42578|67
42580|1
42581|1
42583|1
42585|1
42588|66
42590|1
42591|88
42593|66
42596|68
42598|1
42599|1
42602|1
42603|66
42605|1
42607|1
42608|1
42609|77
42614|1
42618|1
42620|1
42621|91
42623|1
42626|1
42628|1
42629|1
42630|77
42631|1
42632|1
42634|1
42635|1
42636|1
42638|77
42639|1
42642|1
42644|4
42646|1
42649|1
42650|1
42652|91
42655|4
42656|1
42657|1
42658|4
42660|4
42661|86
42663|77
42665|86
42668|1
42669|91
42672|77
42673|1
42675|1
42676|1
42678|1
42680|1
42682|77
42691|4
42693|77
42696|4
42697|1
42698|1
42699|91
42701|1
42703|1
42708|1
42710|77
42711|1
42712|1
42715|86
42720|91
42721|86
42723|1
42725|77
42726|91
42734|1
42735|77
42736|77
42737|1
42739|1
42740|1
42741|77
42742|8
42743|1
42744|1
42745|77
42747|1
42748|1
42749|1
42750|1
42751|62
42752|1
42755|1
42756|77
42760|1
42763|1
42764|91
42766|1
42767|1
42769|86
42770|1
42772|91
42778|1
42784|1
42785|1
42786|1
42791|1
42792|86
42793|1
42795|1
42797|1
42798|1
42799|86
42800|1
42804|86
42805|1
42806|1
42808|86
42809|1
42816|86
42818|1
42819|1
42820|1
42822|1
42823|1
42825|1
42826|77
42832|1
42833|1
42835|91
42836|1
42837|91
42841|86
42847|1
42848|1
42849|91
42850|1
42851|1
42853|77
42854|1
42856|1
42857|1
42859|1
42860|86
42864|1
42872|1
42875|1
42876|1
42878|1
42879|1
42882|1
42883|77
42886|86
42889|1
42890|1
42895|91
42896|91
42898|1
42899|86
42900|1
42901|1
42903|1
42905|1
42906|1
42909|1
42910|1
42911|1
42912|1
42914|77
42916|86
42917|1
42918|1
42921|1
42925|1
42927|77
42932|1
42935|77
42939|77
42940|1
42943|77
42944|77
42948|1
42950|77
42951|1
42952|1
42953|1
42954|1
42955|77
42956|77
42958|1
42961|77
42962|77
42963|1
42964|77
42965|76
42967|63
42969|1
42976|1
42990|1
42992|1
43000|1
43004|1
43006|1
43014|110
43023|1
43024|1
43027|1
43028|1
43035|1
43041|1
43042|1
43066|1
43070|1
43075|110
43079|82
43084|1
43090|1
43091|1
43094|1
43099|1
43106|1
43110|1
43113|1
43115|1
43121|1
43134|1
43141|1
43146|97
43154|1
43166|1
43168|103
43175|1
43184|8
43207|1
43208|1
43209|1
43219|1
43220|1
43224|62
43225|97
43232|1
43237|1
43238|66
43240|1
43241|1
43242|1
43243|1
43244|97
43249|63
43251|1
43252|1
43255|1
43261|97
43262|1
43263|1
43270|66
43271|1
43274|63
43277|63
43280|66
43281|1
43283|1
43284|1
43285|1
43287|1
43290|66
43291|97
43292|63
43294|1
43296|77
43297|66
43298|1
43301|66
43303|1
43305|66
43308|1
43313|1
43314|66
43315|1
43316|68
43317|1
43318|1
43322|1
43323|1
43329|1
43333|1
43334|1
43335|63
43337|1
43338|1
43339|1
43341|1
43342|1
43343|1
43347|1
43348|97
43351|1
43356|1
43359|93
43360|62
43361|97
43362|66
43365|1
43366|1
43373|1
43375|63
43379|62
43380|97
43381|1
43382|1
43384|1
43385|97
43386|66
43387|1
43388|66
43390|1
43391|1
43395|63
43397|1
43399|1
43402|1
43405|63
43410|82
43412|99
43429|99
43431|99
43434|99
43438|107
43441|96
43443|96
43448|106
43451|96
43455|1
43456|87
43458|87
43459|1
43464|96
43472|96
43474|110
43476|1
43482|96
43483|96
43490|96
43497|1
43500|96
43504|96
43506|1
43507|1
43509|96
43512|96
43513|96
43514|96
43517|96
43519|1
43523|96
43524|1
43526|1
43527|96
43528|96
43529|96
43530|96
43533|96
43539|96
43541|96
43557|1
43558|96
43560|1
43565|96
43566|1
43568|96
43581|96
43593|96
43600|103
43601|96
43606|103
43610|96
43611|96
43613|96
43614|103
43617|96
43618|96
43627|104
43630|104
43634|96
43637|103
43638|103
43650|96
43657|96
43661|96
43669|96
43696|96
43714|96
43716|104
43717|96
43718|79
43722|103
43728|96
43732|32
43733|103
43767|61
43811|1
43812|1
43815|1
43816|1
43817|1
43818|1
43819|1
43820|1
43821|1
43822|1
43823|1
43826|1
43828|63
43831|63
43832|1
43833|1
43836|63
43837|1
43838|1
43840|63
43854|1
43855|1
43856|1
43858|1
43861|1
43863|1
43867|1
43868|1
43869|1
43870|82
43877|93
43880|93
43886|77
43887|82
43888|1
43890|77
43891|85
43896|1
43897|82
43898|93
43904|77
43905|82
43908|67
43914|85
43915|88
43916|82
43918|92
43919|77
43923|86
43929|77
43932|93
43933|82
43936|67
43937|1
43943|85
43944|88
43947|77
43950|77
43952|88
43958|88
43959|67
43961|82
43962|77
43963|67
43964|67
43967|85
43968|82
43978|88
43984|77
43988|77
43990|1
43991|1
43993|92
43999|91
44002|82
44005|1
44006|1
44008|82
44010|85
44026|1
44028|67
44032|1
44035|77
44042|88
44048|67
44049|1
44050|1
44052|1
44054|67
44056|1
44059|77
44063|82
44066|77
44068|82
44071|1
44075|1
44076|77
44077|77
44078|1
44079|82
44080|1
44083|82
44086|67
44088|67
44089|1
44091|1
44092|97
44093|85
44096|77
44101|93
44110|92
44114|110
44120|1
44125|77
44128|1
44130|82
44131|1
44132|82
44134|106
44139|77
44143|77
44144|106
44152|88
44155|88
44156|76
44158|77
44159|77
44166|47
44171|77
44182|67
44190|110
44191|110
44192|82
44205|88
44207|108
44211|77
44214|88
44215|82
44218|88
44219|1
44221|85
44224|93
44226|82
44227|1
44231|77
44238|88
44241|77
44242|77
44243|88
44247|1
44251|96
44253|96
44254|96
44255|80
44258|80
44260|1
44261|1
44264|1
44267|1
44268|80
44269|1
44273|1
44276|1
44279|96
44280|96
44284|62
44286|96
44287|62
44289|1
44291|1
44293|1
44296|96
44297|1
44303|1
44309|1
44315|66
44320|94
44325|66
44326|66
44333|66
44347|1
44349|1
44359|99
44366|99
44367|48
44368|48
44370|99
44372|48
44373|99
44376|48
44383|4
44385|4
44387|4
44389|4
44393|1
44394|110
44403|88
44414|62
44424|62
44428|62
44430|62
44431|62
44434|98
44438|62
44439|62
44440|62
44444|62
44447|62
44454|62
44457|97
44459|97
44462|62
44467|62
44481|62
44482|62
44483|62
44484|62
44485|62
44490|62
44494|62
44497|62
44501|62
44504|62
44505|62
44508|62
44510|62
44511|62
44513|62
44515|62
44519|62
44527|62
44535|47
44556|67
44557|80
44559|1
44563|67
44573|67
44577|80
44580|2
44584|104
44588|104
44596|80
44599|80
44604|104
44605|104
44614|89
44615|104
44617|89
44618|80
44620|80
44621|99
44622|80
44631|80
44661|80
44663|67
44687|67
44688|67
44689|67
44695|67
44699|80
44700|80
44701|67
44702|80
44703|80
44714|67
44716|80
44720|80
44725|82
44727|104
44732|80
44739|63
44741|80
44744|80
44749|67
44750|80
44757|80
44761|67
44772|104
44777|80
44778|104
44784|96
44787|98
44789|96
44792|93
44793|1
44794|96
44795|93
44798|1
44799|1
44800|93
44801|1
44802|96
44804|96
44805|93
44810|92
44812|96
44813|1
44814|93
44816|96
44817|96
44819|96
44821|96
44822|92
44823|96
44825|87
44826|96
44828|66
44832|1
44833|97
44834|92
44840|96
44844|1
44846|92
44847|87
44851|93
44853|96
44855|93
44856|96
44857|96
44859|96
44863|96
44864|96
44867|93
44868|93
44869|1
44870|96
44877|93
44879|93
44888|92
44892|96
44894|87
44900|96
44902|96
44903|96
44904|96
44905|96
44906|93
44907|93
44910|93
44911|96
44912|93
44914|93
44915|1
44917|93
44918|96
44919|87
44920|96
44921|1
44922|96
44924|96
44925|87
44927|1
44929|87
44934|93
44936|93
44937|93
44939|93
44944|1
44947|92
44950|93
44951|96
44952|93
44957|93
44958|93
44959|1
44962|93
44963|96
44964|93
44965|96
44966|93
44967|1
44968|96
44969|96
44971|98
44972|1
44974|94
44975|1
44976|1
44977|98
44978|4
44980|1
44981|1
44982|1
44984|1
44985|1
44986|1
44987|98
44990|94
44992|1
44993|1
44994|1
44996|94
44997|1
44998|98
45000|1
45001|1
45002|1
45003|1
45004|1
45005|94
45006|1
45008|1
45009|4
45010|4
45013|1
45016|1
45017|1
45020|1
45021|1
45022|1
45023|1
45024|1
45025|98
45026|1
45027|1
45031|1
45032|98
45033|94
45036|1
45037|1
45038|1
45039|98
45043|1
45044|1
45045|1
45046|1
45047|1
45049|1
45050|1
45051|1
45052|1
45053|1
45054|1
45056|1
45057|94
45058|1
45059|1
45060|1
45063|1
45064|1
45065|1
45070|94
45071|1
45072|1
45073|1
45075|1
45076|1
45077|4
45079|1
45080|1
45083|1
45084|1
45085|94
45086|1
45087|1
45088|94
45089|1
45090|1
45091|1
45092|1
45094|4
45096|1
45097|1
45098|94
45099|4
45102|1
45103|94
45105|98
45106|94
45107|4
45108|98
45111|1
45112|1
45113|1
45114|1
45115|1
45117|1
45118|1
45119|1
45123|1
45124|1
45126|94
45127|1
45130|98
45133|1
45134|1
45139|1
45140|1
45141|110
45143|98
45145|94
45146|1
45147|1
45150|1
45151|4
45154|1
45155|1
45161|94
45164|1
45167|1
45172|4
45173|1
45174|67
45176|88
45179|67
45185|1
45192|96
45193|93
45194|104
45195|99
45196|97
45197|96
45200|107
45206|99
45209|99
45212|88
45218|97
45222|93
45223|104
45225|97
45226|99
45229|48
45230|93
45231|97
45232|104
45233|104
45234|89
45236|67
45237|107
45239|93
45240|67
45241|48
45242|99
45246|88
45250|67
45252|104
45254|107
45255|93
45256|99
45257|97
45258|97
45259|88
45260|97
45261|96
45263|99
45265|107
45266|93
45267|107
45269|89
45270|93
45273|97
45275|104
45279|89
45281|104
45282|107
45285|97
45286|104
45292|107
45295|67
45297|64
45299|97
45300|97
45301|96
45302|67
45305|93
45306|104
45307|93
45308|104
45310|97
45311|96
45312|89
45315|89
45316|48
45321|48
45324|64
45327|107
45329|93
45331|93
45334|64
45337|96
45338|89
45340|93
45341|102
45343|107
45344|96
45346|48
45348|48
45351|97
45354|89
45357|96
45358|106
45360|67
45361|89
45365|104
45366|99
45367|93
45371|89
45372|64
45373|107
45376|63
45377|64
45378|104
45379|64
45381|93
45383|85
45385|110
45422|107
45433|102
45443|1
45449|102
45504|102
45513|1
45531|102
45533|102
45543|1
45552|61
45584|1
45610|102
45624|1
45635|102
45640|76
45641|76
45642|106
45643|99
45644|62
45645|106
45647|106
45649|97
45650|99
45651|76
45652|76
45653|97
45657|76
45658|76
45669|76
45671|97
45672|97
45674|76
45678|76
45679|76
45685|99
45688|102
45689|97
45690|76
45693|97
45694|76
45697|62
45698|76
45699|102
45705|106
45710|76
45711|76
45712|81
45713|97
45714|99
45715|76
45716|97
45719|110
45720|76
45721|76
45723|110
45724|81
45729|102
45730|76
45735|99
45738|110
45739|76
45740|76
45743|106
45746|106
45747|102
45749|76
45751|62
45755|62
45756|97
45758|99
45762|76
45766|99
45767|76
45770|81
45772|76
45774|76
45775|81
45777|76
45779|87
45780|1
45782|1
45783|1
45784|1
45785|64
45788|64
45789|68
45792|67
45793|23
45796|1
45800|1
45802|1
45804|68
45805|67
45806|1
45809|63
45814|1
45815|23
45817|1
45819|63
45820|1
45822|1
45825|94
45831|64
45832|1
45836|88
45837|1
45838|1
45839|1
45843|1
45845|1
45846|1
45849|1
45850|96
45851|62
45852|1
45854|1
45855|96
45856|1
45857|1
45859|96
45861|1
45863|1
45867|1
45868|1
45869|1
45873|1
45876|1
45877|1
45880|1
45882|1
45884|1
45885|1
45888|1
45889|108
45890|1
45892|1
45911|76
45949|82
45953|85
45986|82
45987|102
45988|82
45992|82
45993|102
45997|102
46005|102
46012|102
46018|82
46058|4
46059|82
46069|102
46070|102
46080|102
46085|102
46089|102
46093|79
46101|102
46102|108
46106|68
46125|102
46138|63
46142|85
46146|1
46151|63
46157|1
46158|63
46183|1
46186|99
46188|1
46189|99
46192|63
46204|63
46209|63
46213|99
46214|2
46217|63
46218|63
46227|1
46228|99
46229|96
46232|96
46239|96
46243|96
46246|96
46247|96
46248|96
46252|96
46253|63
46256|63
46258|68
46260|99
46264|68
46265|68
46267|96
46269|96
46273|68
46282|96
46288|63
46291|68
46295|96
46325|92
46327|96
46329|66
46330|66
46331|66
46333|66
46334|104
46339|62
46343|66
46345|99
46346|62
46347|104
46348|104
46350|99
46351|103
46356|92
46361|96
46362|96
46363|104
46366|104
46368|96
46369|99
46370|68
46374|96
46375|66
46376|62
46377|96
46381|104
46384|66
46385|92
46388|103
46391|66
46404|98
46405|1
46410|97
46411|98
46412|98
46414|97
46415|66
46419|68
46420|66
46427|66
46430|66
46441|66
46442|1
46443|66
46448|1
46449|1
46465|66
46467|1
46474|66
46478|1
46479|66
46481|1
46482|1
46490|66
46494|66
46495|66
46497|66
46501|1
46502|66
46506|66
46515|96
46523|96
46524|81
46526|96
46527|96
46531|96
46535|96
46538|96
46539|96
46540|96
46546|96
46547|36
46554|96
46556|96
46563|96
46567|96
46568|96
46570|96
46572|96
46574|96
46575|96
46577|96
46578|96
46583|96
46584|96
46590|1
46593|104
46598|93
46599|104
46600|1
46603|99
46606|96
46607|1
46610|93
46611|104
46613|93
46616|104
46617|1
46618|104
46619|1
46620|1
46621|1
46623|1
46625|1
46626|104
46627|104
46628|93
46629|93
46633|1
46634|104
46636|93
46639|104
46641|104
46642|104
46645|104
46646|1
46650|1
46651|104
46652|96
46657|93
46662|1
46667|1
46671|104
46675|1
46678|96
46679|96
46681|104
46682|93
46686|1
46688|1
46693|1
46696|104
46697|96
46698|104
46701|1
46703|96
46709|104
46711|96
46716|104
46718|93
46720|96
46721|68
46722|68
46723|68
46725|68
46729|110
46731|77
46732|1
46734|77
46735|1
46737|1
46740|77
46741|77
46744|68
46747|68
46750|68
46751|68
46757|68
46760|68
46761|1
46762|68
46763|1
46764|68
46766|1
46767|68
46769|1
46770|1
46772|68
46774|1
46775|1
46776|1
46777|92
46778|79
46779|1
46780|1
46781|92
46786|1
46787|48
46788|1
46789|13
46792|48
46797|1
46806|66
46808|47
46812|1
46813|1
46814|77
46816|93
46818|1
46821|1
46822|1
46824|1
46826|1
46830|1
46835|92
46848|1
46861|1
46862|1
46864|1
46865|1
46875|1
46876|1
46877|92
46879|1
46882|1
46887|92
46891|92
46894|1
46896|1
46897|92
46901|1
46902|92
46904|92
46906|92
46907|92
46908|1
46917|1
46923|1
46940|81
46947|96
46949|102
46956|94
46961|96
46962|96
46964|94
46965|96
46970|96
46981|73
46982|102
46985|96
46986|96
46987|96
46995|96
46996|102
46999|110
47000|96
47005|94
47011|93
47013|94
47032|96
47038|96
47062|110
47068|96
47073|94
47074|96
47082|96
47090|102
47091|102
47102|96
47106|96
47112|110
47114|96
47128|96
47132|96
47145|96
47148|4
47152|96
47153|96
47154|87
47156|96
47161|93
47179|96
47182|102
47184|93
47206|102
47210|94
47228|1
47229|1
47230|110
47232|1
47233|1
47235|1
47236|1
47237|110
47240|110
47241|1
47242|1
47243|1
47247|96
47252|96
47253|96
47260|77
47261|96
47272|96
47279|96
47288|110
47289|82
47290|63
47292|82
47293|63
47294|82
47295|99
47296|63
47299|82
47300|110
47301|63
47302|99
47303|82
47304|99
47305|99
47307|99
47309|82
47310|110
47311|82
47312|94
47321|80
47324|86
47342|68
47344|68
47347|68
47352|68
47353|68
47364|68
47368|3
47370|68
47372|68
47374|68
47383|68
