Organisation_id|Place_id
16251|92
16252|92
16253|92
16254|92
16255|92
16256|92
16257|92
16258|92
16259|92
16260|92
16261|92
16262|92
16263|93
16264|93
16265|93
16266|93
16267|93
16268|93
16269|93
16270|93
16271|93
16272|93
16273|93
16274|93
16275|93
16276|93
16277|93
16278|93
16279|36
16280|36
16281|36
16282|94
16283|94
16398|96
16399|96
16421|97
16422|97
16423|97
16424|97
16425|97
16426|97
16427|97
16428|97
16429|97
16430|97
16431|97
16432|97
16433|97
16434|97
16435|97
16436|97
16437|97
16438|97
16439|97
16440|97
16441|97
16442|97
16443|97
16444|97
16445|97
16446|97
16447|97
16448|97
16449|97
16450|97
16451|97
16452|97
16453|97
16454|97
16455|98
16456|98
16457|98
16458|98
16459|98
16460|98
16461|98
16462|99
16463|99
16464|99
16465|99
16466|99
16467|99
16468|99
16469|99
16470|99
16471|99
16472|99
16473|99
16474|99
16475|99
16476|99
16477|99
16478|99
16479|99
16480|99
16481|99
16482|99
16483|99
16484|99
16485|99
16486|99
16487|99
16488|99
16489|99
16490|99
16491|99
16492|99
16493|99
16494|99
16495|99
16496|99
16497|99
16498|99
16499|99
16500|99
16501|99
16502|99
16503|99
16504|99
16505|99
16506|99
16577|102
16578|102
16579|102
16580|102
16581|102
16582|102
16583|102
16584|103
16585|103
16586|103
16587|103
16588|103
16589|103
16590|103
16591|103
16592|103
16593|103
16594|103
16595|103
16596|103
16597|103
16598|103
16599|103
16600|103
16601|104
16602|104
16603|104
16604|104
16605|104
16606|104
16632|106
16633|106
16634|106
16635|106
16636|106
16637|106
16638|106
16639|106
16640|106
16641|106
16642|106
16643|106
16644|106
16645|106
16646|106
16647|106
16648|106
16649|106
16650|106
16651|106
16652|106
16653|106
16654|106
16655|106
16656|106
16657|106
16658|106
16659|106
16660|106
16661|106
16662|106
16663|106
16664|106
16665|106
16666|106
16667|106
16668|106
16669|106
16670|107
16671|107
16672|107
16673|107
16674|107
16675|107
16676|107
16677|107
16678|107
16679|107
16680|107
16681|107
16682|107
16683|107
16684|107
16685|107
16686|107
16687|107
16688|107
16689|107
16690|107
16691|107
16692|107
16693|107
16694|107
16695|107
16696|107
16697|107
16698|107
16699|107
16700|107
16701|107
16702|107
16703|107
16704|107
16705|107
16706|107
16707|107
16708|107
16709|107
16710|107
16711|107
16712|107
16713|107
16714|107
16715|107
16716|107
16717|107
16718|107
16719|107
16720|107
16816|47
16817|47
16818|47
16819|47
16820|108
16821|108
16822|108
16823|108
16824|108
16825|108
16826|108
16827|108
16828|108
16829|108
16830|108
16831|108
16832|108
16833|108
16834|108
16835|108
16836|108
16837|108
16843|48
16844|48
16845|48
16846|48
16847|48
16850|110
16851|110
16852|110
16853|110
16854|110
16855|110
16925|981
16926|981
16927|981
16928|981
16929|981
16941|981
16942|981
16943|981
16944|981
16945|981
16946|981
16947|981
16967|981
16985|981
16986|981
16987|981
16988|981
16989|981
16990|981
16991|981
16992|981
16993|981
16994|981
16995|981
17003|981
17012|981
17022|981
17032|981
17033|981
17034|981
17035|981
17036|981
17278|1024
17279|1024
17280|1024
17281|1024
17282|1024
17283|1024
17292|981
17333|1024
17334|1024
17384|1024
17420|1024
17421|1024
17838|1024
17839|1024
17840|1024
17841|1024
17842|1024
17843|1024
17844|1024
17845|1024
17856|1024
17882|1024
17883|1024
17884|1024
17890|1024
17891|1024
17892|1024
17893|1024
17894|1024
17895|1024
17896|1024
17914|1024
21775|1383
21776|1383
21777|1383
21778|1383
21779|1383
21780|1383
21781|1383
21782|1383
21783|1383
21784|1383
21785|1383
21786|1383
21789|1383
21790|1383
21795|1383
21796|1383
21797|1383
21798|1383
21799|1383
21800|1383
21801|1383
21802|1383
21804|1383
21805|1383
21806|1383
21807|1383
21808|1383
21809|1383
21810|1383
21811|1383
21812|1383
21813|1383
21814|1383
21815|1383
21816|1383
21817|1383
21961|1024
21962|1024
21963|1024
21964|1024
21965|1024
21966|1024
21967|1024
21968|1024
21969|1024
21970|1024
21971|1024
21972|1024
21973|1024
21974|1024
21983|1024
21984|1024
21992|1024
22002|1024
22003|1024
22004|1024
22005|1024
22006|1024
22007|1024
22008|1024
22009|1024
22010|1024
22013|1024
22014|1024
22015|1024
22016|1024
22017|1024
22018|1024
22019|1024
22020|1024
22021|1024
22022|1024
22023|1024
22024|1024
22025|1024
22037|1024
22038|1024
22051|1024
22052|1024
22053|1024
22064|1024
22065|1024
22066|1024
22067|1024
22068|1024
22069|1024
22070|1024
22071|1024
22072|1024
22073|1024
22074|1024
22075|1024
22187|905
22188|905
22189|905
22190|905
22191|905
22192|905
22193|905
22194|905
22486|905
22487|905
22488|905
22489|905
22490|905
22491|905
22492|905
22493|905
22507|905
22539|905
22540|905
22541|905
22542|905
22543|905
22544|905
22545|905
22546|905
22547|905
22548|905
22549|905
22550|905
22551|905
22918|905
22919|905
22920|905
22921|905
22922|905
22923|905
22924|905
22925|905
22926|905
22927|905
22928|905
22929|905
22930|905
22931|905
23144|905
