Comment_id1|Comment_id2
40708|40707
40709|40701
40710|40702
40711|40707
40712|40705
40714|40705
40715|40705
40716|40701
40717|40716
40718|40705
40720|40716
40777|40776
40778|40776
40780|40776
40781|40776
40782|40776
40783|40776
40784|40783
40785|40776
40824|40822
40825|40822
40827|40822
40828|40822
40830|40822
40832|40822
40834|40822
40835|40822
40837|40822
40850|40849
40851|40849
40854|40849
40856|40855
40857|40849
40858|40857
40859|40858
40860|40857
40862|40849
40863|40855
40864|40849
40877|40876
40879|40876
40881|40876
40884|40876
40886|40876
40889|40884
40890|40884
40891|40876
40892|40884
40923|40921
40924|40921
40925|40924
40928|40921
40929|40921
40930|40921
40934|40927
40935|40924
40936|40921
40937|40924
40939|40932
40940|40937
40949|40948
40951|40948
40952|40948
40953|40950
40955|40953
40976|40974
40977|40974
40979|40974
40981|40974
40983|40974
40984|40974
40985|40974
40987|40974
40992|40991
40995|40994
40996|40994
40997|40991
40998|40994
40999|40991
41000|40994
41001|40999
41002|40991
41003|40991
41005|41003
41006|40999
41007|41006
41043|41042
41046|41044
41049|41042
41050|41047
41051|41042
41052|41042
41053|41044
41054|41042
41056|41044
41059|41058
41060|41058
41062|41058
41063|41060
41064|41059
41066|41063
41068|41059
41069|41059
41070|41063
41072|41071
41073|41063
41074|41059
41097|41095
41101|41095
41102|41095
41104|41095
41105|41103
41106|41104
41107|41095
41108|41104
41110|41101
41112|41111
41113|41111
41114|41111
41115|41111
41116|41115
41117|41111
41118|41116
41121|41111
41122|41116
41124|41122
41125|41122
41126|41115
41237|41236
41240|41236
41241|41236
41243|41236
41244|41236
41246|41241
41248|41236
41285|41284
41288|41284
41290|41286
41291|41284
41292|41288
41293|41284
41294|41293
41296|41284
41323|41322
41324|41322
41325|41324
41327|41326
41330|41322
41331|41322
41353|41352
41354|41353
41355|41353
41356|41353
41357|41352
41359|41352
41360|41352
41361|41359
41362|41359
41363|41353
41364|41358
41365|41353
41366|41352
41451|41450
41452|41451
41453|41451
41454|41451
41455|41453
41457|41451
41458|41451
41459|41453
41460|41455
41461|41453
41463|41453
41464|41453
41536|41535
41537|41536
41538|41535
41540|41535
41542|41536
41543|41540
41544|41540
41545|41536
41546|41536
41547|41542
41548|41540
41567|41566
41569|41567
41570|41566
41571|41567
41572|41567
41573|41567
41574|41573
41575|41566
41577|41566
41578|41577
41579|41573
41580|41567
41581|41567
41587|41586
41588|41586
41589|41586
41590|41589
41591|41589
41594|41586
41596|41593
41597|41593
41598|41589
41600|41594
41686|41685
41687|41685
41688|41686
41689|41685
41691|41686
41692|41690
41693|41692
41694|41687
41695|41685
41696|41685
41697|41685
41698|41685
41699|41692
41815|41814
41816|41814
41818|41814
41819|41817
41820|41814
41821|41820
41824|41820
41845|41844
41847|41845
41848|41845
41849|41846
41852|41850
41853|41850
41854|41846
41855|41850
41856|41855
41927|41926
41928|41926
41929|41926
41930|41928
41931|41926
41932|41926
41933|41931
41934|41926
41935|41934
41936|41928
41937|41928
41938|41934
41940|41935
41992|41991
41995|41993
41997|41993
41998|41991
42037|42034
42038|42037
42039|42037
42041|42038
42042|42034
42043|42037
42044|42041
42045|42043
42046|42037
42047|42038
42049|42046
42050|42047
42096|42094
42098|42094
42100|42094
42101|42094
42103|42094
42196|42194
42199|42194
42201|42200
42202|42194
42204|42201
42205|42201
42208|42207
42210|42207
42211|42209
42213|42207
42214|42211
42215|42211
42216|42212
42217|42212
42218|42213
42219|42209
42220|42212
42234|42232
42235|42232
42236|42231
42237|42232
42238|42232
42239|42231
42240|42231
42243|42240
42244|42240
42245|42232
42246|42245
42247|42245
42251|42250
42253|42252
42254|42252
42255|42250
42256|42250
42257|42255
42258|42252
42260|42253
42261|42253
42262|42260
42263|42255
42264|42252
42265|42264
42268|42266
42269|42266
42271|42268
42273|42266
42274|42268
42275|42268
42276|42266
42279|42268
42281|42266
42370|42369
42371|42367
42372|42371
42373|42371
42374|42369
42376|42369
42377|42369
42417|42416
42418|42416
42419|42416
42420|42419
42450|42447
42452|42448
42453|42448
42454|42447
42457|42451
42458|42453
42460|42448
42462|42448
42463|42448
42559|42558
42560|42558
42561|42559
42562|42558
42564|42559
42565|42559
42567|42559
42568|42558
42569|42558
42570|42563
42571|42559
42572|42570
42576|42575
42578|42575
42579|42575
42581|42575
42582|42580
42583|42575
42585|42575
42586|42575
42587|42575
42588|42585
42589|42580
42590|42582
42642|42641
42651|42650
42652|42650
42655|42653
42657|42653
42659|42653
42660|42653
42714|42713
42718|42714
42730|42727
42731|42727
42733|42729
42760|42758
42761|42757
42762|42757
42763|42758
42764|42757
42765|42764
42766|42764
42768|42757
42769|42760
42770|42764
42771|42760
42772|42771
42773|42758
42774|42760
42789|42787
42790|42787
42791|42789
42792|42789
42793|42791
42794|42793
42796|42792
42797|42790
42798|42790
42800|42791
42801|42787
42802|42799
42803|42791
42804|42789
42813|42812
42816|42814
42817|42812
42818|42812
42819|42812
42820|42812
42821|42812
42822|42819
42823|42814
42824|42820
42825|42820
42828|42812
42834|42833
42835|42833
42925|42924
42926|42925
42927|42926
42928|42925
42930|42925
42931|42926
42932|42926
42933|42926
42934|42926
42935|42934
42936|42924
42967|42966
43050|43048
43051|43048
43052|43048
43054|43048
43056|43048
43057|43048
43119|43117
43129|43128
43130|43128
43131|43130
43133|43128
43134|43130
43137|43135
43138|43130
43144|43143
43145|43143
43146|43143
43148|43143
43152|43148
43155|43143
43156|43152
43157|43152
43159|43143
43186|43184
43188|43185
43189|43184
43190|43185
43191|43185
43192|43188
43193|43191
43194|43184
43195|43185
43196|43188
43197|43184
43198|43197
43199|43198
43200|43193
43291|43290
43295|43294
43296|43294
43297|43294
43298|43295
43299|43290
43300|43295
43301|43295
43302|43297
43304|43290
43305|43297
43306|43297
43374|43373
43375|43373
43376|43374
43377|43374
43378|43374
43380|43377
43382|43373
43384|43373
43385|43373
43415|43414
43416|43415
43421|43415
43422|43415
43458|43457
43460|43457
43461|43457
43462|43457
43463|43457
43464|43457
43465|43464
43467|43464
43469|43466
43470|43457
43471|43457
43472|43457
43473|43472
43497|43496
43498|43497
43499|43498
43521|43520
43522|43520
43523|43520
43524|43521
43525|43520
43526|43520
43529|43528
43530|43521
43531|43520
43532|43520
43558|43557
43559|43557
43560|43557
43562|43559
43564|43557
43565|43557
43566|43557
43567|43559
43601|43599
43602|43601
43603|43601
43604|43598
43605|43604
43606|43599
43607|43604
43608|43606
43610|43603
43612|43606
43613|43603
43614|43599
43617|43615
43618|43615
43619|43617
43620|43617
43623|43615
43624|43617
43625|43619
43626|43617
43627|43626
43628|43626
43629|43619
43630|43617
43631|43626
43632|43627
43633|43617
43634|43619
43636|43635
43638|43635
43639|43635
43640|43635
43641|43635
43644|43643
43646|43643
43647|43645
43648|43647
43655|43653
43656|43653
43658|43657
43659|43657
43661|43653
43662|43657
43663|43660
43664|43657
43666|43659
43675|43671
43676|43671
43678|43671
43679|43671
43680|43671
43681|43679
43682|43679
43683|43681
43684|43682
43709|43708
43710|43708
43711|43708
43712|43708
43713|43710
43714|43710
43715|43710
43716|43708
43717|43715
43719|43708
43720|43715
43721|43708
43738|43737
43741|43739
43742|43738
43743|43739
43744|43738
43745|43738
43746|43743
43747|43739
43748|43739
43749|43743
43750|43743
43751|43748
43752|43748
43754|43752
43761|43758
43762|43758
43763|43758
43764|43761
43765|43764
43766|43761
43767|43764
43768|43761
43769|43763
43770|43758
43771|43763
43772|43771
43773|43763
43774|43758
43825|43824
43828|43826
43831|43829
43832|43829
43835|43834
43836|43834
43837|43826
43838|43834
43839|43829
43840|43839
43875|43874
43876|43875
43877|43874
43879|43876
43880|43874
43881|43875
43882|43877
43883|43877
43886|43885
43887|43885
43890|43889
43891|43889
43893|43889
43894|43885
43895|43889
43896|43889
43897|43885
43898|43889
43899|43885
43914|43913
43915|43913
43916|43915
43917|43914
43918|43913
43919|43913
43920|43915
43921|43914
43923|43915
43925|43913
43927|43913
43958|43957
43962|43959
43964|43959
43965|43963
43966|43959
43967|43958
43968|43957
43969|43957
43970|43963
43971|43958
43972|43957
43987|43985
43988|43985
43989|43985
43990|43985
43991|43985
43992|43990
44026|44024
44027|44026
44029|44024
44030|44026
44031|44026
44032|44026
44033|44031
44034|44024
44035|44024
44036|44032
44037|44031
44038|44024
44039|44029
44040|44031
44041|44037
44047|44046
44048|44046
44049|44046
44051|44050
44053|44046
44055|44051
44056|44051
44081|44079
44082|44079
44085|44083
44086|44085
44087|44081
44089|44081
44090|44083
44092|44085
44093|44081
44094|44079
44095|44079
44096|44079
44108|44107
44110|44106
44111|44106
44113|44112
44114|44107
44177|44176
44211|44210
44212|44210
44214|44212
44215|44212
44216|44210
44217|44210
44219|44210
44221|44210
44222|44210
44277|44275
44278|44275
44279|44278
44280|44276
44281|44278
44282|44278
44283|44275
44285|44281
44286|44280
44287|44281
44288|44280
44289|44280
44290|44286
44291|44276
44292|44286
44364|44361
44365|44363
44366|44363
44367|44363
44368|44361
44369|44363
44371|44363
44372|44370
44373|44363
44374|44370
44375|44370
44376|44370
44377|44375
44417|44415
44443|44442
44444|44442
44448|44442
44451|44442
44453|44449
44454|44452
44517|44512
44519|44516
44520|44512
44521|44516
44524|44512
44526|44516
44527|44526
44528|44524
44529|44528
44532|44530
44535|44533
44537|44533
44540|44538
44541|44538
44542|44541
44543|44541
44544|44538
44545|44542
44546|44541
44547|44536
44592|44591
44598|44596
44599|44596
44600|44596
44601|44600
44602|44596
44603|44596
44604|44600
44605|44598
44607|44596
44608|44596
44611|44610
44612|44598
44613|44610
44763|44761
44764|44763
44766|44763
44767|44765
44769|44768
44772|44761
44773|44770
44774|44770
44775|44763
44905|44904
44906|44905
44908|44904
44909|44904
44911|44910
44913|44912
44914|44905
44916|44907
44996|44995
44997|44995
44998|44995
44999|44995
45000|44998
45002|44995
45003|44998
45004|44995
45005|44999
45006|44998
45007|44995
45234|45233
45237|45236
45238|45233
45239|45233
45240|45236
45241|45232
45242|45239
45243|45236
45244|45232
45245|45244
45246|45244
45247|45239
45263|45260
45265|45264
45266|45260
45268|45260
45269|45260
45270|45260
45271|45267
45272|45264
45274|45260
45277|45276
45497|45495
45502|45495
45504|45499
45505|45501
45506|45498
45507|45501
45508|45501
45509|45495
45613|45611
45614|45612
45615|45611
45616|45612
45617|45614
45618|45614
45619|45613
45620|45614
45665|45662
45666|45665
45667|45664
45674|45673
45675|45674
45676|45674
45677|45675
45678|45674
45679|45675
45681|45679
45682|45675
45683|45673
45794|45793
45821|45819
45822|45819
45823|45822
45824|45819
45825|45822
45826|45820
45827|45822
45828|45819
45829|45820
45830|45820
45831|45820
45832|45819
45834|45833
45835|45833
45837|45836
45838|45837
45839|45837
45841|45837
45842|45841
45845|45837
45846|45836
45847|45836
45849|45837
45850|45836
45873|45871
45874|45871
45878|45877
45879|45871
45880|45871
45881|45871
45882|45877
45934|45931
45938|45936
45940|45936
45941|45936
45943|45939
45944|45939
45945|45943
45957|45956
45959|45956
45960|45958
45961|45957
45962|45957
45963|45957
45964|45963
45965|45964
45966|45956
45981|45980
45986|45980
45987|45980
45988|45980
45989|45988
45990|45988
45991|45988
45993|45992
45995|45992
45996|45988
45997|45988
46144|46142
46146|46145
46148|46142
46149|46147
46150|46145
46151|46145
46152|46142
46154|46145
46155|46153
46201|46200
46260|46259
46262|46260
46263|46259
46264|46262
46265|46261
46266|46261
46267|46266
46325|46324
46326|46324
46327|46325
46328|46326
46331|46325
46332|46324
46333|46326
46334|46329
46336|46326
46337|46329
46338|46326
46412|46411
46413|46411
46414|46413
46416|46411
46417|46411
46418|46411
46479|46476
46480|46476
46482|46476
46483|46480
46484|46480
46485|46483
46486|46485
46487|46480
46488|46482
46553|46551
46555|46551
46556|46551
46558|46551
46559|46551
46560|46556
46562|46551
46563|46551
46622|46621
46624|46621
46625|46624
46626|46625
46627|46621
46628|46625
46629|46624
46694|46693
46696|46693
46698|46695
46699|46695
46700|46693
46701|46693
46732|46728
46733|46728
46737|46728
46738|46728
46739|46728
46741|46728
46742|46741
46820|46819
46821|46819
46822|46819
46823|46819
46828|46819
46830|46819
46831|46827
46832|46819
46882|46881
46886|46883
46887|46883
46888|46883
46889|46888
46890|46883
46891|46883
46892|46886
46893|46886
46968|46967
46969|46967
46970|46967
46971|46967
46972|46967
46973|46967
46974|46972
46975|46972
46976|46972
46977|46972
46978|46976
46980|46967
46981|46974
47002|46998
47004|47000
47005|46998
47008|47007
47009|46998
47010|46998
47012|47002
47013|47002
47014|47000
47015|46998
47038|47037
47040|47037
47041|47037
47042|47037
47043|47040
47045|47037
47046|47043
47047|47046
47048|47040
47050|47043
47051|47037
47052|47037
47053|47052
47054|47052
47179|47178
47183|47178
47185|47178
47186|47183
47188|47185
47190|47184
47191|47184
47192|47178
47196|47195
47201|47195
47202|47198
47203|47198
47204|47198
47205|47195
47207|47198
47209|47195
47210|47198
47211|47206
47231|47230
47233|47231
47234|47230
47235|47234
47236|47231
47237|47230
47238|47231
47239|47237
47240|47237
47241|47238
47566|47565
47594|47592
47595|47592
47596|47592
47597|47592
47600|47593
47707|47705
47708|47705
47709|47705
47711|47708
47712|47708
47713|47708
47714|47711
47715|47708
47717|47711
47718|47708
47719|47705
47755|47754
47756|47754
47757|47754
47758|47756
47759|47758
47760|47756
47762|47761
47763|47762
47764|47761
47838|47837
47839|47837
47840|47837
47841|47837
47842|47840
47843|47837
47845|47841
47846|47840
47847|47840
47848|47840
47849|47848
47850|47837
47934|47931
47937|47935
47938|47935
47941|47931
47942|47931
47943|47931
47944|47935
48044|48039
48045|48044
48046|48039
48047|48044
48048|48044
48050|48039
48051|48039
48054|48044
48055|48049
48108|48107
48109|48107
48111|48107
48113|48110
48115|48107
48116|48114
48117|48109
48118|48117
48120|48109
48121|48107
48123|48122
48124|48107
48212|48211
48215|48211
48217|48211
48218|48211
48219|48218
48220|48218
48223|48215
48224|48221
48225|48211
48226|48221
48277|48275
48280|48275
48285|48283
48286|48283
48287|48280
48288|48280
48289|48283
48290|48276
48291|48290
48343|48342
48581|48580
48634|48633
48636|48633
48637|48633
48638|48633
48639|48635
48640|48633
48642|48636
48643|48636
48644|48633
48645|48633
48646|48636
48647|48633
48825|48823
48826|48823
48829|48824
48830|48824
48831|48830
48833|48829
48834|48829
48835|48823
48836|48830
48837|48823
48839|48835
48840|48829
48842|48841
48844|48841
48845|48844
48846|48845
48848|48842
48849|48841
48850|48842
48851|48842
48853|48852
48854|48848
48855|48842
48856|48855
48857|48844
48874|48873
48876|48873
48877|48874
48878|48874
48879|48874
48880|48873
48881|48873
48882|48878
48883|48882
48884|48883
48885|48883
48886|48879
48892|48891
48992|48991
48993|48992
48994|48991
48995|48994
48996|48991
48998|48995
48999|48995
49000|48999
49001|48999
49002|48993
49003|49002
49004|48991
49005|49003
49006|49001
49007|49003
49008|49001
49009|49002
49015|49013
49016|49013
49017|49016
49021|49016
49022|49021
49023|49016
49025|49013
49056|49051
49057|49054
49058|49054
49059|49055
49061|49054
49171|49170
49173|49170
49174|49173
49175|49171
49177|49170
49238|49237
49239|49237
49241|49237
49242|49239
49244|49237
49245|49239
49246|49241
49247|49243
49248|49243
49276|49275
49277|49275
49279|49276
49281|49279
49282|49275
49283|49275
49284|49279
49286|49279
49287|49277
49288|49279
49289|49279
49290|49275
49368|49366
49369|49366
49372|49366
49373|49370
49374|49370
49375|49366
49377|49366
49378|49370
49379|49366
49422|49421
49423|49421
49486|49482
49487|49484
49493|49484
49494|49491
49495|49491
49496|49495
49497|49496
49498|49497
49606|49605
49609|49605
49610|49609
49611|49609
49614|49612
49615|49614
49616|49605
49617|49605
49619|49615
49620|49619
49622|49620
49694|49691
49695|49692
49696|49691
49700|49692
49701|49692
49716|49715
49719|49715
49720|49718
49721|49715
49722|49719
49723|49718
49724|49723
49725|49724
49726|49718
49784|49782
49786|49782
49787|49782
49788|49787
49789|49787
49791|49788
49792|49782
49793|49782
49794|49788
49796|49794
49799|49797
49800|49797
49801|49797
49802|49797
49804|49803
49805|49797
49808|49806
49809|49808
49810|49806
49811|49804
49812|49806
49813|49804
49814|49797
49820|49815
49823|49815
49825|49815
49826|49815
49827|49826
49828|49815
49829|49815
49830|49815
49831|49815
49832|49824
49833|49824
49834|49815
49853|49852
49855|49854
49856|49854
49858|49857
49859|49852
49861|49852
49863|49854
49864|49857
49865|49852
49874|49872
49875|49872
49876|49872
49878|49876
49879|49872
49881|49872
49882|49872
49917|49916
49921|49920
49923|49920
49924|49920
49925|49924
49926|49924
49928|49927
49929|49924
49930|49927
49931|49920
49932|49920
49933|49931
49934|49926
49935|49926
49936|49934
49938|49937
49940|49939
49941|49938
49942|49939
49943|49938
49944|49938
49945|49938
49946|49943
49947|49937
49948|49947
49949|49947
49950|49938
49951|49946
49972|49970
49975|49970
49978|49970
49980|49979
49981|49977
50007|50006
50008|50006
50010|50006
50013|50012
50014|50012
50016|50015
50017|50006
50018|50006
50019|50015
50052|50050
50053|50050
50054|50049
50055|50054
50056|50050
50057|50054
50058|50050
50059|50054
50073|50071
50074|50071
50075|50071
50076|50075
50078|50077
50079|50071
50080|50075
50082|50081
50202|50201
50260|50255
50261|50260
50262|50255
50263|50258
50264|50262
50265|50260
50266|50262
50267|50262
50268|50258
50305|50304
50306|50304
50307|50304
50310|50309
50312|50309
50313|50311
50315|50309
50318|50309
50319|50304
50320|50309
50321|50311
50352|50350
50353|50350
50354|50352
50355|50350
50356|50350
50357|50354
50358|50350
50359|50355
50361|50355
50405|50404
50478|50476
50480|50476
50481|50476
50482|50479
50525|50519
50527|50524
50529|50519
50530|50524
50531|50524
50532|50524
50534|50524
50535|50533
50632|50631
50633|50631
50634|50631
50635|50634
50636|50634
50637|50635
50638|50634
50639|50631
50640|50631
50641|50635
50642|50634
50643|50635
50644|50643
50668|50667
50669|50667
50670|50669
50671|50667
50672|50667
50673|50667
50674|50669
50675|50674
50676|50667
50677|50667
50679|50667
50680|50667
50713|50712
50714|50713
50725|50724
50726|50724
50727|50724
50728|50727
50729|50727
50730|50724
50731|50726
50732|50727
50733|50732
50734|50732
50735|50726
50736|50730
50737|50729
50738|50724
50739|50724
50773|50772
50777|50773
50778|50773
50780|50773
50781|50772
50782|50773
50783|50772
50784|50776
50806|50805
50807|50805
50808|50805
50809|50805
50813|50812
50814|50809
50815|50811
50816|50805
50817|50812
50818|50811
50819|50816
50820|50816
50821|50816
50822|50813
50911|50910
50912|50910
50913|50912
50916|50914
50997|50994
50998|50994
51000|50994
51001|50994
51002|50994
51003|50994
51004|51003
51005|50994
51006|51003
51008|51003
51010|51009
51020|51019
51030|51029
51033|51029
51034|51031
51035|51029
51036|51034
51037|51031
51038|51029
51039|51038
51041|51037
51042|51031
51043|51042
51044|51040
51045|51043
51046|51037
51048|51047
51049|51047
51071|51070
51073|51070
51074|51070
51075|51070
51076|51073
51077|51073
51078|51077
51079|51077
51149|51148
51151|51148
51152|51148
51154|51148
51157|51148
51158|51155
51159|51148
51160|51148
51161|51155
51162|51148
51163|51148
51245|51242
51252|51251
51253|51242
51254|51250
51255|51254
51256|51251
51338|51335
51339|51335
51340|51338
51342|51338
51343|51338
51345|51343
51346|51343
51347|51339
51372|51369
51373|51372
51376|51374
51377|51372
51378|51369
51380|51372
51382|51372
51402|51401
51451|51450
51452|51450
51453|51450
51455|51454
51456|51455
51457|51450
51458|51450
51459|51456
51460|51459
51461|51459
51462|51450
51496|51495
51497|51494
51498|51494
51500|51495
51501|51495
51502|51498
51565|51564
51567|51564
51568|51566
51569|51566
51573|51564
51575|51566
51576|51566
51577|51566
51579|51566
51629|51627
51641|51640
51643|51640
51644|51643
51645|51643
51646|51640
51647|51640
51648|51643
51649|51640
51650|51643
51651|51648
51652|51649
51653|51648
51654|51649
51655|51647
51705|51704
51708|51704
51709|51706
51710|51707
51711|51704
51712|51706
51713|51704
51714|51706
51715|51704
51716|51711
51717|51716
51718|51711
51719|51706
51855|51854
51856|51854
51857|51854
51858|51857
51861|51859
51863|51859
51905|51904
51906|51904
51907|51906
51908|51906
51909|51906
51910|51904
51911|51905
51912|51906
51913|51905
51914|51911
51915|51904
51916|51906
51917|51912
51919|51912
51920|51912
51954|51953
51955|51953
51956|51955
51957|51953
51958|51953
51959|51955
51960|51955
51961|51955
51964|51963
51965|51963
51979|51975
51980|51975
51981|51980
51982|51975
51983|51975
51984|51980
51985|51975
51986|51980
51987|51985
51988|51985
51990|51975
51991|51975
51992|51985
51997|51996
52000|51996
52001|51996
52002|51996
52003|51996
52004|52001
52012|52011
52013|52011
52014|52011
52015|52012
52016|52015
52018|52016
52021|52019
52023|52019
52025|52023
52027|52019
52029|52023
52030|52027
52031|52019
52033|52019
52034|52019
52039|52038
52040|52038
52045|52038
52047|52046
52048|52038
52049|52045
52051|52048
52052|52038
52053|52038
52056|52055
52057|52055
52059|52055
52060|52055
52062|52055
52063|52058
52065|52061
52066|52058
52068|52058
52069|52061
52116|52115
52117|52116
52119|52118
52120|52116
52121|52116
52123|52115
52124|52116
52125|52124
52126|52121
52127|52122
52128|52118
52129|52124
52130|52128
52131|52128
52132|52122
52190|52189
52191|52189
52193|52189
52194|52190
52195|52189
52196|52193
52197|52190
52200|52198
52201|52189
52202|52198
52203|52198
52204|52201
52206|52198
52218|52216
52219|52214
52220|52214
52221|52214
52223|52222
52224|52223
52289|52287
52290|52287
52293|52287
52316|52315
52317|52315
52319|52315
52320|52315
52321|52315
52322|52315
52325|52321
52326|52321
52327|52321
52328|52321
52329|52321
52330|52321
52332|52328
52384|52383
52386|52385
52387|52384
52389|52385
52390|52384
52391|52389
52393|52385
52394|52383
52395|52390
52397|52390
52399|52389
52438|52437
52439|52437
52440|52437
52441|52438
52442|52438
52443|52437
52444|52437
52445|52437
52448|52443
52449|52443
52450|52437
52451|52449
52452|52449
52453|52451
52454|52438
52455|52443
52456|52443
52490|52489
52491|52489
52493|52489
52494|52489
52496|52493
52497|52489
52498|52492
52544|52543
52545|52543
52548|52546
52567|52566
52570|52566
52573|52566
52574|52572
52576|52570
52583|52582
52584|52582
52585|52582
52586|52584
52587|52584
52588|52581
52590|52584
52591|52590
52592|52584
52593|52582
52594|52588
52602|52601
52606|52605
52610|52605
52612|52601
52613|52605
52614|52601
52615|52601
52619|52618
52623|52622
52624|52623
52625|52623
52626|52623
52629|52618
52630|52623
52672|52671
52673|52671
52684|52683
52685|52683
52692|52690
52693|52686
52694|52693
52695|52693
52723|52722
52725|52722
52726|52724
52727|52724
52728|52727
52729|52722
52730|52722
52731|52727
52732|52727
52733|52727
52734|52726
52735|52726
52736|52729
52737|52727
52738|52722
52739|52724
52755|52754
52756|52754
52757|52754
52758|52757
52761|52757
52762|52760
52764|52760
52765|52754
52766|52759
52767|52760
52768|52760
52769|52763
52770|52754
52771|52759
52853|52852
52854|52852
52858|52857
52862|52857
52863|52861
52865|52864
52867|52864
52868|52864
52869|52864
52870|52865
52871|52864
52872|52864
52873|52864
52875|52865
52876|52865
52946|52945
52951|52945
52952|52945
52953|52952
52955|52945
52956|52953
52957|52955
52959|52955
52960|52953
52964|52963
52965|52962
52966|52963
52968|52966
52969|52966
52970|52965
52971|52962
52972|52962
52973|52965
52974|52973
52995|52994
52998|52997
52999|52994
53003|52999
53005|53001
53008|53003
53013|53009
53014|53012
53015|53009
53016|53009
53017|53015
53018|53015
53020|53009
53022|53009
53023|53021
53024|53016
53025|53012
53026|53016
53185|53183
53189|53187
53190|53188
53191|53188
53192|53183
53193|53183
53195|53183
53197|53188
53199|53183
53281|53280
53282|53280
53283|53280
53284|53280
53285|53284
53286|53283
53287|53283
53288|53283
53289|53280
53290|53280
53291|53284
53292|53280
53294|53283
53295|53292
53296|53295
53377|53375
53378|53376
53379|53378
53380|53378
53382|53374
53383|53374
53385|53375
53386|53375
53387|53383
53388|53378
53389|53376
53390|53384
53391|53390
53425|53424
53426|53424
53427|53424
53428|53426
53430|53427
53433|53432
53437|53436
53439|53436
53440|53437
53441|53437
53442|53439
53444|53439
53445|53437
53527|53526
53529|53526
53530|53528
53531|53530
53532|53528
53533|53529
53534|53528
53536|53533
53537|53530
53538|53529
53539|53533
53540|53526
53541|53526
53542|53526
53589|53588
53591|53588
53592|53591
53610|53608
53611|53609
53612|53608
53614|53609
53616|53611
53617|53611
53618|53616
53619|53611
53620|53608
53622|53615
53623|53618
53624|53616
53674|53672
53675|53672
53677|53672
53678|53672
53679|53678
53680|53672
53681|53672
53884|53883
53885|53883
53887|53883
53889|53888
53890|53888
53891|53888
53892|53891
53894|53888
53895|53889
53896|53893
53908|53907
53909|53907
53911|53907
53912|53907
53913|53912
53942|53941
53944|53941
53945|53941
53946|53941
53948|53943
53949|53943
53950|53947
53951|53950
53952|53943
53955|53953
53957|53953
53959|53953
53960|53953
53961|53957
53962|53953
53963|53957
53965|53964
53973|53972
53974|53972
53975|53972
53977|53976
53979|53976
53980|53976
53982|53976
53983|53976
53985|53976
54004|54003
54005|54002
54007|54002
54008|54003
54009|54007
54010|54002
54011|54003
54013|54008
54055|54054
54056|54054
54059|54058
54060|54056
54061|54056
54062|54057
54063|54062
54065|54058
