id|name|url|type
740|Mérida|http://dbpedia.org/resource/Mérida|city
741|Tijuana|http://dbpedia.org/resource/Tijuana|city
742|Santa_Catarina|http://dbpedia.org/resource/Santa_Catarina|city
743|Colima|http://dbpedia.org/resource/Colima|city
744|Campeche|http://dbpedia.org/resource/Campeche|city
745|San_Luis_Potosí|http://dbpedia.org/resource/San_Luis_Potosí|city
746|Cancún|http://dbpedia.org/resource/Cancún|city
747|Coyoacán|http://dbpedia.org/resource/Coyoacán|city
748|Tepic|http://dbpedia.org/resource/Tepic|city
749|Hermosillo|http://dbpedia.org/resource/Hermosillo|city
750|Chapingo|http://dbpedia.org/resource/Chapingo|city
751|Morelia|http://dbpedia.org/resource/Morelia|city
752|Nuevo_Laredo|http://dbpedia.org/resource/Nuevo_Laredo|city
872|New_Haven|http://dbpedia.org/resource/New_Haven|city
873|Nashville|http://dbpedia.org/resource/Nashville|city
874|San_Francisco|http://dbpedia.org/resource/San_Francisco|city
875|Chicago|http://dbpedia.org/resource/Chicago|city
876|Lubbock|http://dbpedia.org/resource/Lubbock|city
877|New_York_City|http://dbpedia.org/resource/New_York_City|city
878|Gainesville|http://dbpedia.org/resource/Gainesville|city
879|Philadelphia|http://dbpedia.org/resource/Philadelphia|city
880|Richmond|http://dbpedia.org/resource/Richmond|city
881|New_York|http://dbpedia.org/resource/New_York|city
882|Columbus|http://dbpedia.org/resource/Columbus|city
883|Indianapolis|http://dbpedia.org/resource/Indianapolis|city
884|Columbia|http://dbpedia.org/resource/Columbia|city
885|Phoenix|http://dbpedia.org/resource/Phoenix|city
886|Notre_Damena|http://dbpedia.org/resource/Notre_Damena|city
887|Pittsburgh|http://dbpedia.org/resource/Pittsburgh|city
888|Los_Angeles|http://dbpedia.org/resource/Los_Angeles|city
889|Ann_Arbor|http://dbpedia.org/resource/Ann_Arbor|city
890|San_Diego|http://dbpedia.org/resource/San_Diego|city
891|Berkeley|http://dbpedia.org/resource/Berkeley|city
892|Atlanta|http://dbpedia.org/resource/Atlanta|city
893|Jacksonville|http://dbpedia.org/resource/Jacksonville|city
894|Orlando|http://dbpedia.org/resource/Orlando|city
895|San_Antonio|http://dbpedia.org/resource/San_Antonio|city
896|Milwaukee|http://dbpedia.org/resource/Milwaukee|city
897|Cincinnati|http://dbpedia.org/resource/Cincinnati|city
898|Fayetteville|http://dbpedia.org/resource/Fayetteville|city
899|Austin|http://dbpedia.org/resource/Austin|city
900|Baltimore|http://dbpedia.org/resource/Baltimore|city
901|Houston|http://dbpedia.org/resource/Houston|city
902|Cambridge|http://dbpedia.org/resource/Cambridge|city
903|Tallahassee|http://dbpedia.org/resource/Tallahassee|city
904|Boston|http://dbpedia.org/resource/Boston|city
905|Washington|http://dbpedia.org/resource/Washington|city
906|Minneapolis|http://dbpedia.org/resource/Minneapolis|city
907|New_Orleans|http://dbpedia.org/resource/New_Orleans|city
908|Cleveland|http://dbpedia.org/resource/Cleveland|city
909|St._Louis|http://dbpedia.org/resource/St._Louis|city
910|Portland|http://dbpedia.org/resource/Portland|city
911|Ithaca|http://dbpedia.org/resource/Ithaca|city
1020|Toronto|http://dbpedia.org/resource/Toronto|city
1021|Fredericton|http://dbpedia.org/resource/Fredericton|city
1022|Edmonton|http://dbpedia.org/resource/Edmonton|city
1023|Ottawa|http://dbpedia.org/resource/Ottawa|city
1024|London|http://dbpedia.org/resource/London|city
1025|Winnipeg|http://dbpedia.org/resource/Winnipeg|city
1026|Hamilton|http://dbpedia.org/resource/Hamilton|city
1027|Saskatoon|http://dbpedia.org/resource/Saskatoon|city
1028|Vancouver|http://dbpedia.org/resource/Vancouver|city
1029|Montreal|http://dbpedia.org/resource/Montreal|city
1070|Havana|http://dbpedia.org/resource/Havana|city
1071|Marianao|http://dbpedia.org/resource/Marianao|city
1072|Santiago_de_Cuba|http://dbpedia.org/resource/Santiago_de_Cuba|city
1073|Jagüey_Grande|http://dbpedia.org/resource/Jagüey_Grande|city
1074|Cienfuegos|http://dbpedia.org/resource/Cienfuegos|city
1075|Matanzas|http://dbpedia.org/resource/Matanzas|city
1076|Pinar_del_Río|http://dbpedia.org/resource/Pinar_del_Río|city
1077|Ciego_de_Ávila|http://dbpedia.org/resource/Ciego_de_Ávila|city
1078|Santa_Clara|http://dbpedia.org/resource/Santa_Clara|city
1079|Camagüey|http://dbpedia.org/resource/Camagüey|city
1458|North_America|http://dbpedia.org/resource/North_America|continent
124|Chennai|http://dbpedia.org/resource/Chennai|city
1002|Paris|http://dbpedia.org/resource/Paris|city
1333|Seoul|http://dbpedia.org/resource/Seoul|city
777|Islamabad|http://dbpedia.org/resource/Islamabad|city
1082|Prague|http://dbpedia.org/resource/Prague|city
986|Darlington|http://dbpedia.org/resource/Darlington|city
1173|Rome|http://dbpedia.org/resource/Rome|city
984|Melbourne|http://dbpedia.org/resource/Melbourne|city
276|Chandigarh|http://dbpedia.org/resource/Chandigarh|city
1342|Incheon|http://dbpedia.org/resource/Incheon|city
1195|Nairobi|http://dbpedia.org/resource/Nairobi|city
1194|Thika|http://dbpedia.org/resource/Thika|city
111|Pondicherry|http://dbpedia.org/resource/Pondicherry|city
1011|Sittwe_District|http://dbpedia.org/resource/Sittwe_District|city
270|Manipal|http://dbpedia.org/resource/Manipal|city
1110|Southampton|http://dbpedia.org/resource/Southampton|city
526|Riga|http://dbpedia.org/resource/Riga|city
1279|Wrocław|http://dbpedia.org/resource/Wrocław|city
814|Zamboanga_City|http://dbpedia.org/resource/Zamboanga_City|city
802|Roxas|http://dbpedia.org/resource/Roxas|city
1106|New_Cairo|http://dbpedia.org/resource/New_Cairo|city
685|Toyoake|http://dbpedia.org/resource/Toyoake|city
179|Kalimpong|http://dbpedia.org/resource/Kalimpong|city
308|Sambalpur|http://dbpedia.org/resource/Sambalpur|city
158|Raichur|http://dbpedia.org/resource/Raichur|city
653|Manado|http://dbpedia.org/resource/Manado|city
188|Habra|http://dbpedia.org/resource/Habra|city
198|Sion|http://dbpedia.org/resource/Sion|city
259|Krishnanagar|http://dbpedia.org/resource/Krishnanagar|city
187|Kolhapur|http://dbpedia.org/resource/Kolhapur|city
1247|Groningen|http://dbpedia.org/resource/Groningen|city
1252|Eindhoven|http://dbpedia.org/resource/Eindhoven|city
1288|Steenokkerzeel|http://dbpedia.org/resource/Steenokkerzeel|city
1004|Antwerp|http://dbpedia.org/resource/Antwerp|city
1003|Tonbridge|http://dbpedia.org/resource/Tonbridge|city
980|Geelong|http://dbpedia.org/resource/Geelong|city
376|Hefei|http://dbpedia.org/resource/Hefei|city
1283|Lublin|http://dbpedia.org/resource/Lublin|city
815|Intramuros|http://dbpedia.org/resource/Intramuros|city
812|Biñan|http://dbpedia.org/resource/Biñan|city
1281|Łódź|http://dbpedia.org/resource/Łódź|city
1336|Gwangju|http://dbpedia.org/resource/Gwangju|city
1424|North_Wales|http://dbpedia.org/resource/North_Wales|city
309|Latur|http://dbpedia.org/resource/Latur|city
292|Gangtok|http://dbpedia.org/resource/Gangtok|city
138|Darbhanga|http://dbpedia.org/resource/Darbhanga|city
116|Rohtak|http://dbpedia.org/resource/Rohtak|city
675|Yokosuka|http://dbpedia.org/resource/Yokosuka|city
1007|Medway|http://dbpedia.org/resource/Medway|city
1112|Leicester|http://dbpedia.org/resource/Leicester|city
142|Surat|http://dbpedia.org/resource/Surat|city
271|Udaipur|http://dbpedia.org/resource/Udaipur|city
401|Chaozhou|http://dbpedia.org/resource/Chaozhou|city
391|Ankang|http://dbpedia.org/resource/Ankang|city
1226|Soroca|http://dbpedia.org/resource/Soroca|city
1039|Pursat|http://dbpedia.org/resource/Pursat|city
1040|Mokolo|http://dbpedia.org/resource/Mokolo|city
1396|Gabes|http://dbpedia.org/resource/Gabes|city
939|Sóc_Trăng|http://dbpedia.org/resource/Sóc_Trăng|city
347|Dongtai|http://dbpedia.org/resource/Dongtai|city
399|Beiliu|http://dbpedia.org/resource/Beiliu|city
366|Anshun|http://dbpedia.org/resource/Anshun|city
912|Tuyên_Quang|http://dbpedia.org/resource/Tuyên_Quang|city
484|Daqing|http://dbpedia.org/resource/Daqing|city
936|Tuy_Hòa|http://dbpedia.org/resource/Tuy_Hòa|city
353|Bijie|http://dbpedia.org/resource/Bijie|city
1319|Touba|http://dbpedia.org/resource/Touba|city
432|Danjiangkou|http://dbpedia.org/resource/Danjiangkou|city
1042|Garoua|http://dbpedia.org/resource/Garoua|city
1219|Orhei|http://dbpedia.org/resource/Orhei|city
964|Guelma|http://dbpedia.org/resource/Guelma|city
346|Duyun|http://dbpedia.org/resource/Duyun|city
388|Changzhou|http://dbpedia.org/resource/Changzhou|city
338|Fuqing|http://dbpedia.org/resource/Fuqing|city
1041|Baffoussam|http://dbpedia.org/resource/Baffoussam|city
451|Fenyang|http://dbpedia.org/resource/Fenyang|city
488|Dingzhou|http://dbpedia.org/resource/Dingzhou|city
1321|Diourbel|http://dbpedia.org/resource/Diourbel|city
1182|Pavlodar|http://dbpedia.org/resource/Pavlodar|city
461|Cangzhou|http://dbpedia.org/resource/Cangzhou|city
357|Cenxi|http://dbpedia.org/resource/Cenxi|city
311|Chishui|http://dbpedia.org/resource/Chishui|city
392|Gejiu|http://dbpedia.org/resource/Gejiu|city
381|Chongzuo|http://dbpedia.org/resource/Chongzuo|city
913|Quảng_Ngãi|http://dbpedia.org/resource/Quảng_Ngãi|city
1393|Bizerte|http://dbpedia.org/resource/Bizerte|city
424|Gaoyao|http://dbpedia.org/resource/Gaoyao|city
933|Điện_Biên_Phủ|http://dbpedia.org/resource/Điện_Biên_Phủ|city
471|Changchun|http://dbpedia.org/resource/Changchun|city
1091|Bandundu|http://dbpedia.org/resource/Bandundu|city
394|Anning|http://dbpedia.org/resource/Anning|city
482|Gongyi|http://dbpedia.org/resource/Gongyi|city
405|Chaoyang|http://dbpedia.org/resource/Chaoyang|city
946|Bạc_Liêu|http://dbpedia.org/resource/Bạc_Liêu|city
463|Fengcheng,|http://dbpedia.org/resource/Fengcheng,|city
313|Dandong|http://dbpedia.org/resource/Dandong|city
1264|Agadez|http://dbpedia.org/resource/Agadez|city
314|Chaohu|http://dbpedia.org/resource/Chaohu|city
934|Trà_Vinh|http://dbpedia.org/resource/Trà_Vinh|city
504|Gao'an|http://dbpedia.org/resource/Gao'an|city
393|Dongyang|http://dbpedia.org/resource/Dongyang|city
1047|Yaoundé|http://dbpedia.org/resource/Yaoundé|city
422|Feicheng|http://dbpedia.org/resource/Feicheng|city
589|Itajubá|http://dbpedia.org/resource/Itajubá|city
170|Kodambakkam|http://dbpedia.org/resource/Kodambakkam|city
242|Nellore|http://dbpedia.org/resource/Nellore|city
260|Ernakulam|http://dbpedia.org/resource/Ernakulam|city
563|Poços_de_Caldas|http://dbpedia.org/resource/Poços_de_Caldas|city
573|São_Carlos|http://dbpedia.org/resource/São_Carlos|city
1326|Bloemfontein|http://dbpedia.org/resource/Bloemfontein|city
1066|Cali|http://dbpedia.org/resource/Cali|city
239|Palayamkottai|http://dbpedia.org/resource/Palayamkottai|city
833|Rostov|http://dbpedia.org/resource/Rostov|city
1348|Santander|http://dbpedia.org/resource/Santander|city
216|Kasaragod|http://dbpedia.org/resource/Kasaragod|city
1347|Valladolid|http://dbpedia.org/resource/Valladolid|city
1145|Karditsa|http://dbpedia.org/resource/Karditsa|city
1143|Trikala|http://dbpedia.org/resource/Trikala|city
1146|Piraeus|http://dbpedia.org/resource/Piraeus|city
291|Kashipur|http://dbpedia.org/resource/Kashipur|city
1068|Tunja|http://dbpedia.org/resource/Tunja|city
571|Manaus|http://dbpedia.org/resource/Manaus|city
223|Rajasthan|http://dbpedia.org/resource/Rajasthan|city
112|Rewari|http://dbpedia.org/resource/Rewari|city
217|Vallabh_Vidhyanagar|http://dbpedia.org/resource/Vallabh_Vidhyanagar|city
1008|Ghent|http://dbpedia.org/resource/Ghent|city
1101|Monufia_Governorate|http://dbpedia.org/resource/Monufia_Governorate|city
979|San_Miguel_de_Tucumán|http://dbpedia.org/resource/San_Miguel_de_Tucumán|city
1433|Sucre|http://dbpedia.org/resource/Sucre|city
592|Niterói|http://dbpedia.org/resource/Niterói|city
229|Solapur|http://dbpedia.org/resource/Solapur|city
160|Moga|http://dbpedia.org/resource/Moga|city
867|Ufa|http://dbpedia.org/resource/Ufa|city
303|Raniganj|http://dbpedia.org/resource/Raniganj|city
1088|Moravia|http://dbpedia.org/resource/Moravia|city
227|Dum_Dum|http://dbpedia.org/resource/Dum_Dum|city
959|Khost|http://dbpedia.org/resource/Khost|city
860|Ulan-Ude|http://dbpedia.org/resource/Ulan-Ude|city
213|Arambag|http://dbpedia.org/resource/Arambag|city
1380|Dodoma|http://dbpedia.org/resource/Dodoma|city
441|Nanchong|http://dbpedia.org/resource/Nanchong|city
194|Moradabad|http://dbpedia.org/resource/Moradabad|city
281|Nalanda|http://dbpedia.org/resource/Nalanda|city
478|Qingdao|http://dbpedia.org/resource/Qingdao|city
753|Sukkur|http://dbpedia.org/resource/Sukkur|city
492|Dalian|http://dbpedia.org/resource/Dalian|city
614|Freiburg_im_Breisgau|http://dbpedia.org/resource/Freiburg_im_Breisgau|city
1430|Maracaibo|http://dbpedia.org/resource/Maracaibo|city
1260|Niamey|http://dbpedia.org/resource/Niamey|city
634|Weimar|http://dbpedia.org/resource/Weimar|city
1432|Bolívar|http://dbpedia.org/resource/Bolívar|city
1240|Lumbini|http://dbpedia.org/resource/Lumbini|city
611|Koblenz|http://dbpedia.org/resource/Koblenz|city
1407|Gaziantep|http://dbpedia.org/resource/Gaziantep|city
1420|Chernivtsi|http://dbpedia.org/resource/Chernivtsi|city
631|Wiesbaden|http://dbpedia.org/resource/Wiesbaden|city
1208|Kuching|http://dbpedia.org/resource/Kuching|city
625|Mainz|http://dbpedia.org/resource/Mainz|city
1358|Kandy|http://dbpedia.org/resource/Kandy|city
1052|Antofagasta|http://dbpedia.org/resource/Antofagasta|city
922|Da_Nang|http://dbpedia.org/resource/Da_Nang|city
157|Sangrur|http://dbpedia.org/resource/Sangrur|city
1056|Viña_del_Mar|http://dbpedia.org/resource/Viña_del_Mar|city
1063|Manizales|http://dbpedia.org/resource/Manizales|city
288|Fatehgarh_Sahib|http://dbpedia.org/resource/Fatehgarh_Sahib|city
1054|Valparaíso|http://dbpedia.org/resource/Valparaíso|city
632|Lübeck|http://dbpedia.org/resource/Lübeck|city
290|Gaya|http://dbpedia.org/resource/Gaya|city
785|Jamshoro|http://dbpedia.org/resource/Jamshoro|city
633|Kassel|http://dbpedia.org/resource/Kassel|city
450|Dongying|http://dbpedia.org/resource/Dongying|city
1361|Malabe|http://dbpedia.org/resource/Malabe|city
997|Brest|http://dbpedia.org/resource/Brest|city
996|Minsk|http://dbpedia.org/resource/Minsk|city
1324|Cape_Town|http://dbpedia.org/resource/Cape_Town|city
114|Thane|http://dbpedia.org/resource/Thane|city
129|Gobichettipalayam|http://dbpedia.org/resource/Gobichettipalayam|city
1335|Suwon|http://dbpedia.org/resource/Suwon|city
1117|Sheffield|http://dbpedia.org/resource/Sheffield|city
224|Aurangabad|http://dbpedia.org/resource/Aurangabad|city
818|Angeles|http://dbpedia.org/resource/Angeles|city
813|Lipa|http://dbpedia.org/resource/Lipa|city
817|Dagupan|http://dbpedia.org/resource/Dagupan|city
806|Ermita|http://dbpedia.org/resource/Ermita|city
297|Gujarat|http://dbpedia.org/resource/Gujarat|city
171|Jodhpur|http://dbpedia.org/resource/Jodhpur|city
344|Harbin|http://dbpedia.org/resource/Harbin|city
202|Asansol|http://dbpedia.org/resource/Asansol|city
193|Tirunelveli|http://dbpedia.org/resource/Tirunelveli|city
1167|Qom|http://dbpedia.org/resource/Qom|city
682|Ichikawa|http://dbpedia.org/resource/Ichikawa|city
533|Ulan_Bator|http://dbpedia.org/resource/Ulan_Bator|city
687|Okazaki|http://dbpedia.org/resource/Okazaki|city
700|Nisshin|http://dbpedia.org/resource/Nisshin|city
387|Fuzhou|http://dbpedia.org/resource/Fuzhou|city
127|Kalyani|http://dbpedia.org/resource/Kalyani|city
871|Irkutsk|http://dbpedia.org/resource/Irkutsk|city
169|Purulia|http://dbpedia.org/resource/Purulia|city
1294|Évora|http://dbpedia.org/resource/Évora|city
1349|Vigo|http://dbpedia.org/resource/Vigo|city
756|Jhang|http://dbpedia.org/resource/Jhang|city
649|Serang|http://dbpedia.org/resource/Serang|city
790|Nilore|http://dbpedia.org/resource/Nilore|city
779|Islamabad/Rawalpindi,Lahore|http://dbpedia.org/resource/Islamabad/Rawalpindi,Lahore|city
832|Tula|http://dbpedia.org/resource/Tula|city
1053|Iquique|http://dbpedia.org/resource/Iquique|city
1449|Kabwe|http://dbpedia.org/resource/Kabwe|city
840|Biysk|http://dbpedia.org/resource/Biysk|city
667|Ambon|http://dbpedia.org/resource/Ambon|city
862|Skolkovo|http://dbpedia.org/resource/Skolkovo|city
350|Da'an|http://dbpedia.org/resource/Da'an|city
341|Beihai|http://dbpedia.org/resource/Beihai|city
444|Dongfang|http://dbpedia.org/resource/Dongfang|city
368|Dujiangyan|http://dbpedia.org/resource/Dujiangyan|city
1435|Zinjibar|http://dbpedia.org/resource/Zinjibar|city
1185|Shymkent|http://dbpedia.org/resource/Shymkent|city
365|Gaocheng|http://dbpedia.org/resource/Gaocheng|city
994|Gomel|http://dbpedia.org/resource/Gomel|city
1094|Bukavu|http://dbpedia.org/resource/Bukavu|city
1032|Kampong_Speu|http://dbpedia.org/resource/Kampong_Speu|city
354|Aral|http://dbpedia.org/resource/Aral|city
407|Changyi|http://dbpedia.org/resource/Changyi|city
1394|Etadhamen|http://dbpedia.org/resource/Etadhamen|city
414|Beitun|http://dbpedia.org/resource/Beitun|city
1265|Maradi|http://dbpedia.org/resource/Maradi|city
403|Dangyang|http://dbpedia.org/resource/Dangyang|city
320|Baicheng|http://dbpedia.org/resource/Baicheng|city
1202|Toamasina|http://dbpedia.org/resource/Toamasina|city
466|Chuxiong|http://dbpedia.org/resource/Chuxiong|city
367|Baise|http://dbpedia.org/resource/Baise|city
473|Gaoyou|http://dbpedia.org/resource/Gaoyou|city
465|Fengzhen|http://dbpedia.org/resource/Fengzhen|city
948|Bà_Rịa|http://dbpedia.org/resource/Bà_Rịa|city
324|Bole|http://dbpedia.org/resource/Bole|city
925|Biên_Hòa|http://dbpedia.org/resource/Biên_Hòa|city
413|Anqiu|http://dbpedia.org/resource/Anqiu|city
443|Dafeng|http://dbpedia.org/resource/Dafeng|city
323|Baiyin|http://dbpedia.org/resource/Baiyin|city
427|Fu'an|http://dbpedia.org/resource/Fu'an|city
439|Changshu|http://dbpedia.org/resource/Changshu|city
475|Fushun|http://dbpedia.org/resource/Fushun|city
460|Beizhen|http://dbpedia.org/resource/Beizhen|city
483|Dengfeng|http://dbpedia.org/resource/Dengfeng|city
1448|Kasama|http://dbpedia.org/resource/Kasama|city
334|Dingxi|http://dbpedia.org/resource/Dingxi|city
848|Bishkek|http://dbpedia.org/resource/Bishkek|city
562|Curitiba|http://dbpedia.org/resource/Curitiba|city
565|Goiânia|http://dbpedia.org/resource/Goiânia|city
375|Guangzhou|http://dbpedia.org/resource/Guangzhou|city
433|Nanchang|http://dbpedia.org/resource/Nanchang|city
249|Kandivali|http://dbpedia.org/resource/Kandivali|city
277|Munsirhat|http://dbpedia.org/resource/Munsirhat|city
207|Jajapur|http://dbpedia.org/resource/Jajapur|city
1139|Kozani|http://dbpedia.org/resource/Kozani|city
630|Konstanz|http://dbpedia.org/resource/Konstanz|city
272|Tiruvallur|http://dbpedia.org/resource/Tiruvallur|city
299|Palakkad|http://dbpedia.org/resource/Palakkad|city
115|Shibpur|http://dbpedia.org/resource/Shibpur|city
218|Suri|http://dbpedia.org/resource/Suri|city
1067|Barranquilla|http://dbpedia.org/resource/Barranquilla|city
1089|Olomouc|http://dbpedia.org/resource/Olomouc|city
623|Flensburg|http://dbpedia.org/resource/Flensburg|city
602|Heidelberg|http://dbpedia.org/resource/Heidelberg|city
953|Jalalabad|http://dbpedia.org/resource/Jalalabad|city
1228|Casablanca|http://dbpedia.org/resource/Casablanca|city
1241|Pokhara|http://dbpedia.org/resource/Pokhara|city
1234|Fes|http://dbpedia.org/resource/Fes|city
861|Chita|http://dbpedia.org/resource/Chita|city
864|Izhevsk|http://dbpedia.org/resource/Izhevsk|city
1352|Bilbao|http://dbpedia.org/resource/Bilbao|city
1354|Elpitiya|http://dbpedia.org/resource/Elpitiya|city
758|Swat|http://dbpedia.org/resource/Swat|city
863|Saratov|http://dbpedia.org/resource/Saratov|city
1311|Arad|http://dbpedia.org/resource/Arad|city
1291|Braga|http://dbpedia.org/resource/Braga|city
789|Sahiwal_Division|http://dbpedia.org/resource/Sahiwal_Division|city
768|Kharian|http://dbpedia.org/resource/Kharian|city
154|Loni|http://dbpedia.org/resource/Loni|city
166|Kalady|http://dbpedia.org/resource/Kalady|city
233|Nalgonda|http://dbpedia.org/resource/Nalgonda|city
230|Malappuram|http://dbpedia.org/resource/Malappuram|city
122|Tezpur|http://dbpedia.org/resource/Tezpur|city
149|Ujjain|http://dbpedia.org/resource/Ujjain|city
162|Srikakulam|http://dbpedia.org/resource/Srikakulam|city
181|Alappuzha|http://dbpedia.org/resource/Alappuzha|city
175|Faizabad|http://dbpedia.org/resource/Faizabad|city
1159|Shahrekord|http://dbpedia.org/resource/Shahrekord|city
