Organisation_id|Place_id
20570|777
20571|777
20572|777
20573|777
20574|777
20575|777
20576|777
20579|756
20581|753
20582|758
20605|779
20607|790
20634|785
20636|777
20637|777
20638|777
20639|777
20646|768
20647|768
20648|758
20666|789
20674|777
20675|777
20676|777
20678|777
20712|777
20713|777
20714|777
20715|777
20716|777
20717|777
20718|777
20719|777
20720|777
20724|753
20743|777
20760|785
20763|789
20809|806
20812|802
20826|817
20846|815
20847|815
20855|812
20856|814
20867|802
20877|815
20885|812
20886|812
20887|814
20888|814
20889|814
20905|813
20906|813
20927|806
20928|806
20936|802
20958|815
20964|806
20968|802
20969|802
20970|802
20971|802
20980|814
20989|815
20991|818
20993|817
21004|813
21020|818
21021|818
21022|817
21038|812
21039|812
21040|814
21041|814
21055|813
21078|818
21080|817
21085|1279
21086|1279
21087|1283
21088|1283
21104|1281
21105|1281
21121|1279
21122|1279
21123|1281
21124|1281
21129|1279
21130|1279
21131|1279
21132|1283
21133|1283
21134|1283
21138|1281
21147|1294
21148|1294
21149|1291
21150|1288
21166|1349
21167|1291
21227|1311
21228|1311
21261|860
21262|863
21263|832
21270|862
21283|861
21285|871
21311|867
21314|864
21325|840
21337|848
21348|867
21349|871
21364|861
21376|833
21377|833
21378|871
21379|871
21401|860
21402|864
21403|863
21445|1324
21450|1326
21451|1326
21458|1324
21459|1324
21463|1324
21482|1342
21483|1333
21484|1333
21485|1333
21486|1333
21487|1333
21488|1333
21489|1333
21490|1333
21491|1333
21492|1333
21493|1333
21494|1335
21495|1335
21506|1342
21507|1333
21508|1333
21509|1333
21510|1333
21511|1333
21512|1333
21513|1333
21514|1333
21520|1333
21521|1333
21522|1333
21523|1336
21524|1333
21525|1333
21526|1342
21527|1342
21528|1333
21529|1333
21530|1333
21531|1333
21532|1333
21533|1333
21534|1333
21535|1333
21536|1333
21537|1335
21539|1336
21548|1336
21555|1342
21556|1333
21557|1333
21558|1333
21559|1333
21560|1333
21561|1333
21562|1335
21565|1333
21568|1336
21569|1336
21580|1333
21581|1333
21584|1348
21588|1347
21590|1352
21597|1347
21598|1349
21600|1349
21604|1349
21619|1348
21623|740
21624|1352
21635|1361
21639|1361
21646|1354
21647|1358
21648|1358
21655|1361
21659|1354
21668|1361
21709|198
21759|1380
21760|1380
21839|1407
21852|1407
21905|1420
21906|1420
21949|1117
21951|1424
21952|1424
21980|1003
21982|1007
21990|1424
21991|1424
21995|1002
22029|1424
22039|1110
22040|1112
22049|1007
22050|1007
22124|879
22125|879
22126|879
22127|879
22128|879
22129|879
22130|879
22131|879
22132|879
22133|879
22160|1002
22164|880
22165|887
22176|887
22177|887
22178|887
22179|887
22180|887
22181|887
22205|1294
22214|1288
22221|883
22243|883
22273|890
22274|890
22275|890
22276|890
22277|890
22278|890
22279|880
22280|880
22281|880
22282|880
22335|890
22343|890
22344|890
22345|890
22346|890
22347|890
22348|890
22349|890
22350|890
22351|890
22352|880
22353|880
22354|880
22355|880
22356|880
22357|880
22360|880
22394|1173
22395|1173
22438|883
22439|883
22440|883
22477|887
22478|887
22479|887
22480|887
22481|887
22526|887
22527|887
22528|887
22529|887
22530|887
22531|887
22613|883
22614|883
22615|883
22616|883
22617|883
22618|883
22619|883
22662|890
22663|890
22664|890
22665|890
22666|890
22667|890
22668|880
22669|880
22778|879
22779|879
22780|879
22781|879
22863|879
22864|879
22865|879
22866|879
22867|879
22868|879
22899|880
22906|887
22907|887
22908|887
22909|887
22910|887
22911|887
22912|887
22913|887
22979|984
22989|883
22990|883
22991|883
23016|890
23017|890
23018|890
23019|880
23020|880
23021|880
23022|880
23109|879
23110|879
23111|879
23112|879
23113|879
23114|879
23146|880
23159|1433
23160|1432
23161|1432
23162|890
23163|740
23164|1430
23167|740
23172|1430
23196|922
23197|922
23235|1449
