Forum_id|Person_id
3301|190560
3302|190560
3303|190560
3304|190560
3305|190560
3306|190560
3307|190560
3308|190560
3309|190560
3310|190560
3311|190560
3312|190560
3313|190560
3314|190560
3315|190560
3316|190560
3317|190560
3318|190560
3319|190560
3320|190561
3321|190562
3347|190564
3348|190564
3349|190564
3350|190564
3351|190564
3352|190564
3353|190564
3354|190564
3355|190564
3356|190564
3357|190564
3358|190564
3359|190564
3360|190564
3361|190564
3362|190564
3363|190564
3364|190564
3365|190564
3366|190564
3367|190564
3401|190567
3423|190569
3451|190572
3452|190572
3453|190572
3454|190572
3455|190572
3456|190572
3457|190572
3458|190572
3459|190572
3460|190572
3461|190572
3462|190572
3463|190572
3464|190572
3465|190573
3486|190576
3498|190578
3528|190580
3529|190580
3530|190580
3531|190580
3532|190580
3533|190580
3534|190580
3535|190580
3536|190580
3537|190580
3538|190580
3539|190580
3540|190580
3541|190580
3542|190580
3543|190580
3544|190580
3545|190580
3546|190580
3547|190580
3548|190580
3549|190580
3550|190580
3551|190580
3552|190580
3553|190580
3554|190581
3555|190582
3588|190585
3589|190586
3590|190587
3651|190591
3652|190591
3653|190591
3654|190591
3655|190591
3656|190591
3657|190591
3658|190591
3659|190591
3660|190591
3661|190591
3662|190591
3663|190591
3664|190591
3665|190591
3666|190591
3667|190591
3668|190591
3669|190591
3700|190594
3725|190597
3735|190599
3745|190601
3746|190601
3747|190601
3748|190602
3749|190602
3750|190602
3751|190602
3752|190603
3753|190604
3801|190607
3827|190612
3828|190612
3829|190612
3830|190613
3831|190614
3896|190617
3897|190618
3898|190618
3899|190618
3900|190618
3901|190618
3902|190618
3903|190618
3904|190618
3905|190618
3906|190618
3907|190618
3908|190618
3909|190618
3910|190618
3911|190618
3912|190618
3913|190618
3914|190618
3915|190618
3916|190618
3917|190618
3918|190618
3919|190618
3920|190618
3921|190618
3922|190618
3923|190618
3924|190618
3925|190618
3926|190619
3954|190622
3955|190623
3993|190626
3994|190627
3995|190628
3996|190629
3997|190630
3998|190631
3999|190632
4000|190633
4001|190633
4002|190633
4003|190633
4038|190635
4039|190635
4040|190635
4041|190635
4042|190635
4043|190635
4044|190635
4045|190635
4046|190635
4047|190635
4048|190635
4049|190635
4050|190635
4051|190635
4052|190635
4053|190635
4054|190635
4055|190635
4056|190635
4057|190635
4058|190635
4059|190635
4060|190635
4061|190635
4062|190635
4063|190635
4064|190635
4065|190635
4066|190635
4067|190635
4068|190636
4069|190636
4070|190636
4071|190636
4072|190636
4073|190636
4074|190636
4075|190636
4076|190636
4077|190636
4078|190636
4079|190636
4080|190636
4081|190636
4082|190636
4083|190636
4084|190636
4085|190636
4086|190636
4087|190636
4088|190636
4089|190636
4090|190636
4091|190636
4092|190636
4093|190636
4115|190638
4133|190640
4134|190641
4135|190642
4136|190643
4137|190644
4138|190645
4139|190646
4205|190649
4206|190649
4207|190649
4208|190649
4209|190649
4210|190649
4211|190649
4212|190649
4213|190649
4214|190649
4215|190649
4216|190649
4217|190649
4218|190649
4219|190649
4220|190649
4221|190649
4222|190649
4223|190649
4224|190649
4225|190649
4226|190649
4227|190649
4228|190649
4229|190649
4230|190649
4231|190649
4232|190649
4233|190649
4234|190649
4235|190649
4236|190650
4237|190651
4238|190652
4239|190653
4240|190654
4241|190654
4242|190654
4243|190654
4244|190654
4245|190654
4246|190654
4247|190654
4248|190654
4249|190654
4250|190654
4251|190654
4252|190654
4253|190654
4254|190654
4255|190654
4256|190654
4257|190654
4258|190654
4259|190654
4260|190654
4261|190654
4262|190654
4263|190654
4264|190654
4265|190654
4266|190654
4267|190654
4285|190656
4286|190657
4317|190661
4323|190663
4324|190663
4325|190663
4326|190663
4327|190664
4328|190665
4361|190667
4362|190667
4363|190667
4364|190667
4365|190667
4366|190667
4367|190667
4368|190667
4369|190667
4370|190667
4371|190667
4372|190667
4373|190667
4374|190667
4375|190667
4376|190667
4377|190667
4378|190667
4379|190667
4380|190667
4381|190667
4382|190667
4383|190667
4384|190667
4385|190667
4386|190667
4387|190667
4388|190667
4389|190667
4390|190667
4414|190669
4432|190671
4433|190672
4448|190674
4449|190675
4459|190677
4460|190678
4461|190679
4487|190681
4575|190688
4576|190689
4590|190692
4591|190692
4592|190692
4593|190692
4594|190692
4595|190692
4596|190692
4597|190692
4598|190692
4599|190692
4600|190692
4601|190692
4602|190692
4603|190692
4604|190692
4605|190692
4606|190692
4607|190692
4608|190692
4609|190692
4610|190692
4611|190692
4612|190692
4613|190692
4614|190692
4615|190692
4616|190692
4617|190692
4618|190692
4619|190692
4620|190692
4621|190693
4622|190693
4623|190693
4624|190693
4625|190693
4626|190693
4627|190693
4628|190693
4629|190693
4630|190693
4631|190693
4632|190693
4633|190693
4634|190693
4635|190693
4636|190693
4637|190693
4638|190693
4639|190693
4640|190693
4641|190693
4642|190693
4643|190693
4644|190693
4645|190693
4646|190693
4647|190693
4648|190693
4649|190693
4650|190693
4651|190694
4652|190694
4653|190694
4654|190694
4655|190694
4656|190694
4657|190694
4658|190694
4659|190694
4660|190694
4661|190694
4662|190694
4663|190694
4664|190694
4665|190694
4666|190694
4667|190694
4668|190694
4669|190694
4670|190694
4671|190694
4672|190694
4673|190694
4674|190694
4675|190694
4676|190694
4677|190694
4678|190694
4679|190694
4680|190694
4681|190694
4682|190694
4683|190695
4684|190696
4685|190696
4686|190696
4687|190696
4688|190696
4689|190696
4690|190696
4691|190696
4692|190696
4693|190696
4694|190696
4695|190696
4696|190696
4697|190696
4698|190696
4699|190696
4700|190696
4701|190696
4702|190696
4703|190696
4704|190696
4705|190696
4706|190696
4707|190696
4708|190696
4709|190696
4710|190697
4711|190697
4712|190697
4713|190697
4714|190698
4715|190698
4716|190698
4717|190698
4718|190698
4719|190698
4720|190698
4721|190698
4722|190698
4723|190698
4724|190698
4725|190698
4726|190698
4727|190698
4728|190698
4729|190698
4730|190698
4731|190698
4732|190698
4733|190698
4734|190698
4735|190698
4736|190699
4737|190700
4738|190701
4739|190702
4751|190704
4752|190704
4753|190704
4754|190704
4755|190704
4756|190704
4757|190704
4758|190704
4759|190704
4760|190704
4761|190704
4762|190704
4763|190704
4764|190704
4786|190707
4787|190708
4788|190709
4816|190711
4817|190712
4818|190713
4819|190714
4825|190716
4883|190719
4884|190720
4885|190721
4886|190722
4914|190724
4935|190726
4936|190727
4937|190728
4955|190730
4965|190732
4966|190733
4969|190735
4970|190736
4971|190737
4972|190737
4973|190737
4974|190737
4975|190737
4976|190737
4977|190737
4978|190737
4979|190737
4980|190737
4981|190737
4982|190737
4983|190737
4984|190737
4985|190737
4986|190737
4987|190737
4988|190737
4989|190737
4990|190737
4991|190737
4992|190737
4993|190737
4994|190737
4995|190737
4996|190737
4997|190737
4998|190737
4999|190738
5000|190739
5081|190744
5100|190747
5101|190748
5102|190749
5164|190752
5165|190753
5166|190753
5167|190753
5168|190753
5169|190753
5170|190753
5171|190753
5172|190753
5173|190753
5174|190753
5175|190753
5176|190753
5177|190753
5178|190753
5179|190753
5180|190753
5181|190753
5182|190753
5183|190753
5184|190753
5185|190753
5186|190753
5187|190753
5188|190753
5189|190753
5190|190753
5191|190754
5192|190755
5196|190757
5205|190760
5206|190761
5207|190762
5208|190762
5209|190762
5210|190762
5211|190762
5212|190762
5213|190762
5214|190762
5215|190762
5216|190762
5217|190762
5218|190762
5219|190762
5220|190762
5221|190762
5222|190762
5223|190762
5224|190762
5225|190762
5226|190762
5227|190762
5228|190762
5229|190762
5230|190762
5231|190762
5232|190762
5233|190762
5234|190762
5235|190763
5236|190764
5237|190764
5238|190764
5239|190764
5276|190767
5291|190770
5292|190770
5293|190770
5294|190770
5295|190770
5296|190770
5297|190770
5298|190770
5299|190770
5300|190770
5301|190770
5302|190770
5303|190770
5304|190770
5305|190770
5306|190770
5307|190770
5308|190770
5309|190770
5310|190770
5311|190770
5312|190770
5313|190770
5314|190770
5315|190770
5316|190770
5345|190772
5346|190772
5347|190772
5348|190772
5349|190772
5350|190772
5351|190772
5352|190772
5353|190772
5354|190772
5355|190772
5356|190772
5357|190772
5358|190772
5359|190772
5360|190772
5361|190772
5362|190772
5363|190772
5364|190772
5365|190772
5366|190772
5367|190772
5368|190772
5369|190772
5370|190772
5371|190773
5444|190780
5449|190783
5450|190784
5451|190785
5489|190787
5519|190789
5520|190790
5521|190790
5522|190790
5523|190790
5549|190792
5550|190793
5572|190796
5595|190800
5596|190801
5597|190802
5643|190805
5644|190806
5645|190806
5646|190806
5647|190806
5648|190806
5649|190806
5650|190806
5651|190806
5652|190806
5653|190806
5654|190806
5655|190806
5656|190806
5657|190806
5658|190806
5659|190806
5660|190806
5661|190806
5662|190806
5663|190806
5664|190806
5683|190808
5684|190809
5707|190812
5708|190813
5709|190814
5710|190814
5711|190814
5712|190814
5713|190814
5714|190814
5715|190814
5716|190814
5717|190814
5718|190814
5719|190814
5720|190814
5721|190814
5722|190814
5723|190814
5724|190814
5725|190814
5726|190814
5727|190814
5728|190814
5729|190814
5730|190814
5731|190814
5732|190814
5733|190814
5734|190814
5735|190814
5736|190814
5737|190814
5738|190814
5739|190814
5740|190814
5741|190815
5772|190817
5796|190819
5797|190819
5798|190819
5799|190819
5800|190819
5801|190819
5802|190819
5803|190819
5804|190819
5805|190819
5806|190819
5807|190819
5808|190819
5809|190819
5810|190819
5811|190819
5812|190819
5813|190819
5814|190819
5815|190819
5816|190819
5817|190819
5818|190819
5819|190819
5820|190819
5821|190819
5822|190820
5823|190820
5824|190820
5825|190820
5826|190821
5841|190823
5842|190824
5843|190825
5844|190825
5845|190825
5846|190825
5847|190825
5848|190826
5849|190827
5850|190827
5851|190827
5852|190827
5853|190827
5854|190827
5855|190827
5856|190827
5857|190827
5858|190827
5859|190827
5860|190827
5861|190827
5862|190827
5863|190827
5864|190827
5865|190827
5866|190827
5867|190827
5868|190827
5869|190827
5870|190827
5871|190827
5872|190827
5873|190827
5874|190827
5875|190827
5876|190827
5877|190827
5878|190827
5879|190828
5880|190829
5881|190830
5902|190832
5903|190833
5920|190835
5977|190841
5978|190842
5979|190843
5980|190843
5981|190843
5982|190843
5986|190845
5987|190846
5988|190846
5989|190846
5990|190846
5991|190846
5992|190846
5993|190846
5994|190846
5995|190846
5996|190846
5997|190846
5998|190846
5999|190846
6000|190846
6001|190846
6002|190846
6003|190846
6004|190846
6005|190846
6006|190846
6007|190846
6008|190846
6009|190846
6010|190846
6011|190846
6012|190846
6013|190846
6014|190846
6015|190846
6016|190846
6017|190846
6018|190846
6019|190847
6020|190848
6021|190848
6022|190848
6023|190848
6024|190848
6025|190848
6026|190848
6027|190848
6028|190848
6029|190848
6030|190848
6031|190848
6032|190848
6033|190848
6034|190848
6035|190848
6036|190848
6037|190848
6038|190848
6039|190848
6040|190848
6041|190848
6042|190848
6043|190848
6044|190848
6045|190848
6046|190848
6047|190848
6048|190849
6049|190850
6050|190851
6051|190852
6052|190853
6053|190854
6054|190854
6055|190854
6056|190854
6057|190854
6077|190856
6078|190857
6079|190858
6080|190859
6081|190859
6082|190859
6083|190859
6084|190860
6085|190861
6086|190862
6120|190864
6174|190867
6175|190868
6203|190870
6235|190874
6236|190874
6237|190874
6238|190874
6239|190875
6240|190876
6274|190878
6275|190879
6303|190881
6304|190881
6305|190881
6306|190881
6307|190881
6308|190881
6309|190881
6310|190881
6311|190881
6312|190881
6313|190881
6314|190881
6315|190881
6316|190881
6317|190881
6318|190881
6319|190881
6320|190881
6321|190881
6322|190881
6323|190881
6324|190881
6325|190881
6326|190881
6327|190881
6328|190881
6354|190883
6355|190884
6374|190886
6391|190888
6404|190890
6405|190891
6414|190893
6415|190893
6416|190893
6417|190893
6418|190893
6419|190894
6420|190894
6421|190894
6422|190894
6426|190896
6427|190897
6428|190898
6450|190900
6451|190901
6452|190902
6453|190903
6457|190905
6458|190906
6459|190907
6460|190908
6461|190909
6462|190910
6497|190913
6512|190915
6513|190916
6514|190917
6546|190922
6550|190924
6551|190925
6605|190928
6606|190929
6622|190931
6637|190933
6638|190934
6639|190935
6640|190936
6641|190937
6642|190938
6649|190940
6650|190940
6651|190940
6652|190940
6713|190944
6714|190945
6731|190947
6746|190949
6760|190951
6761|190952
6762|190953
6763|190953
6764|190953
6765|190953
6766|190953
6767|190953
6768|190953
6769|190953
6770|190953
6771|190953
6772|190953
6773|190953
6774|190953
6775|190953
6776|190953
6777|190953
6778|190953
6779|190953
6780|190953
6781|190953
6782|190953
6783|190953
6784|190953
6785|190953
6786|190953
6787|190953
6788|190953
6789|190953
6790|190953
6791|190953
6792|190953
6793|190953
6794|190953
6795|190953
6796|190953
6886|190957
6887|190958
6888|190959
6889|190959
6890|190959
6891|190959
6892|190959
6893|190959
6894|190959
6895|190959
6896|190959
6897|190959
6898|190959
6899|190959
6900|190959
6901|190959
6902|190959
6903|190959
6904|190959
6905|190959
6906|190959
6907|190959
6908|190959
6909|190959
6910|190959
6911|190959
6912|190959
6913|190959
6914|190959
6915|190959
6940|190961
6941|190962
6966|190964
6967|190965
6968|190966
6982|190968
6989|190970
7043|190975
7044|190976
7045|190977
7075|190979
7163|190984
7187|190986
7231|190991
7237|190993
7271|190995
7272|190996
7300|190998
7301|190999
7302|191000
7303|191001
7304|191002
7305|191003
7306|191003
7307|191003
7308|191003
7309|191003
7310|191003
7311|191003
7312|191003
7313|191003
7314|191003
7315|191003
7316|191003
7317|191003
7318|191003
7319|191003
7320|191003
7321|191003
7322|191003
7323|191003
7324|191003
7325|191003
7372|191007
7373|191007
7374|191007
7375|191007
7376|191008
7377|191009
7378|191010
7413|191012
7414|191013
7415|191014
7416|191014
7417|191014
7418|191014
7419|191014
7420|191014
7421|191014
7422|191014
7423|191014
7424|191014
7425|191014
7426|191014
7427|191014
7428|191014
7429|191014
7430|191014
7431|191014
7432|191014
7433|191014
7434|191014
7435|191014
7436|191014
7437|191014
7438|191014
7439|191014
7440|191014
7441|191015
7494|191019
7527|191024
7528|191024
7529|191024
7530|191024
7533|191026
7534|191027
7585|191030
7586|191030
7587|191030
7588|191030
7589|191030
7590|191030
7591|191030
7592|191030
7593|191030
7594|191030
7595|191030
7596|191030
7597|191030
7598|191030
7599|191030
7600|191030
7601|191030
7602|191030
7603|191030
7604|191030
7605|191030
7642|191033
7643|191034
7661|191036
7723|191040
7813|191045
7838|191048
7851|191050
7852|191051
7853|191051
7854|191051
7855|191051
7856|191052
7857|191053
7858|191053
7859|191053
7860|191053
7929|191056
7973|191059
7974|191059
7975|191059
7976|191059
7977|191059
7978|191059
7979|191059
7980|191059
7981|191059
7982|191059
7983|191059
7984|191059
7985|191059
7986|191059
7987|191059
7988|191059
7989|191059
7990|191059
7991|191059
7992|191059
7993|191059
7994|191060
8043|191065
8044|191065
8045|191065
8046|191065
8078|191068
8098|191070
8099|191071
8100|191072
8114|191074
8125|191076
8135|191078
8136|191079
8137|191080
8138|191081
8139|191082
8168|191084
8169|191084
8170|191084
8171|191084
8172|191084
8173|191084
8174|191084
8175|191084
8176|191084
8177|191084
8178|191084
8179|191084
8180|191084
8181|191084
8182|191084
8183|191084
8184|191084
8185|191084
8186|191084
8187|191084
8188|191084
8189|191084
8190|191084
8191|191084
8192|191084
8193|191084
8194|191084
8195|191084
8224|191086
8225|191087
8226|191088
8227|191089
8228|191090
8229|191090
8230|191090
8231|191090
8232|191090
8233|191090
8234|191090
8235|191090
8236|191090
8237|191090
8238|191090
8239|191090
8240|191090
8241|191090
8242|191090
8243|191090
8244|191090
8245|191090
8246|191090
8247|191090
8248|191090
8249|191090
8250|191090
8251|191090
8252|191090
8253|191090
8254|191091
8255|191092
8270|191094
8271|191095
8272|191095
8273|191095
8274|191095
8275|191096
8276|191097
8277|191098
8278|191099
8279|191100
8280|191101
8281|191102
8282|191102
8283|191102
8284|191102
8285|191102
8286|191102
8287|191102
8288|191102
8289|191102
8290|191102
8291|191102
8292|191102
8293|191102
8294|191102
8295|191102
8296|191102
8297|191102
8298|191102
8299|191102
8300|191102
8301|191102
8302|191102
8303|191102
8304|191102
8305|191102
8306|191102
8336|191104
8337|191105
8338|191106
8358|191108
8396|191111
8412|191113
8413|191114
8416|191116
8417|191117
8446|191119
8447|191120
8469|191122
8470|191123
8488|191125
8489|191126
8490|191127
8514|191131
8520|191133
8552|191136
8581|191138
8582|191139
8583|191140
8605|191142
8606|191143
8607|191144
8616|191146
8617|191147
8631|191150
8632|191151
8633|191152
8663|191154
8689|191156
8690|191157
8691|191158
8707|191160
8723|191163
8724|191164
8725|191165
8726|191166
8764|191169
8765|191170
8766|191171
8767|191172
8794|191175
8795|191176
8807|191178
8808|191179
8809|191180
8810|191181
8811|191182
8812|191183
8813|191184
8846|191186
8847|191186
8848|191186
8849|191186
8850|191186
8851|191186
8852|191186
8853|191186
8854|191186
8855|191186
8856|191186
8857|191186
8858|191186
8859|191186
8860|191186
8861|191186
8862|191186
8863|191186
8864|191186
8865|191186
8866|191186
8867|191186
8868|191186
8869|191186
8870|191186
8871|191186
8872|191186
8873|191186
8874|191186
8875|191186
8876|191186
8877|191187
8901|191189
8902|191189
8903|191189
8904|191189
8905|191189
8906|191189
8907|191189
8908|191189
8909|191189
8910|191189
8911|191189
8912|191189
8913|191189
8914|191189
8915|191189
8916|191189
8917|191189
8918|191189
8919|191189
8920|191189
8921|191189
8922|191190
8945|191192
8946|191192
8947|191192
8948|191192
8949|191192
8950|191192
8951|191192
8952|191192
8953|191192
8954|191192
8955|191192
8956|191192
8957|191192
8958|191192
8959|191192
8960|191192
8961|191192
8962|191192
8963|191192
8964|191192
8965|191192
8966|191192
8985|191194
8986|191195
8987|191196
8988|191197
8999|191199
9012|191202
9013|191203
9042|191207
9043|191208
9044|191209
9045|191210
9046|191210
9047|191210
9048|191210
9049|191210
9050|191210
9051|191210
9052|191210
9053|191210
9054|191210
9055|191210
9056|191210
9057|191210
9058|191210
9059|191210
9060|191210
9061|191210
9062|191210
9063|191210
9064|191210
9065|191210
9066|191210
9067|191210
9068|191210
9069|191210
9070|191210
9071|191210
9072|191210
9132|191214
9150|191216
9151|191217
9152|191218
9177|191221
9178|191222
9179|191223
9183|191225
9279|191230
9280|191231
9304|191234
9305|191235
9345|191238
9346|191239
9437|191244
9469|191247
9470|191248
9513|191252
9514|191252
9515|191252
9516|191252
9517|191252
9518|191252
9519|191252
9520|191252
9521|191252
9522|191252
9523|191252
9524|191252
9525|191252
9526|191252
9527|191252
9528|191252
9529|191252
9530|191252
9531|191252
9532|191252
9533|191252
9534|191252
9535|191252
9536|191252
9537|191252
9538|191252
9589|191255
9590|191255
9591|191255
9592|191255
9628|191258
9629|191259
9630|191259
9631|191259
9632|191259
9633|191259
9634|191259
9635|191259
9636|191259
9637|191259
9638|191259
9639|191259
9640|191259
9641|191259
9642|191259
9643|191259
9644|191259
9645|191259
9646|191259
9647|191259
9665|191261
9729|191266
9781|191270
9782|191271
9797|191273
9804|191275
9820|191280
9821|191281
9850|191283
9851|191283
9852|191283
9853|191283
9854|191283
9855|191283
9856|191283
9857|191283
9858|191283
9859|191283
9860|191283
9861|191283
9862|191283
9863|191283
9864|191283
9865|191283
9866|191283
9867|191283
9868|191283
9869|191283
9870|191283
9871|191283
9872|191283
9873|191283
9874|191283
9875|191283
9876|191284
9970|191290
9971|191291
9972|191292
9987|191295
10082|191299
10083|191300
10084|191301
10085|191302
10112|191305
10123|191307
10124|191308
10125|191309
10160|191311
10161|191312
10162|191313
10188|191315
10234|191318
10252|191320
10261|191322
10262|191323
10263|191324
10272|191328
10349|191332
10350|191333
10368|191335
10393|191338
10394|191339
10405|191341
10406|191342
10407|191343
10410|191345
10411|191346
10412|191346
10413|191346
10414|191346
10415|191346
10416|191346
10417|191346
10418|191346
10419|191346
10420|191346
10421|191346
10422|191346
10423|191346
10424|191346
10425|191346
10426|191346
10427|191346
10428|191346
10429|191346
10430|191346
10431|191346
10432|191346
10433|191346
10434|191346
10435|191346
10436|191346
10437|191346
10438|191346
10439|191347
10440|191347
10441|191347
10442|191347
10443|191347
10444|191347
10445|191347
10446|191347
10447|191347
10448|191347
10449|191347
10450|191347
10451|191347
10452|191347
10453|191347
10454|191347
10455|191347
10456|191347
10457|191347
10458|191347
10459|191347
10460|191347
10461|191347
10462|191347
10463|191347
10464|191347
10465|191347
10466|191347
10467|191347
10508|191351
10529|191354
10530|191355
10531|191356
10532|191356
10533|191356
10534|191356
10535|191356
10536|191356
10537|191356
10538|191356
10539|191356
10540|191356
10541|191356
10542|191356
10543|191356
10544|191356
10545|191356
10546|191356
10547|191356
10548|191356
10549|191356
10550|191356
10551|191356
10552|191356
10553|191356
10554|191356
10555|191356
10556|191356
10557|191356
10558|191356
10559|191356
10560|191356
10561|191356
10562|191356
10563|191356
10564|191356
10565|191356
10566|191357
10567|191358
10596|191361
10597|191361
10598|191361
10599|191361
10600|191361
10601|191361
10602|191361
10603|191361
10604|191361
10605|191361
10606|191361
10607|191361
10608|191361
10609|191361
10610|191362
10611|191363
10612|191364
10650|191367
10651|191368
10674|191370
10675|191370
10676|191370
10677|191370
10678|191370
10679|191370
10680|191370
10681|191370
10682|191370
10683|191370
10684|191370
10685|191370
10686|191370
10687|191370
10688|191370
10689|191370
10690|191370
