Post_id|Place_id
215351|22
215352|22
215353|22
215354|22
215355|22
215356|22
215357|22
215358|22
215359|22
215360|22
215361|22
215362|22
215363|22
215364|22
215365|22
215366|22
215367|22
215368|22
215369|22
215370|22
215371|22
215372|22
215373|22
215374|22
215375|22
215376|22
215377|22
215378|22
215379|22
215380|22
215381|22
215382|22
215383|22
215384|22
215385|22
215386|22
215387|22
215388|22
215389|22
215390|22
215391|22
215392|22
215393|22
215394|22
215395|22
215396|22
215397|22
215398|22
215399|22
215400|22
215401|22
215402|22
215403|22
215404|22
215405|22
215406|22
215407|22
215409|28
215410|22
215411|22
215412|22
215413|22
215414|22
215415|22
215416|22
215417|22
215418|22
215419|22
215420|22
215421|22
215422|22
215423|22
215424|22
215425|22
215426|22
215427|22
215428|22
215429|22
215430|22
215431|22
215432|22
215433|22
215434|22
215435|22
215436|22
215437|22
215438|22
215440|22
215441|22
215442|22
215443|22
215444|22
215445|22
215446|22
215447|22
215448|22
215449|22
215611|37
215641|0
215650|37
215852|0
215858|0
215859|0
215873|45
215876|75
215877|75
215889|0
215898|0
215899|0
215900|0
215901|0
215902|0
215903|0
215904|0
215905|0
215906|0
215907|0
215908|0
215909|0
215910|0
215911|0
215912|0
215913|0
215914|0
215915|0
215916|0
215917|0
215918|0
215919|0
215920|0
215921|0
215922|0
215923|0
215924|0
215925|0
215926|0
215928|0
215929|0
215930|0
215931|0
215932|0
215933|0
215934|0
215935|0
215936|0
215937|0
215938|0
215939|0
215940|0
215941|0
215942|0
215943|0
215944|0
215945|0
215946|0
215947|0
215948|0
215949|0
215951|0
215952|0
215953|0
215954|0
215955|0
215956|0
215957|0
215958|0
215959|0
215960|0
215961|0
215962|0
215963|0
215964|0
215965|0
215966|0
215967|0
215968|0
215969|0
215970|0
215971|0
215972|0
215973|0
215974|0
215975|0
215976|0
215977|0
215978|0
215979|0
215980|0
215981|0
215982|0
215983|0
215984|0
215985|0
215986|0
215987|0
215988|0
215989|0
215990|0
215991|0
215992|0
215994|0
215995|14
215996|0
215997|0
215999|0
216000|0
216001|0
216002|0
216003|0
216004|0
216005|0
216006|0
216007|0
216008|0
216009|0
216010|0
216011|0
216012|0
216013|0
216014|0
216015|0
216016|0
216017|0
216018|0
216019|0
216020|0
216021|0
216022|0
216023|0
216024|0
216025|0
216026|0
216027|0
216028|0
216029|0
216030|0
216032|0
216033|0
216034|0
216035|0
216036|0
216037|0
216038|0
216039|0
216040|0
216042|0
216043|0
216044|0
216045|0
216046|0
216047|0
216048|0
216050|0
216051|0
216052|0
216053|0
216054|0
216055|0
216056|0
216057|0
216058|0
216059|0
216060|0
216061|0
216062|0
216063|0
216064|0
216065|0
216066|0
216067|0
216068|0
216069|0
216070|29
216071|0
216072|0
216073|0
216074|0
216075|0
216076|0
216077|0
216078|0
216079|75
216080|0
216081|0
216082|0
216083|0
216084|0
216085|0
216086|0
216087|0
216088|0
216089|0
216090|0
216091|0
216092|0
216093|0
216094|0
216095|0
216096|0
216097|0
216098|0
216099|0
216100|0
216101|0
216102|0
216103|0
216104|0
216105|0
216106|0
216107|0
216108|0
216109|0
216110|0
216111|0
216112|0
216113|0
216114|0
216115|0
216116|0
216117|0
216118|0
216119|0
216120|0
216121|0
216122|0
216123|0
216124|0
216125|0
216126|0
216127|0
216128|0
216129|0
216130|0
216131|0
216132|0
216133|0
216134|0
216135|0
216136|0
216137|0
216138|0
216139|0
216140|0
216141|0
216142|0
216143|0
216144|0
216145|0
216146|0
216147|0
216148|0
216149|0
216150|0
216151|0
216152|0
216153|0
216154|0
216155|0
216156|0
216157|0
216158|0
216159|0
216160|0
216161|0
216162|0
216163|0
216164|0
216165|0
216166|0
216167|0
216168|0
216169|0
216170|0
216171|0
216172|0
216173|0
216174|0
216175|0
216176|0
216177|0
216178|0
216179|0
216180|0
216181|0
216182|0
216183|0
216184|0
216185|0
216186|0
216187|0
216188|0
216189|0
216190|0
216191|0
216192|0
216193|0
216194|0
216195|0
216242|0
216243|0
216244|0
216245|0
216246|0
216247|0
216248|0
216249|0
216250|0
216251|0
216252|0
216253|0
216254|0
216256|0
216549|22
216588|0
216589|0
216590|0
216591|0
216592|0
216593|0
216594|0
216595|0
216596|0
216597|0
216598|0
216599|0
217231|37
217417|6
217426|29
217508|40
217782|7
217797|6
218652|45
218917|0
218918|0
218919|75
218924|0
218925|0
218926|37
218928|0
218963|40
218990|29
219064|29
219113|14
219333|0
219334|0
219335|0
219336|0
219337|0
219338|0
219339|0
219340|0
219341|0
219342|0
219343|0
219344|0
219345|0
219346|0
219348|0
219349|0
219350|0
219351|0
219352|0
219353|0
219354|0
219356|0
219357|0
219358|0
219359|0
219360|0
219362|0
219363|0
219364|0
219365|0
219366|0
219367|0
219368|0
219369|0
219371|0
219372|0
219374|0
219375|14
219376|0
219378|0
219379|0
219380|0
219381|0
219383|0
219384|0
219385|0
219386|0
219387|0
219388|0
219389|0
219390|0
219391|0
219393|0
219394|0
219395|0
219396|0
219397|0
219398|0
219399|0
219400|0
219401|0
219402|0
219403|0
219404|0
219405|0
219406|0
219407|0
219408|0
219409|0
219410|0
219411|0
219412|0
219413|0
219414|0
219415|0
219416|0
219417|0
219418|0
219419|0
219420|0
219421|0
219422|0
219423|0
219424|0
219426|22
219427|0
219428|0
219429|0
219430|0
219431|0
219432|0
219433|0
219434|0
219435|0
219436|0
219437|0
219439|0
219440|0
219441|0
219442|0
219443|0
219444|0
219445|0
219446|0
219447|0
219448|0
219449|0
219450|0
219451|37
219453|0
219454|0
219455|0
219456|0
219457|0
219458|0
219459|0
219460|0
219461|0
219462|0
219463|0
219464|0
219465|0
219466|0
219467|0
219468|0
219469|0
219470|0
219471|0
219472|0
219473|0
219474|0
219475|0
219476|0
219477|0
219478|0
219479|0
219480|0
219481|0
219482|0
219483|0
219484|0
219485|0
219486|0
219487|0
219488|0
219489|0
219491|0
219492|0
219493|0
219495|22
219496|0
219497|0
219498|0
219499|0
219500|0
219501|0
219502|0
219503|0
219504|0
219505|0
219506|0
219507|0
219508|0
219509|0
219510|0
219511|0
219512|0
219513|0
219514|0
219515|0
219516|0
219517|0
219518|0
219519|0
219520|0
219521|0
219522|0
219523|0
219524|0
219525|0
219527|0
219528|0
219529|0
219530|0
219531|0
219532|0
219533|0
219534|0
219535|0
219536|0
219537|0
219538|0
219539|0
219540|0
219541|0
219542|0
219543|0
219544|0
219545|0
219546|0
219547|0
219548|0
219549|0
219551|0
219552|0
219553|0
219554|0
219555|0
219556|0
219557|0
219558|0
219559|0
219560|0
219561|0
219563|0
219564|0
219565|0
219566|0
219567|0
219568|0
219569|33
219570|0
219571|0
219572|0
219573|0
219574|0
219575|0
219576|0
219577|0
219578|0
219579|0
219580|0
219581|0
219582|0
219583|0
219584|0
219585|0
219586|0
219587|0
219588|0
219589|0
219590|0
219591|0
219592|0
219593|0
219594|0
219595|0
219596|0
219597|0
219598|0
219599|0
219600|0
219601|0
219633|0
219634|0
219635|0
219636|0
219637|0
219638|0
219639|0
219640|0
219641|0
219642|0
219643|0
219644|0
219645|0
219646|0
219647|0
219648|0
219649|0
219651|0
219652|0
219653|0
219654|0
219655|0
219656|0
219657|0
219658|0
219659|0
219660|0
219661|0
219662|0
219663|0
219664|0
219665|0
219666|0
219667|0
219668|0
219669|0
219670|0
219671|0
219672|0
219673|0
219674|0
219702|37
219800|17
220022|75
220079|34
220301|0
221082|29
221193|0
221194|0
221195|0
221196|0
221197|0
221198|0
221199|0
221200|0
221201|0
221202|0
221203|0
221204|0
221205|0
221206|0
221207|0
221208|0
221209|0
221210|0
221211|0
221212|0
221213|0
221214|0
221215|0
221216|0
221217|0
221218|0
221219|0
221220|0
221221|0
221222|0
221223|0
221224|0
221225|0
221226|0
221227|0
221228|0
221229|0
221230|0
221231|0
221232|0
221233|0
221234|0
221235|0
221236|0
221237|0
221238|0
221239|0
221240|0
221241|0
221242|0
221243|0
221244|0
221245|0
221246|0
221247|0
221248|0
221249|0
221250|0
221251|0
221252|0
221253|0
221254|0
221255|0
221256|0
221257|0
221258|0
221259|0
221260|0
221261|0
221262|0
221263|0
221264|0
221265|0
221266|0
221267|0
221269|0
221270|0
221271|0
221272|0
221273|0
221274|0
221275|0
221276|0
221277|0
221278|0
221279|0
221280|0
221281|0
221282|0
221283|0
221284|0
221285|0
221286|0
221287|0
221288|0
221289|0
221290|0
221291|0
221292|0
221293|0
221294|0
221295|0
221296|0
221297|0
221298|0
221299|0
221300|0
221301|0
221302|0
221303|0
221304|0
221305|0
221306|0
221307|0
221308|0
221309|0
221310|0
221311|0
221312|0
221313|0
221315|0
221316|0
221317|0
221318|0
221319|0
221320|0
221321|0
221322|0
221323|0
221324|0
221325|0
221326|0
221327|0
221329|0
221330|0
221331|0
221332|0
221333|0
221334|0
221335|0
221336|0
221337|0
221338|0
221339|0
221340|0
221341|0
221342|0
221343|0
221344|0
221345|0
221347|0
221348|0
221349|0
221350|0
221351|0
221352|0
221353|0
221354|0
221355|0
221356|0
221357|0
221358|0
221359|0
221360|0
221361|0
221362|0
221363|0
221364|0
221365|0
221366|0
221367|0
221368|0
221369|0
221370|0
221371|0
221372|0
221373|0
221374|0
221375|0
221376|0
221377|0
221378|0
221379|0
221380|0
221381|0
221382|0
221383|0
221384|0
221385|0
221386|0
221388|0
221389|0
221390|0
221391|0
221392|0
221393|0
221394|0
221395|0
221396|0
221440|33
221902|14
222458|22
222481|11
222550|33
222748|17
222764|0
222765|0
222766|0
222767|0
222768|0
222770|0
222771|0
222772|0
222773|0
222774|0
222775|0
222776|0
222777|0
222779|0
222780|0
222781|0
222782|0
222783|0
222784|0
222785|0
222786|0
222787|0
222788|0
222789|0
222790|0
222791|0
222792|0
222793|6
222794|0
222795|0
222796|0
222797|0
222798|0
222799|0
222800|0
222801|0
222802|0
222803|0
222804|0
222805|0
222806|0
222807|0
222808|0
222809|0
222810|0
222811|0
222812|0
222813|0
222814|0
222815|0
222816|0
222817|0
222818|0
222819|0
222820|0
222821|0
222822|0
222823|0
222824|0
222825|0
222826|0
222827|0
222828|0
222829|0
222830|0
222831|0
222832|0
222833|0
222835|0
222836|0
222837|0
222838|0
222839|0
222840|0
222841|0
222843|0
222844|0
222845|0
222846|0
222848|0
222849|0
222850|0
222851|0
222852|0
222853|0
222854|0
222855|0
222856|0
222857|0
222858|0
222859|0
222860|0
222861|0
222863|0
222864|0
222865|0
222866|0
222867|0
222868|0
222869|0
222870|0
222871|0
222872|0
222873|0
222874|0
222875|0
222876|0
222877|0
222878|0
222879|0
222880|0
222881|0
222882|0
222883|0
222884|0
222885|0
222886|0
222887|0
222888|0
222889|0
222890|0
222891|0
222892|0
222893|0
222894|0
222895|0
222896|0
222897|0
222898|0
222899|0
222900|0
222901|34
222902|0
222904|0
222905|0
222906|0
222907|0
222908|0
222910|0
222911|0
222912|0
222913|22
222914|0
222915|0
222916|0
222917|0
222918|0
222919|0
222920|0
222921|0
222922|0
222923|0
222924|0
222925|0
222926|0
222927|0
222928|0
222929|0
222930|0
222931|0
222932|0
222933|0
222934|0
222935|0
222936|0
222937|0
222938|0
222939|0
222940|0
222941|0
222942|0
222943|0
222944|0
222946|0
222947|0
222948|0
222949|0
222950|0
222951|0
222952|0
222953|0
222954|0
222955|0
222957|0
222958|0
222959|0
222960|0
222961|14
222962|0
222963|0
222964|0
222966|0
222967|0
222968|0
222969|0
222970|0
222971|0
222972|0
222973|0
222975|0
222976|0
222977|0
222978|0
222979|0
222980|0
222981|0
222982|0
222983|0
222984|0
222985|0
222986|0
222987|0
222988|0
222989|0
222990|0
222991|0
222992|0
222993|0
222994|0
222995|0
222996|0
222997|0
222998|0
222999|0
223000|0
223001|0
223002|0
223003|0
223004|0
223005|0
223006|0
223007|0
223008|0
223009|0
223010|0
223011|0
223012|0
223013|0
223014|0
223015|0
223016|0
223017|0
223018|0
223019|0
223021|0
223022|0
223023|0
223024|0
223025|0
223026|0
223027|0
223028|0
223029|0
223030|0
223031|0
223032|0
223033|0
223034|0
223035|0
223036|0
223037|0
223038|0
223039|0
223040|0
223041|0
223042|0
223043|0
223044|0
223045|0
223046|0
223047|0
223048|0
223049|0
223050|0
223051|0
223052|0
223053|0
223054|0
223055|0
223056|0
223057|0
223058|0
223059|0
223060|0
223061|0
223062|0
223063|0
223064|0
223065|0
223066|0
223067|0
223068|0
223069|0
223070|0
223071|0
223072|0
223073|0
223074|0
223075|0
223076|0
223077|0
223078|0
223079|0
223080|0
223081|0
223082|0
223083|0
223084|0
223085|0
223086|0
223087|0
223088|0
223125|7
223407|14
223416|0
223431|0
223432|0
223435|0
223436|0
223665|0
223666|0
223667|0
223668|0
223669|0
223670|0
223671|0
223672|0
223673|0
223674|0
223675|0
223676|0
223677|0
223678|0
223679|0
223680|0
223681|0
223682|0
223828|75
224175|45
224179|17
224218|6
224380|11
224389|0
224571|0
224837|17
224890|34
225057|7
225088|28
225124|45
225475|0
225476|0
225477|0
225478|0
225479|0
225480|0
225481|0
225482|0
225483|0
225484|0
225485|0
225486|0
225487|0
225488|0
225489|0
225490|0
225491|0
225492|0
225493|0
225494|0
225495|0
225496|0
225497|0
225498|0
225499|0
225500|0
225501|0
225502|0
225503|0
225504|0
225506|0
225507|0
225508|0
225509|0
225510|0
225511|0
225512|0
225513|0
225514|0
225515|0
225516|0
225517|0
225518|0
225519|0
225520|0
225521|0
225522|0
225523|0
225524|0
225525|0
225526|0
225527|0
225528|0
225529|0
225530|0
225531|0
225532|0
225533|0
225534|0
225535|0
225536|0
225537|0
225538|0
225539|0
225540|0
225541|0
225542|0
225543|0
225544|0
225545|0
225546|0
225547|0
225548|0
225549|0
225550|0
225551|0
225552|0
225553|0
225554|0
225555|0
225556|0
225557|0
225558|0
225559|0
225560|0
225561|0
225562|0
225563|0
225564|0
225565|0
225566|0
225567|0
225568|0
225569|0
225570|0
225571|0
225572|0
225573|0
225574|0
225575|0
225576|0
225577|0
225578|0
225581|0
225582|0
225583|0
225584|0
225585|0
225586|0
225587|0
225588|0
225589|0
225590|0
225592|0
