Comment_id|Place_id
47359|0
47360|0
47361|0
47366|0
47367|0
47379|0
47381|0
47382|0
47385|0
47389|0
47390|0
47391|0
47392|0
47396|0
47398|0
47485|0
47486|0
47503|0
47506|0
47521|0
47522|0
47573|0
47576|0
47577|0
47590|45
47599|0
47604|0
47610|0
47629|0
47646|0
47680|0
47690|0
47698|0
47701|0
47702|0
47708|0
47712|7
47731|0
47754|0
47787|0
47788|0
47841|0
47843|0
47857|0
47869|0
47872|0
47878|7
47883|0
47884|0
47899|0
47905|0
47922|0
47924|0
47941|0
47952|0
47954|0
47957|0
47958|0
47981|0
48010|0
48015|0
48020|0
48032|0
48039|0
48054|0
48058|0
48059|0
48061|0
48062|0
48063|0
48064|0
48066|0
48067|0
48068|0
48071|0
48072|0
48073|0
48074|0
48075|0
48076|0
48077|0
48080|0
48081|0
48082|0
48084|0
48086|0
48089|0
48090|0
48091|0
48092|0
48093|0
48094|0
48095|0
48096|0
48097|0
48098|0
48100|0
48101|0
48102|0
48104|0
48108|0
48109|0
48110|0
48111|0
48112|0
48114|0
48116|0
48118|0
48119|0
48120|0
48121|0
48122|0
48131|0
48133|0
48135|0
48137|0
48140|0
48141|0
48142|0
48144|0
48146|0
48147|0
48150|0
48153|0
48154|0
48155|0
48156|0
48160|0
48163|0
48167|0
48168|0
48170|0
48171|0
48172|0
48174|0
48175|0
48176|0
48178|0
48182|0
48183|0
48187|0
48188|0
48189|0
48191|0
48192|0
48193|0
48194|0
48195|0
48196|0
48199|0
48202|0
48203|0
48205|0
48207|0
48208|0
48209|0
48213|0
48217|0
48218|0
48221|0
48222|0
48227|0
48229|0
48240|0
48241|0
48242|0
48243|0
48249|0
48250|0
48251|0
48252|0
48253|0
48254|0
48255|0
48256|0
48257|0
48260|0
48261|0
48262|0
48264|0
48265|0
48266|0
48267|0
48270|0
48271|0
48272|0
48276|0
48277|0
48278|0
48279|0
48282|0
48283|0
48284|0
48287|0
48288|0
48289|0
48290|0
48291|0
48293|34
48294|0
48295|0
48296|0
48298|0
48299|0
48302|0
48304|0
48305|0
48306|0
48307|0
48310|0
48311|0
48314|0
48315|0
48316|0
48317|0
48318|0
48319|0
48320|0
48321|0
48323|0
48325|0
48326|0
48327|0
48328|0
48331|0
48332|0
48333|0
48334|0
48335|0
48337|0
48338|0
48340|0
48341|0
48342|0
48343|0
48344|0
48345|0
48346|0
48348|0
48351|0
48353|0
48356|0
48357|0
48359|0
48361|0
48363|0
48364|0
48365|0
48366|0
48367|0
48368|0
48372|0
48373|0
48375|0
48377|0
48380|0
48386|0
48387|0
48389|0
48390|0
48392|0
48393|0
48394|0
48396|0
48399|0
48400|0
48402|0
48405|0
48406|0
48407|0
48410|0
48411|0
48413|0
48414|0
48416|0
48417|0
48423|0
48425|0
48426|0
48427|0
48429|0
48430|0
48431|0
48432|0
48434|0
48438|0
48439|0
48440|0
48441|0
48443|0
48444|0
48445|0
48446|0
48448|0
48449|0
48450|0
48451|0
48452|0
48453|0
48454|0
48455|0
48456|0
48459|0
48460|0
48462|0
48464|0
48465|0
48471|0
48472|0
48473|0
48475|0
48478|0
48479|0
48482|0
48483|0
48484|0
48487|0
48488|0
48489|0
48491|0
48493|0
48494|0
48495|0
48496|0
48498|0
48499|0
48503|0
48504|0
48506|0
48508|0
48511|0
48512|0
48515|0
48517|0
48519|0
48520|0
48521|0
48522|0
48524|0
48525|0
48526|0
48527|0
48529|0
48533|22
48535|40
48679|0
48685|0
48690|0
48698|0
48711|0
48713|0
48715|0
48719|0
48759|7
48769|0
48770|0
48778|0
48788|0
48828|0
48841|0
48850|0
48856|0
48861|0
48868|0
48879|0
48881|0
48888|0
48893|0
48899|0
48904|0
48917|0
48941|0
48964|0
48999|0
49003|0
49016|0
49031|0
49033|0
49048|0
49052|0
49057|0
49059|0
49068|0
49075|0
49091|0
49095|0
49122|0
49123|0
49124|0
49136|0
49142|0
49144|0
49161|0
49189|0
49197|0
49203|0
49210|0
49212|0
49221|0
49222|0
49224|0
49229|0
49230|0
49235|0
49249|0
49253|0
49254|0
49255|0
49259|0
49312|75
49320|0
49338|0
49353|0
49354|0
49378|0
49390|0
49391|0
49403|0
49419|0
49430|0
49448|0
49456|0
49463|0
49467|0
49470|0
49472|0
49473|0
49474|0
49476|0
49477|0
49482|0
49491|0
49497|0
49498|0
49502|0
49503|0
49508|0
49514|0
49525|0
49530|0
49532|0
49537|0
49553|11
49567|0
49577|0
49584|0
49585|0
49588|0
49590|0
49592|0
49597|0
49598|0
49605|0
49608|0
49610|0
49616|0
49621|0
49626|7
49637|0
49644|0
49654|75
49655|0
49662|0
49668|0
49671|0
49673|0
49675|0
49676|0
49677|0
49682|0
49683|0
49684|0
49685|0
49686|0
49687|0
49695|0
49698|0
49706|0
49709|0
49712|0
49725|0
49753|0
49762|0
49770|0
49782|0
49791|0
49794|0
49803|0
49804|0
49811|0
49814|0
49819|0
49821|0
49822|0
49824|0
49847|0
49848|0
49862|0
49863|0
49867|0
49868|0
49878|0
49889|0
49891|0
49893|0
49907|0
49910|0
49913|0
49915|0
49922|0
49927|0
49930|0
49931|0
49933|0
49934|0
49937|0
49940|0
49957|0
49966|0
49970|0
49974|0
49978|0
49980|0
49986|0
50001|0
50009|0
50028|0
50031|0
50035|0
50039|0
50049|0
50052|0
50057|0
50065|0
50080|0
50086|45
50088|0
50091|0
50099|0
50117|0
50123|0
50129|0
50131|0
50136|0
50137|0
50151|0
50156|0
50158|0
50159|0
50160|0
50168|0
50175|0
50181|0
50184|0
50193|0
50203|0
50206|0
50207|0
50209|0
50214|0
50230|0
50234|0
50250|0
50254|0
50261|0
50262|0
50268|0
50286|0
50287|0
50288|0
50302|0
50303|0
50304|0
50305|0
50308|6
50315|0
50322|0
50328|0
50330|0
50347|0
50352|0
50356|0
50358|34
50400|0
50401|0
50405|0
50410|0
50418|0
50425|0
50437|0
50438|0
50439|0
50440|0
50441|0
50442|0
50444|0
50449|0
50450|0
50458|0
50459|0
50462|0
50471|0
50477|0
50479|0
50482|0
50484|0
50491|0
50498|0
50502|0
50513|0
50514|0
50516|0
50534|0
50543|0
50551|0
50556|0
50557|0
50558|0
50559|0
50560|0
50563|0
50569|0
50596|0
50608|0
50620|0
50626|0
50638|0
50641|0
50648|0
50654|0
50656|0
50659|0
50664|0
50669|40
50671|0
50672|0
50682|0
50683|0
50700|0
50701|0
50703|0
50705|0
50707|0
50708|0
50711|0
50713|0
50718|0
50721|0
50726|0
50738|0
50754|0
50759|0
50766|0
50768|22
50784|0
50791|0
50796|0
50798|0
50799|0
50918|17
51101|0
51104|0
51108|0
51121|0
51128|0
51134|0
51135|7
51150|0
51169|0
51171|0
51174|0
51175|0
51188|0
51190|0
51213|0
51218|0
51221|0
51224|0
51251|0
51263|0
51273|0
51276|0
51368|0
51372|0
51375|0
51376|0
51381|0
51382|0
51391|0
51392|0
51393|0
51395|0
51398|0
51404|0
51405|11
51406|0
51410|0
51411|0
51412|0
51414|0
51421|0
51426|0
51430|0
51431|0
51433|0
51436|0
51439|40
51440|0
51445|0
51450|0
51451|0
51453|0
51466|0
51470|0
51473|0
51475|0
51476|0
51478|0
51492|0
51493|0
51496|0
51498|0
51500|0
51501|0
51502|0
51503|0
51507|0
51520|0
51524|0
51525|0
51526|0
51529|0
51533|0
51537|0
51542|0
51549|0
51550|0
51551|0
51552|0
51554|0
51555|0
51556|0
51557|0
51561|0
51565|0
51568|0
51570|0
51572|0
51575|0
51583|0
51584|0
51588|0
51592|0
51595|0
51596|0
51602|0
51603|0
51604|0
51606|0
51607|0
51609|0
51611|0
51612|0
51617|0
51619|0
51627|17
51629|0
51631|0
51632|0
51634|0
51637|0
51638|0
51645|0
51647|0
51648|0
51650|0
51651|0
51655|0
51656|0
51658|0
51660|0
51664|0
51665|0
51668|0
51673|0
51675|0
51677|0
51678|0
51680|0
51682|0
51684|0
51688|0
51689|0
51691|0
51695|0
51700|0
51702|0
51703|0
51706|0
51708|0
51709|0
51710|0
51713|0
51714|0
51716|0
51721|0
51722|0
51723|0
51724|0
51727|0
51729|0
51731|0
51732|0
51751|0
51763|0
51785|0
51804|0
51807|0
51812|0
51819|0
51823|0
51824|0
51831|0
51836|0
51840|0
51846|0
51847|0
51851|0
51852|0
51853|0
51854|0
51860|0
51877|75
51889|0
51890|75
51895|0
51927|0
51935|0
51939|0
51945|0
51950|0
51952|0
51961|0
51965|37
51966|0
51971|0
51976|0
51983|0
51992|0
52031|37
52041|0
52046|0
52053|0
52070|37
52090|0
52107|0
52113|0
52114|0
52115|0
52121|37
52122|0
52135|0
52150|0
52152|37
52155|0
52160|0
52203|0
52216|0
52218|0
52219|0
52224|0
52243|0
52253|0
52261|0
52264|0
52265|0
52271|0
52277|0
52281|0
52283|0
52290|0
52327|0
52332|0
52338|0
52357|0
52378|0
52381|0
52382|0
52383|0
52384|0
52385|0
52388|0
52389|0
52390|0
52394|0
52398|0
52399|0
52522|11
52593|33
52635|0
52641|0
52642|0
52652|0
52655|0
52656|45
52659|0
52667|0
52670|0
52673|0
52789|75
52791|75
52887|75
52947|0
52973|0
52977|0
52978|0
53010|0
53013|0
53014|0
53023|22
53026|11
53047|0
53048|0
53057|0
53066|0
53068|0
53069|0
53089|0
53092|0
53094|0
53106|0
53151|0
53326|0
53342|0
53343|0
53381|29
53442|0
53520|0
53524|0
53532|0
53577|0
53647|6
53796|37
53845|28
53894|14
53994|22
54025|0
54026|0
54028|0
54048|0
54053|0
54059|0
54072|0
54073|0
54076|0
54078|0
54079|0
54081|0
54082|0
54085|0
54086|0
54087|0
54088|0
54090|0
54093|0
54098|0
54099|0
54103|0
54108|0
54109|0
54111|0
54115|0
54118|0
54120|0
54122|0
54124|0
54125|0
54126|0
54127|0
54132|0
54138|0
54139|0
54140|0
54141|0
54148|0
54149|0
54154|0
54155|0
54156|0
54158|0
54161|0
54163|0
54167|0
54170|0
54173|0
54177|0
54178|0
54179|0
54181|0
54182|0
54184|0
54185|0
54187|0
54190|0
54194|0
54196|0
54203|0
54204|0
54207|0
54210|0
54214|0
54220|0
54221|0
54222|0
54224|0
54228|0
54229|0
54231|0
54232|0
54238|0
54243|0
54246|0
54252|0
54253|0
54284|0
54308|0
54311|0
54330|0
54343|0
54345|0
54349|0
54352|29
54358|29
54390|29
54455|0
54464|14
54511|0
54512|0
54513|0
54515|0
54518|0
54520|0
54521|0
54569|37
54573|0
54578|0
54591|0
54602|0
54603|0
54607|0
54608|0
54610|0
54625|0
54626|0
54641|0
54644|0
54645|0
54647|0
54650|0
54655|0
54665|0
54669|0
54672|0
54675|0
54677|0
54686|0
54688|0
54693|0
54699|0
54702|0
54717|0
54725|0
54726|0
54731|0
54735|33
54738|0
54743|0
54746|0
54767|0
54768|0
54769|0
54773|0
54774|0
54775|0
54777|0
54780|0
54785|0
54794|0
54797|0
54798|0
54799|0
54800|0
54802|0
54808|0
54814|0
54818|0
54825|0
54826|0
54827|0
54846|0
54850|0
54855|0
54860|0
54861|0
54869|14
54883|0
54890|0
54921|0
54924|0
54935|0
54937|0
54950|0
54987|0
55002|0
55016|0
55018|0
55025|0
55057|0
55093|0
55147|0
55168|0
55184|0
55189|0
55201|0
55417|17
55418|17
55421|17
55422|0
55432|0
55440|17
55447|0
55449|0
55451|0
55495|0
55497|0
55499|0
55500|0
55501|0
55502|0
55503|0
55505|0
55506|0
55507|0
55508|0
55509|0
55511|0
55512|0
55514|0
55515|0
55517|0
55519|0
55520|0
55521|0
55523|0
55524|0
55525|0
55526|0
55527|0
55528|0
55529|0
55530|0
55531|0
55533|0
55534|0
55535|0
55536|0
55537|0
55538|0
55539|0
55540|0
55543|0
55545|0
55546|0
55547|0
55548|0
55549|0
55552|0
55553|0
55554|0
55555|0
55556|0
55557|0
55559|0
55561|0
55562|0
55563|0
55574|0
55576|0
55580|0
55585|0
55590|0
55592|0
55594|0
55595|0
55602|0
55606|0
55610|0
55614|0
55628|0
55638|0
55639|0
55641|0
55643|0
55653|0
55654|0
55660|0
55662|0
55673|0
55676|0
55677|0
55679|0
55688|0
55692|0
55701|0
55702|0
55707|0
55716|0
55717|0
55718|0
55720|0
55730|0
55735|0
55736|0
55741|0
55750|0
55756|0
55766|0
55768|0
55769|0
55781|0
55782|0
55790|0
55800|0
55804|0
55805|33
55806|0
55809|0
55814|0
55817|0
55827|0
55835|0
55837|0
55839|75
55844|0
55847|0
55848|0
55854|0
55856|0
55862|0
55865|11
55866|0
55868|0
55878|0
55927|0
55929|0
55945|0
56028|0
56059|0
56086|0
56112|0
56162|0
56188|0
56249|0
56251|0
56283|0
56292|0
56354|0
56440|0
56442|0
56459|0
56467|0
56471|0
56475|0
56525|0
56548|0
56550|0
56573|0
56590|0
56593|0
56605|0
56612|0
56647|0
56658|0
56659|0
56664|0
56671|0
56682|0
56687|0
56695|0
56705|0
56708|0
56709|0
56713|0
56724|0
56725|0
56734|0
56737|0
56743|0
56763|0
56765|0
56768|0
56773|0
56774|0
56782|0
56793|0
56795|0
56800|0
56813|0
56817|0
56824|0
56829|0
56837|0
56846|0
56852|0
56856|0
56860|0
56861|0
56864|0
56868|0
56872|0
56877|0
56878|0
56879|0
56886|0
56905|0
56912|0
56915|0
56952|0
56957|0
56966|0
56968|0
56969|0
56973|0
56975|0
56981|0
56997|0
57004|0
57006|0
57013|7
57027|0
57044|0
57045|0
57061|0
57063|0
57073|0
57079|0
57085|0
57088|22
57090|0
57245|11
57259|0
57274|0
57300|0
57307|0
57311|0
57318|0
57322|0
57328|0
57331|0
57344|0
57364|0
57394|0
57397|0
57424|0
57432|0
57437|0
57438|0
57450|0
57461|0
57474|0
57494|0
57501|0
57503|0
57534|0
57536|0
57537|0
57543|0
57567|0
57569|0
57577|0
57581|0
57583|0
57603|0
57624|0
57632|0
57647|0
57679|17
57688|0
57695|29
57704|0
57706|0
57714|0
57742|0
57743|6
57745|0
57792|0
57795|0
57797|0
57815|0
57817|0
57823|0
57831|0
57835|0
57839|0
57845|0
57847|0
57849|0
57851|0
57852|0
57854|0
57858|45
57863|0
57867|6
57868|0
57877|6
57878|0
57891|0
57892|0
57895|0
57906|75
57908|34
57910|0
57915|0
57926|0
57929|0
57934|0
57940|0
57941|0
57948|0
57949|0
57954|0
57958|0
57960|0
57962|0
57967|0
57969|0
57971|0
57973|0
57980|0
57988|0
57990|0
57991|0
57992|0
57993|0
58001|40
58005|0
58007|0
58015|0
58016|0
58019|0
58024|0
58025|0
58034|0
58035|0
58039|0
58040|0
58041|0
58042|0
58043|0
58046|0
58047|0
58053|0
58054|0
58061|0
58062|0
58063|0
58064|0
58066|0
58074|0
58080|0
58127|37
58129|37
58143|0
58145|37
58146|37
58162|0
58163|0
58164|0
58165|0
58166|0
58167|0
58168|0
58169|0
58170|0
58171|0
58172|0
58173|0
58174|0
58175|0
58176|0
58177|0
58178|0
58179|0
58180|0
58181|0
58182|0
58183|0
58184|0
58185|0
58186|0
58187|0
58188|0
58189|0
58190|0
58191|0
58192|0
58193|0
58194|0
58195|0
58196|0
58197|0
58198|0
58199|0
58200|0
58201|0
58202|0
58203|0
58204|0
58205|0
58206|0
58207|0
58208|0
58209|0
58210|0
58211|0
58213|0
58214|0
58215|0
58216|0
58217|0
58218|0
58219|0
58220|0
58221|0
58222|0
58223|0
58224|0
58225|0
58226|0
58227|0
58228|0
58229|0
58254|0
58346|0
58354|0
58356|0
58374|0
58381|0
58400|0
58403|0
58434|0
58440|0
58455|0
58471|0
58475|0
58500|0
58525|0
58530|0
58540|0
58546|0
58565|0
58568|0
58586|0
58606|0
58617|0
58626|0
58637|0
58659|0
58661|0
58677|0
58678|0
58682|0
58684|0
58685|0
58686|0
58687|0
58688|0
58689|0
58690|0
58691|0
58692|0
58693|0
58694|0
58695|0
58696|0
58697|0
58699|0
58703|0
58705|0
58708|0
58718|0
58719|0
58723|0
58725|0
58728|0
58733|0
58734|0
58758|0
58759|0
58760|0
58761|0
58763|0
58765|0
58766|0
58767|0
58768|0
58769|0
58770|0
58771|0
58772|0
58773|0
58774|0
58775|0
58776|0
58777|0
58778|0
58779|0
58780|0
58781|0
58782|0
58783|0
58784|0
58785|0
58786|0
58787|0
58788|0
58789|0
58790|0
58791|0
58792|0
58793|0
58797|0
58798|0
58803|0
58805|0
58814|0
58817|0
58823|0
58825|0
58832|0
58835|22
58837|0
58838|0
58841|0
58843|0
58853|0
58854|0
58859|0
58862|0
58864|0
58865|0
58871|0
58876|0
58880|0
58882|0
58885|0
58886|0
58891|0
58893|0
58894|0
58897|0
58898|0
58961|0
58962|0
58963|0
58964|0
58965|0
58966|0
58969|0
58970|0
58971|0
58972|0
58974|0
58975|0
58976|0
58977|0
58979|0
59035|0
59054|0
59069|0
59092|0
59095|0
59096|0
59109|0
59112|0
59115|0
59138|6
59139|0
59142|34
59170|0
59252|0
59288|28
59293|0
59300|0
59310|6
59314|0
59325|0
59333|0
59336|0
59339|0
59340|0
59344|0
59345|0
59346|0
59347|0
59349|0
59350|0
59351|0
59352|0
59353|0
59354|0
59355|0
59356|0
59358|0
59359|0
59360|0
59363|0
59364|0
59365|0
59366|0
59367|0
59368|0
59370|0
59371|0
59372|0
59373|0
59374|0
59377|0
59379|0
59380|0
59381|0
59382|0
59384|0
