Tag_id|TagClass_id
32387|15272
32388|15272
32389|15272
32390|15272
32391|15272
32392|15272
32393|15272
32394|15272
32395|15272
32396|15272
32398|15272
32400|15272
32401|15272
32402|15272
32403|15272
32404|15272
32405|15272
32407|15272
32408|15272
32409|15272
32411|15272
32412|15272
32414|15272
32415|15272
32416|15272
32417|15272
32418|15272
32419|15272
32420|15272
32421|15272
32422|15272
32423|15272
32425|15272
32426|15272
32427|15272
32428|15272
32429|15272
32430|15272
32432|15272
32433|15272
32434|15272
32435|15272
32436|15272
32437|15272
32438|15272
32440|15272
32441|15272
32442|15272
32443|15272
32444|15272
32445|15213
32446|15272
32447|15272
32449|15272
32450|15272
32451|15272
32453|15272
32454|15272
32455|15272
32456|15272
32457|15272
32458|15272
32459|15272
32460|15272
32461|15272
32462|15272
32464|15272
32465|15272
32466|15272
32468|15272
32469|15272
32470|15272
32471|15272
32472|15272
32473|15272
32475|15272
32476|15272
32478|15272
32479|15272
32481|15272
32482|15272
32483|15272
32484|15272
32485|15272
32486|15272
32487|15272
32488|15272
32489|15272
32490|15272
32491|15272
32492|15272
32493|15272
32494|15272
32495|15272
32496|15272
32498|15272
32499|15272
32500|15272
32501|15272
32502|15272
32503|15272
32504|15272
32505|15272
32506|15272
32507|15272
32509|15272
32510|15272
32511|15272
32512|15272
32514|15272
32515|15272
32516|15272
32517|15272
32518|15272
32519|15272
32520|15272
32521|15272
32522|15272
32523|15272
32524|15272
32525|15272
32526|15272
32527|15272
32528|15272
32530|15272
32531|15272
32532|15272
32533|15272
32534|15272
32536|15272
32537|15272
32538|15272
32539|15272
32540|15272
32541|15272
32542|15272
32543|15272
32544|15272
32545|15272
32547|15272
32548|15272
32549|15272
32551|15272
32552|15272
32554|15272
32556|15272
32557|15272
32558|15272
32559|15272
32560|15272
32561|15272
32563|15272
32564|15272
32566|15272
32567|15272
32568|15272
32570|15272
32571|15272
32572|15272
32573|15272
32574|15272
32575|15272
32576|15272
32577|15272
32578|15272
32579|15272
32580|15272
32581|15272
32582|15272
32583|15272
32584|15272
32585|15272
32586|15272
32587|15272
32588|15272
32589|15272
32590|15272
32591|15272
32592|15272
32595|15272
32597|15272
33264|15213
33271|15272
33450|15272
33454|15272
33456|15272
33459|15272
33647|15272
33685|15213
33689|15272
33692|15272
34482|15272
34483|15213
34484|15272
34485|15272
34487|15272
34488|15272
34491|15272
34492|15272
34493|15272
34495|15272
34497|15272
34516|15272
34522|15272
34543|15272
34544|15272
34560|15272
34569|15272
34570|15272
34573|15272
34574|15213
34575|15272
34587|15272
34600|15272
34601|15213
34610|15272
34614|15272
34642|15272
34643|15213
34649|15272
34661|15213
34692|15272
34763|15272
34764|15272
34765|15272
34766|15272
34768|15272
34769|15272
34770|15272
34771|15272
34772|15272
34774|15272
34775|15272
34776|15272
34778|15272
34779|15272
34780|15272
34781|15272
34782|15272
34783|15272
34784|15272
34785|15272
34786|15272
34787|15272
34788|15272
34789|15272
34790|15272
34791|15272
34792|15272
34794|15272
34795|15272
34796|15272
34799|15272
34805|15272
34806|15272
34807|15272
34809|15272
34810|15272
34811|15272
34812|15272
34817|15272
34819|15272
34821|15272
34823|15272
34824|15272
34826|15272
34828|15272
34829|15272
34830|15272
34831|15272
34832|15272
34833|15272
34834|15272
34835|15272
34836|15272
34837|15272
34838|15272
34839|15272
34840|15272
34841|15272
34842|15272
34844|15272
34846|15272
34849|15272
34850|15272
34856|15272
34857|15272
34859|15272
34860|15272
34862|15272
34863|15272
34865|15272
34866|15272
34867|15272
34868|15272
34870|15272
34871|15272
34872|15272
34873|15272
34874|15272
34875|15272
34876|15272
34877|15272
34879|15272
34881|15272
34882|15272
34883|15272
34884|15272
34885|15272
34886|15272
34887|15272
34888|15272
34889|15272
34890|15272
34891|15272
34892|15272
34897|15272
34898|15272
34899|15272
34900|15272
34901|15272
34902|15272
34904|15272
34908|15272
34909|15272
34910|15272
34911|15272
34912|15272
34913|15272
34914|15272
34915|15272
34916|15272
34917|15272
34918|15272
34919|15272
34920|15272
34921|15272
34922|15272
34924|15272
34925|15272
34926|15272
34927|15272
34928|15272
34929|15272
34930|15272
34932|15272
34933|15272
34935|15272
34936|15272
34937|15272
34938|15272
34939|15272
34940|15272
34942|15272
34946|15272
34947|15272
34948|15272
34949|15272
34950|15272
34951|15272
34953|15272
34954|15272
34955|15272
34956|15272
34957|15272
34958|15272
34959|15272
34960|15272
34961|15272
34962|15272
34963|15272
34964|15272
34965|15272
34966|15272
34967|15272
34968|15272
34969|15272
34970|15272
34972|15272
34973|15272
34974|15272
34975|15272
34976|15272
34977|15272
34980|15272
34982|15272
34983|15272
34984|15272
34985|15272
34986|15272
34987|15272
34988|15272
34989|15272
34990|15272
34991|15272
34993|15272
34995|15272
34997|15272
35012|15272
35022|15272
35032|15272
35050|15272
35132|15272
35215|15272
35216|15272
35217|15272
35218|15272
35219|15272
35220|15272
35221|15272
35222|15272
35223|15272
35224|15272
35226|15272
35227|15272
35228|15272
35229|15272
35230|15272
35231|15272
35232|15272
35233|15272
35234|15272
35235|15272
35236|15272
35238|15213
35239|15272
35240|15272
35241|15272
35242|15272
35244|15272
35246|15272
35247|15272
35248|15272
35249|15272
35250|15272
35251|15272
35252|15272
35253|15272
35254|15272
35255|15272
35256|15272
35257|15272
35258|15272
35259|15272
35260|15272
35261|15272
35262|15272
35263|15272
35264|15272
35265|15272
35266|15272
35267|15272
35268|15272
35269|15272
35270|15272
35271|15272
35272|15272
35273|15272
35275|15272
35276|15272
35278|15272
35280|15272
35281|15272
35282|15272
35284|15272
35285|15272
35286|15272
35287|15272
35289|15272
35290|15272
35291|15272
35292|15272
35293|15272
35294|15272
35295|15272
35297|15272
35299|15272
35300|15272
35302|15272
35303|15272
35307|15272
35312|15272
35318|15272
35319|15272
35322|15272
35323|15272
35324|15272
35325|15272
35326|15272
35329|15272
35330|15272
35331|15272
35332|15272
35333|15272
35334|15272
35335|15272
35336|15272
35337|15272
35338|15272
35339|15272
35352|15272
35353|15272
35354|15272
35355|15272
35358|15272
35359|15272
35362|15272
35365|15272
35366|15272
35367|15272
35369|15272
35379|15272
35382|15272
35384|15272
35387|15272
35393|15272
35394|15272
35395|15272
35396|15272
35398|15272
35399|15272
35400|15272
35401|15272
35402|15272
35403|15272
35404|15272
35405|15272
35406|15272
35407|15272
35408|15272
35409|15272
35410|15272
35411|15272
35412|15272
35415|15272
35419|15272
35431|15272
35434|15272
35435|15272
35439|15272
35440|15272
35441|15272
35442|15272
35443|15272
35445|15272
35446|15272
35447|15272
35448|15272
35451|15272
35452|15272
35453|15272
35454|15272
35455|15272
35456|15272
35457|15272
35458|15272
35460|15272
35461|15272
35462|15272
35463|15272
35464|15272
35465|15272
35466|15272
35468|15272
35469|15272
35470|15272
35471|15272
35472|15272
35473|15272
35474|15272
35477|15272
35478|15272
35479|15272
35480|15272
35481|15272
35483|15272
35486|15272
35487|15272
35496|15272
35500|15272
35502|15272
35504|15272
35505|15272
35506|15272
35510|15272
35511|15272
35512|15272
35513|15272
35514|15272
35515|15272
35517|15272
35519|15272
35521|15272
35522|15272
35523|15272
35524|15272
35525|15272
35526|15272
35527|15272
35528|15272
35529|15272
35530|15272
35531|15272
35533|15272
35534|15272
35535|15272
35536|15272
35537|15272
35538|15272
35539|15272
35540|15272
35541|15272
35545|15272
35646|15272
35649|15272
35659|15272
35660|15272
35661|15272
35681|15272
35684|15272
35685|15272
35686|15272
35687|15272
35688|15272
35689|15272
35690|15272
35691|15272
35692|15272
35693|15272
35694|15272
35695|15272
35696|15272
35697|15272
35698|15272
35700|15272
35701|15272
35702|15272
35703|15272
35704|15272
35705|15272
35706|15272
35709|15272
35710|15272
35711|15272
35712|15272
35713|15272
35714|15272
35715|15272
35716|15272
35717|15272
35718|15272
35719|15272
35720|15272
37040|15272
37041|15272
37042|15272
37043|15272
37044|15272
37045|15272
37047|15272
37049|15272
37050|15272
37052|15213
37064|15213
37065|15213
37068|15272
37073|15272
37075|15272
37097|15272
37098|15213
37099|15272
37100|15272
37101|15272
37102|15213
37133|15272
37224|15272
37225|15272
37226|15272
37228|15272
37229|15272
37230|15272
37231|15272
37232|15272
37233|15272
37234|15272
37235|15272
37239|15272
37240|15272
37241|15272
37246|15272
37248|15272
37291|15272
37292|15272
37293|15272
37294|15272
37295|15272
37886|15272
38006|15272
38007|15272
38090|15272
38096|15272
38097|15272
38098|15272
38099|15272
38130|15272
38167|15272
38168|15272
38169|15272
38170|15272
38171|15272
38172|15272
38173|15272
38174|15272
38176|15272
38178|15272
38179|15272
38180|15272
38441|15272
38442|15272
38676|15272
38679|15272
38971|15272
39000|15272
39038|15272
39109|15272
39110|15272
39111|15272
39113|15272
39124|15272
39130|15272
39136|15272
39204|15272
39205|15272
39242|15272
